start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-01-26,1980-01-30,1980-01-28,253.13429125758,5,NERC,68.8888888888889
1980-01-31,1980-02-01,1980-01-31,256.433527063056,2,NERC,50.9375
1980-02-01,1980-02-02,1980-02-02,266.423003630818,2,NERC,72.3140495867769
1980-02-01,1980-02-05,1980-02-02,261.055880469411,5,NERC,81.9742489270386
1980-02-01,1980-02-02,1980-02-01,264.26298075521,2,NERC,48.7654320987654
1980-02-01,1980-02-02,1980-02-01,256.269682149544,2,NERC,85.1239669421488
1980-02-02,1980-02-04,1980-02-02,272.186796676841,3,NERC,50.8771929824562
1980-02-29,1980-03-02,1980-03-01,248.056337325288,3,NERC,81.9672131147541
1980-03-01,1980-03-03,1980-03-03,257.600681520145,3,NERC,85.4077253218884
1980-03-01,1980-03-02,1980-03-02,257.48849561346,2,NERC,43.125
1980-03-01,1980-03-02,1980-03-02,253.660127107004,2,NERC,52.1825396825397
1980-03-02,1980-03-03,1980-03-03,262.278012256634,2,NERC,80.5785123966942
1980-03-02,1980-03-03,1980-03-03,253.776497987345,2,NERC,76.0330578512397
1980-12-20,1980-12-21,1980-12-21,265.198267373276,2,NERC,56.7901234567901
1980-12-25,1980-12-26,1980-12-25,242.713059717584,2,NERC,57.3770491803279
1980-12-25,1980-12-26,1980-12-25,242.511662125079,2,NERC,68.6567164179105
1981-01-03,1981-01-05,1981-01-04,244.379018190211,3,NERC,83.6065573770492
1981-01-03,1981-01-05,1981-01-05,243.185270600851,3,NERC,82.089552238806
1981-01-04,1981-01-05,1981-01-04,251.619880564101,2,NERC,67.4603174603175
1981-01-10,1981-01-12,1981-01-12,249.597283062371,3,NERC,80.7539682539683
1981-01-11,1981-01-13,1981-01-12,246.343350246528,3,NERC,80.5970149253731
1981-01-11,1981-01-13,1981-01-12,245.975260682706,3,NERC,93.4426229508197
1981-01-11,1981-01-14,1981-01-13,268.008737542907,4,NERC,87.719298245614
1981-01-11,1981-01-13,1981-01-12,263.831853724515,3,NERC,87.1900826446281
1981-01-11,1981-01-13,1981-01-12,259.686470199066,3,NERC,80.68669527897
1981-01-11,1981-01-12,1981-01-12,254.373660876487,2,NERC,71.0743801652893
1981-02-03,1981-02-04,1981-02-04,272.970128750794,2,NERC,59.6491228070175
1981-02-03,1981-02-05,1981-02-05,263.183986381519,3,NERC,55.793991416309
1981-02-03,1981-02-05,1981-02-05,253.199657199284,3,NERC,51.5873015873016
1981-02-11,1981-02-12,1981-02-11,249.114019535828,2,NERC,62.4161073825503
1981-12-18,1981-12-19,1981-12-19,252.738821876014,2,NERC,51.6778523489933
1981-12-19,1981-12-21,1981-12-20,270.434252737063,3,NERC,68.421052631579
1981-12-19,1981-12-20,1981-12-20,265.407122624616,2,NERC,83.8842975206612
1981-12-19,1981-12-20,1981-12-19,258.619944380519,2,NERC,46.6942148760331
1982-01-06,1982-01-07,1982-01-06,253.505304882482,2,NERC,67.5555555555556
1982-01-06,1982-01-07,1982-01-07,270.253783571792,2,NERC,51.8518518518519
1982-01-09,1982-01-11,1982-01-10,234.327132553746,3,NERC,89.873417721519
1982-01-10,1982-01-12,1982-01-11,254.494426131217,3,NERC,95.7081545064378
1982-01-10,1982-01-12,1982-01-11,248.381428669225,3,NERC,99.1735537190083
1982-01-10,1982-01-12,1982-01-11,248.588202350201,3,NERC,83.6065573770492
1982-01-10,1982-01-12,1982-01-11,246.898937318276,3,NERC,88.8888888888889
1982-01-10,1982-01-11,1982-01-10,249.739036490146,2,NERC,74.0625
1982-01-10,1982-01-12,1982-01-12,247.601102373307,3,NERC,79.1044776119403
1982-01-10,1982-01-12,1982-01-11,254.795863032846,3,NERC,98.7603305785124
1982-01-10,1982-01-12,1982-01-11,254.69113561624,3,NERC,73.4567901234568
1982-01-10,1982-01-11,1982-01-10,241.38089011178,2,NERC,100.0
1982-01-11,1982-01-12,1982-01-12,267.21200894735,2,NERC,87.719298245614
1982-01-13,1982-01-14,1982-01-14,266.589508757141,2,NERC,61.7021276595745
1982-01-16,1982-01-17,1982-01-17,236.428961662082,2,NERC,66.6666666666667
1982-01-16,1982-01-17,1982-01-17,243.146652426064,2,NERC,73.1543624161074
1982-01-16,1982-01-17,1982-01-16,256.127759269743,2,NERC,43.125
1982-01-17,1982-01-18,1982-01-17,241.437066117777,2,NERC,70.0396825396825
