start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-01-21,1980-02-01,1980-01-28,253.13429125758,12,NERC,45.3333333333333
1980-01-25,1980-02-01,1980-01-27,257.366480924851,8,NERC,39.5348837209302
1980-01-26,1980-02-03,1980-01-31,247.294071625131,9,NERC,50.8438818565401
1980-01-27,1980-02-05,1980-01-31,256.433527063056,10,NERC,55.625
1980-01-27,1980-02-05,1980-02-01,251.890925232521,10,NERC,51.006711409396
1980-01-28,1980-02-07,1980-02-01,255.707329976334,11,NERC,50.9920634920635
1980-01-29,1980-02-15,1980-02-01,256.269682149544,18,NERC,53.305785123967
1980-01-30,1980-02-15,1980-02-02,261.055880469411,17,NERC,62.2317596566524
1980-01-30,1980-02-09,1980-02-01,253.270997475442,11,NERC,72.1311475409836
1980-01-30,1980-02-07,1980-01-31,252.909219956322,9,NERC,46.2686567164179
1980-02-01,1980-02-09,1980-02-02,272.186796676841,9,NERC,45.6140350877193
1980-02-01,1980-02-13,1980-02-02,266.423003630818,13,NERC,47.1074380165289
1980-02-08,1980-02-13,1980-02-10,259.7060198949,6,NERC,54.375
1980-02-26,1980-03-03,1980-03-01,248.056337325288,7,NERC,81.9672131147541
1980-02-28,1980-03-03,1980-03-01,250.386874088031,5,NERC,46.2686567164179
1980-02-29,1980-03-04,1980-03-02,253.660127107004,5,NERC,42.6587301587302
1980-03-01,1980-03-05,1980-03-03,257.600681520145,5,NERC,63.0901287553648
1980-12-21,1980-12-31,1980-12-26,274.255160254881,11,NERC,47.3684210526316
1981-01-02,1981-01-20,1981-01-12,249.597283062371,19,NERC,51.984126984127
1981-01-03,1981-01-18,1981-01-12,259.686470199066,16,NERC,53.6480686695279
1981-01-03,1981-01-25,1981-01-04,244.379018190211,23,NERC,68.8524590163934
1981-01-03,1981-01-22,1981-01-05,243.185270600851,20,NERC,47.7611940298507
1981-01-04,1981-01-18,1981-01-12,254.373660876487,15,NERC,55.7851239669422
1981-01-08,1981-01-25,1981-01-13,268.008737542907,18,NERC,52.6315789473684
1981-01-09,1981-01-15,1981-01-12,263.831853724515,7,NERC,39.6694214876033
1981-01-17,1981-01-21,1981-01-17,272.72227310204,5,NERC,67.5531914893617
1981-02-02,1981-02-05,1981-02-03,256.071822112934,4,NERC,44.9664429530201
1981-02-03,1981-02-07,1981-02-05,263.183986381519,5,NERC,49.7854077253219
1981-02-03,1981-02-06,1981-02-04,272.970128750794,4,NERC,52.6315789473684
1981-02-03,1981-02-07,1981-02-05,253.199657199284,5,NERC,50.7936507936508
1981-02-03,1981-02-06,1981-02-03,259.554330848288,4,NERC,58.2644628099174
1981-12-16,1981-12-19,1981-12-18,248.832334076565,4,NERC,48.9451476793249
1981-12-17,1981-12-21,1981-12-19,258.619944380519,5,NERC,69.0082644628099
1981-12-17,1981-12-20,1981-12-19,265.252863251907,4,NERC,54.320987654321
1981-12-19,1981-12-22,1981-12-20,263.57642577436,4,NERC,66.5236051502146
1982-01-01,1982-01-11,1982-01-07,270.253783571792,11,NERC,44.4444444444444
1982-01-01,1982-01-13,1982-01-06,253.505304882482,13,NERC,55.5555555555556
1982-01-01,1982-01-26,1982-01-10,234.327132553746,26,NERC,44.0928270042194
1982-01-07,1982-01-22,1982-01-10,241.38089011178,16,NERC,53.6912751677852
1982-01-07,1982-01-29,1982-01-18,245.698662409374,23,NERC,67.2131147540984
1982-01-08,1982-01-31,1982-01-17,241.437066117777,24,NERC,40.0793650793651
1982-01-08,1982-01-18,1982-01-11,254.69113561624,11,NERC,61.1111111111111
