start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-01-05,1980-01-06,1980-01-06,270.995596095122,2,NERC,50.4132231404959
1980-01-06,1980-01-09,1980-01-07,259.486708178527,4,NERC,62.2222222222222
1980-01-06,1980-01-07,1980-01-06,273.688401466057,2,NERC,82.4561403508772
1980-01-07,1980-01-09,1980-01-07,258.303889609624,3,NERC,60.4651162790698
1980-01-07,1980-01-09,1980-01-09,247.508843826717,3,NERC,66.8776371308017
1980-01-18,1980-01-20,1980-01-19,271.340391226078,3,NERC,70.3703703703704
1980-01-19,1980-01-20,1980-01-19,260.658165499671,2,NERC,67.1111111111111
1980-01-24,1980-01-25,1980-01-24,257.779273818394,2,NERC,70.4918032786885
1980-01-24,1980-01-25,1980-01-25,255.581448770573,2,NERC,61.1940298507463
1980-01-26,1980-01-31,1980-01-28,253.13429125758,6,NERC,88.8888888888889
1980-01-26,1980-01-31,1980-01-27,257.366480924851,6,NERC,70.9302325581395
1980-01-26,1980-02-01,1980-01-31,247.294071625131,7,NERC,89.662447257384
1980-01-27,1980-02-02,1980-01-31,256.433527063056,7,NERC,78.75
1980-01-27,1980-01-30,1980-01-30,271.476983619952,4,NERC,77.7777777777778
1980-01-27,1980-02-04,1980-02-01,251.890925232521,9,NERC,100.0
1980-01-29,1980-02-05,1980-02-01,256.269682149544,8,NERC,100.0
1980-01-29,1980-02-05,1980-02-01,255.707329976334,8,NERC,98.4126984126984
1980-01-30,1980-02-06,1980-02-01,253.270997475442,8,NERC,98.3606557377049
1980-01-30,1980-02-05,1980-01-31,252.909219956322,7,NERC,92.5373134328358
1980-01-30,1980-02-13,1980-02-02,261.055880469411,15,NERC,99.5708154506438
1980-01-31,1980-02-02,1980-02-01,271.329552775061,3,NERC,85.6382978723404
1980-01-31,1980-02-04,1980-02-01,264.26298075521,5,NERC,92.5925925925926
1980-02-01,1980-02-08,1980-02-02,272.186796676841,8,NERC,98.2456140350877
1980-02-01,1980-02-08,1980-02-02,266.423003630818,8,NERC,100.0
1980-02-07,1980-02-08,1980-02-07,264.646813647446,2,NERC,70.2479338842975
1980-02-08,1980-02-12,1980-02-10,259.7060198949,5,NERC,78.4375
1980-02-08,1980-02-09,1980-02-08,257.746920404126,2,NERC,72.093023255814
1980-02-09,1980-02-10,1980-02-09,269.502065612917,2,NERC,70.4545454545455
1980-02-09,1980-02-11,1980-02-10,269.215827498148,3,NERC,77.1276595744681
1980-02-10,1980-02-13,1980-02-10,265.997275096471,4,NERC,74.0740740740741
1980-02-10,1980-02-13,1980-02-12,252.67179579328,4,NERC,99.3288590604027
1980-02-10,1980-02-13,1980-02-12,262.113631513857,4,NERC,94.6280991735537
1980-02-11,1980-02-13,1980-02-11,270.599254333424,3,NERC,51.6528925619835
1980-02-12,1980-02-13,1980-02-12,259.646911048289,2,NERC,45.2380952380953
1980-02-16,1980-02-17,1980-02-16,246.022016928368,2,NERC,85.0210970464135
1980-02-16,1980-02-17,1980-02-17,259.582598477447,2,NERC,74.6875
1980-02-16,1980-02-18,1980-02-17,253.389388874932,3,NERC,78.5234899328859
1980-02-17,1980-02-18,1980-02-17,268.755611000614,2,NERC,71.0743801652893
1980-02-17,1980-02-18,1980-02-18,266.570661430447,2,NERC,73.8197424892704
1980-02-17,1980-02-18,1980-02-17,269.167628166643,2,NERC,71.8085106382979
1980-02-17,1980-02-18,1980-02-17,265.701979742228,2,NERC,74.6913580246914
1980-02-17,1980-02-18,1980-02-17,255.922974888287,2,NERC,70.4365079365079
1980-02-17,1980-02-18,1980-02-17,254.030813586068,2,NERC,85.2459016393443
1980-02-17,1980-02-18,1980-02-17,260.795861178349,2,NERC,90.495867768595
