start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage,inter_event_recovery_interval_days,cumulative_heat_stress_index,yearly_max_heat_wave_intensity,yearly_max_heat_wave_duration,yearly_max_heat_wave_intensity_trend,yearly_max_heat_wave_duration_trend
1980-07-04,1980-07-22,1980-07-15,311.70610738255,19,NERC,52.3489932885906,-16.0,5922.41604026845,313.12015625,19,,
1980-07-04,1980-07-07,1980-07-06,308.832809917355,4,NERC,57.0247933884298,-3.0,7157.74727993787,313.12015625,19,,
1980-07-06,1980-07-12,1980-07-12,310.231172839506,7,NERC,48.1481481481482,-5.0,9329.365489814412,313.12015625,19,,
1980-07-07,1980-07-22,1980-07-17,313.12015625,16,NERC,40.625,-14.0,14339.287989814411,313.12015625,19,,
1980-07-08,1980-07-23,1980-07-16,310.038429752066,16,NERC,50.0,-14.0,19299.902865847467,313.12015625,19,,
1980-07-09,1980-07-21,1980-07-13,311.097479338843,13,NERC,42.5619834710744,-11.0,23344.170097252427,313.12015625,19,,
1980-07-10,1980-07-16,1980-07-14,308.854561403509,7,NERC,35.0877192982456,-3.0,25506.15202707699,313.12015625,19,,
1980-07-13,1980-07-23,1980-07-16,311.813580246914,11,NERC,37.6543209876543,-7.0,28936.101409793042,313.12015625,19,,
1980-07-16,1980-07-21,1980-07-18,308.923863636364,6,NERC,47.7272727272727,-2.0,30789.644591611228,313.12015625,19,,
1980-07-19,1980-08-04,1980-07-25,309.197407407407,17,NERC,42.5925925925926,-15.0,36046.00051753715,313.12015625,19,,
1980-07-20,1980-07-23,1980-07-20,302.20776119403,4,NERC,44.7761194029851,1.0,37254.831562313266,313.12015625,19,,
1980-07-24,1980-08-02,1980-07-26,308.179545454545,10,NERC,45.4545454545455,-1.0,40336.627016858714,313.12015625,19,,
1980-08-01,1980-08-16,1980-08-01,309.652532188841,16,NERC,53.6480686695279,-13.0,45291.06753188017,313.12015625,19,,
1980-08-03,1980-08-06,1980-08-03,310.703085106383,4,NERC,38.2978723404255,1.0,46533.879872305704,313.12015625,19,,
1980-08-07,1980-08-12,1980-08-08,308.136198347107,6,NERC,50.8264462809917,5.0,48382.697062388346,313.12015625,19,,
1980-08-17,1980-08-21,1980-08-20,308.588993288591,5,NERC,58.3892617449665,-2.0,49925.6420288313,313.12015625,19,,
1980-08-19,1980-08-23,1980-08-22,306.936666666667,5,NERC,35.0877192982456,39.0,51460.325362164636,313.12015625,19,,
1980-10-01,1980-10-04,1980-10-01,307.708148148148,4,NERC,53.7037037037037,249.0,52691.157954757226,313.12015625,19,,
1981-06-10,1981-06-15,1981-06-10,307.379382716049,6,NERC,37.6543209876543,-2.0,1844.276296296294,310.084259259259,26,-3.03589699074098,7.0
1981-06-13,1981-06-15,1981-06-14,304.83711409396,3,NERC,62.4161073825503,20.0,2758.7876385781738,310.084259259259,26,-3.03589699074098,7.0
1981-07-05,1981-07-30,1981-07-14,309.752727272727,26,NERC,41.7355371900826,-19.0,10812.358547669075,310.084259259259,26,-3.03589699074098,7.0
1981-07-11,1981-07-16,1981-07-12,308.636540084388,6,NERC,52.3206751054852,-2.0,12664.177788175402,310.084259259259,26,-3.03589699074098,7.0
1981-07-14,1981-07-28,1981-07-14,308.829649122807,15,NERC,36.8421052631579,-9.0,17296.62252501751,310.084259259259,26,-3.03589699074098,7.0
1981-07-19,1981-07-22,1981-07-21,310.084259259259,4,NERC,30.2469135802469,-2.0,18536.959562054544,310.084259259259,26,-3.03589699074098,7.0
1981-07-20,1981-07-25,1981-07-22,307.938181818182,6,NERC,47.7272727272727,13.0,20384.588652963637,310.084259259259,26,-3.03589699074098,7.0
1981-08-07,1981-08-11,1981-08-07,309.648518518519,5,NERC,55.5555555555556,339.0,21932.83124555623,310.084259259259,26,-3.03589699074098,7.0
1982-07-16,1982-07-20,1982-07-18,302.59606557377,5,NERC,40.9836065573771,-4.0,1512.9803278688498,306.988148148148,5,-3.096111111110986,-21.0
1982-07-16,1982-07-20,1982-07-18,303.211706349206,5,NERC,60.3174603174603,32.0,3029.0388596148796,306.988148148148,5,-3.096111111110986,-21.0
1982-08-21,1982-08-24,1982-08-21,306.988148148148,4,NERC,57.4074074074074,312.0,4256.991452207472,306.988148148148,5,-3.096111111110986,-21.0
1983-07-02,1983-07-05,1983-07-03,303.788908730159,4,NERC,51.5873015873016,-2.0,1215.155634920636,310.020604026846,15,3.032455878697988,10.0
1983-07-03,1983-07-05,1983-07-03,305.256309012876,3,NERC,53.2188841201717,6.0,2130.924561959264,310.020604026846,15,3.032455878697988,10.0
1983-07-11,1983-07-25,1983-07-18,307.870578512397,15,NERC,64.4628099173554,-13.0,6748.983239645219,310.020604026846,15,3.032455878697988,10.0
1983-07-12,1983-07-14,1983-07-13,307.450740740741,3,NERC,51.8518518518519,-2.0,7671.335461867442,310.020604026846,15,3.032455878697988,10.0
1983-07-12,1983-07-24,1983-07-19,307.658080168776,13,NERC,46.6244725738397,-10.0,11670.89050406153,310.020604026846,15,3.032455878697988,10.0
1983-07-14,1983-07-24,1983-07-21,304.819166666667,11,NERC,55.952380952381,-10.0,15023.901337394867,310.020604026846,15,3.032455878697988,10.0
1983-07-14,1983-07-25,1983-07-23,309.248926174497,12,NERC,49.6644295302014,-11.0,18734.88845148883,310.020604026846,15,3.032455878697988,10.0
1983-07-14,1983-07-25,1983-07-16,308.618540772532,12,NERC,55.3648068669528,-9.0,22438.310940759216,310.020604026846,15,3.032455878697988,10.0
1983-07-16,1983-07-27,1983-07-24,308.262520661157,12,NERC,43.3884297520661,1.0,26137.4611886931,310.020604026846,15,3.032455878697988,10.0
1983-07-28,1983-07-31,1983-07-29,304.801012658228,4,NERC,44.0928270042194,2.0,27356.665239326012,310.020604026846,15,3.032455878697988,10.0
1983-08-02,1983-08-08,1983-08-03,306.69805907173,7,NERC,51.6877637130802,-2.0,29503.551652828122,310.020604026846,15,3.032455878697988,10.0
1983-08-06,1983-08-11,1983-08-06,309.3,6,NERC,48.1481481481482,-5.0,31359.35165282812,310.020604026846,15,3.032455878697988,10.0
1983-08-06,1983-08-13,1983-08-07,305.392533333333,8,NERC,41.7777777777778,0.0,33802.49191949479,310.020604026846,15,3.032455878697988,10.0
1983-08-13,1983-08-17,1983-08-14,305.723518518519,5,NERC,51.8518518518519,-2.0,35331.10951208738,310.020604026846,15,3.032455878697988,10.0
1983-08-15,1983-08-21,1983-08-16,308.241540084388,7,NERC,41.1392405063291,-4.0,37488.8002926781,310.020604026846,15,3.032455878697988,10.0
1983-08-17,1983-08-28,1983-08-26,310.020604026846,12,NERC,65.7718120805369,-10.0,41209.04754100025,310.020604026846,15,3.032455878697988,10.0
1983-08-18,1983-08-31,1983-08-20,308.299876033058,14,NERC,52.4793388429752,-11.0,45525.24580546306,310.020604026846,15,3.032455878697988,10.0
1983-08-20,1983-08-29,1983-08-21,309.035909090909,10,NERC,53.305785123967,-5.0,48615.60489637215,310.020604026846,15,3.032455878697988,10.0
1983-08-24,1983-08-31,1983-08-25,308.524074074074,8,NERC,38.8888888888889,-6.0,51083.797488964745,310.020604026846,15,3.032455878697988,10.0
1983-08-25,1983-08-30,1983-08-25,307.159789029536,6,NERC,55.0632911392405,282.0,52926.75622314196,310.020604026846,15,3.032455878697988,10.0
1984-06-07,1984-06-11,1984-06-08,303.156229508197,5,NERC,44.2622950819672,20.0,1515.7811475409849,309.159074074074,12,-0.8615299527720026,-3.0
1984-07-01,1984-07-09,1984-07-02,309.159074074074,9,NERC,55.5555555555556,1.0,4298.212814207651,309.159074074074,12,-0.8615299527720026,-3.0
1984-07-10,1984-07-21,1984-07-13,308.482777777778,12,NERC,53.7037037037037,23.0,8000.006147540987,309.159074074074,12,-0.8615299527720026,-3.0
1984-08-13,1984-08-15,1984-08-15,298.843582089552,3,NERC,40.2985074626866,33.0,8896.536893809644,309.159074074074,12,-0.8615299527720026,-3.0
1984-09-17,1984-09-20,1984-09-18,307.006851851852,4,NERC,50.0,285.0,10124.564301217051,309.159074074074,12,-0.8615299527720026,-3.0
1985-07-02,1985-07-13,1985-07-09,305.032488888889,12,NERC,52.8888888888889,-9.0,3660.3898666666682,308.86037037037,12,-0.2987037037040068,0.0
1985-07-04,1985-07-14,1985-07-09,308.86037037037,11,NERC,53.7037037037037,52.0,7057.853940740738,308.86037037037,12,-0.2987037037040068,0.0
1985-09-04,1985-09-09,1985-09-07,303.620734126984,6,NERC,63.4920634920635,301.0,8879.578345502643,308.86037037037,12,-0.2987037037040068,0.0
1986-07-07,1986-07-09,1986-07-07,304.411349206349,3,NERC,50.1984126984127,-1.0,913.2340476190469,313.006010638298,25,4.145640267928002,13.0
1986-07-08,1986-07-15,1986-07-09,308.369527896996,8,NERC,56.6523605150215,-1.0,3380.190270795015,313.006010638298,25,4.145640267928002,13.0
1986-07-14,1986-08-02,1986-07-31,312.761111111111,20,NERC,37.037037037037,-18.0,9635.412493017235,313.006010638298,25,4.145640267928002,13.0
1986-07-15,1986-07-20,1986-07-17,305.696793248945,6,NERC,55.0632911392405,-5.0,11469.593252510906,313.006010638298,25,4.145640267928002,13.0
1986-07-15,1986-08-08,1986-07-31,310.143553719008,25,NERC,47.5206611570248,-23.0,19223.182095486103,313.006010638298,25,4.145640267928002,13.0
1986-07-16,1986-07-20,1986-07-18,304.787678571429,5,NERC,55.7539682539683,-3.0,20747.12048834325,313.006010638298,25,4.145640267928002,13.0
1986-07-17,1986-07-22,1986-07-20,308.301198347107,6,NERC,54.1322314049587,-5.0,22596.92767842589,313.006010638298,25,4.145640267928002,13.0
1986-07-17,1986-07-30,1986-07-19,309.042618025751,14,NERC,50.6437768240343,-10.0,26923.524330786408,313.006010638298,25,4.145640267928002,13.0
1986-07-20,1986-07-23,1986-07-20,307.253684210526,4,NERC,40.3508771929825,2.0,28152.53906762851,313.006010638298,25,4.145640267928002,13.0
1986-07-25,1986-08-01,1986-07-30,313.006010638298,8,NERC,45.7446808510638,-3.0,30656.587152734894,313.006010638298,25,4.145640267928002,13.0
1986-07-25,1986-07-30,1986-07-25,307.46152892562,6,NERC,61.5702479338843,-5.0,32501.356326288613,313.006010638298,25,4.145640267928002,13.0
1986-07-29,1986-08-05,1986-08-01,308.169298245614,8,NERC,40.3508771929825,335.0,34966.71071225352,313.006010638298,25,4.145640267928002,13.0
1987-07-06,1987-07-13,1987-07-11,303.62876984127,8,NERC,68.452380952381,-7.0,2429.03015873016,310.046577181208,26,-2.959433457089972,1.0
1987-07-06,1987-07-14,1987-07-11,302.686885245902,9,NERC,54.0983606557377,-7.0,5153.212125943278,310.046577181208,26,-2.959433457089972,1.0
1987-07-07,1987-07-14,1987-07-09,307.526652360515,8,NERC,59.2274678111588,-5.0,7613.425344827398,310.046577181208,26,-2.959433457089972,1.0
1987-07-09,1987-07-15,1987-07-12,300.818358208955,7,NERC,37.3134328358209,1.0,9719.153852290083,310.046577181208,26,-2.959433457089972,1.0
1987-07-16,1987-08-03,1987-07-31,309.455506329114,19,NERC,51.6877637130802,-16.0,15598.808472543249,310.046577181208,26,-2.959433457089972,1.0
1987-07-18,1987-08-04,1987-08-02,310.046577181208,18,NERC,67.1140939597316,-16.0,21179.64686180499,310.046577181208,26,-2.959433457089972,1.0
1987-07-19,1987-07-27,1987-07-24,304.825257936508,9,NERC,61.1111111111111,-7.0,23923.074183233563,310.046577181208,26,-2.959433457089972,1.0
1987-07-20,1987-07-28,1987-07-21,306.821652892562,9,NERC,44.6280991735537,-4.0,26684.469059266623,310.046577181208,26,-2.959433457089972,1.0
1987-07-24,1987-08-14,1987-07-27,308.342768595041,22,NERC,42.9752066115703,-16.0,33468.009968357524,310.046577181208,26,-2.959433457089972,1.0
1987-07-29,1987-08-23,1987-08-22,309.551790123457,26,NERC,38.2716049382716,-23.0,41516.35651156741,310.046577181208,26,-2.959433457089972,1.0
1987-07-31,1987-08-08,1987-08-03,306.849752066116,9,NERC,49.1735537190083,-6.0,44278.00428016245,310.046577181208,26,-2.959433457089972,1.0
1987-08-02,1987-08-06,1987-08-03,307.166481481481,5,NERC,55.5555555555556,-4.0,45813.836687569856,310.046577181208,26,-2.959433457089972,1.0
1987-08-02,1987-08-08,1987-08-04,306.086738197425,7,NERC,57.9399141630901,-2.0,47956.44385495183,310.046577181208,26,-2.959433457089972,1.0
1987-08-06,1987-08-14,1987-08-09,309.019122807018,9,NERC,33.3333333333333,0.0,50737.61596021499,310.046577181208,26,-2.959433457089972,1.0
1987-08-14,1987-08-17,1987-08-16,308.539463087248,4,NERC,69.7986577181208,306.0,51971.77381256398,310.046577181208,26,-2.959433457089972,1.0
1988-06-18,1988-06-25,1988-06-21,311.140084388186,8,NERC,50.6329113924051,9.0,2489.120675105488,313.085167785235,22,3.038590604026979,-4.0
1988-07-04,1988-07-09,1988-07-06,309.96135021097,6,NERC,51.6877637130802,-2.0,4348.888776371308,313.085167785235,22,3.038590604026979,-4.0
1988-07-07,1988-07-11,1988-07-08,306.892916666667,5,NERC,61.9047619047619,-4.0,5883.353359704643,313.085167785235,22,3.038590604026979,-4.0
1988-07-07,1988-07-13,1988-07-08,302.174626865672,7,NERC,53.7313432835821,-6.0,7998.575747764347,313.085167785235,22,3.038590604026979,-4.0
1988-07-07,1988-07-13,1988-07-10,304.483442622951,7,NERC,29.5081967213115,1.0,10129.959846125004,313.085167785235,22,3.038590604026979,-4.0
1988-07-14,1988-07-18,1988-07-14,310.94021875,5,NERC,54.375,-4.0,11684.660939875004,313.085167785235,22,3.038590604026979,-4.0
1988-07-14,1988-07-19,1988-07-14,311.201342281879,6,NERC,72.4832214765101,-5.0,13551.868993566277,313.085167785235,22,3.038590604026979,-4.0
1988-07-14,1988-07-21,1988-07-16,309.150950413223,8,NERC,46.6942148760331,-6.0,16025.076596872063,313.085167785235,22,3.038590604026979,-4.0
1988-07-15,1988-07-24,1988-07-16,308.61974248927,10,NERC,52.3605150214592,-8.0,19111.274021764762,313.085167785235,22,3.038590604026979,-4.0
1988-07-16,1988-08-02,1988-07-17,310.836481481481,18,NERC,51.8518518518519,-8.0,24706.33068843142,313.085167785235,22,3.038590604026979,-4.0
1988-07-25,1988-07-28,1988-07-25,304.397955555556,4,NERC,48.4444444444445,0.0,25923.922510653643,313.085167785235,22,3.038590604026979,-4.0
1988-07-28,1988-08-04,1988-07-31,312.121582278481,8,NERC,52.7426160337553,-7.0,28420.895168881492,313.085167785235,22,3.038590604026979,-4.0
1988-07-28,1988-08-18,1988-07-30,303.905671641791,22,NERC,38.8059701492537,-16.0,35106.81994500089,313.085167785235,22,3.038590604026979,-4.0
1988-08-02,1988-08-06,1988-08-02,306.871785714286,5,NERC,60.1190476190476,-4.0,36641.178873572324,313.085167785235,22,3.038590604026979,-4.0
1988-08-02,1988-08-17,1988-08-03,304.838360655738,16,NERC,42.6229508196721,-9.0,41518.59264406413,313.085167785235,22,3.038590604026979,-4.0
1988-08-08,1988-08-19,1988-08-16,313.085167785235,12,NERC,63.0872483221477,-9.0,45275.61465748695,313.085167785235,22,3.038590604026979,-4.0
1988-08-10,1988-08-18,1988-08-17,307.978432539683,9,NERC,50.9920634920635,5.0,48047.4205503441,313.085167785235,22,3.038590604026979,-4.0
1988-08-23,1988-09-07,1988-09-04,310.328888888889,16,NERC,57.4074074074074,301.0,53012.682772566324,313.085167785235,22,3.038590604026979,-4.0
1989-07-05,1989-07-10,1989-07-05,305.740930232558,6,NERC,63.953488372093,0.0,1834.4455813953482,310.159135021097,13,-2.9260327641380286,-9.0
1989-07-10,1989-07-12,1989-07-10,307.581342281879,3,NERC,34.2281879194631,13.0,2757.1896082409853,310.159135021097,13,-2.9260327641380286,-9.0
1989-07-25,1989-07-28,1989-07-26,302.57447761194,4,NERC,67.1641791044776,-3.0,3967.4875186887452,310.159135021097,13,-2.9260327641380286,-9.0
1989-07-25,1989-07-28,1989-07-25,303.026646825397,4,NERC,51.1904761904762,4.0,5179.594105990333,310.159135021097,13,-2.9260327641380286,-9.0
1989-08-01,1989-08-05,1989-08-04,310.159135021097,5,NERC,38.1856540084388,17.0,6730.389781095818,310.159135021097,13,-2.9260327641380286,-9.0
1989-08-22,1989-09-03,1989-08-27,308.039197530864,13,NERC,54.9382716049383,294.0,10734.899348997049,310.159135021097,13,-2.9260327641380286,-9.0
1990-06-24,1990-07-05,1990-06-25,310.468409090909,12,NERC,45.4545454545455,-10.0,3725.620909090908,310.468409090909,14,0.30927406981203376,1.0
1990-06-25,1990-07-06,1990-06-29,305.460581395349,12,NERC,56.9767441860465,-9.0,7391.147885835096,310.468409090909,14,0.30927406981203376,1.0
1990-06-27,1990-06-30,1990-06-27,304.908902953587,4,NERC,46.6244725738397,6.0,8610.783497649443,310.468409090909,14,0.30927406981203376,1.0
1990-07-06,1990-07-13,1990-07-07,308.31020661157,8,NERC,64.8760330578512,-4.0,11077.265150542004,310.468409090909,14,0.30927406981203376,1.0
1990-07-09,1990-07-12,1990-07-09,306.851570247934,4,NERC,61.5702479338843,-2.0,12304.67143153374,310.468409090909,14,0.30927406981203376,1.0
