start_date,end_date,centroid_date,highest_temperature,duration,NERC_ID,spatial_coverage
1980-07-10,1980-07-11,1980-07-11,308.831649747108,2,NERC18,51.0548523206751
1980-07-14,1980-07-15,1980-07-14,307.255693983143,2,NERC18,56.7510548523207
1981-07-11,1981-07-13,1981-07-12,308.934455978822,3,NERC18,60.9704641350211
1983-07-19,1983-07-21,1983-07-19,307.740887221658,3,NERC18,72.9957805907173
1987-07-28,1987-08-02,1987-07-31,309.790775895369,6,NERC18,82.4894514767933
1988-06-19,1988-06-22,1988-06-21,311.418338828602,4,NERC18,86.0759493670886
1988-06-24,1988-06-25,1988-06-24,310.996328712467,2,NERC18,52.9535864978903
1988-07-05,1988-07-07,1988-07-06,310.222470193242,3,NERC18,87.9746835443038
1988-07-14,1988-07-16,1988-07-15,311.088440039867,3,NERC18,72.3628691983122
1988-07-27,1988-08-03,1988-07-31,312.368588427454,8,NERC18,92.4050632911393
1988-08-11,1988-08-12,1988-08-11,310.905976775341,2,NERC18,75.1054852320675
1988-08-15,1988-08-17,1988-08-16,313.043559097721,3,NERC18,83.1223628691983
1989-07-08,1989-07-10,1989-07-09,311.28199948412,3,NERC18,70.042194092827
1989-08-02,1989-08-04,1989-08-04,310.475473523602,3,NERC18,76.3713080168776
1991-07-17,1991-07-18,1991-07-17,307.288717620763,2,NERC18,42.8270042194093
1995-07-12,1995-07-13,1995-07-13,308.682256480979,2,NERC18,57.8059071729958
1999-07-29,1999-07-30,1999-07-29,309.225325436361,2,NERC18,71.3080168776371
2001-07-21,2001-07-23,2001-07-22,307.509291766151,3,NERC18,71.9409282700422
2001-08-04,2001-08-08,2001-08-07,308.710591935706,5,NERC18,85.4430379746836
2002-06-29,2002-07-01,2002-06-30,308.952004006277,3,NERC18,75.5274261603376
2002-07-20,2002-07-21,2002-07-20,309.823690515611,2,NERC18,47.2573839662447
2003-08-16,2003-08-20,2003-08-18,310.412919369918,5,NERC18,75.7383966244726
2003-08-24,2003-08-26,2003-08-24,311.305237684428,3,NERC18,64.7679324894515
2005-07-23,2005-07-24,2005-07-23,309.402602691714,2,NERC18,51.4767932489452
2005-08-02,2005-08-03,2005-08-02,309.023936374989,2,NERC18,52.1097046413502
2006-07-15,2006-07-17,2006-07-16,311.557241857992,3,NERC18,78.2700421940928
2006-07-24,2006-07-25,2006-07-24,307.844448463143,2,NERC18,45.1476793248945
2006-07-28,2006-08-01,2006-07-31,313.05976131156,5,NERC18,83.1223628691983
2007-07-24,2007-07-25,2007-07-25,307.178072705155,2,NERC18,57.3839662447257
2011-07-17,2011-07-20,2011-07-20,309.023194713445,4,NERC18,84.5991561181435
2011-08-01,2011-08-02,2011-08-01,307.739639814078,2,NERC18,47.2573839662447
2012-07-02,2012-07-06,2012-07-04,309.452068466028,5,NERC18,76.3713080168776
2012-07-15,2012-07-18,2012-07-16,309.158436458081,4,NERC18,73.4177215189874
2012-07-20,2012-07-25,2012-07-23,310.591591639799,6,NERC18,66.8776371308017
2012-08-01,2012-08-02,2012-08-01,310.701696141643,2,NERC18,52.1097046413502
2013-08-25,2013-08-30,2013-08-26,309.167616954821,6,NERC18,74.2616033755274
2016-07-21,2016-07-23,2016-07-21,307.702375405375,3,NERC18,71.0970464135021
2022-07-18,2022-07-19,2022-07-18,307.979264992753,2,NERC18,34.3881856540084
2023-07-26,2023-07-27,2023-07-27,309.31845915184,2,NERC18,51.8987341772152
2023-08-22,2023-08-24,2023-08-23,311.217233631012,3,NERC18,66.6666666666667
2023-09-03,2023-09-04,2023-09-03,310.822151563733,2,NERC18,61.3924050632912
1983-08-06,1983-08-08,1983-08-07,305.250707759262,3,NERC6,62.2222222222222
1985-07-07,1985-07-10,1985-07-09,304.974135731349,4,NERC6,62.2222222222222
1988-07-25,1988-07-26,1988-07-25,304.193399687041,2,NERC6,48
1990-07-12,1990-07-13,1990-07-12,303.991251479705,2,NERC6,43.5555555555556
1990-08-07,1990-08-09,1990-08-08,305.197786791247,3,NERC6,60.4444444444444
1992-08-13,1992-08-14,1992-08-13,304.535179841282,2,NERC6,44.4444444444444
1994-07-22,1994-07-23,1994-07-22,304.884917191378,2,NERC6,44.8888888888889
1994-07-27,1994-07-28,1994-07-27,304.19808504456,2,NERC6,49.3333333333333
1998-07-17,1998-07-18,1998-07-17,305.334449971291,2,NERC6,52.4444444444445
2000-07-30,2000-08-01,2000-07-30,305.905215012822,3,NERC6,69.7777777777778
2002-07-11,2002-07-14,2002-07-12,307.645002077275,4,NERC6,81.3333333333333
2003-07-18,2003-07-24,2003-07-23,306.242951573589,7,NERC6,75.5555555555556
2003-07-28,2003-07-31,2003-07-30,305.357148870552,4,NERC6,63.5555555555556
2005-07-21,2005-07-22,2005-07-21,304.881784850176,2,NERC6,52.4444444444445
2006-07-21,2006-07-25,2006-07-22,306.574871451786,5,NERC6,85.7777777777778
2006-07-27,2006-07-28,2006-07-28,304.318980166949,2,NERC6,50.6666666666667
2007-07-05,2007-07-07,2007-07-06,305.91377698453,3,NERC6,67.1111111111111
2007-07-14,2007-07-15,2007-07-15,304.761302912534,2,NERC6,61.7777777777778
2012-07-09,2012-07-10,2012-07-10,303.94744829994,2,NERC6,51.1111111111111
2013-06-29,2013-07-03,2013-07-02,305.840806713667,5,NERC6,69.7777777777778
2014-07-13,2014-07-14,2014-07-13,303.985648122229,2,NERC6,43.1111111111111
2015-06-27,2015-07-04,2015-06-28,306.277450200333,8,NERC6,81.7777777777778
2015-08-01,2015-08-02,2015-08-01,304.508745271889,2,NERC6,44.8888888888889
2017-07-05,2017-07-09,2017-07-08,304.325465804787,5,NERC6,68
2017-08-01,2017-08-02,2017-08-02,304.534884495617,2,NERC6,44.4444444444444
2017-08-28,2017-08-29,2017-08-28,304.850797036172,2,NERC6,55.5555555555556
2018-08-08,2018-08-11,2018-08-10,306.716611659977,4,NERC6,74.6666666666667
2020-07-31,2020-08-01,2020-07-31,305.606641511985,2,NERC6,53.3333333333333
2020-08-16,2020-08-19,2020-08-17,306.303246043833,4,NERC6,74.6666666666667
2021-06-27,2021-06-30,2021-06-29,305.870797457815,4,NERC6,68.4444444444445
2021-07-03,2021-07-04,2021-07-03,303.737020372796,2,NERC6,55.1111111111111
2021-07-11,2021-07-13,2021-07-11,305.102807870674,3,NERC6,54.6666666666667
2021-07-25,2021-07-27,2021-07-26,304.991354053953,3,NERC6,60.8888888888889
2021-07-30,2021-07-31,2021-07-30,304.579233506921,2,NERC6,52.4444444444445
2021-08-04,2021-08-05,2021-08-05,304.558443442511,2,NERC6,48
2021-08-12,2021-08-16,2021-08-14,305.678195831106,5,NERC6,80.8888888888889
2022-07-27,2022-08-01,2022-07-31,305.522028311817,6,NERC6,73.7777777777778
2022-08-17,2022-08-18,2022-08-17,304.590098710202,2,NERC6,48.4444444444445
2022-08-31,2022-09-01,2022-08-31,304.787814462655,2,NERC6,50.2222222222222
2023-07-22,2023-07-24,2023-07-23,304.722506904202,3,NERC6,58.6666666666667
2023-08-15,2023-08-17,2023-08-15,305.481713095765,3,NERC6,73.7777777777778
2024-07-09,2024-07-14,2024-07-10,306.688362533581,6,NERC6,76.8888888888889
2024-07-17,2024-07-22,2024-07-21,304.57506092514,6,NERC6,62.2222222222222
2024-08-02,2024-08-04,2024-08-02,306.701245923716,3,NERC6,72.8888888888889
1980-06-27,1980-06-29,1980-06-28,309.454819862269,3,NERC1,54.5454545454545
1980-07-16,1980-07-18,1980-07-18,308.959539830648,3,NERC1,45.4545454545455
1981-06-21,1981-06-22,1981-06-22,310.050738019993,2,NERC1,54.5454545454545
1985-07-07,1985-07-08,1985-07-07,308.983711911195,2,NERC1,29.5454545454546
1990-06-24,1990-07-01,1990-06-26,310.636601832767,8,NERC1,63.6363636363636
1994-06-24,1994-07-02,1994-06-26,311.758673973738,9,NERC1,77.2727272727273
1995-07-26,1995-07-30,1995-07-28,311.573985263426,5,NERC1,65.9090909090909
