start_date,end_date,centroid_date,highest_temperature,duration,NERC_ID,spatial_coverage
1980-06-21,1980-08-14,1980-07-18,308.831649747108,55,NERC18,30.8016877637131
1980-08-18,1980-08-26,1980-08-19,307.861581089337,9,NERC18,44.3037974683544
1980-09-02,1980-09-09,1980-09-08,306.417272479525,8,NERC18,41.3502109704641
1981-06-23,1981-07-25,1981-07-12,308.934455978822,33,NERC18,51.6877637130802
1981-07-30,1981-08-16,1981-07-31,305.696755073631,18,NERC18,53.5864978902954
1981-09-09,1981-09-13,1981-09-10,304.985193813318,5,NERC18,43.2489451476793
1982-07-13,1982-07-28,1982-07-20,305.549048677573,16,NERC18,47.4683544303798
1982-07-29,1982-08-08,1982-08-02,306.42536368022,11,NERC18,50.42194092827
1983-06-20,1983-06-26,1983-06-24,304.256294257283,7,NERC18,60.126582278481
1983-07-06,1983-09-05,1983-09-02,308.456954683564,62,NERC18,30.379746835443
1983-09-07,1983-09-10,1983-09-08,306.689657326124,4,NERC18,51.4767932489452
1984-07-12,1984-07-15,1984-07-13,304.742498350918,4,NERC18,48.1012658227848
1984-07-19,1984-07-25,1984-07-22,305.904992208344,7,NERC18,43.6708860759494
1984-08-01,1984-08-22,1984-08-06,306.71169420116,22,NERC18,41.9831223628692
1984-08-24,1984-09-01,1984-08-28,310.07580158723,9,NERC18,27.0042194092827
1985-07-06,1985-07-24,1985-07-07,307.568460496398,19,NERC18,44.5147679324895
1985-08-05,1985-08-10,1985-08-09,305.124253618438,6,NERC18,36.9198312236287
1986-07-14,1986-08-01,1986-07-18,305.752135938874,19,NERC18,39.4514767932489
1987-06-11,1987-06-25,1987-06-14,306.055815519005,15,NERC18,47.8902953586498
1987-07-04,1987-07-12,1987-07-10,305.709088512106,9,NERC18,56.1181434599156
1987-07-15,1987-08-22,1987-07-31,309.790775895369,39,NERC18,32.7004219409283
1988-05-26,1988-06-30,1988-06-12,311.418338828602,36,NERC18,7.59493670886076
1988-07-02,1988-08-27,1988-08-16,313.043559097721,57,NERC18,26.7932489451477
1988-08-30,1988-09-03,1988-08-31,306.060737692464,5,NERC18,51.4767932489452
1989-06-18,1989-06-22,1989-06-20,306.310594625513,5,NERC18,29.746835443038
1989-06-24,1989-07-14,1989-07-09,311.28199948412,21,NERC18,37.7637130801688
1989-07-16,1989-08-06,1989-08-04,310.475473523602,22,NERC18,42.4050632911392
1989-08-09,1989-08-29,1989-08-22,305.564129166755,21,NERC18,51.0548523206751
1990-06-24,1990-07-10,1990-07-03,309.872286603721,17,NERC18,33.9662447257384
1990-08-14,1990-08-18,1990-08-17,305.247740008765,5,NERC18,37.1308016877637
1990-08-21,1990-09-14,1990-08-27,307.280290248684,25,NERC18,31.6455696202532
1991-06-24,1991-07-02,1991-06-26,306.202812996385,9,NERC18,49.1561181434599
1991-07-05,1991-07-08,1991-07-05,305.210581318959,4,NERC18,47.4683544303798
1991-07-10,1991-07-24,1991-07-17,307.288717620763,15,NERC18,41.7721518987342
1991-07-30,1991-08-03,1991-08-01,304.881462632985,5,NERC18,44.3037974683544
1991-08-06,1991-09-03,1991-08-25,308.935687288589,29,NERC18,30.168776371308
1992-08-07,1992-08-10,1992-08-09,305.974521903791,4,NERC18,47.4683544303798
1994-07-04,1994-07-07,1994-07-05,304.530912989629,4,NERC18,45.7805907172996
1994-08-16,1994-08-19,1994-08-18,303.791653892526,4,NERC18,43.0379746835443
1994-08-21,1994-08-30,1994-08-27,306.936811257579,10,NERC18,37.5527426160338
1995-06-14,1995-06-23,1995-06-17,304.562267978336,10,NERC18,56.5400843881857
1995-07-08,1995-07-19,1995-07-13,308.682256480979,12,NERC18,44.9367088607595
1995-07-22,1995-07-31,1995-07-30,306.490402621322,10,NERC18,45.5696202531646
1995-08-02,1995-09-06,1995-08-08,306.411257727415,36,NERC18,31.6455696202532
1996-06-26,1996-07-06,1996-06-28,305.433169275771,11,NERC18,43.0379746835443
1996-07-15,1996-07-20,1996-07-18,305.242575231719,6,NERC18,46.6244725738397
1996-08-05,1996-08-09,1996-08-06,305.939945035365,5,NERC18,41.7721518987342
1996-08-31,1996-09-07,1996-09-05,305.476410042796,8,NERC18,32.4894514767933
1997-07-08,1997-07-29,1997-07-16,307.301531628411,22,NERC18,35.4430379746835
