start_date,end_date,centroid_date,highest_temperature,duration,NERC_ID,spatial_coverage
1981-07-11,1981-07-16,1981-07-12,308.934455978822,6,NERC18,50.8438818565401
1983-07-12,1983-07-24,1983-07-19,307.740887221658,13,NERC18,45.9915611814346
1983-08-02,1983-08-08,1983-08-03,306.852573354356,7,NERC18,51.0548523206751
1983-08-16,1983-08-21,1983-08-16,308.453282516501,6,NERC18,39.2405063291139
1983-08-25,1983-08-30,1983-08-25,307.359315855319,6,NERC18,54.0084388185654
1986-07-15,1986-07-20,1986-07-18,305.752135938874,6,NERC18,53.5864978902954
1987-07-16,1987-08-03,1987-07-31,309.790775895369,19,NERC18,51.4767932489452
1988-06-18,1988-06-25,1988-06-21,311.418338828602,8,NERC18,49.57805907173
1988-07-04,1988-07-09,1988-07-06,310.222470193242,6,NERC18,50.210970464135
1988-07-28,1988-08-04,1988-07-31,312.368588427454,8,NERC18,51.2658227848101
1990-06-26,1990-07-04,1990-07-03,309.872286603721,9,NERC18,50.210970464135
1991-06-26,1991-07-02,1991-06-26,306.202812996385,7,NERC18,55.4852320675106
1991-07-16,1991-07-22,1991-07-17,307.288717620763,7,NERC18,54.4303797468355
1995-07-11,1995-07-17,1995-07-13,308.682256480979,7,NERC18,57.1729957805907
1996-06-26,1996-06-30,1996-06-28,305.433169275771,5,NERC18,41.7721518987342
1997-07-24,1997-07-28,1997-07-26,307.074961973156,5,NERC18,44.7257383966245
1999-07-03,1999-07-06,1999-07-04,305.548349993438,4,NERC18,48.1012658227848
1999-07-15,1999-07-31,1999-07-29,309.225325436361,17,NERC18,50.6329113924051
2000-07-06,2000-07-13,2000-07-08,306.518740046275,8,NERC18,51.2658227848101
2001-07-07,2001-07-10,2001-07-08,305.749622829244,4,NERC18,40.7172995780591
2001-07-16,2001-07-26,2001-07-22,307.509291766151,11,NERC18,44.0928270042194
2001-07-27,2001-08-09,2001-08-07,308.710591935706,14,NERC18,48.7341772151899
2002-06-22,2002-06-26,2002-06-24,306.233925889259,5,NERC18,56.3291139240506
2002-06-28,2002-07-10,2002-06-30,308.952004006277,13,NERC18,59.493670886076
2005-07-20,2005-07-25,2005-07-23,309.402602691714,6,NERC18,50.8438818565401
2006-07-24,2006-08-07,2006-07-31,313.05976131156,15,NERC18,50.42194092827
2007-07-23,2007-07-27,2007-07-25,307.178072705155,5,NERC18,47.8902953586498
2010-08-01,2010-08-04,2010-08-03,303.984364270016,4,NERC18,41.1392405063291
2010-08-07,2010-08-15,2010-08-12,306.358370389956,9,NERC18,39.662447257384
2011-07-14,2011-08-09,2011-07-20,309.023194713445,27,NERC18,37.7637130801688
2012-06-27,2012-07-10,2012-07-04,309.452068466028,14,NERC18,42.4050632911392
2012-07-15,2012-07-28,2012-07-23,310.591591639799,14,NERC18,31.6455696202532
2013-07-15,2013-07-19,2013-07-18,306.220793868955,5,NERC18,60.5485232067511
2013-08-23,2013-09-01,2013-08-26,309.167616954821,10,NERC18,43.8818565400844
2015-09-02,2015-09-07,2015-09-03,306.252889373355,6,NERC18,48.9451476793249
2016-07-18,2016-07-28,2016-07-21,307.702375405375,11,NERC18,57.5949367088608
2017-07-18,2017-07-23,2017-07-21,306.557071596569,6,NERC18,46.8354430379747
2018-07-10,2018-07-15,2018-07-12,306.270046386188,6,NERC18,42.4050632911392
2019-06-27,2019-07-05,2019-06-29,305.316151468531,9,NERC18,57.3839662447257
2019-07-13,2019-07-21,2019-07-19,306.504370928813,9,NERC18,53.3755274261603
2020-07-02,2020-07-11,2020-07-08,305.272459097258,10,NERC18,62.0253164556962
2020-07-24,2020-07-28,2020-07-25,306.355792432321,5,NERC18,48.5232067510549
2021-06-06,2021-06-11,2021-06-10,306.605353929467,6,NERC18,52.5316455696203
2023-07-24,2023-07-28,2023-07-27,309.31845915184,5,NERC18,41.5611814345992
2023-08-22,2023-08-25,2023-08-23,311.217233631012,4,NERC18,55.2742616033755
2024-07-13,2024-07-16,2024-07-14,306.080428852326,4,NERC18,50
2024-07-27,2024-08-03,2024-07-30,306.859321141306,8,NERC18,56.7510548523207
2024-08-24,2024-08-27,2024-08-25,308.252694243989,4,NERC18,39.873417721519
1983-08-06,1983-08-13,1983-08-07,305.250707759262,8,NERC6,43.1111111111111
1985-07-02,1985-07-13,1985-07-09,304.974135731349,12,NERC6,54.6666666666667
1988-07-25,1988-07-28,1988-07-25,304.193399687041,4,NERC6,49.3333333333333
1990-07-11,1990-07-16,1990-07-12,303.991251479705,6,NERC6,44.8888888888889
1990-08-07,1990-08-14,1990-08-08,305.197786791247,8,NERC6,51.5555555555556
1992-08-11,1992-08-20,1992-08-13,304.535179841282,10,NERC6,46.2222222222222
1994-07-21,1994-08-05,1994-07-22,304.884917191378,16,NERC6,56.4444444444445
1996-07-24,1996-07-30,1996-07-27,304.178106661284,7,NERC6,52.8888888888889
1998-07-15,1998-07-31,1998-07-17,305.334449971291,17,NERC6,52
2000-07-29,2000-08-11,2000-07-30,305.905215012822,14,NERC6,48
2001-07-03,2001-07-06,2001-07-04,305.121012427303,4,NERC6,40
2002-07-10,2002-07-26,2002-07-12,307.645002077275,17,NERC6,52.4444444444445
2003-07-16,2003-08-18,2003-07-23,306.242951573589,34,NERC6,42.6666666666667
2005-08-05,2005-08-10,2005-08-06,303.442961581368,6,NERC6,48.8888888888889
2006-07-05,2006-07-30,2006-07-17,306.574871451786,26,NERC6,39.5555555555556
2007-07-03,2007-08-06,2007-07-06,305.91377698453,35,NERC6,40.8888888888889
2009-07-22,2009-07-29,2009-07-23,303.578760819754,8,NERC6,44.8888888888889
2011-08-22,2011-08-29,2011-08-24,303.16717332025,8,NERC6,49.3333333333333
2012-07-08,2012-07-16,2012-07-12,303.990432067876,9,NERC6,54.6666666666667
2012-08-05,2012-08-15,2012-08-05,304.087834183834,11,NERC6,50.2222222222222
2013-06-28,2013-07-08,2013-07-02,305.840806713667,11,NERC6,46.2222222222222
2013-07-22,2013-07-27,2013-07-24,303.314704321635,6,NERC6,46.6666666666667
2014-07-12,2014-07-19,2014-07-13,303.985648122229,8,NERC6,46.6666666666667
2014-07-28,2014-08-06,2014-07-28,303.222874953135,10,NERC6,50.6666666666667
2015-06-25,2015-07-13,2015-06-28,306.277450200333,19,NERC6,39.1111111111111
2015-07-31,2015-08-05,2015-08-01,304.508745271889,6,NERC6,48
2015-08-11,2015-08-15,2015-08-13,304.062792476507,5,NERC6,42.2222222222222
2016-07-25,2016-07-31,2016-07-30,304.098285738298,7,NERC6,51.1111111111111
2017-07-04,2017-07-16,2017-07-08,304.325465804787,13,NERC6,53.3333333333333
2017-07-23,2017-07-25,2017-07-23,303.298490998063,3,NERC6,33.3333333333333
2017-07-29,2017-08-06,2017-08-02,304.534884495617,9,NERC6,47.5555555555556
2017-08-28,2017-09-08,2017-09-03,305.236901170983,12,NERC6,48.4444444444445
2018-07-16,2018-07-20,2018-07-16,302.971340855388,5,NERC6,45.7777777777778
2018-07-24,2018-07-27,2018-07-24,303.513932327208,4,NERC6,47.5555555555556
2018-07-29,2018-08-03,2018-07-31,304.39354268487,6,NERC6,42.6666666666667
2018-08-07,2018-08-18,2018-08-10,306.716611659977,12,NERC6,42.6666666666667
2019-08-01,2019-08-08,2019-08-06,303.752312114814,8,NERC6,52.4444444444445
2020-07-26,2020-08-06,2020-07-31,305.606641511985,12,NERC6,54.2222222222222
2020-08-15,2020-08-27,2020-08-17,306.303246043833,13,NERC6,48
2021-06-17,2021-08-08,2021-06-29,305.870797457815,53,NERC6,27.5555555555556
2021-08-10,2021-08-17,2021-08-14,305.678195831106,8,NERC6,54.2222222222222
2022-07-09,2022-08-27,2022-07-31,305.522028311817,50,NERC6,30.2222222222222
2022-08-29,2022-09-08,2022-09-03,305.259160404088,11,NERC6,44.4444444444444
2023-07-19,2023-07-27,2023-07-23,304.722506904202,9,NERC6,48.4444444444445
2023-08-13,2023-08-22,2023-08-15,305.481713095765,10,NERC6,43.5555555555556
2024-07-08,2024-08-14,2024-08-02,306.701245923716,38,NERC6,28.8888888888889
1980-07-16,1980-07-20,1980-07-18,308.959539830648,5,NERC1,45.4545454545455
1980-07-24,1980-08-03,1980-07-26,308.534213816598,11,NERC1,43.1818181818182
1981-07-20,1981-07-24,1981-07-21,307.75640737341,5,NERC1,47.7272727272727
1990-06-24,1990-07-06,1990-06-26,310.636601832767,13,NERC1,40.9090909090909
1994-06-21,1994-07-05,1994-06-26,311.758673973738,15,NERC1,43.1818181818182
1994-08-06,1994-08-09,1994-08-06,307.778657369186,4,NERC1,34.0909090909091
