start_date,end_date,centroid_date,highest_temperature,duration,NERC_ID,spatial_coverage
1980-06-25,1980-06-26,1980-06-26,305.591218076343,2,NERC18,51.8987341772152
1980-07-06,1980-07-15,1980-07-11,308.831649747108,10,NERC18,88.3966244725738
1980-07-28,1980-08-01,1980-07-30,307.634490614109,5,NERC18,66.2447257383966
1980-08-06,1980-08-07,1980-08-06,307.809510327858,2,NERC18,59.0717299578059
1980-08-18,1980-08-20,1980-08-19,307.861581089337,3,NERC18,78.4810126582278
1980-08-24,1980-08-25,1980-08-25,306.767081270363,2,NERC18,53.1645569620253
1980-09-06,1980-09-08,1980-09-08,306.417272479525,3,NERC18,63.5021097046414
1981-07-05,1981-07-08,1981-07-08,307.375983763036,4,NERC18,75.3164556962025
1981-07-10,1981-07-14,1981-07-12,308.934455978822,5,NERC18,79.3248945147679
1982-07-04,1982-07-05,1982-07-04,305.30854916355,2,NERC18,54.0084388185654
1982-07-16,1982-07-17,1982-07-16,305.476810541122,2,NERC18,49.1561181434599
1982-07-20,1982-07-21,1982-07-20,305.549048677573,2,NERC18,57.3839662447257
1982-08-01,1982-08-03,1982-08-02,306.42536368022,3,NERC18,73.6286919831224
1983-07-08,1983-07-10,1983-07-10,305.977911341849,3,NERC18,58.0168776371308
1983-07-13,1983-07-14,1983-07-14,306.504911810095,2,NERC18,59.493670886076
1983-07-18,1983-07-22,1983-07-19,307.740887221658,5,NERC18,85.4430379746836
1983-08-02,1983-08-08,1983-08-03,306.852573354356,7,NERC18,80.379746835443
1983-08-15,1983-08-20,1983-08-16,308.453282516501,6,NERC18,82.2784810126582
1983-08-24,1983-08-29,1983-08-25,307.359315855319,6,NERC18,81.6455696202532
1983-09-01,1983-09-03,1983-09-02,308.456954683564,3,NERC18,81.0126582278481
1983-09-08,1983-09-09,1983-09-08,306.689657326124,2,NERC18,60.9704641350211
1984-07-21,1984-07-22,1984-07-22,305.904992208344,2,NERC18,47.0464135021097
1984-08-05,1984-08-07,1984-08-06,306.71169420116,3,NERC18,64.7679324894515
1984-08-13,1984-08-14,1984-08-14,304.95666978421,2,NERC18,43.8818565400844
1984-08-26,1984-08-29,1984-08-28,310.07580158723,4,NERC18,93.2489451476793
1985-07-07,1985-07-09,1985-07-07,307.568460496398,3,NERC18,77.6371308016878
1985-08-08,1985-08-09,1985-08-09,305.124253618438,2,NERC18,32.2784810126582
1986-07-04,1986-07-05,1986-07-04,305.506832014338,2,NERC18,55.4852320675106
1986-07-16,1986-07-18,1986-07-18,305.752135938874,3,NERC18,74.4725738396625
1987-06-13,1987-06-14,1987-06-14,306.055815519005,2,NERC18,71.5189873417722
1987-07-16,1987-07-17,1987-07-17,305.749413380855,2,NERC18,49.1561181434599
1987-07-19,1987-08-03,1987-07-31,309.790775895369,16,NERC18,93.2489451476793
1987-08-15,1987-08-16,1987-08-15,306.74565556014,2,NERC18,63.0801687763713
1988-06-07,1988-06-08,1988-06-07,306.089801332045,2,NERC18,63.0801687763713
1988-06-18,1988-06-25,1988-06-21,311.418338828602,8,NERC18,95.5696202531646
1988-07-04,1988-07-08,1988-07-06,310.222470193242,5,NERC18,96.6244725738397
1988-07-13,1988-07-18,1988-07-15,311.088440039867,6,NERC18,93.4599156118144
1988-07-23,1988-08-04,1988-07-31,312.368588427454,13,NERC18,96.2025316455696
1988-08-06,1988-08-18,1988-08-16,313.043559097721,13,NERC18,95.9915611814346
1988-08-20,1988-08-21,1988-08-21,306.721977365598,2,NERC18,57.3839662447257
1988-08-31,1988-09-01,1988-08-31,306.060737692464,2,NERC18,53.7974683544304
1989-06-19,1989-06-21,1989-06-20,306.310594625513,3,NERC18,58.8607594936709
1989-07-02,1989-07-11,1989-07-09,311.28199948412,10,NERC18,94.5147679324895
1989-07-25,1989-07-28,1989-07-27,307.110846011326,4,NERC18,86.4978902953587
1989-07-31,1989-08-05,1989-08-04,310.475473523602,6,NERC18,93.6708860759494
1989-08-22,1989-08-23,1989-08-22,305.564129166755,2,NERC18,51.6877637130802
1990-06-26,1990-06-27,1990-06-26,305.124143115603,2,NERC18,44.0928270042194
1990-07-01,1990-07-04,1990-07-03,309.872286603721,4,NERC18,92.8270042194093
1990-08-25,1990-08-28,1990-08-27,307.280290248684,4,NERC18,63.2911392405063
1990-08-30,1990-08-31,1990-08-30,305.653681580953,2,NERC18,50
1990-09-04,1990-09-06,1990-09-05,306.931025410396,3,NERC18,66.4556962025316
1990-09-12,1990-09-13,1990-09-13,305.308570262284,2,NERC18,52.3206751054852
1991-06-26,1991-06-27,1991-06-26,306.202812996385,2,NERC18,54.0084388185654
1991-07-05,1991-07-06,1991-07-05,305.210581318959,2,NERC18,40.295358649789
1991-07-16,1991-07-18,1991-07-17,307.288717620763,3,NERC18,76.5822784810127
1991-07-20,1991-07-21,1991-07-21,305.272052028576,2,NERC18,55.0632911392405
1991-08-21,1991-08-30,1991-08-25,308.935687288589,10,NERC18,94.5147679324895
1992-08-08,1992-08-09,1992-08-09,305.974521903791,2,NERC18,48.9451476793249
1994-08-24,1994-08-25,1994-08-24,306.138121443187,2,NERC18,53.7974683544304
1995-07-11,1995-07-14,1995-07-13,308.682256480979,4,NERC18,89.0295358649789
1995-08-17,1995-08-18,1995-08-18,306.31459348169,2,NERC18,64.1350210970464
1996-06-27,1996-06-29,1996-06-28,305.433169275771,3,NERC18,52.5316455696203
1996-07-17,1996-07-18,1996-07-18,305.242575231719,2,NERC18,42.6160337552743
1997-07-15,1997-07-18,1997-07-16,307.301531628411,4,NERC18,74.0506329113924
1997-07-25,1997-07-27,1997-07-26,307.074961973156,3,NERC18,64.3459915611814
1997-08-02,1997-08-03,1997-08-02,305.644384082709,2,NERC18,52.1097046413502
1998-07-13,1998-07-14,1998-07-14,305.634289029765,2,NERC18,41.1392405063291
1998-07-19,1998-07-21,1998-07-20,307.818346138262,3,NERC18,63.5021097046414
1998-09-04,1998-09-06,1998-09-05,307.003084631037,3,NERC18,64.7679324894515
1998-09-10,1998-09-11,1998-09-11,305.671632438107,2,NERC18,44.7257383966245
1999-07-03,1999-07-04,1999-07-04,305.548349993438,2,NERC18,68.3544303797468
1999-07-22,1999-07-25,1999-07-25,307.438877792922,4,NERC18,85.2320675105485
1999-07-28,1999-07-30,1999-07-29,309.225325436361,3,NERC18,94.3037974683544
1999-08-26,1999-08-27,1999-08-27,306.140071918211,2,NERC18,46.6244725738397
2000-06-08,2000-06-09,2000-06-08,306.819314791701,2,NERC18,55.6962025316456
2000-07-06,2000-07-10,2000-07-08,306.518740046275,5,NERC18,59.493670886076
2000-07-13,2000-07-16,2000-07-14,306.243618996317,4,NERC18,54.0084388185654
2000-07-31,2000-08-01,2000-08-01,306.384439820302,2,NERC18,50.6329113924051
