start_date,end_date,centroid_date,highest_temperature,duration,NERC_ID,spatial_coverage,inter_event_recovery_interval_days
2008-06-19,2008-06-22,2008-06-21,306.951851851852,4,NERC2,75.9259259259259,14.0
2008-07-06,2008-07-11,2008-07-08,310.247592592593,6,NERC2,87.037037037037,2.0
2008-07-13,2008-07-14,2008-07-13,303.932592592593,2,NERC2,55.5555555555556,11.0
2008-07-25,2008-07-26,2008-07-25,304.518333333333,2,NERC2,53.7037037037037,16.0
2008-08-11,2008-08-16,2008-08-15,307.211851851852,6,NERC2,79.6296296296296,8.0
2008-08-24,2008-08-25,2008-08-24,304.981296296296,2,NERC2,53.7037037037037,2.0
2008-08-27,2008-08-30,2008-08-28,308.105925925926,4,NERC2,77.7777777777778,5.0
2008-09-04,2008-09-07,2008-09-06,307.007962962963,4,NERC2,79.6296296296296,252.0
2009-05-17,2009-05-18,2009-05-17,305.202962962963,2,NERC2,59.2592592592593,40.0
2009-06-27,2009-06-30,2009-06-28,307.744444444444,4,NERC2,81.4814814814815,14.0
2009-07-14,2009-07-23,2009-07-19,308.005185185185,10,NERC2,85.1851851851852,3.0
2009-07-26,2009-07-28,2009-07-27,306.517037037037,3,NERC2,66.6666666666667,13.0
2009-08-10,2009-08-13,2009-08-10,305.545555555556,4,NERC2,55.5555555555556,5.0
2009-08-18,2009-08-19,2009-08-18,304.674444444444,2,NERC2,55.5555555555556,2.0
2009-08-21,2009-08-22,2009-08-21,305.922962962963,2,NERC2,55.5555555555556,6.0
2009-08-28,2009-08-30,2009-08-28,307.511481481481,3,NERC2,77.7777777777778,3.0
2009-09-02,2009-09-04,2009-09-02,305.829259259259,3,NERC2,70.3703703703704,6.0
2009-09-10,2009-09-12,2009-09-11,306.245,3,NERC2,62.962962962963,6.0
2009-09-18,2009-09-19,2009-09-18,305.483333333333,2,NERC2,57.4074074074074,2.0
2009-09-21,2009-09-27,2009-09-26,306.933703703704,7,NERC2,83.3333333333333,273.0
2010-06-27,2010-06-29,2010-06-28,304.909074074074,3,NERC2,55.5555555555556,16.0
2010-07-15,2010-07-19,2010-07-15,306.175,5,NERC2,77.7777777777778,5.0
2010-07-24,2010-07-25,2010-07-24,304.295740740741,2,NERC2,61.1111111111111,30.0
2010-08-24,2010-08-26,2010-08-25,308.790740740741,3,NERC2,88.8888888888889,7.0
2010-09-02,2010-09-04,2010-09-02,305.61537037037,3,NERC2,66.6666666666667,22.0
2010-09-26,2010-09-30,2010-09-28,307.502407407407,5,NERC2,81.4814814814815,264.0
2011-06-21,2011-06-22,2011-06-21,304.54962962963,2,NERC2,61.1111111111111,10.0
2011-07-02,2011-07-07,2011-07-03,305.265185185185,6,NERC2,72.2222222222222,50.0
2011-08-26,2011-08-29,2011-08-27,304.387407407407,4,NERC2,57.4074074074074,9.0
2011-09-07,2011-09-10,2011-09-07,305.127222222222,4,NERC2,68.5185185185185,10.0
2011-09-20,2011-09-23,2011-09-23,304.933148148148,4,NERC2,55.5555555555556,267.0
2012-06-16,2012-06-17,2012-06-16,305.890185185185,2,NERC2,64.8148148148148,23.0
2012-07-10,2012-07-13,2012-07-11,307.202037037037,4,NERC2,74.0740740740741,8.0
2012-07-21,2012-07-23,2012-07-21,305.125,3,NERC2,61.1111111111111,10.0
2012-08-02,2012-08-03,2012-08-02,304.676111111111,2,NERC2,53.7037037037037,4.0
2012-08-07,2012-08-20,2012-08-11,308.391296296296,14,NERC2,85.1851851851852,42.0
2012-10-01,2012-10-03,2012-10-01,306.15037037037,3,NERC2,77.7777777777778,247.0
2013-06-07,2013-06-09,2013-06-08,307.637592592593,3,NERC2,62.962962962963,19.0
2013-06-28,2013-07-05,2013-06-29,308.748888888889,8,NERC2,88.8888888888889,4.0
2013-07-09,2013-07-10,2013-07-09,304.816111111111,2,NERC2,61.1111111111111,9.0
2013-07-19,2013-07-22,2013-07-20,306.2,4,NERC2,66.6666666666667,2.0
2013-07-24,2013-07-26,2013-07-25,304.386666666667,3,NERC2,61.1111111111111,20.0
2013-08-15,2013-08-20,2013-08-18,306.381851851852,6,NERC2,70.3703703703704,18.0
2013-09-07,2013-09-09,2013-09-09,304.899259259259,3,NERC2,57.4074074074074,272.0
2014-06-08,2014-06-10,2014-06-09,306.098333333333,3,NERC2,62.962962962963,20.0
2014-06-30,2014-07-01,2014-06-30,307.336111111111,2,NERC2,57.4074074074074,2.0
2014-07-03,2014-07-09,2014-07-07,306.114259259259,7,NERC2,70.3703703703704,4.0
2014-07-13,2014-07-16,2014-07-14,307.958333333333,4,NERC2,72.2222222222222,9.0
2014-07-25,2014-08-02,2014-08-01,307.001666666667,9,NERC2,83.3333333333333,26.0
2014-08-28,2014-08-30,2014-08-28,304.294814814815,3,NERC2,53.7037037037037,2.0
2014-09-01,2014-09-02,2014-09-01,304.581851851852,2,NERC2,44.4444444444444,9.0
2014-09-11,2014-09-15,2014-09-11,305.144814814815,5,NERC2,64.8148148148148,19.0
2014-10-04,2014-10-05,2014-10-05,304.482777777778,2,NERC2,59.2592592592593,246.0
2015-06-08,2015-06-09,2015-06-08,305.135,2,NERC2,59.2592592592593,3.0
2015-06-12,2015-06-13,2015-06-12,304.287407407407,2,NERC2,53.7037037037037,12.0
2015-06-25,2015-07-04,2015-06-30,307.715740740741,10,NERC2,79.6296296296296,16.0
2015-07-20,2015-07-21,2015-07-20,303.373148148148,2,NERC2,48.1481481481482,7.0
2015-07-28,2015-08-01,2015-07-29,307.116666666667,5,NERC2,81.4814814814815,14.0
2015-08-15,2015-08-18,2015-08-16,307.969814814815,4,NERC2,85.1851851851852,7.0
2015-08-25,2015-08-28,2015-08-28,305.983148148148,4,NERC2,72.2222222222222,11.0
2015-09-08,2015-09-13,2015-09-11,307.438888888889,6,NERC2,88.8888888888889,7.0
2015-09-20,2015-09-21,2015-09-21,305.020185185185,2,NERC2,70.3703703703704,256.0
2016-06-03,2016-06-05,2016-06-04,305.293333333333,3,NERC2,68.5185185185185,15.0
2016-06-20,2016-06-22,2016-06-21,305.263888888889,3,NERC2,59.2592592592593,4.0
2016-06-26,2016-07-01,2016-06-27,306.872407407407,6,NERC2,77.7777777777778,13.0
2016-07-14,2016-07-15,2016-07-14,305.232222222222,2,NERC2,55.5555555555556,8.0
2016-07-23,2016-07-31,2016-07-27,307.913518518519,9,NERC2,87.037037037037,13.0
2016-08-13,2016-08-20,2016-08-13,305.733703703704,8,NERC2,72.2222222222222,29.0
2016-09-18,2016-09-19,2016-09-19,304.980740740741,2,NERC2,61.1111111111111,7.0
2016-09-26,2016-09-27,2016-09-26,305.351851851852,2,NERC2,70.3703703703704,263.0
2017-06-17,2017-06-25,2017-06-19,307.707777777778,9,NERC2,85.1851851851852,11.0
2017-07-06,2017-07-11,2017-07-08,308.235555555556,6,NERC2,83.3333333333333,2.0
2017-07-13,2017-07-18,2017-07-16,307.469259259259,6,NERC2,81.4814814814815,4.0
2017-07-22,2017-07-24,2017-07-22,306.101296296296,3,NERC2,68.5185185185185,3.0
2017-07-27,2017-08-05,2017-08-01,308.327222222222,10,NERC2,87.037037037037,13.0
2017-08-18,2017-08-19,2017-08-18,303.726296296296,2,NERC2,51.8518518518519,7.0
2017-08-26,2017-09-06,2017-09-02,311.805925925926,12,NERC2,94.4444444444444,4.0
2017-09-10,2017-09-12,2017-09-11,305.881481481482,3,NERC2,74.0740740740741,283.0
2018-06-22,2018-06-24,2018-06-23,305.759814814815,3,NERC2,62.962962962963,6.0
2018-06-30,2018-07-01,2018-07-01,305.015740740741,2,NERC2,55.5555555555556,5.0
2018-07-06,2018-08-13,2018-07-26,308.31962962963,39,NERC2,87.037037037037,4.0
2018-08-17,2018-08-20,2018-08-18,306.056111111111,4,NERC2,66.6666666666667,294.0
2019-06-10,2019-06-12,2019-06-11,305.93037037037,3,NERC2,83.3333333333333,31.0
2019-07-13,2019-07-15,2019-07-13,304.366666666667,3,NERC2,64.8148148148148,7.0
2019-07-22,2019-07-29,2019-07-28,306.652407407407,8,NERC2,74.0740740740741,5.0
2019-08-03,2019-08-07,2019-08-03,304.786296296296,5,NERC2,62.962962962963,6.0
2019-08-13,2019-08-17,2019-08-15,307.758703703704,5,NERC2,77.7777777777778,5.0
2019-08-22,2019-08-28,2019-08-26,306.158703703704,7,NERC2,75.9259259259259,3.0
2019-08-31,2019-09-05,2019-09-01,304.869444444444,6,NERC2,68.5185185185185,8.0
2019-09-13,2019-09-14,2019-09-13,304.904074074074,2,NERC2,66.6666666666667,11.0
2019-09-25,2019-09-26,2019-09-25,304.842777777778,2,NERC2,55.5555555555556,243.0
2020-05-26,2020-05-28,2020-05-27,304.925185185185,3,NERC2,68.5185185185185,6.0
2020-06-03,2020-06-04,2020-06-03,304.757037037037,2,NERC2,62.962962962963,18.0
2020-06-22,2020-06-27,2020-06-26,305.111481481481,6,NERC2,64.8148148148148,13.0
2020-07-10,2020-07-13,2020-07-12,306.717777777778,4,NERC2,72.2222222222222,13.0
2020-07-26,2020-08-03,2020-08-03,305.074444444444,9,NERC2,66.6666666666667,6.0
2020-08-09,2020-08-10,2020-08-09,305.342037037037,2,NERC2,64.8148148148148,3.0
2020-08-13,2020-08-25,2020-08-16,309.989814814815,13,NERC2,90.7407407407407,3.0
2020-08-28,2020-08-29,2020-08-28,304.772962962963,2,NERC2,48.1481481481482,5.0
2020-09-03,2020-09-08,2020-09-06,312.517592592593,6,NERC2,94.4444444444444,20.0
2020-09-28,2020-10-04,2020-10-01,307.238148148148,7,NERC2,83.3333333333333,239.0
2021-05-31,2021-06-02,2021-06-01,305.401111111111,3,NERC2,61.1111111111111,14.0
2021-06-16,2021-06-21,2021-06-17,309.467777777778,6,NERC2,85.1851851851852,5.0
2021-06-26,2021-06-30,2021-06-27,307.090555555556,5,NERC2,72.2222222222222,7.0
2021-07-07,2021-07-13,2021-07-10,309.807037037037,7,NERC2,90.7407407407407,5.0
2021-07-18,2021-07-26,2021-07-18,306.148333333333,9,NERC2,74.0740740740741,2.0
2021-07-28,2021-08-04,2021-07-29,306.21537037037,8,NERC2,77.7777777777778,3.0
2021-08-07,2021-08-17,2021-08-16,308.599444444444,11,NERC2,85.1851851851852,10.0
2021-08-27,2021-08-31,2021-08-28,307.933518518518,5,NERC2,79.6296296296296,5.0
2021-09-05,2021-09-10,2021-09-08,307.858518518519,6,NERC2,83.3333333333333,273.0
2022-06-10,2022-06-11,2022-06-10,305.325185185185,2,NERC2,64.8148148148148,11.0
2022-06-22,2022-06-29,2022-06-22,305.54037037037,8,NERC2,74.0740740740741,12.0
2022-07-11,2022-07-12,2022-07-11,306.302777777778,2,NERC2,62.962962962963,2.0
2022-07-14,2022-08-04,2022-07-16,306.584444444444,22,NERC2,81.4814814814815,10.0
2022-08-14,2022-08-26,2022-08-16,307.603888888889,13,NERC2,85.1851851851852,4.0
2022-08-30,2022-09-10,2022-09-06,312.572037037037,12,NERC2,98.1481481481482,293.0
2023-06-30,2023-07-03,2023-07-01,307.224074074074,4,NERC2,81.4814814814815,10.0
2023-07-13,2023-07-31,2023-07-16,309.367037037037,19,NERC2,90.7407407407407,6.0
2023-08-06,2023-08-07,2023-08-06,305.800925925926,2,NERC2,68.5185185185185,6.0
2023-08-13,2023-08-18,2023-08-16,307.115555555556,6,NERC2,79.6296296296296,10.0
2023-08-28,2023-08-31,2023-08-30,305.631111111111,4,NERC2,61.1111111111111,279.0
2024-06-05,2024-06-07,2024-06-05,305.074444444444,3,NERC2,64.8148148148148,4.0
2024-06-11,2024-06-12,2024-06-11,304.168888888889,2,NERC2,55.5555555555556,10.0
2024-06-22,2024-06-25,2024-06-22,305.467777777778,4,NERC2,66.6666666666667,5.0
2024-06-30,2024-07-15,2024-07-06,311.066111111111,16,NERC2,92.5925925925926,3.0
2024-07-18,2024-07-26,2024-07-23,308.630925925926,9,NERC2,87.037037037037,6.0
2024-08-01,2024-08-11,2024-08-06,307.087592592593,11,NERC2,79.6296296296296,24.0
2024-09-04,2024-09-09,2024-09-05,308.017037037037,6,NERC2,85.1851851851852,22.0
2024-10-01,2024-10-08,2024-10-02,307.82537037037,8,NERC2,81.4814814814815,
1980-06-27,1980-06-29,1980-06-28,306.61805785124,3,NERC11,83.4710743801653,3.0
1980-07-02,1980-07-21,1980-07-16,310.038429752066,20,NERC11,100.0,9.0
1980-07-30,1980-08-03,1980-07-31,308.810330578512,5,NERC11,97.1074380165289,2.0
1980-08-05,1980-08-21,1980-08-08,308.136198347107,17,NERC11,98.3471074380165,5.0
1980-08-26,1980-08-28,1980-08-27,305.811363636364,3,NERC11,71.0743801652893,16.0
1980-09-13,1980-09-14,1980-09-14,306.092768595041,2,NERC11,45.4545454545455,268.0
1981-06-09,1981-06-10,1981-06-09,305.414586776859,2,NERC11,77.2727272727273,3.0
1981-06-13,1981-06-15,1981-06-14,305.091776859504,3,NERC11,88.8429752066116,9.0
1981-06-24,1981-06-25,1981-06-24,306.00152892562,2,NERC11,50.0,13.0
1981-07-08,1981-07-10,1981-07-09,306.15520661157,3,NERC11,96.6942148760331,2.0
1981-07-12,1981-07-21,1981-07-13,306.482520661157,10,NERC11,95.8677685950413,3.0
1981-07-24,1981-07-28,1981-07-25,305.566694214876,5,NERC11,91.3223140495868,7.0
1981-08-04,1981-08-06,1981-08-05,306.187809917355,3,NERC11,92.5619834710744,333.0
1982-07-05,1982-07-08,1982-07-05,305.128719008264,4,NERC11,79.7520661157025,8.0
1982-07-16,1982-07-22,1982-07-21,305.002314049587,7,NERC11,85.1239669421488,3.0
1982-07-25,1982-07-28,1982-07-26,304.132231404959,4,NERC11,71.4876033057851,6.0
1982-08-03,1982-08-06,1982-08-04,305.732933884297,4,NERC11,87.1900826446281,323.0
1983-06-25,1983-06-26,1983-06-26,304.840743801653,2,NERC11,62.396694214876,5.0
1983-07-01,1983-07-04,1983-07-02,304.794380165289,4,NERC11,84.297520661157,8.0
1983-07-12,1983-07-25,1983-07-23,307.870578512397,14,NERC11,99.1735537190083,10.0
1983-08-04,1983-08-11,1983-08-11,305.917272727273,8,NERC11,93.3884297520661,6.0
1983-08-17,1983-08-29,1983-08-20,308.299876033058,13,NERC11,100.0,12.0
1983-09-10,1983-09-11,1983-09-10,305.817809917355,2,NERC11,52.8925619834711,274.0
1984-06-11,1984-06-14,1984-06-13,304.442644628099,4,NERC11,68.1818181818182,3.0
1984-06-17,1984-06-21,1984-06-18,304.505247933884,5,NERC11,78.5123966942149,19.0
1984-07-10,1984-07-11,1984-07-10,306.17305785124,2,NERC11,71.900826446281,3.0
1984-07-14,1984-07-15,1984-07-14,305.103181818182,2,NERC11,61.9834710743802,9.0
1984-07-24,1984-07-25,1984-07-24,304.36673553719,2,NERC11,51.6528925619835,319.0
1985-06-09,1985-06-10,1985-06-09,305.473429752066,2,NERC11,49.5867768595041,29.0
1985-07-09,1985-07-10,1985-07-09,305.35347107438,2,NERC11,54.9586776859504,2.0
1985-07-12,1985-07-15,1985-07-12,305.404917355372,4,NERC11,78.5123966942149,4.0
1985-07-19,1985-07-21,1985-07-19,306.161239669421,3,NERC11,81.8181818181818,9.0
1985-07-30,1985-07-31,1985-07-30,304.255537190083,2,NERC11,45.8677685950413,9.0
1985-08-09,1985-08-14,1985-08-12,305.903181818182,6,NERC11,88.4297520661157,25.0
1985-09-08,1985-09-09,1985-09-08,304.063388429752,2,NERC11,43.801652892562,284.0
1986-06-20,1986-06-24,1986-06-22,305.860619834711,5,NERC11,57.8512396694215,3.0
1986-06-27,1986-07-01,1986-06-27,305.599049586777,5,NERC11,64.8760330578512,5.0
1986-07-06,1986-07-30,1986-07-20,308.301198347107,25,NERC11,99.5867768595041,329.0
1987-06-24,1987-06-25,1987-06-25,303.935785123967,2,NERC11,46.2809917355372,12.0
1987-07-07,1987-07-09,1987-07-08,304.773966942149,3,NERC11,86.7768595041322,2.0
1987-07-11,1987-07-13,1987-07-12,304.912479338843,3,NERC11,70.2479338842975,6.0
1987-07-19,1987-08-05,1987-08-03,306.849752066116,18,NERC11,98.3471074380165,2.0
1987-08-07,1987-08-10,1987-08-09,306.454297520661,4,NERC11,92.5619834710744,2.0
1987-08-12,1987-08-14,1987-08-13,304.562272727273,3,NERC11,66.1157024793389,4.0
1987-08-18,1987-08-19,1987-08-19,305.295,2,NERC11,50.4132231404959,2.0
1987-08-21,1987-08-22,1987-08-21,306.211776859504,2,NERC11,63.2231404958678,297.0
1988-06-14,1988-06-15,1988-06-14,305.169132231405,2,NERC11,38.0165289256198,5.0
1988-06-20,1988-06-26,1988-06-25,307.663842975207,7,NERC11,97.1074380165289,9.0
1988-07-05,1988-07-11,1988-07-08,309.29367768595,7,NERC11,98.3471074380165,3.0
1988-07-14,1988-07-20,1988-07-16,309.150950413223,7,NERC11,99.5867768595041,8.0
1988-07-28,1988-08-19,1988-08-17,309.684338842975,23,NERC11,99.5867768595041,309.0
1989-06-24,1989-06-27,1989-06-25,305.77,4,NERC11,92.1487603305785,10.0
1989-07-07,1989-07-12,1989-07-09,304.955537190083,6,NERC11,92.5619834710744,13.0
1989-07-25,1989-07-28,1989-07-28,304.804214876033,4,NERC11,91.7355371900827,6.0
1989-08-03,1989-08-05,1989-08-03,304.792107438017,3,NERC11,78.099173553719,17.0
1989-08-22,1989-08-30,1989-08-23,305.53979338843,9,NERC11,79.3388429752066,289.0
1990-06-15,1990-06-18,1990-06-16,305.194834710744,4,NERC11,74.3801652892562,10.0
1990-06-28,1990-07-01,1990-06-30,305.891033057851,4,NERC11,91.7355371900827,3.0
1990-07-04,1990-07-06,1990-07-05,306.366900826446,3,NERC11,83.4710743801653,2.0
1990-07-08,1990-07-11,1990-07-09,306.851570247934,4,NERC11,94.2148760330578,17.0
1990-07-28,1990-07-30,1990-07-29,304.787603305785,3,NERC11,57.8512396694215,19.0
1990-08-18,1990-08-21,1990-08-18,305.669338842975,4,NERC11,95.0413223140496,5.0
1990-08-26,1990-08-29,1990-08-28,307.97867768595,4,NERC11,95.8677685950413,4.0
1990-09-02,1990-09-03,1990-09-02,306.38458677686,2,NERC11,63.2231404958678,2.0
1990-09-05,1990-09-07,1990-09-07,308.645785123967,3,NERC11,90.9090909090909,265.0
1991-05-30,1991-06-01,1991-05-30,304.054297520661,3,NERC11,57.8512396694215,28.0
1991-06-29,1991-07-03,1991-07-02,304.406611570248,5,NERC11,91.3223140495868,3.0
1991-07-06,1991-07-10,1991-07-07,305.133512396694,5,NERC11,92.5619834710744,2.0
1991-07-12,1991-07-13,1991-07-12,305.011198347107,2,NERC11,78.099173553719,6.0
1991-07-19,1991-07-23,1991-07-22,305.949504132231,5,NERC11,96.2809917355372,10.0
1991-08-02,1991-08-09,1991-08-03,306.403636363636,8,NERC11,95.0413223140496,35.0
1991-09-13,1991-09-16,1991-09-15,306.386611570248,4,NERC11,88.4297520661157,296.0
1992-07-08,1992-07-14,1992-07-13,305.733719008264,7,NERC11,92.5619834710744,10.0
1992-07-24,1992-07-26,1992-07-24,304.195991735537,3,NERC11,47.9338842975207,14.0
1992-08-09,1992-08-11,1992-08-09,305.577355371901,3,NERC11,81.8181818181818,301.0
1993-06-08,1993-06-10,1993-06-08,304.939214876033,3,NERC11,76.8595041322314,8.0
1993-06-18,1993-06-19,1993-06-19,304.209297520661,2,NERC11,54.1322314049587,12.0
1993-07-01,1993-07-15,1993-07-07,306.448884297521,15,NERC11,98.3471074380165,2.0
1993-07-17,1993-07-29,1993-07-28,308.18305785124,13,NERC11,99.5867768595041,17.0
1993-08-15,1993-08-20,1993-08-20,306.981776859504,6,NERC11,88.0165289256198,3.0
1993-08-23,1993-09-01,1993-08-29,306.741859504132,10,NERC11,90.0826446280992,287.0
1994-06-15,1994-06-23,1994-06-18,305.295289256198,9,NERC11,90.0826446280992,9.0
1994-07-02,1994-07-06,1994-07-06,304.592603305785,5,NERC11,75.6198347107438,12.0
1994-07-18,1994-07-21,1994-07-19,304.534008264463,4,NERC11,70.6611570247934,22.0
1994-08-12,1994-08-14,1994-08-13,304.577851239669,3,NERC11,64.4628099173554,298.0
1995-06-08,1995-06-10,1995-06-08,305.017851239669,3,NERC11,78.099173553719,31.0
1995-07-11,1995-07-18,1995-07-13,307.275289256198,8,NERC11,96.2809917355372,4.0
1995-07-22,1995-08-03,1995-08-02,306.261239669422,13,NERC11,95.4545454545454,8.0
1995-08-11,1995-08-22,1995-08-13,307.517479338843,12,NERC11,99.5867768595041,5.0
1995-08-27,1995-09-01,1995-08-31,306.563925619835,6,NERC11,86.7768595041322,289.0
1996-06-16,1996-06-17,1996-06-17,304.55826446281,2,NERC11,56.198347107438,5.0
1996-06-22,1996-06-24,1996-06-23,306.13805785124,3,NERC11,88.8429752066116,5.0
1996-06-29,1996-07-02,1996-07-01,306.065165289256,4,NERC11,95.0413223140496,5.0
1996-07-07,1996-07-08,1996-07-07,304.562355371901,2,NERC11,40.0826446280992,9.0
1996-07-17,1996-07-20,1996-07-19,305.708305785124,4,NERC11,82.6446280991736,16.0
1996-08-05,1996-08-08,1996-08-05,304.996033057851,4,NERC11,76.0330578512397,319.0
1997-06-23,1997-06-25,1997-06-24,304.572975206612,3,NERC11,71.0743801652893,7.0
1997-07-02,1997-07-03,1997-07-02,305.102975206612,2,NERC11,63.6363636363636,10.0
1997-07-13,1997-07-29,1997-07-28,307.081280991736,17,NERC11,97.5206611570248,17.0
1997-08-15,1997-08-17,1997-08-16,305.048429752066,3,NERC11,74.3801652892562,305.0
1998-06-18,1998-06-19,1998-06-18,305.32458677686,2,NERC11,44.2148760330579,2.0
1998-06-21,1998-06-30,1998-06-25,307.140330578512,10,NERC11,97.9338842975207,3.0
1998-07-03,1998-07-05,1998-07-03,304.484008264463,3,NERC11,54.9586776859504,2.0
1998-07-07,1998-07-09,1998-07-07,305.581818181818,3,NERC11,72.3140495867769,10.0
1998-07-19,1998-07-23,1998-07-19,307.14958677686,5,NERC11,96.6942148760331,26.0
1998-08-18,1998-08-19,1998-08-18,304.477107438017,2,NERC11,45.8677685950413,3.0
1998-08-22,1998-08-26,1998-08-25,306.22826446281,5,NERC11,67.7685950413223,10.0
1998-09-05,1998-09-07,1998-09-06,307.201363636364,3,NERC11,64.8760330578512,274.0
1999-06-08,1999-06-11,1999-06-08,304.683305785124,4,NERC11,83.8842975206612,21.0
1999-07-02,1999-07-09,1999-07-06,306.486363636364,8,NERC11,94.2148760330578,8.0
1999-07-17,1999-08-02,1999-07-30,309.700702479339,17,NERC11,99.5867768595041,5.0
1999-08-07,1999-08-08,1999-08-07,306.03152892562,2,NERC11,46.6942148760331,3.0
1999-08-11,1999-08-13,1999-08-13,307.925165289256,3,NERC11,94.6280991735537,4.0
1999-08-17,1999-08-19,1999-08-17,307.467438016529,3,NERC11,64.0495867768595,16.0
1999-09-04,1999-09-06,1999-09-04,306.845826446281,3,NERC11,62.396694214876,279.0
2000-06-11,2000-06-13,2000-06-12,305.642933884298,3,NERC11,81.4049586776859,21.0
2000-07-04,2000-07-07,2000-07-06,305.604752066116,4,NERC11,60.7438016528926,2.0
2000-07-09,2000-07-14,2000-07-09,306.229628099174,6,NERC11,83.0578512396694,13.0
2000-07-27,2000-07-28,2000-07-27,304.834504132231,2,NERC11,45.0413223140496,9.0
2000-08-06,2000-08-10,2000-08-06,307.410661157025,5,NERC11,79.3388429752066,5.0
2000-08-15,2000-08-18,2000-08-17,308.038512396694,4,NERC11,60.7438016528926,8.0
2000-08-26,2000-08-31,2000-08-29,307.192066115702,6,NERC11,57.8512396694215,3.0
2000-09-03,2000-09-04,2000-09-03,305.632685950413,2,NERC11,42.5619834710744,282.0
2001-06-13,2001-06-15,2001-06-13,305.279545454545,3,NERC11,75.6198347107438,23.0
2001-07-08,2001-07-11,2001-07-08,306.679421487603,4,NERC11,83.8842975206612,9.0
2001-07-20,2001-07-25,2001-07-24,306.781198347107,6,NERC11,84.7107438016529,5.0
2001-07-30,2001-08-03,2001-07-31,306.571157024793,5,NERC11,85.1239669421488,2.0
2001-08-05,2001-08-11,2001-08-07,305.195289256198,7,NERC11,91.3223140495868,12.0
2001-08-23,2001-08-25,2001-08-23,306.159173553719,3,NERC11,47.5206611570248,282.0
2002-06-03,2002-06-05,2002-06-04,305.449338842975,3,NERC11,85.1239669421488,25.0
2002-06-30,2002-07-06,2002-07-05,305.901900826446,7,NERC11,90.0826446280992,2.0
2002-07-08,2002-07-10,2002-07-09,305.81,3,NERC11,74.3801652892562,11.0
2002-07-21,2002-07-23,2002-07-21,305.766198347107,3,NERC11,84.7107438016529,3.0
2002-07-26,2002-08-06,2002-08-04,307.693842975207,12,NERC11,95.8677685950413,6.0
2002-08-12,2002-08-13,2002-08-12,305.274504132231,2,NERC11,36.7768595041322,5.0
2002-08-18,2002-08-24,2002-08-21,306.465991735537,7,NERC11,93.3884297520661,10.0
2002-09-03,2002-09-04,2002-09-03,305.783099173554,2,NERC11,46.6942148760331,3.0
2002-09-07,2002-09-10,2002-09-09,306.771818181818,4,NERC11,60.7438016528926,288.0
2003-06-25,2003-06-26,2003-06-25,304.587107438017,2,NERC11,42.1487603305785,8.0
2003-07-04,2003-07-05,2003-07-04,304.654421487603,2,NERC11,54.5454545454545,3.0
2003-07-08,2003-07-09,2003-07-08,304.965785123967,2,NERC11,57.0247933884298,6.0
2003-07-15,2003-07-16,2003-07-15,304.785371900826,2,NERC11,50.8264462809917,4.0
2003-07-20,2003-07-21,2003-07-21,305.170454545455,2,NERC11,56.6115702479339,6.0
2003-07-27,2003-07-28,2003-07-28,305.110454545455,2,NERC11,55.7851239669422,17.0
2003-08-14,2003-08-18,2003-08-17,305.589545454545,5,NERC11,72.7272727272727,3.0
2003-08-21,2003-08-23,2003-08-22,305.071446280992,3,NERC11,45.0413223140496,3.0
2003-08-26,2003-08-29,2003-08-26,306.030785123967,4,NERC11,74.7933884297521,288.0
2004-06-12,2004-06-13,2004-06-12,304.535743801653,2,NERC11,51.6528925619835,4.0
2004-06-17,2004-06-18,2004-06-17,303.032892561983,2,NERC11,44.6280991735537,17.0
2004-07-05,2004-07-06,2004-07-06,304.948305785124,2,NERC11,59.0909090909091,4.0
2004-07-10,2004-07-14,2004-07-13,305.84152892562,5,NERC11,80.5785123966942,8.0
2004-07-22,2004-07-23,2004-07-22,304.603595041322,2,NERC11,57.0247933884298,10.0
2004-08-02,2004-08-04,2004-08-03,305.149090909091,3,NERC11,71.4876033057851,324.0
2005-06-24,2005-06-25,2005-06-25,304.89367768595,2,NERC11,46.2809917355372,4.0
2005-06-29,2005-07-01,2005-06-30,306.003140495868,3,NERC11,90.495867768595,17.0
2005-07-18,2005-07-27,2005-07-25,308.025454545455,10,NERC11,99.5867768595041,5.0
2005-08-01,2005-08-05,2005-08-03,306.044338842975,5,NERC11,93.3884297520661,5.0
2005-08-10,2005-08-16,2005-08-11,306.46847107438,7,NERC11,95.0413223140496,2.0
2005-08-18,2005-08-22,2005-08-20,307.465743801653,5,NERC11,96.2809917355372,279.0
2006-05-28,2006-05-31,2006-05-28,304.587933884298,4,NERC11,69.0082644628099,21.0
2006-06-21,2006-06-23,2006-06-22,307.05520661157,3,NERC11,76.8595041322314,8.0
2006-07-01,2006-07-04,2006-07-02,306.387685950413,4,NERC11,88.8429752066116,9.0
2006-07-13,2006-07-21,2006-07-19,308.319421487603,9,NERC11,97.5206611570248,5.0
2006-07-26,2006-07-28,2006-07-26,306.123388429752,3,NERC11,44.6280991735537,2.0
2006-07-30,2006-08-10,2006-08-03,308.756239669421,12,NERC11,97.1074380165289,4.0
2006-08-14,2006-08-15,2006-08-14,307.016859504132,2,NERC11,41.3223140495868,2.0
2006-08-17,2006-08-20,2006-08-19,307.365,4,NERC11,88.0165289256198,5.0
2006-08-25,2006-08-28,2006-08-25,307.42326446281,4,NERC11,83.4710743801653,293.0
2007-06-17,2007-06-18,2007-06-17,305.131818181818,2,NERC11,42.5619834710744,7.0
