start_date,end_date,centroid_date,highest_temperature,duration,NERC_ID,spatial_coverage
1981-07-11,1981-07-15,1981-07-12,308.412511249988,5,NERC18,51.8987341772152
1983-07-18,1983-07-23,1983-07-21,307.917532019077,6,NERC18,60.9704641350211
1983-08-15,1983-08-21,1983-08-19,307.809453905347,7,NERC18,54.4303797468355
1984-08-26,1984-08-30,1984-08-28,309.825407514821,5,NERC18,50.6329113924051
1987-07-19,1987-08-08,1987-07-31,309.030592832979,21,NERC18,28.9029535864979
1988-06-17,1988-06-29,1988-06-21,311.496611977903,13,NERC18,66.0337552742616
1988-07-02,1988-08-26,1988-08-16,313.872344143572,56,NERC18,10.337552742616
1989-06-30,1989-07-14,1989-07-09,311.040994071383,15,NERC18,49.57805907173
1989-07-30,1989-08-06,1989-08-04,310.292436376479,8,NERC18,53.1645569620253
1991-08-23,1991-08-31,1991-08-26,307.802619899192,9,NERC18,68.3544303797468
1995-07-12,1995-07-16,1995-07-13,309.46449813217,5,NERC18,46.2025316455696
1999-07-20,1999-07-31,1999-07-25,309.263445306672,12,NERC18,53.3755274261603
2001-07-21,2001-07-24,2001-07-22,306.835585988333,4,NERC18,57.3839662447257
2001-07-28,2001-08-09,2001-08-07,308.218927716834,13,NERC18,60.126582278481
2002-06-28,2002-07-04,2002-06-30,307.848217335707,7,NERC18,56.5400843881857
2002-07-26,2002-08-05,2002-07-31,308.84739882745,11,NERC18,51.0548523206751
2002-09-05,2002-09-10,2002-09-07,308.270984279863,6,NERC18,40.9282700421941
2003-07-25,2003-07-28,2003-07-26,308.357200226993,4,NERC18,45.9915611814346
2003-08-04,2003-08-29,2003-08-24,311.142365268507,26,NERC18,55.0632911392405
2005-07-09,2005-07-25,2005-07-24,308.972464501683,17,NERC18,51.6877637130802
2005-07-30,2005-08-11,2005-08-02,309.003407943207,13,NERC18,46.6244725738397
2005-09-08,2005-09-12,2005-09-11,307.602572235232,5,NERC18,63.0801687763713
2006-07-13,2006-08-20,2006-07-31,313.328495996723,39,NERC18,45.5696202531646
2007-07-24,2007-07-27,2007-07-26,306.874087192063,4,NERC18,52.9535864978903
2007-08-06,2007-08-16,2007-08-10,307.447544392271,11,NERC18,55.9071729957806
2011-07-17,2011-07-25,2011-07-20,308.738367481922,9,NERC18,50.8438818565401
2012-06-22,2012-08-16,2012-07-23,310.760303598892,56,NERC18,37.1308016877637
2012-08-21,2012-09-06,2012-08-30,311.001465446592,17,NERC18,48.9451476793249
2013-08-20,2013-09-01,2013-08-27,308.221505525211,13,NERC18,58.0168776371308
2016-07-20,2016-07-24,2016-07-21,307.475382871974,5,NERC18,54.0084388185654
2018-05-26,2018-05-29,2018-05-27,306.95841190616,4,NERC18,56.7510548523207
2020-08-23,2020-08-27,2020-08-24,306.732287555095,5,NERC18,61.8143459915612
2021-07-27,2021-07-30,2021-07-28,307.824220439204,4,NERC18,56.7510548523207
2021-08-23,2021-08-25,2021-08-24,306.609111236428,3,NERC18,42.6160337552743
2023-07-23,2023-07-30,2023-07-27,308.872164366437,8,NERC18,45.9915611814346
2023-08-15,2023-08-26,2023-08-23,311.272214575893,12,NERC18,32.9113924050633
2023-08-29,2023-09-06,2023-09-03,310.633483162894,9,NERC18,36.4978902953587
1981-08-05,1981-08-20,1981-08-08,305.618082504285,16,NERC6,43.1111111111111
1985-07-07,1985-07-11,1985-07-09,304.115863336034,5,NERC6,64.8888888888889
1986-08-05,1986-08-10,1986-08-07,303.507103614378,6,NERC6,47.1111111111111
1986-08-25,1986-08-28,1986-08-27,303.788747998845,4,NERC6,34.6666666666667
1987-08-29,1987-09-02,1987-09-01,304.7010904525,5,NERC6,39.5555555555556
1988-07-18,1988-07-28,1988-07-20,304.628868508734,11,NERC6,56.8888888888889
1988-08-30,1988-09-06,1988-09-02,306.018485761737,8,NERC6,44.8888888888889
1990-07-10,1990-07-16,1990-07-11,304.716226651272,7,NERC6,51.1111111111111
1990-08-03,1990-08-15,1990-08-05,304.518948895224,13,NERC6,54.2222222222222
1992-06-21,1992-06-26,1992-06-23,304.707615458818,6,NERC6,42.6666666666667
1992-07-17,1992-07-20,1992-07-18,303.796656401373,4,NERC6,35.5555555555556
1992-07-28,1992-08-03,1992-07-31,304.760526992925,7,NERC6,52.8888888888889
1992-08-09,1992-08-21,1992-08-12,306.769251671139,13,NERC6,48.8888888888889
1994-07-19,1994-08-04,1994-07-21,305.516036794985,17,NERC6,58.2222222222222
1996-07-11,1996-07-15,1996-07-14,304.224507409812,5,NERC6,43.1111111111111
1996-07-23,1996-07-31,1996-07-27,304.061625319276,9,NERC6,47.5555555555556
1996-08-08,1996-08-15,1996-08-11,303.818801223622,8,NERC6,60
1996-08-23,1996-08-30,1996-08-25,304.732456797539,8,NERC6,48
1998-07-26,1998-07-31,1998-07-27,304.632378798465,6,NERC6,40.8888888888889
2002-07-10,2002-07-18,2002-07-11,305.371913350035,9,NERC6,73.3333333333333
2002-07-21,2002-07-25,2002-07-23,304.054377302995,5,NERC6,50.2222222222222
