time,Union_Gap_GH,Mabton_GH,Kiona_GH,Union_Gap_UD,Mabton_UD,Kiona_UD
2025-03-26 03:30:00+00:00,43.67,14.14,6.46,8590,7010,5630
2025-03-26 03:45:00+00:00,43.68,14.16,6.49,8620,7050,5680
2025-03-26 04:00:00+00:00,43.68,14.18,6.52,8620,7090,5720
2025-03-26 04:15:00+00:00,43.69,14.2,6.57,8650,7130,5790
2025-03-26 04:30:00+00:00,43.7,14.23,6.6,8680,7190,5840
2025-03-26 04:45:00+00:00,43.71,14.25,6.63,8710,7220,5890
2025-03-26 05:00:00+00:00,43.72,14.27,6.66,8740,7260,5940
2025-03-26 05:15:00+00:00,43.73,14.29,6.69,8770,7300,5980
2025-03-26 05:30:00+00:00,43.73,14.31,6.73,8770,7340,6050
2025-03-26 05:45:00+00:00,43.74,14.33,6.75,8800,7380,6080
2025-03-26 06:00:00+00:00,43.75,14.35,6.78,8840,7420,6130
2025-03-26 06:15:00+00:00,43.75,14.37,6.82,8840,7460,6200
2025-03-26 06:30:00+00:00,43.76,14.4,6.86,8870,7520,6250
2025-03-26 06:45:00+00:00,43.77,14.41,6.89,8900,7540,6290
2025-03-26 07:00:00+00:00,43.78,14.43,6.93,8930,7590,6360
2025-03-26 07:15:00+00:00,43.78,14.46,6.96,8930,7650,6410
2025-03-26 07:30:00+00:00,43.79,14.47,7.0,8960,7670,6480
2025-03-26 07:45:00+00:00,43.79,14.49,7.02,8960,7710,6510
2025-03-26 08:00:00+00:00,43.8,14.51,7.05,8990,7750,6560
2025-03-26 08:15:00+00:00,43.81,14.52,7.09,9020,7770,6630
2025-03-26 08:30:00+00:00,43.82,14.55,7.12,9050,7840,6680
2025-03-26 08:45:00+00:00,43.83,14.57,7.15,9080,7880,6730
2025-03-26 09:00:00+00:00,43.84,14.59,7.19,9110,7920,6780
2025-03-26 09:15:00+00:00,43.85,14.61,7.22,9140,7960,6830
2025-03-26 09:30:00+00:00,43.86,14.63,7.25,9170,8010,6880
2025-03-26 09:45:00+00:00,43.86,14.64,7.27,9170,8030,6910
2025-03-26 10:00:00+00:00,43.87,14.66,7.31,9200,8070,6980
2025-03-26 10:15:00+00:00,43.87,14.68,7.34,9200,8110,7030
2025-03-26 10:30:00+00:00,43.88,14.7,7.38,9230,8150,7100
2025-03-26 10:45:00+00:00,43.89,14.72,7.4,9270,8190,7130
2025-03-26 11:00:00+00:00,43.9,14.73,7.43,9300,8220,7180
2025-03-26 11:15:00+00:00,43.91,14.74,7.46,9330,8240,7230
2025-03-26 11:30:00+00:00,43.92,14.77,7.49,9360,8300,7280
2025-03-26 11:45:00+00:00,43.93,14.78,7.53,9390,8320,7340
2025-03-26 12:00:00+00:00,43.94,14.8,7.56,9420,8360,7390
2025-03-26 12:15:00+00:00,43.95,14.82,7.59,9450,8410,7440
2025-03-26 12:30:00+00:00,43.95,14.84,7.62,9450,8450,7490
2025-03-26 12:45:00+00:00,43.96,14.85,7.66,9490,8470,7560
2025-03-26 13:00:00+00:00,43.97,14.87,7.68,9520,8510,7590
2025-03-26 13:15:00+00:00,43.98,14.88,7.71,9550,8530,7640
2025-03-26 13:30:00+00:00,43.99,14.9,7.75,9580,8570,7710
2025-03-26 13:45:00+00:00,44.0,14.91,7.77,9610,8590,7750
2025-03-26 14:00:00+00:00,44.01,14.93,7.8,9640,8640,7800
2025-03-26 14:15:00+00:00,44.02,14.94,7.84,9680,8660,7850
2025-03-26 14:30:00+00:00,44.04,14.95,7.87,9740,8680,7900
2025-03-26 14:45:00+00:00,44.05,14.97,7.89,9770,8720,7940
2025-03-26 15:00:00+00:00,44.06,14.98,7.91,9800,8740,7970
2025-03-26 15:15:00+00:00,44.07,14.99,7.95,9840,8760,8040
2025-03-26 15:30:00+00:00,44.08,15.0,7.96,9870,8780,8060
2025-03-26 15:45:00+00:00,44.1,15.02,7.97,9930,8830,8080
2025-03-26 16:00:00+00:00,44.11,15.03,7.99,9960,8850,8110
2025-03-26 16:15:00+00:00,44.13,15.04,8.01,10000,8870,8150
2025-03-26 16:30:00+00:00,44.14,15.05,8.04,10100,8890,8200
2025-03-26 16:45:00+00:00,44.16,15.06,8.08,10100,8910,8270
2025-03-26 17:00:00+00:00,44.18,15.07,8.12,10200,8930,8340
2025-03-26 17:15:00+00:00,44.2,15.08,8.16,10300,8950,8400
2025-03-26 17:30:00+00:00,44.23,15.1,8.17,10400,9000,8410
2025-03-26 17:45:00+00:00,44.27,15.1,8.2,10500,9000,8470
2025-03-26 18:00:00+00:00,44.3,15.11,8.23,10600,9020,8520
2025-03-26 18:15:00+00:00,44.32,15.12,8.26,10700,9040,8570
2025-03-26 18:30:00+00:00,44.35,15.13,8.27,10800,9060,8590
2025-03-26 18:45:00+00:00,44.36,15.14,8.29,10800,9080,8620
2025-03-26 19:00:00+00:00,44.39,15.16,8.32,10900,9130,8680
2025-03-26 19:15:00+00:00,44.4,15.17,8.33,10900,9150,8690
2025-03-26 19:30:00+00:00,44.42,15.17,8.35,11000,9150,8730
2025-03-26 19:45:00+00:00,44.44,15.18,8.36,11100,9170,8750
2025-03-26 20:00:00+00:00,44.46,15.19,8.37,11100,9190,8760
2025-03-26 20:15:00+00:00,44.48,15.2,8.4,11200,9210,8820
2025-03-26 20:30:00+00:00,44.49,15.21,8.41,11200,9230,8830
2025-03-26 20:45:00+00:00,44.51,15.22,8.45,11300,9260,8900
2025-03-26 21:00:00+00:00,44.52,15.22,8.49,11300,9260,8960
2025-03-26 21:15:00+00:00,44.53,15.23,8.5,11400,9280,8970
2025-03-26 21:30:00+00:00,44.54,15.24,8.52,11400,9300,9010
2025-03-26 21:45:00+00:00,44.54,15.25,8.54,11400,9320,9050
2025-03-26 22:00:00+00:00,44.54,15.25,8.55,11400,9320,9060
2025-03-26 22:15:00+00:00,44.55,15.26,8.56,11400,9340,9080
2025-03-26 22:30:00+00:00,44.55,15.27,8.57,11400,9360,9100
2025-03-26 22:45:00+00:00,44.56,15.28,8.58,11500,9390,9120
2025-03-26 23:00:00+00:00,44.56,15.29,8.6,11500,9410,9150
2025-03-26 23:15:00+00:00,44.56,15.3,8.62,11500,9430,9190
2025-03-26 23:30:00+00:00,44.57,15.3,8.64,11500,9430,9220
2025-03-26 23:45:00+00:00,44.57,15.31,8.64,11500,9450,9220
2025-03-27 00:00:00+00:00,44.57,15.32,8.66,11500,9470,9260
2025-03-27 00:15:00+00:00,44.57,15.33,8.68,11500,9490,9290
2025-03-27 00:30:00+00:00,44.56,15.34,8.68,11500,9520,9290
2025-03-27 00:45:00+00:00,44.56,15.34,8.69,11500,9520,9310
2025-03-27 01:00:00+00:00,44.56,15.35,8.7,11500,9540,9330
2025-03-27 01:15:00+00:00,44.56,15.35,8.71,11500,9540,9350
2025-03-27 01:30:00+00:00,44.56,15.36,8.73,11500,9560,9380
2025-03-27 01:45:00+00:00,44.56,15.37,8.73,11500,9580,9380
2025-03-27 02:00:00+00:00,44.56,15.38,8.74,11500,9600,9400
2025-03-27 02:15:00+00:00,44.56,15.38,8.74,11500,9600,9400
2025-03-27 02:30:00+00:00,44.55,15.39,8.77,11400,9630,9450
2025-03-27 02:45:00+00:00,44.55,15.39,8.77,11400,9630,9450
2025-03-27 03:00:00+00:00,44.55,15.4,8.8,11400,9650,9490
2025-03-27 03:15:00+00:00,44.54,15.41,8.81,11400,9670,9510
2025-03-27 03:30:00+00:00,44.53,15.42,8.84,11400,9690,9560
2025-03-27 03:45:00+00:00,44.52,15.42,8.85,11300,9690,9580
2025-03-27 04:00:00+00:00,44.52,15.44,8.85,11300,9740,9580
2025-03-27 04:15:00+00:00,44.52,15.44,8.87,11300,9740,9620
2025-03-27 04:30:00+00:00,44.52,15.44,8.88,11300,9740,9630
2025-03-27 04:45:00+00:00,44.52,15.45,8.89,11300,9760,9650
2025-03-27 05:00:00+00:00,44.52,15.46,8.91,11300,9780,9690
2025-03-27 05:15:00+00:00,44.52,15.47,8.93,11300,9800,9720
2025-03-27 05:30:00+00:00,44.52,15.48,8.94,11300,9820,9740
2025-03-27 05:45:00+00:00,44.53,15.49,8.95,11400,9850,9760
2025-03-27 06:00:00+00:00,44.53,15.5,8.95,11400,9870,9760
2025-03-27 06:15:00+00:00,44.54,15.51,8.95,11400,9890,9760
2025-03-27 06:30:00+00:00,44.54,15.52,8.97,11400,9910,9800
2025-03-27 06:45:00+00:00,44.55,15.53,8.98,11400,9940,9810
2025-03-27 07:00:00+00:00,44.55,15.54,8.98,11400,9960,9810
2025-03-27 07:15:00+00:00,44.56,15.55,8.99,11500,9980,9830
2025-03-27 07:30:00+00:00,44.57,15.56,9.0,11500,10000,9850
2025-03-27 07:45:00+00:00,44.58,15.56,9.01,11500,10000,9870
2025-03-27 08:00:00+00:00,44.58,15.58,9.02,11500,10000,9890
2025-03-27 08:15:00+00:00,44.59,15.59,9.05,11600,10100,9940
2025-03-27 08:30:00+00:00,44.6,15.6,9.05,11600,10100,9940
2025-03-27 08:45:00+00:00,44.6,15.6,9.06,11600,10100,9960
2025-03-27 09:00:00+00:00,44.61,15.62,9.08,11600,10100,9990
2025-03-27 09:15:00+00:00,44.62,15.62,9.07,11700,10100,9980
2025-03-27 09:30:00+00:00,44.63,15.63,9.09,11700,10200,10000
2025-03-27 09:45:00+00:00,44.64,15.65,9.11,11700,10200,10000
2025-03-27 10:00:00+00:00,44.65,15.65,9.11,11800,10200,10000
2025-03-27 10:15:00+00:00,44.65,15.66,9.12,11800,10200,10000
2025-03-27 10:30:00+00:00,44.66,15.68,9.11,11800,10300,10000
2025-03-27 10:45:00+00:00,44.67,15.69,9.13,11900,10300,10100
2025-03-27 11:00:00+00:00,44.68,15.7,9.13,11900,10300,10100
2025-03-27 11:15:00+00:00,44.69,15.71,9.14,11900,10300,10100
2025-03-27 11:30:00+00:00,44.7,15.73,9.16,12000,10400,10100
2025-03-27 11:45:00+00:00,44.71,15.72,9.16,12000,10400,10100
2025-03-27 12:00:00+00:00,44.73,15.74,9.18,12100,10400,10200
2025-03-27 12:15:00+00:00,44.73,15.74,9.17,12100,10400,10100
2025-03-27 12:30:00+00:00,44.74,15.75,9.19,12100,10400,10200
2025-03-27 12:45:00+00:00,44.75,15.78,9.21,12100,10500,10200
2025-03-27 13:00:00+00:00,44.76,15.78,9.22,12200,10500,10200
2025-03-27 13:15:00+00:00,44.77,15.8,9.24,12200,10500,10300
2025-03-27 13:30:00+00:00,44.78,15.8,9.26,12200,10500,10300
2025-03-27 13:45:00+00:00,44.79,15.81,9.26,12300,10600,10300
2025-03-27 14:00:00+00:00,44.8,15.81,9.29,12300,10600,10400
2025-03-27 14:15:00+00:00,44.82,15.82,9.3,12400,10600,10400
2025-03-27 14:30:00+00:00,44.83,15.83,9.3,12400,10600,10400
2025-03-27 14:45:00+00:00,44.84,15.85,9.33,12500,10700,10400
2025-03-27 15:00:00+00:00,44.86,15.86,9.33,12500,10700,10400
2025-03-27 15:15:00+00:00,44.88,15.87,9.34,12600,10700,10500
2025-03-27 15:30:00+00:00,44.9,15.88,9.36,12700,10700,10500
2025-03-27 15:45:00+00:00,44.91,15.88,9.37,12700,10700,10500
2025-03-27 16:00:00+00:00,44.94,15.89,9.37,12800,10700,10500
2025-03-27 16:15:00+00:00,44.97,15.9,9.39,12900,10800,10500
2025-03-27 16:30:00+00:00,44.97,15.91,9.43,12900,10800,10600
2025-03-27 16:45:00+00:00,45.0,15.91,9.45,13000,10800,10600
2025-03-27 17:00:00+00:00,45.01,15.92,9.44,13100,10800,10600
2025-03-27 17:15:00+00:00,45.03,15.92,9.47,13200,10800,10700
2025-03-27 17:30:00+00:00,45.04,15.93,9.47,13200,10800,10700
2025-03-27 17:45:00+00:00,45.06,15.93,9.49,13300,10800,10700
2025-03-27 18:00:00+00:00,45.07,15.93,9.49,13300,10800,10700
2025-03-27 18:15:00+00:00,45.09,15.95,9.53,13400,10900,10800
2025-03-27 18:30:00+00:00,45.11,15.96,9.53,13500,10900,10800
2025-03-27 18:45:00+00:00,45.13,15.96,9.54,13500,10900,10800
2025-03-27 19:00:00+00:00,45.14,15.97,9.57,13600,10900,10900
2025-03-27 19:15:00+00:00,45.16,15.98,9.56,13600,10900,10800
2025-03-27 19:30:00+00:00,45.17,15.98,9.56,13700,10900,10800
2025-03-27 19:45:00+00:00,45.19,15.97,9.58,13800,10900,10900
2025-03-27 20:00:00+00:00,45.22,15.99,9.55,13900,11000,10800
2025-03-27 20:15:00+00:00,45.26,15.99,9.58,14000,11000,10900
2025-03-27 20:30:00+00:00,45.28,16.0,9.58,14100,11000,10900
2025-03-27 20:45:00+00:00,45.31,16.0,9.6,14200,11000,10900
2025-03-27 21:00:00+00:00,45.33,16.02,9.62,14300,11000,10900
2025-03-27 21:15:00+00:00,45.37,16.02,9.63,14400,11000,11000
2025-03-27 21:30:00+00:00,45.37,16.02,9.63,14400,11000,11000
2025-03-27 21:45:00+00:00,45.38,16.03,9.66,14500,11100,11000
2025-03-27 22:00:00+00:00,45.4,16.04,9.63,14600,11100,11000
2025-03-27 22:15:00+00:00,45.43,16.04,9.61,14700,11100,10900
2025-03-27 22:30:00+00:00,45.45,16.04,9.63,14800,11100,11000
2025-03-27 22:45:00+00:00,45.47,16.05,9.64,14800,11100,11000
2025-03-27 23:00:00+00:00,45.48,16.05,9.64,14900,11100,11000
2025-03-27 23:15:00+00:00,45.51,16.06,9.64,15000,11100,11000
2025-03-27 23:30:00+00:00,45.51,16.06,9.64,15000,11100,11000
2025-03-27 23:45:00+00:00,45.5,16.06,9.65,15000,11100,11000
2025-03-28 00:00:00+00:00,45.54,16.06,9.64,15100,11100,11000
2025-03-28 00:15:00+00:00,45.54,16.06,9.64,15100,11100,11000
2025-03-28 00:30:00+00:00,45.55,16.07,9.65,15200,11200,11000
2025-03-28 00:45:00+00:00,45.56,16.07,9.67,15200,11200,11000
2025-03-28 01:00:00+00:00,45.56,16.08,9.68,15200,11200,11100
2025-03-28 01:15:00+00:00,45.59,16.08,9.69,15300,11200,11100
2025-03-28 01:30:00+00:00,45.63,16.08,9.68,15500,11200,11100
2025-03-28 01:45:00+00:00,45.63,16.07,9.67,15500,11200,11000
2025-03-28 02:00:00+00:00,45.63,16.08,9.7,15500,11200,11100
2025-03-28 02:15:00+00:00,45.64,16.09,9.7,15500,11200,11100
2025-03-28 02:30:00+00:00,45.65,16.09,9.73,15600,11200,11100
2025-03-28 02:45:00+00:00,45.64,16.09,9.74,15500,11200,11200
2025-03-28 03:00:00+00:00,45.66,16.1,9.73,15600,11200,11100
2025-03-28 03:15:00+00:00,45.65,16.1,9.71,15600,11200,11100
2025-03-28 03:30:00+00:00,45.67,16.12,9.71,15600,11300,11100
2025-03-28 03:45:00+00:00,45.66,16.12,9.73,15600,11300,11100
2025-03-28 04:00:00+00:00,45.7,16.12,9.75,15800,11300,11200
2025-03-28 04:15:00+00:00,45.7,16.12,9.76,15800,11300,11200
2025-03-28 04:30:00+00:00,45.69,16.13,9.78,15700,11300,11200
2025-03-28 04:45:00+00:00,45.75,16.13,9.79,16000,11300,11200
2025-03-28 05:00:00+00:00,45.72,16.14,9.77,15800,11300,11200
2025-03-28 05:15:00+00:00,45.72,16.15,9.78,15800,11300,11200
2025-03-28 05:30:00+00:00,45.74,16.16,9.79,15900,11400,11200
2025-03-28 05:45:00+00:00,45.76,16.16,9.78,16000,11400,11200
2025-03-28 06:00:00+00:00,45.75,16.17,9.8,16000,11400,11300
2025-03-28 06:15:00+00:00,45.77,16.18,9.8,16000,11400,11300
2025-03-28 06:30:00+00:00,45.77,16.19,9.81,16000,11400,11300
2025-03-28 06:45:00+00:00,45.79,16.2,9.79,16100,11500,11200
2025-03-28 07:00:00+00:00,45.77,16.21,9.81,16000,11500,11300
2025-03-28 07:15:00+00:00,45.77,16.21,9.79,16000,11500,11200
2025-03-28 07:30:00+00:00,45.78,16.22,9.79,16100,11500,11200
2025-03-28 07:45:00+00:00,45.8,16.23,9.81,16200,11500,11300
2025-03-28 08:00:00+00:00,45.8,16.24,9.8,16200,11500,11300
2025-03-28 08:15:00+00:00,45.77,16.25,9.81,16000,11600,11300
2025-03-28 08:30:00+00:00,45.8,16.26,9.81,16200,11600,11300
2025-03-28 08:45:00+00:00,45.8,16.27,9.8,16200,11600,11300
2025-03-28 09:00:00+00:00,45.77,16.27,9.81,16000,11600,11300
2025-03-28 09:15:00+00:00,45.8,16.27,9.83,16200,11600,11300
2025-03-28 09:30:00+00:00,45.79,16.29,9.81,16100,11700,11300
2025-03-28 09:45:00+00:00,45.78,16.3,9.84,16100,11700,11300
2025-03-28 10:00:00+00:00,45.78,16.31,9.83,16100,11700,11300
2025-03-28 10:15:00+00:00,45.78,16.31,9.84,16100,11700,11300
2025-03-28 10:30:00+00:00,45.78,16.32,9.85,16100,11700,11400
2025-03-28 10:45:00+00:00,45.76,16.33,9.86,16000,11800,11400
2025-03-28 11:00:00+00:00,45.76,16.35,9.87,16000,11800,11400
2025-03-28 11:15:00+00:00,45.77,16.36,9.86,16000,11800,11400
2025-03-28 11:30:00+00:00,45.77,16.37,9.88,16000,11900,11400
2025-03-28 11:45:00+00:00,45.77,16.38,9.87,16000,11900,11400
2025-03-28 12:00:00+00:00,45.79,16.39,9.9,16100,11900,11500
2025-03-28 12:15:00+00:00,45.78,16.4,9.89,16100,11900,11400
2025-03-28 12:30:00+00:00,45.76,16.41,9.89,16000,11900,11400
2025-03-28 12:45:00+00:00,45.78,16.43,9.91,16100,12000,11500
2025-03-28 13:00:00+00:00,45.76,16.43,9.92,16000,12000,11500
2025-03-28 13:15:00+00:00,45.76,16.45,9.93,16000,12000,11500
2025-03-28 13:30:00+00:00,45.74,16.46,9.93,15900,12100,11500
2025-03-28 13:45:00+00:00,45.74,16.47,9.95,15900,12100,11500
2025-03-28 14:00:00+00:00,45.74,16.48,9.96,15900,12100,11600
2025-03-28 14:15:00+00:00,45.74,16.49,9.97,15900,12100,11600
2025-03-28 14:30:00+00:00,45.73,16.51,9.98,15900,12200,11600
2025-03-28 14:45:00+00:00,45.71,16.52,10.0,15800,12200,11600
2025-03-28 15:00:00+00:00,45.69,16.53,10.0,15700,12200,11600
2025-03-28 15:15:00+00:00,45.66,16.54,10.01,15600,12300,11700
2025-03-28 15:30:00+00:00,45.64,16.55,10.02,15500,12300,11700
2025-03-28 15:45:00+00:00,45.64,16.57,10.04,15500,12300,11700
2025-03-28 16:00:00+00:00,45.63,16.57,10.01,15500,12300,11700
2025-03-28 16:15:00+00:00,45.59,16.6,10.06,15300,12400,11700
2025-03-28 16:30:00+00:00,45.59,16.61,10.05,15300,12400,11700
2025-03-28 16:45:00+00:00,45.56,16.63,10.06,15200,12500,11700
2025-03-28 17:00:00+00:00,45.55,16.64,10.08,15200,12500,11800
2025-03-28 17:15:00+00:00,45.57,16.66,10.09,15200,12500,11800
2025-03-28 17:30:00+00:00,45.54,16.68,10.1,15100,12600,11800
2025-03-28 17:45:00+00:00,45.54,16.69,10.12,15100,12600,11800
2025-03-28 18:00:00+00:00,45.53,16.7,10.13,15100,12600,11900
2025-03-28 18:15:00+00:00,45.51,16.71,10.12,15000,12700,11800
2025-03-28 18:30:00+00:00,45.51,16.73,10.14,15000,12700,11900
2025-03-28 18:45:00+00:00,45.5,16.74,10.15,15000,12700,11900
2025-03-28 19:00:00+00:00,45.5,16.75,10.19,15000,12800,12000
2025-03-28 19:15:00+00:00,45.49,16.77,10.19,14900,12800,12000
2025-03-28 19:30:00+00:00,45.48,16.78,10.19,14900,12800,12000
2025-03-28 19:45:00+00:00,45.46,16.8,10.2,14800,12900,12000
2025-03-28 20:00:00+00:00,45.47,16.81,10.22,14800,12900,12000
2025-03-28 20:15:00+00:00,45.48,16.82,10.22,14900,12900,12000
2025-03-28 20:30:00+00:00,45.45,16.83,10.26,14800,13000,12100
2025-03-28 20:45:00+00:00,45.47,16.85,10.25,14800,13000,12100
2025-03-28 21:00:00+00:00,45.44,16.86,10.28,14700,13000,12200
2025-03-28 21:15:00+00:00,45.46,16.87,10.27,14800,13100,12100
2025-03-28 21:30:00+00:00,45.44,16.88,10.31,14700,13100,12200
2025-03-28 21:45:00+00:00,45.44,16.89,10.31,14700,13100,12200
2025-03-28 22:00:00+00:00,45.42,16.9,10.32,14600,13100,12200
2025-03-28 22:15:00+00:00,45.41,16.92,10.37,14600,13200,12300
2025-03-28 22:30:00+00:00,45.41,16.94,10.37,14600,13200,12300
2025-03-28 22:45:00+00:00,45.4,16.94,10.37,14600,13200,12300
2025-03-28 23:00:00+00:00,45.38,16.95,10.39,14500,13200,12300
2025-03-28 23:15:00+00:00,45.38,16.98,10.41,14500,13300,12400
2025-03-28 23:30:00+00:00,45.37,16.98,10.43,14400,13300,12400
2025-03-28 23:45:00+00:00,45.37,16.98,10.43,14400,13300,12400
2025-03-29 00:00:00+00:00,45.35,16.99,10.44,14400,13300,12400
2025-03-29 00:15:00+00:00,45.35,17.0,10.47,14400,13400,12500
2025-03-29 00:30:00+00:00,45.34,17.03,10.47,14300,13400,12500
2025-03-29 00:45:00+00:00,45.34,17.03,10.47,14300,13400,12500
2025-03-29 01:00:00+00:00,45.33,17.04,10.51,14300,13500,12600
2025-03-29 01:15:00+00:00,45.33,17.05,10.52,14300,13500,12600
2025-03-29 01:30:00+00:00,45.32,17.06,10.53,14300,13500,12600
2025-03-29 01:45:00+00:00,45.31,17.07,10.52,14200,13500,12600
2025-03-29 02:00:00+00:00,45.3,17.08,10.55,14200,13600,12600
2025-03-29 02:15:00+00:00,45.28,17.09,10.56,14100,13600,12700
2025-03-29 02:30:00+00:00,45.28,17.1,10.57,14100,13600,12700
2025-03-29 02:45:00+00:00,45.27,17.12,10.6,14100,13700,12700
2025-03-29 03:00:00+00:00,45.26,17.13,10.62,14000,13700,12800
2025-03-29 03:15:00+00:00,45.25,17.14,10.62,14000,13700,12800
2025-03-29 03:30:00+00:00,45.24,17.14,10.67,13900,13700,12900
2025-03-29 03:45:00+00:00,45.23,17.15,10.65,13900,13700,12800
2025-03-29 04:00:00+00:00,45.21,17.17,10.67,13800,13800,12900
2025-03-29 04:15:00+00:00,45.21,17.18,10.65,13800,13800,12800
2025-03-29 04:30:00+00:00,45.2,17.19,10.69,13800,13800,12900
2025-03-29 04:45:00+00:00,45.18,17.19,10.69,13700,13800,12900
2025-03-29 05:00:00+00:00,45.17,17.2,10.7,13700,13900,12900
2025-03-29 05:15:00+00:00,45.16,17.2,10.73,13600,13900,13000
2025-03-29 05:30:00+00:00,45.16,17.21,10.71,13600,13900,12900
2025-03-29 05:45:00+00:00,45.15,17.22,10.73,13600,13900,13000
2025-03-29 06:00:00+00:00,45.14,17.23,10.75,13600,13900,13000
2025-03-29 06:15:00+00:00,45.12,17.24,10.75,13500,14000,13000
2025-03-29 06:30:00+00:00,45.1,17.24,10.77,13400,14000,13100
2025-03-29 06:45:00+00:00,45.09,17.25,10.77,13400,14000,13100
2025-03-29 07:00:00+00:00,45.08,17.25,10.76,13300,14000,13000
2025-03-29 07:15:00+00:00,45.06,17.27,10.79,13300,14000,13100
2025-03-29 07:30:00+00:00,45.05,17.27,10.79,13200,14000,13100
2025-03-29 07:45:00+00:00,45.05,17.27,10.8,13200,14000,13100
2025-03-29 08:00:00+00:00,45.04,17.28,10.82,13200,14100,13200
2025-03-29 08:15:00+00:00,45.02,17.28,10.82,13100,14100,13200
2025-03-29 08:30:00+00:00,45.01,17.28,10.86,13100,14100,13200
2025-03-29 08:45:00+00:00,45.0,17.28,10.85,13000,14100,13200
2025-03-29 09:00:00+00:00,45.0,17.3,10.86,13000,14100,13200
2025-03-29 09:15:00+00:00,44.98,17.3,10.89,13000,14100,13300
2025-03-29 09:30:00+00:00,44.97,17.3,10.87,12900,14100,13200
2025-03-29 09:45:00+00:00,44.96,17.3,10.87,12900,14100,13200
2025-03-29 10:00:00+00:00,44.95,17.3,10.88,12900,14100,13300
2025-03-29 10:15:00+00:00,44.94,17.31,10.9,12800,14100,13300
2025-03-29 10:30:00+00:00,44.93,17.32,10.9,12800,14200,13300
2025-03-29 10:45:00+00:00,44.92,17.32,10.93,12700,14200,13400
2025-03-29 11:00:00+00:00,44.92,17.32,10.91,12700,14200,13300
2025-03-29 11:15:00+00:00,44.91,17.32,10.95,12700,14200,13400
2025-03-29 11:30:00+00:00,44.9,17.32,10.93,12700,14200,13400
2025-03-29 11:45:00+00:00,44.89,17.33,10.93,12600,14200,13400
2025-03-29 12:00:00+00:00,44.88,17.33,10.94,12600,14200,13400
2025-03-29 12:15:00+00:00,44.87,17.32,10.94,12600,14200,13400
2025-03-29 12:30:00+00:00,44.86,17.32,10.94,12500,14200,13400
2025-03-29 12:45:00+00:00,44.85,17.33,10.95,12500,14200,13400
2025-03-29 13:00:00+00:00,44.84,17.34,10.95,12500,14200,13400
2025-03-29 13:15:00+00:00,44.83,17.33,10.98,12400,14200,13400
2025-03-29 13:30:00+00:00,44.82,17.33,10.98,12400,14200,13400
2025-03-29 13:45:00+00:00,44.81,17.34,11.0,12400,14200,13500
2025-03-29 14:00:00+00:00,44.81,17.34,11.01,12400,14200,13500
2025-03-29 14:15:00+00:00,44.8,17.34,11.01,12300,14200,13500
2025-03-29 14:30:00+00:00,44.79,17.34,11.0,12300,14200,13500
2025-03-29 14:45:00+00:00,44.78,17.34,11.03,12200,14200,13500
2025-03-29 15:00:00+00:00,44.77,17.33,11.02,12200,14200,13500
2025-03-29 15:15:00+00:00,44.76,17.33,10.98,12200,14200,13400
2025-03-29 15:30:00+00:00,44.75,17.33,11.01,12100,14200,13500
2025-03-29 15:45:00+00:00,44.74,17.32,11.04,12100,14200,13600
2025-03-29 16:00:00+00:00,44.73,17.33,11.03,12100,14200,13500
2025-03-29 16:15:00+00:00,44.73,17.32,11.03,12100,14200,13500
2025-03-29 16:30:00+00:00,44.72,17.32,11.02,12000,14200,13500
2025-03-29 16:45:00+00:00,44.71,17.32,11.03,12000,14200,13500
2025-03-29 17:00:00+00:00,44.71,17.31,11.03,12000,14100,13500
2025-03-29 17:15:00+00:00,44.7,17.31,11.04,12000,14100,13600
2025-03-29 17:30:00+00:00,44.69,17.31,11.02,11900,14100,13500
2025-03-29 17:45:00+00:00,44.68,17.3,11.02,11900,14100,13500
2025-03-29 18:00:00+00:00,44.67,17.3,11.05,11900,14100,13600
2025-03-29 18:15:00+00:00,44.67,17.3,11.04,11900,14100,13600
2025-03-29 18:30:00+00:00,44.66,17.3,11.02,11800,14100,13500
2025-03-29 18:45:00+00:00,44.65,17.3,11.03,11800,14100,13500
2025-03-29 19:00:00+00:00,44.65,17.29,11.02,11800,14100,13500
2025-03-29 19:15:00+00:00,44.64,17.29,11.03,11700,14100,13500
2025-03-29 19:30:00+00:00,44.63,17.28,11.03,11700,14100,13500
2025-03-29 19:45:00+00:00,44.63,17.3,11.03,11700,14100,13500
2025-03-29 20:00:00+00:00,44.62,17.29,11.01,11700,14100,13500
2025-03-29 20:15:00+00:00,44.61,17.3,11.03,11600,14100,13500
2025-03-29 20:30:00+00:00,44.61,17.29,11.04,11600,14100,13600
2025-03-29 20:45:00+00:00,44.6,17.29,11.05,11600,14100,13600
2025-03-29 21:00:00+00:00,44.59,17.29,11.02,11600,14100,13500
2025-03-29 21:15:00+00:00,44.59,17.28,11.04,11600,14100,13600
2025-03-29 21:30:00+00:00,44.58,17.29,11.02,11500,14100,13500
2025-03-29 21:45:00+00:00,44.57,17.28,11.04,11500,14100,13600
2025-03-29 22:00:00+00:00,44.56,17.27,11.03,11500,14000,13500
2025-03-29 22:15:00+00:00,44.55,17.27,11.03,11400,14000,13500
2025-03-29 22:30:00+00:00,44.54,17.27,11.04,11400,14000,13600
2025-03-29 22:45:00+00:00,44.53,17.26,11.02,11400,14000,13500
2025-03-29 23:00:00+00:00,44.53,17.25,11.01,11400,14000,13500
