start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-06-23,1980-08-04,1980-06-27,314.808681918287,43,NERC,52.6595744680851
1980-06-23,1980-07-06,1980-06-28,309.454819862269,14,NERC,50.0
1980-06-24,1980-07-25,1980-06-27,313.523626155527,32,NERC,32.8125
1980-06-26,1980-07-20,1980-07-16,311.92839950628,25,NERC,46.9135802469136
1980-07-01,1980-07-21,1980-07-16,309.962651055108,21,NERC,59.0909090909091
1980-07-01,1980-07-21,1980-07-15,311.902588810622,21,NERC,48.993288590604
1980-07-01,1980-07-22,1980-07-13,311.181971299496,22,NERC,26.0330578512397
1980-07-08,1980-07-22,1980-07-17,308.95136881745,15,NERC,54.9356223175966
1980-07-09,1980-07-19,1980-07-11,308.831649747108,11,NERC,51.4767932489452
1980-07-09,1980-07-18,1980-07-14,309.572709440498,10,NERC,36.8421052631579
1980-07-13,1980-07-22,1980-07-16,305.42408224788,10,NERC,68.2539682539683
1980-07-16,1980-07-21,1980-07-18,308.959539830648,6,NERC,47.7272727272727
1980-07-20,1980-08-04,1980-07-25,308.787071713448,16,NERC,51.8518518518519
1980-07-20,1980-07-23,1980-07-21,302.881299738437,4,NERC,44.7761194029851
1980-07-21,1980-07-25,1980-07-22,305.051236907419,5,NERC,46.2222222222222
1980-07-29,1980-08-16,1980-08-01,309.760685136681,19,NERC,54.0772532188841
1980-07-29,1980-08-12,1980-07-30,313.220105380675,15,NERC,53.4375
1980-07-29,1980-08-14,1980-07-30,310.685644891584,17,NERC,45.6375838926175
1980-07-30,1980-08-03,1980-07-31,308.658779372078,5,NERC,59.0909090909091
1980-08-06,1980-08-10,1980-08-08,308.503929646031,5,NERC,56.6115702479339
1980-08-06,1980-08-10,1980-08-08,303.937615341402,5,NERC,65.0793650793651
1980-08-06,1980-08-17,1980-08-08,308.08514961643,12,NERC,47.1074380165289
1980-08-19,1980-08-23,1980-08-21,311.207036144089,5,NERC,50.6172839506173
1980-08-20,1980-08-23,1980-08-21,308.876050599884,4,NERC,44.6280991735537
1980-09-11,1980-09-16,1980-09-16,310.300960207043,6,NERC,49.3827160493827
1980-09-30,1980-10-05,1980-10-01,307.791708374359,6,NERC,53.7037037037037
1981-06-05,1981-06-27,1981-06-16,310.0858413788,23,NERC,14.0350877192982
1981-06-13,1981-06-17,1981-06-16,308.162788122488,5,NERC,61.3733905579399
1981-06-19,1981-06-28,1981-06-22,310.050738019993,10,NERC,38.6363636363636
1981-06-19,1981-06-24,1981-06-19,306.885630208921,6,NERC,51.8518518518519
1981-06-21,1981-06-27,1981-06-22,308.931766877876,7,NERC,42.5619834710744
1981-07-04,1981-07-18,1981-07-14,309.251040226233,15,NERC,26.3157894736842
1981-07-06,1981-07-29,1981-07-14,309.664670152541,24,NERC,34.7107438016529
1981-07-06,1981-07-13,1981-07-08,304.013869180166,8,NERC,41.7910447761194
1981-07-06,1981-07-13,1981-07-09,303.168573515396,8,NERC,44.2622950819672
1981-07-06,1981-07-16,1981-07-12,308.934455978822,11,NERC,56.3291139240506
