start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-06-18,1980-06-20,1980-06-20,310.985290818521,3,NERC,58.5106382978723
1980-06-24,1980-06-30,1980-06-28,309.454819862269,7,NERC,70.4545454545455
1980-06-24,1980-07-04,1980-06-27,314.808681918287,11,NERC,88.2978723404255
1980-06-25,1980-07-02,1980-06-27,313.523626155527,8,NERC,94.6875
1980-06-25,1980-06-27,1980-06-26,304.407753001051,3,NERC,60.4651162790698
1980-06-25,1980-06-26,1980-06-25,301.229052206904,2,NERC,70.4918032786885
1980-06-25,1980-06-26,1980-06-25,301.985288757149,2,NERC,65.6716417910448
1980-06-25,1980-06-26,1980-06-26,305.591218076343,2,NERC,60.5485232067511
1980-06-26,1980-06-28,1980-06-27,307.633837318346,3,NERC,98.6577181208054
1980-06-26,1980-06-29,1980-06-27,308.555306902115,4,NERC,66.6666666666667
1980-06-28,1980-06-29,1980-06-28,306.717391615093,2,NERC,75.5364806866953
1980-06-28,1980-06-29,1980-06-28,306.496348154955,2,NERC,47.5206611570248
1980-07-01,1980-07-19,1980-07-16,311.92839950628,19,NERC,100.0
1980-07-02,1980-07-21,1980-07-16,309.962651055108,20,NERC,99.5867768595041
1980-07-03,1980-07-18,1980-07-13,311.181971299496,16,NERC,99.1735537190083
1980-07-04,1980-07-20,1980-07-17,313.144590644375,17,NERC,99.375
1980-07-04,1980-07-06,1980-07-04,308.388798379064,3,NERC,61.3636363636364
1980-07-04,1980-07-21,1980-07-15,311.902588810622,18,NERC,100.0
1980-07-05,1980-07-07,1980-07-06,304.464090055444,3,NERC,63.953488372093
1980-07-05,1980-07-06,1980-07-05,306.074783774375,2,NERC,56.6523605150215
1980-07-06,1980-07-07,1980-07-06,307.432528209291,2,NERC,84.2105263157895
1980-07-07,1980-07-19,1980-07-17,312.965394928663,13,NERC,82.9787234042553
1980-07-09,1980-07-18,1980-07-11,308.831649747108,10,NERC,92.6160337552743
1980-07-09,1980-07-12,1980-07-10,303.434307101077,4,NERC,63.953488372093
1980-07-09,1980-07-12,1980-07-10,307.896656891311,4,NERC,56.8181818181818
1980-07-09,1980-07-13,1980-07-12,306.765879765803,5,NERC,69.0987124463519
1980-07-10,1980-07-15,1980-07-14,309.572709440498,6,NERC,100.0
1980-07-15,1980-07-21,1980-07-18,308.959539830648,7,NERC,72.7272727272727
1980-07-15,1980-07-17,1980-07-16,305.42408224788,3,NERC,90.6746031746032
1980-07-15,1980-07-17,1980-07-16,302.041615441226,3,NERC,67.1641791044776
1980-07-16,1980-07-22,1980-07-17,308.95136881745,7,NERC,94.8497854077253
1980-07-16,1980-07-17,1980-07-16,301.968979069212,2,NERC,70.4918032786885
1980-07-17,1980-07-18,1980-07-17,303.822266751501,2,NERC,56.9767441860465
1980-07-19,1980-07-22,1980-07-21,304.190072602017,4,NERC,80.327868852459
1980-07-19,1980-07-21,1980-07-20,305.282166273406,3,NERC,88.6904761904762
1980-07-20,1980-07-23,1980-07-21,302.881299738437,4,NERC,70.1492537313433
1980-07-21,1980-07-24,1980-07-22,305.051236907419,4,NERC,77.3333333333333
1980-07-22,1980-08-02,1980-07-25,308.787071713448,12,NERC,88.8888888888889
1980-07-25,1980-07-29,1980-07-26,308.534213816598,5,NERC,52.2727272727273
1980-07-26,1980-07-31,1980-07-30,311.022649602446,6,NERC,69.6808510638298
1980-07-27,1980-07-29,1980-07-28,303.587746638865,3,NERC,61.3333333333333
1980-07-28,1980-07-30,1980-07-29,304.944677619756,3,NERC,59.3023255813954
1980-07-29,1980-08-02,1980-07-30,313.220105380675,5,NERC,90.0
1980-07-29,1980-08-01,1980-07-30,307.634490614109,4,NERC,58.2278481012658
1980-07-30,1980-08-01,1980-07-30,309.876896551644,3,NERC,62.3456790123457
1980-07-30,1980-08-02,1980-07-31,308.658779372078,4,NERC,92.9752066115702
1980-07-30,1980-08-12,1980-08-01,309.760685136681,14,NERC,86.6952789699571
1980-07-30,1980-08-02,1980-07-30,310.685644891584,4,NERC,81.8791946308725
1980-07-31,1980-08-02,1980-07-31,307.593329901185,3,NERC,76.8595041322314
1980-07-31,1980-08-02,1980-07-31,306.256994600714,3,NERC,43.1818181818182
