start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage,inter_event_recovery_interval_days,cumulative_heat_stress_index,yearly_max_heat_wave_intensity,yearly_max_heat_wave_duration,yearly_max_heat_wave_intensity_trend,yearly_max_heat_wave_duration_trend
1980-01-26,1980-01-30,1980-01-28,253.13429125758,5,NERC,68.8888888888889,1.0,1265.6714562879001,272.186796676841,5,,
1980-01-31,1980-02-01,1980-01-31,256.433527063056,2,NERC,50.9375,0.0,1778.538510414012,272.186796676841,5,,
1980-02-01,1980-02-02,1980-02-02,266.423003630818,2,NERC,72.3140495867769,-1.0,2311.384517675648,272.186796676841,5,,
1980-02-01,1980-02-05,1980-02-02,261.055880469411,5,NERC,81.9742489270386,-3.0,3616.663920022703,272.186796676841,5,,
1980-02-01,1980-02-02,1980-02-01,264.26298075521,2,NERC,48.7654320987654,-1.0,4145.189881533123,272.186796676841,5,,
1980-02-01,1980-02-02,1980-02-01,256.269682149544,2,NERC,85.1239669421488,-1.0,4657.729245832211,272.186796676841,5,,
1980-02-02,1980-02-04,1980-02-02,272.186796676841,3,NERC,50.8771929824562,25.0,5474.289635862734,272.186796676841,5,,
1980-02-29,1980-03-02,1980-03-01,248.056337325288,3,NERC,81.9672131147541,-1.0,6218.458647838598,272.186796676841,5,,
1980-03-01,1980-03-03,1980-03-03,257.600681520145,3,NERC,85.4077253218884,-1.0,6991.260692399033,272.186796676841,5,,
1980-03-01,1980-03-02,1980-03-02,257.48849561346,2,NERC,43.125,-1.0,7506.237683625954,272.186796676841,5,,
1980-03-01,1980-03-02,1980-03-02,253.660127107004,2,NERC,52.1825396825397,-1.0,8013.557937839962,272.186796676841,5,,
1980-03-02,1980-03-03,1980-03-03,262.278012256634,2,NERC,80.5785123966942,-1.0,8538.113962353229,272.186796676841,5,,
1980-03-02,1980-03-03,1980-03-03,253.776497987345,2,NERC,76.0330578512397,292.0,9045.66695832792,272.186796676841,5,,
1980-12-20,1980-12-21,1980-12-21,265.198267373276,2,NERC,56.7901234567901,4.0,9576.06349307447,272.186796676841,5,,
1980-12-25,1980-12-26,1980-12-25,242.713059717584,2,NERC,57.3770491803279,-1.0,10061.489612509638,272.186796676841,5,,
1980-12-25,1980-12-26,1980-12-25,242.511662125079,2,NERC,68.6567164179105,8.0,10546.512936759797,272.186796676841,5,,
1981-01-03,1981-01-05,1981-01-04,244.379018190211,3,NERC,83.6065573770492,-2.0,733.137054570633,272.970128750794,4,0.7833320739529768,-1.0
1981-01-03,1981-01-05,1981-01-05,243.185270600851,3,NERC,82.089552238806,-1.0,1462.692866373186,272.970128750794,4,0.7833320739529768,-1.0
1981-01-04,1981-01-05,1981-01-04,251.619880564101,2,NERC,67.4603174603175,5.0,1965.932627501388,272.970128750794,4,0.7833320739529768,-1.0
1981-01-10,1981-01-12,1981-01-12,249.597283062371,3,NERC,80.7539682539683,-1.0,2714.724476688501,272.970128750794,4,0.7833320739529768,-1.0
1981-01-11,1981-01-13,1981-01-12,246.343350246528,3,NERC,80.5970149253731,-2.0,3453.754527428085,272.970128750794,4,0.7833320739529768,-1.0
1981-01-11,1981-01-13,1981-01-12,245.975260682706,3,NERC,93.4426229508197,-2.0,4191.680309476203,272.970128750794,4,0.7833320739529768,-1.0
1981-01-11,1981-01-14,1981-01-13,268.008737542907,4,NERC,87.719298245614,20.0,5263.715259647831,272.970128750794,4,0.7833320739529768,-1.0
1981-01-11,1981-01-13,1981-01-12,263.831853724515,3,NERC,87.1900826446281,-2.0,6055.210820821376,272.970128750794,4,0.7833320739529768,-1.0
1981-01-11,1981-01-13,1981-01-12,259.686470199066,3,NERC,80.68669527897,-2.0,6834.2702314185735,272.970128750794,4,0.7833320739529768,-1.0
1981-01-11,1981-01-12,1981-01-12,254.373660876487,2,NERC,71.0743801652893,-1.0,7343.017553171548,272.970128750794,4,0.7833320739529768,-1.0
1981-02-03,1981-02-04,1981-02-04,272.970128750794,2,NERC,59.6491228070175,-1.0,7888.957810673136,272.970128750794,4,0.7833320739529768,-1.0
1981-02-03,1981-02-05,1981-02-05,263.183986381519,3,NERC,55.793991416309,-2.0,8678.509769817692,272.970128750794,4,0.7833320739529768,-1.0
1981-02-03,1981-02-05,1981-02-05,253.199657199284,3,NERC,51.5873015873016,6.0,9438.108741415545,272.970128750794,4,0.7833320739529768,-1.0
1981-02-11,1981-02-12,1981-02-11,249.114019535828,2,NERC,62.4161073825503,309.0,9936.336780487201,272.970128750794,4,0.7833320739529768,-1.0
1981-12-18,1981-12-19,1981-12-19,252.738821876014,2,NERC,51.6778523489933,0.0,10441.814424239228,272.970128750794,4,0.7833320739529768,-1.0
1981-12-19,1981-12-21,1981-12-20,270.434252737063,3,NERC,68.421052631579,16.0,11253.117182450418,272.970128750794,4,0.7833320739529768,-1.0
1981-12-19,1981-12-20,1981-12-20,265.407122624616,2,NERC,83.8842975206612,-1.0,11783.93142769965,272.970128750794,4,0.7833320739529768,-1.0
1981-12-19,1981-12-20,1981-12-19,258.619944380519,2,NERC,46.6942148760331,-1.0,12301.171316460688,272.970128750794,4,0.7833320739529768,-1.0
1982-01-06,1982-01-07,1982-01-06,253.505304882482,2,NERC,67.5555555555556,-1.0,507.010609764964,270.253783571792,4,-2.716345179002019,0.0
1982-01-06,1982-01-07,1982-01-07,270.253783571792,2,NERC,51.8518518518519,2.0,1047.518176908548,270.253783571792,4,-2.716345179002019,0.0
