start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage,inter_event_recovery_interval_days,cumulative_heat_stress_index,yearly_max_heat_wave_intensity,yearly_max_heat_wave_duration,yearly_max_heat_wave_intensity_trend,yearly_max_heat_wave_duration_trend
1980-01-06,1980-01-11,1980-01-11,258.91714484796,6,NERC,48.4444444444445,7.0,1553.50286908776,272.186796676841,17,,
1980-01-18,1980-02-01,1980-01-28,253.13429125758,15,NERC,37.7777777777778,-2.0,5350.51723795146,272.186796676841,17,,
1980-01-30,1980-02-05,1980-02-01,255.707329976334,7,NERC,64.8809523809524,-6.0,7140.468547785797,272.186796676841,17,,
1980-01-30,1980-02-15,1980-02-02,261.055880469411,17,NERC,58.3690987124464,-15.0,11578.418515765785,272.186796676841,17,,
1980-01-30,1980-02-13,1980-02-01,256.269682149544,15,NERC,57.8512396694215,-14.0,15422.463748008944,272.186796676841,17,,
1980-01-31,1980-02-05,1980-02-01,253.270997475442,6,NERC,57.3770491803279,-4.0,16942.089732861597,272.186796676841,17,,
1980-01-31,1980-02-04,1980-02-01,264.26298075521,5,NERC,41.9753086419753,-4.0,18263.404636637646,272.186796676841,17,,
1980-01-31,1980-02-04,1980-01-31,252.909219956322,5,NERC,49.2537313432836,-4.0,19527.950736419258,272.186796676841,17,,
1980-02-01,1980-02-09,1980-02-02,266.423003630818,9,NERC,43.3884297520661,-8.0,21925.75776909662,272.186796676841,17,,
1980-02-01,1980-02-09,1980-02-02,272.186796676841,9,NERC,50.8771929824562,0.0,24375.43893918819,272.186796676841,17,,
1980-02-09,1980-02-13,1980-02-10,259.7060198949,5,NERC,51.25,-3.0,25673.96903866269,272.186796676841,17,,
1980-02-10,1980-02-13,1980-02-10,265.997275096471,4,NERC,36.4197530864198,13.0,26737.958139048573,272.186796676841,17,,
1980-02-26,1980-03-04,1980-03-01,248.056337325288,8,NERC,80.327868852459,-5.0,28722.408837650877,272.186796676841,17,,
1980-02-28,1980-03-04,1980-03-02,253.660127107004,6,NERC,50.3968253968254,-4.0,30244.3696002929,272.186796676841,17,,
1980-02-29,1980-03-06,1980-03-03,257.600681520145,7,NERC,48.4978540772532,-5.0,32047.574370933915,272.186796676841,17,,
1980-03-01,1980-03-03,1980-03-02,266.206606214874,3,NERC,53.7234042553192,-2.0,32846.194189578535,272.186796676841,17,,
1980-03-01,1980-03-04,1980-03-02,262.809160148818,4,NERC,55.5555555555556,-3.0,33897.43083017381,272.186796676841,17,,
1980-03-01,1980-03-04,1980-03-03,262.278012256634,4,NERC,64.0495867768595,289.0,34946.542879200344,272.186796676841,17,,
1980-12-18,1980-12-22,1980-12-20,249.384173920933,5,NERC,55.2238805970149,-3.0,36193.46374880501,272.186796676841,17,,
1980-12-19,1980-12-22,1980-12-21,265.198267373276,4,NERC,56.1728395061729,3.0,37254.25681829811,272.186796676841,17,,
1980-12-25,1980-12-28,1980-12-25,267.977011548509,4,NERC,54.1322314049587,4.0,38326.16486449215,272.186796676841,17,,
1981-01-01,1981-01-20,1981-01-12,249.597283062371,20,NERC,32.9365079365079,-19.0,4991.94566124742,272.970128750794,23,0.7833320739529768,6.0
1981-01-01,1981-01-20,1981-01-12,259.686470199066,20,NERC,45.0643776824034,-18.0,10185.67506522874,272.970128750794,23,0.7833320739529768,6.0
1981-01-02,1981-01-19,1981-01-12,254.373660876487,18,NERC,56.198347107438,-17.0,14764.400961005505,272.970128750794,23,0.7833320739529768,6.0
1981-01-02,1981-01-24,1981-01-04,244.379018190211,23,NERC,60.655737704918,-21.0,20385.118379380358,272.970128750794,23,0.7833320739529768,6.0
1981-01-03,1981-01-23,1981-01-05,243.185270600851,21,NERC,58.2089552238806,-19.0,25492.00906199823,272.970128750794,23,0.7833320739529768,6.0
