source_dataset,time_raw,time,injection_pressure,net_flow,tl_interval_pressure,tl_bottom_pressure,tn_interval_pressure,tn_bottom_pressure,tc_interval_pressure,tc_bottom_pressure,tu_interval_pressure,tu_bottom_pressure,ts_interval_pressure,ts_bottom_pressure,flag_duplicate_timestamp,flag_time_gap_gt_expected
ftes_1hour,12/10/2024 21:00,2024-12-10T21:00:00,10.95115945,0.012400204,3.586389551,19.969146,-6.535680673,-11.94238012,-6.38428751,49.23986129,8.611721918,9.725629592,-13.19920592,-8.91001498,False,False
ftes_1hour,12/10/2024 22:00,2024-12-10T22:00:00,11.27015056,0.012723778,3.492797096,19.96754736,-6.492635203,-11.99393625,-6.398667131,49.23505773,95.43442028,9.989025373,-13.14723057,-8.976204709,False,False
ftes_1hour,12/10/2024 23:00,2024-12-10T23:00:00,11.66561208,0.011896016,3.491959601,20.0410731,-6.488387621,-12.00473219,-6.117650411,49.20574492,256.9321725,10.57999358,-13.05933648,-8.936182858,False,False
ftes_1hour,12/11/2024 0:00,2024-12-11T00:00:00,11.42469805,0.011880557,3.581529737,20.06679785,-6.490295395,-12.05000535,-6.467954774,49.03963299,91.51485132,10.29688481,-12.98773664,-8.952147044,False,False
ftes_1hour,12/11/2024 1:00,2024-12-11T01:00:00,11.44843451,0.011824587,3.507324601,20.06374724,-6.540969932,-12.02169944,-6.541316209,49.04653053,79.88270578,9.93490713,-12.95492814,-8.961259233,False,False
ftes_1hour,12/11/2024 2:00,2024-12-11T02:00:00,11.45220575,0.012130176,3.281254287,20.06661209,-6.628884554,-12.0902505,-6.938159507,48.83647677,74.74590987,10.03117401,-12.95464994,-8.961841124,False,False
ftes_1hour,12/11/2024 3:00,2024-12-11T03:00:00,11.30291003,0.012215237,3.281364935,20.18163559,-6.612620753,-12.00693317,-7.102180188,48.92635242,71.79543944,11.25282137,-12.89828672,-8.993306465,False,False
ftes_1hour,12/11/2024 4:00,2024-12-11T04:00:00,11.20042174,0.012192456,3.306368459,20.18331933,-6.674547908,-11.98624464,-7.0403318,48.80118452,69.55926124,11.58861717,-12.91032747,-8.976046889,False,False
ftes_1hour,12/11/2024 5:00,2024-12-11T05:00:00,11.38388022,0.011766226,3.27651129,20.11923674,-6.558811389,-12.01991962,-6.611444474,48.88132512,68.07248087,11.62566692,-12.95924907,-8.985951329,False,False
ftes_1hour,12/11/2024 6:00,2024-12-11T06:00:00,10.50314125,0.011512971,3.292062042,20.12501877,-6.689482249,-12.09607719,-6.555412513,49.03973672,67.30688362,11.791349,-12.91223458,-8.970035208,False,False
ftes_1hour,12/11/2024 7:00,2024-12-11T07:00:00,10.5089586,0.011769692,3.260223374,20.12225819,-6.695414475,-12.09649284,-6.719160206,49.05929889,66.49309615,11.54439305,-12.86035957,-8.987151533,False,False
ftes_1hour,12/11/2024 8:00,2024-12-11T08:00:00,10.54140035,0.011862728,3.213292839,20.20105444,-6.721927846,-12.09742537,-6.767789694,49.01698836,66.28707508,11.77149175,-12.81927788,-8.976739195,False,False
ftes_1hour,12/11/2024 9:00,2024-12-11T09:00:00,11.11612402,0.011663427,3.189139413,20.16143927,-6.734682972,-12.18261032,-7.249395722,49.04503072,66.39474576,11.97175554,-12.7793038,-8.981407758,False,False
ftes_1hour,12/11/2024 10:00,2024-12-11T10:00:00,10.54001565,0.011863105,3.286457155,20.20206413,-6.695165405,-12.14694655,-7.194084712,48.86462286,66.64458526,11.90939174,-12.83748418,-8.987590916,False,False
ftes_1hour,12/11/2024 11:00,2024-12-11T11:00:00,10.67955056,0.011777336,3.275877042,20.2580144,-6.777492419,-12.21333169,-7.220546157,48.9954198,66.3248479,11.84632811,-12.93961914,-9.012742878,False,False
ftes_1hour,12/11/2024 12:00,2024-12-11T12:00:00,10.82196934,0.012146952,3.208884524,20.17181676,-6.792523223,-12.12442266,-6.791704806,49.19959273,65.99196609,11.60998775,-12.86316021,-8.969760389,False,False
ftes_1hour,12/11/2024 13:00,2024-12-11T13:00:00,11.04757667,0.011916397,3.211615034,20.17966864,-6.788021999,-12.19289813,-7.120207409,49.13697806,65.84221493,11.56047335,-12.89339073,-9.013612053,False,False
ftes_1hour,12/11/2024 14:00,2024-12-11T14:00:00,11.18400586,0.011699254,3.260027574,20.20536515,-6.830834645,-12.15945902,-6.984243122,49.17402279,65.74503788,11.71308206,-12.91352013,-9.006295631,False,False
ftes_1hour,12/11/2024 15:00,2024-12-11T15:00:00,12.24327329,0.010096879,3.227419862,20.52110896,-6.86938329,-12.16991164,-7.569422202,49.70134021,169.7023091,11.83455555,-12.7397093,-9.026636747,False,False
ftes_1hour,12/11/2024 16:00,2024-12-11T16:00:00,11.65829146,0.011691358,3.302439557,20.20666189,-6.756986472,-12.15829979,-6.985606783,49.27847393,1005.172422,10.70241092,-12.91977021,-9.005201515,False,False
ftes_1hour,12/11/2024 17:00,2024-12-11T17:00:00,11.80692165,0.012458771,3.225597706,20.35259071,-6.822442765,-12.1418953,-7.285116407,49.27773451,2058.884937,10.87164859,-12.70811375,-8.97259107,False,False
ftes_1hour,12/11/2024 18:00,2024-12-11T18:00:00,12.57668248,0.012042524,3.330763691,20.42352789,-6.766757557,-12.18535939,-7.073792181,48.88788953,2972.343429,11.18592121,-12.60227367,-8.944362859,False,False
ftes_1hour,12/11/2024 19:00,2024-12-11T19:00:00,49.26727657,0.012853413,50.54030594,24.19332103,-5.952606853,-11.85987336,30.24365049,53.67392608,3398.821494,11.70501574,-12.85032129,-8.984977854,False,False
ftes_1hour,12/11/2024 20:00,2024-12-11T20:00:00,98.29571914,1.548586775,75.18416155,31.7892411,-1.325339247,-10.69203083,80.49794991,69.30601087,3731.229556,12.08727945,-13.03315232,-9.024542304,False,False
ftes_1hour,12/11/2024 21:00,2024-12-11T21:00:00,12.47087714,2.499886184,4.508904958,21.75312791,-2.567876375,-9.750515403,-5.060973514,51.04041832,4700.539191,12.82812783,-13.17525787,-8.992183657,False,False
ftes_1hour,12/11/2024 22:00,2024-12-11T22:00:00,12.89325308,2.318734611,4.525870831,21.65024897,0.277383904,-7.695131641,-4.986624039,51.11323247,4682.724986,12.45564563,-13.15740139,-8.992958144,False,False
ftes_1hour,12/11/2024 23:00,2024-12-11T23:00:00,32.78263512,0.011327656,5.09299764,22.11107971,1883.954141,-10.83941391,15.13582521,51.91034211,3736.453274,15.16243241,-12.89392846,-9.005496557,False,False
ftes_1hour,12/12/2024 0:00,2024-12-12T00:00:00,385.4789808,0.011563039,7.010539873,22.31743543,2761.901773,-11.18534362,369.2239909,55.31426722,3238.490252,17.05662481,-12.82091261,-8.995112227,False,False
ftes_1hour,12/12/2024 1:00,2024-12-12T01:00:00,724.0561236,0.011757033,27.64002735,22.62098503,2753.783475,-10.84713557,707.67709,63.37897782,3056.52169,18.23145778,-12.77641939,-8.994774841,False,False
ftes_1hour,12/12/2024 2:00,2024-12-12T02:00:00,853.3295645,0.01198104,137.4361871,23.42377332,2724.132065,-9.965116839,836.6285085,70.33637112,2945.591036,19.54400979,-12.77387964,-8.973088263,False,False
ftes_1hour,12/12/2024 3:00,2024-12-12T03:00:00,891.5550321,0.012023243,301.5300292,25.92099627,2686.584814,-10.00449733,874.801316,76.33244561,2861.211468,20.68077127,-12.86237433,-9.029113653,False,False
ftes_1hour,12/12/2024 4:00,2024-12-12T04:00:00,898.7573851,0.01228998,370.5434056,34.01931764,2644.710341,-9.974858262,881.7160756,81.27182362,2790.079908,22.14283497,-12.87857892,-9.066717078,False,False
ftes_1hour,12/12/2024 5:00,2024-12-12T05:00:00,885.4427817,0.01218777,384.1316743,51.55370168,2599.873492,-9.970852414,868.4161504,86.42390031,2727.44146,23.41535175,-12.91554126,-9.057565724,False,False
ftes_1hour,12/12/2024 6:00,2024-12-12T06:00:00,862.8381257,0.01202967,404.8199751,74.26515366,2553.118299,-9.996590361,845.4811537,91.58991323,2670.62964,25.00092189,-12.86661102,-9.044321122,False,False
ftes_1hour,12/12/2024 7:00,2024-12-12T07:00:00,834.7394765,0.011918514,422.2428515,98.76463492,2505.981049,-9.959479146,817.554342,96.81027644,2618.001253,26.79380254,-12.88441833,-9.034669394,False,False
ftes_1hour,12/12/2024 8:00,2024-12-12T08:00:00,804.7512274,0.011619155,437.7923962,122.0788752,2458.618781,-9.99336902,787.5817344,102.5643592,2568.111476,28.38609994,-12.79383012,-8.994085034,False,False
ftes_1hour,12/12/2024 9:00,2024-12-12T09:00:00,773.6779778,0.011279705,448.1300821,143.587833,2411.585642,-10.08548618,756.0635369,108.5795801,2521.501858,29.96440328,-12.79686658,-9.036852155,False,False
ftes_1hour,12/12/2024 10:00,2024-12-12T10:00:00,742.8984392,0.011508643,453.3713127,163.3381507,2365.257468,-10.04250461,725.4753472,114.3168773,2476.481152,31.65859933,-12.86610427,-9.055773167,False,False
ftes_1hour,12/12/2024 11:00,2024-12-12T11:00:00,713.8232675,0.011557299,452.8986179,181.6959747,2319.225665,-9.997314768,696.5387021,120.4755828,2432.906079,33.11906668,-12.91361984,-9.069381556,False,False
ftes_1hour,12/12/2024 12:00,2024-12-12T12:00:00,684.9892315,0.01185117,449.6882747,198.5190342,2273.649837,-10.01991289,668.196896,126.5773282,2391.353683,34.83323779,-12.98195053,-9.050899025,False,False
ftes_1hour,12/12/2024 13:00,2024-12-12T13:00:00,414.7725817,0.928126784,273.8109706,137.0700395,1368.797765,-9.936962608,397.4103249,100.9949697,3086.601324,26.39565254,-12.99978115,-9.033718695,False,False
ftes_1hour,12/12/2024 14:00,2024-12-12T14:00:00,13.03789024,2.498945375,4.710674742,21.87490417,-5.757019767,-9.820047206,-5.512524057,51.35999496,4726.524483,9.777252639,-13.00490013,-9.030970884,False,False
ftes_1hour,12/12/2024 15:00,2024-12-12T15:00:00,13.24100835,2.499831389,4.563885802,21.6978422,-2.531791784,-9.279168617,-5.307780954,51.42627887,4680.862159,9.947024165,-13.02500685,-9.123467309,False,False
ftes_1hour,12/12/2024 16:00,2024-12-12T16:00:00,13.54212373,1.73588309,4.387365004,21.53243985,800.9763268,-9.39343325,-5.189566271,51.43383676,3937.039449,11.33509329,-12.98029637,-9.125345025,False,False
ftes_1hour,12/12/2024 17:00,2024-12-12T17:00:00,12.48219078,2.475697779,3.721213932,20.89386527,3209.560603,-10.81810252,-5.752235117,50.6984603,14.60685158,9.430361299,-13.15268798,-9.116200511,False,False
ftes_1hour,12/12/2024 18:00,2024-12-12T18:00:00,11.87081045,2.499978085,4.462387876,21.55844415,3195.677772,-10.23057039,-5.104177278,51.16938762,13.18863229,9.172904411,-13.25259282,-9.083086037,False,False
ftes_1hour,12/12/2024 19:00,2024-12-12T19:00:00,11.56134908,2.500213001,4.436418634,21.45409636,3200.594558,-10.48022912,-6.163932089,50.26167967,12.41619471,9.160770779,-13.26504246,-9.05624532,False,False
ftes_1hour,12/12/2024 20:00,2024-12-12T20:00:00,11.0675419,2.499890079,4.39788365,21.40665137,3203.533292,-10.60992282,-5.907480546,50.43379263,11.30121358,8.938479088,-13.27253509,-9.058766848,False,False
ftes_1hour,12/12/2024 21:00,2024-12-12T21:00:00,263.8410659,2.500291371,4.277048354,21.45407013,3203.104037,-10.76520529,245.8644309,51.03307604,10.84979501,9.037694182,-13.24865689,-9.027814907,False,False
ftes_1hour,12/12/2024 22:00,2024-12-12T22:00:00,160.3101831,2.499737316,4.463688104,21.6659206,3200.033464,-10.62430506,144.4461592,50.26732495,10.63101737,9.145639628,-13.28921398,-9.059438527,False,False
ftes_1hour,12/12/2024 23:00,2024-12-12T23:00:00,10.3756501,2.500232872,4.601646056,22.11401219,3199.632124,-10.49301192,-7.216885664,49.00489388,11.08272887,10.36805346,-13.22138521,-9.026285064,False,False
ftes_1hour,12/13/2024 0:00,2024-12-13T00:00:00,10.70373067,2.499899627,4.581164994,21.93918302,3199.936001,-10.45827892,-7.405941069,49.52722158,10.69330846,11.21250065,-13.24348292,-9.01679971,False,False
ftes_1hour,12/13/2024 1:00,2024-12-13T01:00:00,10.73900261,2.499709176,4.544198576,21.82155785,3199.832237,-10.50038538,-7.911753117,49.43299178,10.59548305,11.10693445,-13.29662936,-9.028573656,False,False
ftes_1hour,12/13/2024 2:00,2024-12-13T02:00:00,2692.201602,2.50026262,4.59114818,21.75850198,3202.030963,-10.3539168,2675.223576,51.43437493,10.295044,10.18999648,-13.22391642,-9.073004886,False,False
ftes_1hour,12/13/2024 3:00,2024-12-13T03:00:00,3175.485795,2.500109804,4.631889618,21.73120002,3202.559764,-10.33512397,3159.752347,51.84253776,10.11695792,10.26007364,-13.16391282,-9.057598056,False,False
ftes_1hour,12/13/2024 4:00,2024-12-13T04:00:00,3173.749484,2.499925607,4.629966831,21.7068139,3201.433882,-10.30757387,3158.268965,51.97072758,10.31267841,10.76627316,-13.16806072,-9.054329371,False,False
ftes_1hour,12/13/2024 5:00,2024-12-13T05:00:00,3174.645258,2.499897992,4.60729679,21.65538808,3202.766603,-10.28170161,3158.683024,51.98754684,10.1310576,10.55452974,-13.1301477,-9.054142235,False,False
ftes_1hour,12/13/2024 6:00,2024-12-13T06:00:00,3175.482912,2.499918482,4.663060813,21.592472,3203.883731,-10.32798102,3159.191258,51.99671231,10.0851511,10.73912511,-13.2196286,-9.047656741,False,False
ftes_1hour,12/13/2024 7:00,2024-12-13T07:00:00,3176.157959,2.500084598,4.642376396,21.610002,3204.224228,-10.3916033,3159.898676,52.12976576,10.09968288,10.53227994,-13.19557759,-9.036270726,False,False
ftes_1hour,12/13/2024 8:00,2024-12-13T08:00:00,3176.645333,2.499944531,4.501443731,21.6329935,3204.78333,-10.36879757,3160.768389,52.16794287,10.20134159,11.02983762,-13.27975909,-9.064192358,False,False
ftes_1hour,12/13/2024 9:00,2024-12-13T09:00:00,3177.05573,2.500114418,4.424522203,21.67971183,3204.98315,-10.38855271,3161.049596,52.38167602,10.14726812,11.13163018,-13.32060387,-9.027309256,False,False
ftes_1hour,12/13/2024 10:00,2024-12-13T10:00:00,3176.665076,2.499971832,4.493287256,21.64070696,3204.982699,-10.43617164,3161.08038,52.22816397,10.05030416,11.20389112,-13.29885948,-9.010169445,False,False
ftes_1hour,12/13/2024 11:00,2024-12-13T11:00:00,3176.628473,2.499866434,4.454414873,21.65302637,3204.828256,-10.48678836,3161.001861,52.17440012,9.799843613,11.07705133,-13.21625246,-9.050015723,False,False
ftes_1hour,12/13/2024 12:00,2024-12-13T12:00:00,3175.78239,2.500139785,4.493222141,21.67708103,3204.297909,-10.42875641,3160.530825,52.21037488,10.13545912,11.04727703,-13.24670198,-9.050120899,False,False
ftes_1hour,12/13/2024 13:00,2024-12-13T13:00:00,3174.866651,2.499925395,4.452770747,21.74793096,3202.903888,-10.48377509,3158.779796,52.34527601,10.02439363,11.24417588,-13.28405999,-9.033996897,False,False
ftes_1hour,12/13/2024 14:00,2024-12-13T14:00:00,3173.912534,2.500203779,4.468162607,21.78520519,3202.065327,-10.52177691,3158.16321,52.03754889,9.925010597,11.06773516,-13.34805881,-9.011108754,False,False
ftes_1hour,12/13/2024 15:00,2024-12-13T15:00:00,1514.564263,2.49992596,4.305218011,21.57988549,3198.516351,-10.68012654,1499.976719,51.74651959,12.4487951,10.04441808,-13.29805407,-9.047170387,False,False
ftes_1hour,12/13/2024 16:00,2024-12-13T16:00:00,2351.580848,0.487668522,5.590167948,21.67048831,2991.106428,-7.335813257,2336.03639,119.1872055,1666.761799,9.689380019,-13.52156029,-9.078120845,False,False
ftes_1hour,12/13/2024 17:00,2024-12-13T17:00:00,3375.609829,1.682525477,5.13361475,21.40784226,1110.948923,-8.27441533,3359.756137,121.3937835,713.8915673,9.531731192,-13.45627229,-9.084376211,False,False
ftes_1hour,12/13/2024 18:00,2024-12-13T18:00:00,3541.434852,2.499842894,3.932160561,20.83881154,70.14315409,-11.36608387,3525.96065,51.30061118,8.937092381,9.214928925,-13.66522911,-9.117480859,False,False
ftes_1hour,12/13/2024 19:00,2024-12-13T19:00:00,1630.381012,2.465223329,4.272004231,21.40565561,1814.262955,-10.54752139,1615.761994,51.79860293,1154.655489,9.272879163,-13.6109013,-9.125932848,False,False
ftes_1hour,12/13/2024 20:00,2024-12-13T20:00:00,804.2483761,1.769739129,4.621650127,21.52226541,3214.533369,-10.46191583,785.4278242,52.60348144,1764.167233,9.606476198,-13.43691812,-9.159518956,False,False
ftes_1hour,12/13/2024 21:00,2024-12-13T21:00:00,3634.915259,2.499282826,4.079278643,21.01138937,19.27613508,-10.65450209,3632.589487,52.66013833,1959.136704,8.819057257,-14.16058627,-9.029693283,False,False
ftes_1hour,12/13/2024 22:00,2024-12-13T22:00:00,3686.434045,2.499930772,3.290857553,20.51083982,15.96552916,-11.20269992,3685.806118,52.17992842,2007.586877,7.858289109,-22.03017544,-16.57869324,False,False
ftes_1hour,12/13/2024 23:00,2024-12-13T23:00:00,3713.845434,2.499853834,3.089740429,20.25353092,13.50402236,-11.28411791,3708.919156,52.49674825,2032.445888,8.150426103,-14.03257131,-9.216125384,False,False
ftes_1hour,12/14/2024 0:00,2024-12-14T00:00:00,3726.446613,2.499875796,3.078728226,20.14971677,11.81512842,-11.55742379,3721.438986,51.50173307,2047.477793,8.53746104,-13.93530727,-9.258349312,False,False
ftes_1hour,12/14/2024 1:00,2024-12-14T01:00:00,3752.630815,2.500053053,3.155569029,20.07991565,10.32357274,-11.67547272,3746.906402,51.08350989,2055.339424,8.375907707,-14.00633382,-9.244665753,False,False
ftes_1hour,12/14/2024 2:00,2024-12-14T02:00:00,3776.590447,2.499509716,3.162199883,20.06670041,9.229992694,-11.7227066,3770.120146,51.40543887,2058.286769,8.421134876,-14.02210775,-9.217759053,False,False
ftes_1hour,12/14/2024 3:00,2024-12-14T03:00:00,3797.78112,2.500093732,3.163353656,20.02414865,8.388169931,-11.65676404,3791.54256,51.49774452,2057.283716,8.503099001,-14.03078146,-9.2383761,False,False
ftes_1hour,12/14/2024 4:00,2024-12-14T04:00:00,3801.305652,2.500078569,3.223966768,19.97535865,8.165051853,-11.65000719,3795.661826,51.38544742,2055.052789,8.546884656,-14.06242619,-9.308651409,False,False
ftes_1hour,12/14/2024 5:00,2024-12-14T05:00:00,3816.874998,2.499740798,3.123139018,19.96892735,6.808454659,-11.60920976,3811.281485,51.56642807,2049.797989,8.931479573,-14.10551521,-9.291262094,False,False
ftes_1hour,12/14/2024 6:00,2024-12-14T06:00:00,3837.283698,2.500036522,3.14030023,20.03447562,5.863077259,-11.5947053,3831.400147,51.92963328,2043.094969,8.812054549,-14.15891709,-9.27911569,False,False
ftes_1hour,12/14/2024 7:00,2024-12-14T07:00:00,3846.47947,2.499664374,3.105330342,19.97290725,5.938753512,-11.60244108,3842.04286,52.09271237,2036.908359,8.663809099,-14.06256277,-9.275003316,False,False
ftes_1hour,12/14/2024 8:00,2024-12-14T08:00:00,3860.383049,2.500130506,3.125563559,19.95229339,5.804230302,-11.66305328,3855.725763,52.11263234,2034.260783,8.749968945,-14.22866698,-9.277390973,False,False
ftes_1hour,12/14/2024 9:00,2024-12-14T09:00:00,3867.378207,2.500122604,3.197322754,19.95469243,5.542760289,-11.48177259,3862.598555,52.04607782,2030.529179,8.184916533,-14.26149324,-9.284033085,False,False
ftes_1hour,12/14/2024 10:00,2024-12-14T10:00:00,3876.565771,2.499969561,2.922445586,19.95406092,5.194996122,-11.66290485,3871.842967,52.20009391,2026.750277,8.528834213,-14.28961521,-9.317565078,False,False
ftes_1hour,12/14/2024 11:00,2024-12-14T11:00:00,3888.968406,2.499965554,2.961791472,19.88542746,5.482377551,-11.7777048,3884.736747,52.17929064,2025.091351,8.054508894,-14.20312483,-9.349583164,False,False
ftes_1hour,12/14/2024 12:00,2024-12-14T12:00:00,3901.623491,2.49961987,2.934017824,19.83780807,5.411291321,-11.85855433,3898.039192,52.47652642,2023.41268,7.553419351,-14.24356119,-9.316494632,False,False
ftes_1hour,12/14/2024 13:00,2024-12-14T13:00:00,3914.695184,2.499954802,2.906742732,19.91298984,5.222178772,-11.85261203,3911.012834,52.47304145,2022.334888,6.831761497,-14.26909516,-9.365787309,False,False
ftes_1hour,12/14/2024 14:00,2024-12-14T14:00:00,3922.530879,2.500212826,2.993439858,19.92211933,4.626089492,-11.82269021,3918.488841,52.42749419,2019.249559,7.172028025,-14.3296896,-9.351243236,False,False
ftes_1hour,12/14/2024 15:00,2024-12-14T15:00:00,3923.104325,2.499776064,2.95733807,19.85728681,4.409647679,-11.8357964,3919.08474,52.4456926,2015.665548,7.252120813,-14.39525334,-9.403831914,False,False
ftes_1hour,12/14/2024 16:00,2024-12-14T16:00:00,3935.116085,2.500028481,2.955900635,19.96770211,4.157833044,-11.92494856,3932.321401,52.32277077,2011.37322,8.731445431,-14.33927713,-9.404558144,False,False
ftes_1hour,12/14/2024 17:00,2024-12-14T17:00:00,3941.709498,2.49985288,2.9479618,19.9974723,3.777957444,-12.04788815,3939.555767,52.14911521,2006.866072,9.099702349,-14.33605535,-9.361717712,False,False
ftes_1hour,12/14/2024 18:00,2024-12-14T18:00:00,3946.488957,2.500071478,2.912274802,20.07555625,5.128423393,-12.26732228,3944.115862,52.12644289,2004.950624,9.097106597,-14.31932577,-9.366494863,False,False
ftes_1hour,12/14/2024 19:00,2024-12-14T19:00:00,3953.657369,2.500078689,2.832436532,20.01600174,5.23148949,-12.24061634,3951.566861,52.10305299,2005.974582,9.146149303,-14.33045453,-9.366437951,False,False
ftes_1hour,12/14/2024 20:00,2024-12-14T20:00:00,3901.102494,2.500240948,2.860514809,20.05034225,2.65139906,-12.07407163,3899.160605,52.12422568,2005.140421,9.076177797,-14.37356527,-9.423551196,False,False
ftes_1hour,12/14/2024 21:00,2024-12-14T21:00:00,3894.226366,2.500120377,2.874705993,20.03211891,2.732215809,-12.06066743,3893.426455,52.34857612,2012.356331,8.764859964,-14.33971241,-9.354633496,False,False
ftes_1hour,12/14/2024 22:00,2024-12-14T22:00:00,3905.151129,2.499846589,2.79137364,19.98264002,2.598686998,-12.05030541,3903.754297,52.41316365,2023.0352,8.850945129,-14.40850069,-9.402091251,False,False
ftes_1hour,12/14/2024 23:00,2024-12-14T23:00:00,3911.103657,2.499873647,2.840828864,20.00642195,2.424340729,-12.08433506,3909.871022,52.49740755,2030.312311,8.559554208,-14.38103574,-9.397429303,False,False
ftes_1hour,12/15/2024 0:00,2024-12-15T00:00:00,3929.444653,2.500095225,2.908047333,19.96576322,2.86184595,-12.09536567,3927.498,52.36452397,2036.472395,8.869471049,-14.41182635,-9.409666697,False,False
ftes_1hour,12/15/2024 1:00,2024-12-15T01:00:00,3934.678181,2.499887831,2.896403031,19.95886994,2.704220426,-12.10460924,3932.607133,52.33889206,2040.746124,8.862246916,-14.41845976,-9.400682052,False,False
ftes_1hour,12/15/2024 2:00,2024-12-15T02:00:00,3946.976331,2.499982508,2.791998796,19.95656424,1.683470021,-12.15177515,3945.378541,52.57362562,2045.813123,9.269414903,-14.47272673,-9.45353665,False,False
ftes_1hour,12/15/2024 3:00,2024-12-15T03:00:00,3961.54209,2.500043809,2.915059035,19.95157263,1.264611879,-12.01533781,3960.532261,52.73546854,2050.35466,9.223439182,-14.51298098,-9.415252546,False,False
ftes_1hour,12/15/2024 4:00,2024-12-15T04:00:00,3969.620252,2.499887555,2.833844355,19.89436298,1.099139189,-12.08352279,3968.549793,52.61698738,2056.534196,9.043910983,-14.51940089,-9.453915453,False,False
ftes_1hour,12/15/2024 5:00,2024-12-15T05:00:00,3977.193515,2.499975146,2.785293401,19.84918908,0.937324964,-12.06985837,3975.773372,52.68680329,2061.806616,8.664285357,-14.50111641,-9.422189686,False,False
ftes_1hour,12/15/2024 6:00,2024-12-15T06:00:00,3979.867306,2.500052311,2.803046971,19.88223936,0.473104421,-12.10884868,3978.513761,52.85377441,2066.914088,8.541424077,-14.47168407,-9.446126888,False,False
ftes_1hour,12/15/2024 7:00,2024-12-15T07:00:00,3994.259145,2.499852011,2.787817648,19.82577549,0.488849136,-12.06080583,3992.03958,52.90517062,2072.256161,7.459492777,-14.39376356,-9.474399566,False,False
ftes_1hour,12/15/2024 8:00,2024-12-15T08:00:00,3999.559032,2.499941743,2.82462062,19.77286764,0.323663312,-12.09573884,3998.006124,53.05957009,2077.431678,7.210103597,-14.41176574,-9.453143706,False,False
ftes_1hour,12/15/2024 9:00,2024-12-15T09:00:00,4006.365407,2.499956143,2.784902729,19.71448784,0.386819814,-12.07245776,4004.238407,53.29293315,2082.068729,7.320022135,-14.46734901,-9.454558369,False,False
ftes_1hour,12/15/2024 10:00,2024-12-15T10:00:00,4013.235987,2.50007673,2.722586108,19.73410108,0.216763637,-12.09274492,4011.291296,53.40216309,2086.420205,7.34235893,-14.53894116,-9.419202595,False,False
ftes_1hour,12/15/2024 11:00,2024-12-15T11:00:00,4017.705203,2.499888617,2.758182362,19.75436339,-0.113346059,-12.07744358,4016.464178,53.16045419,2090.494522,7.309305092,-14.54387315,-9.494895539,False,False
ftes_1hour,12/15/2024 12:00,2024-12-15T12:00:00,4028.83056,2.500166092,2.755705838,19.77318037,-0.306283784,-11.98369637,4027.433822,53.05996204,2092.054209,7.184399965,-14.55944724,-9.50624825,False,False
ftes_1hour,12/15/2024 13:00,2024-12-15T13:00:00,4034.161472,2.499770001,2.75898949,19.63797973,-0.274216261,-12.01757111,4032.335985,53.08810729,2094.811217,7.036775394,-14.57610742,-9.520665294,False,False
ftes_1hour,12/15/2024 14:00,2024-12-15T14:00:00,4043.178223,2.500000762,2.749156093,19.56067528,-0.290922624,-12.16276824,4041.788,53.15985738,2097.008088,7.411592466,-14.60018256,-9.522288038,False,False
ftes_1hour,12/15/2024 15:00,2024-12-15T15:00:00,4036.900704,2.500335135,2.755892451,19.59149588,0.060952119,-12.13442271,4035.955728,53.29408554,2098.755398,7.452190929,-14.64184601,-9.452372407,False,False
ftes_1hour,12/15/2024 16:00,2024-12-15T16:00:00,4035.927879,2.49984362,2.783691694,19.56419773,0.273767954,-12.24668876,4034.578281,53.35845151,2102.217191,7.311349241,-14.60204688,-9.41663819,False,False
ftes_1hour,12/15/2024 17:00,2024-12-15T17:00:00,4043.886545,2.499931704,2.867611757,19.5319227,-0.097515562,-12.34562705,4042.400503,53.34192168,2105.146698,7.423661456,-14.53405241,-9.494748866,False,False
ftes_1hour,12/15/2024 18:00,2024-12-15T18:00:00,4055.471271,2.499979171,2.795275689,19.44841916,-0.20478419,-12.4338581,4054.064533,53.46253142,2106.469384,7.759982691,-14.63739396,-9.521193915,False,False
ftes_1hour,12/15/2024 19:00,2024-12-15T19:00:00,4066.139813,2.499991325,2.787300871,19.51729212,-0.138914013,-12.38729003,4063.851051,53.27527519,2107.007846,7.954424673,-14.71390434,-9.461180446,False,False
ftes_1hour,12/15/2024 20:00,2024-12-15T20:00:00,4070.014771,2.499907422,2.843363586,19.48064922,-0.278484479,-12.33523486,4068.004646,52.73644244,2106.743418,7.879010469,-14.67260262,-9.559537744,False,False
ftes_1hour,12/15/2024 21:00,2024-12-15T21:00:00,4075.863981,2.500050449,3.088733052,19.50989597,-0.322868788,-12.34137644,4073.63772,53.33326745,2106.773324,7.914481944,-14.68650711,-9.449041346,False,False
ftes_1hour,12/15/2024 22:00,2024-12-15T22:00:00,4085.068423,2.499824488,3.027732224,19.39390586,-0.278477995,-12.30906039,4082.995809,52.37565769,2106.16026,7.929126552,-14.83293005,-9.496899779,False,False
ftes_1hour,12/15/2024 23:00,2024-12-15T23:00:00,4090.61292,2.50015856,3.042481999,19.33707431,-0.421897749,-12.33645222,4088.554111,52.16276962,2105.597051,7.541623737,-14.70792392,-9.48703378,False,False
ftes_1hour,12/16/2024 0:00,2024-12-16T00:00:00,4099.231327,2.501308652,3.1023,19.31932996,-0.880809304,-12.06098635,4091.724401,52.70281752,2105.095712,8.522168,-14.33278409,-9.523488,False,False
