start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage,inter_event_recovery_interval_days,cumulative_heat_stress_index,yearly_max_heat_wave_intensity,yearly_max_heat_wave_duration,yearly_max_heat_wave_intensity_trend,yearly_max_heat_wave_duration_trend
1980-01-05,1980-01-06,1980-01-06,270.383506231218,2,NERC,40.9090909090909,0.0,540.767012462436,274.426594060363,11,,
1980-01-06,1980-01-11,1980-01-11,262.381392415454,6,NERC,77.7777777777778,-4.0,2115.05536695516,274.426594060363,11,,
1980-01-07,1980-01-09,1980-01-09,245.751274941073,3,NERC,64.1350210970464,-1.0,2852.309191778379,274.426594060363,11,,
1980-01-07,1980-01-08,1980-01-07,258.72959698052,2,NERC,72.093023255814,-1.0,3369.768385739419,274.426594060363,11,,
1980-01-08,1980-01-09,1980-01-08,260.638642455088,2,NERC,40.8730158730159,9.0,3891.045670649595,274.426594060363,11,,
1980-01-18,1980-01-20,1980-01-19,263.919124907544,3,NERC,84.0,-1.0,4682.803045372227,274.426594060363,11,,
1980-01-19,1980-01-20,1980-01-19,273.727502900577,2,NERC,94.4444444444444,4.0,5230.258051173381,274.426594060363,11,,
1980-01-24,1980-01-25,1980-01-25,260.974653049219,2,NERC,83.6065573770492,-1.0,5752.207357271819,274.426594060363,11,,
1980-01-24,1980-01-25,1980-01-25,258.183087456079,2,NERC,68.6567164179105,1.0,6268.5735321839775,274.426594060363,11,,
1980-01-26,1980-02-01,1980-01-29,246.192652631364,7,NERC,86.0759493670886,-5.0,7991.922100603525,274.426594060363,11,,
1980-01-26,1980-01-31,1980-01-28,256.732658543115,6,NERC,92.8888888888889,-5.0,9532.318051862216,274.426594060363,11,,
1980-01-26,1980-01-31,1980-01-27,256.815153403712,6,NERC,76.7441860465116,-5.0,11073.208972284487,274.426594060363,11,,
1980-01-27,1980-02-02,1980-01-31,256.584219129576,7,NERC,79.0625,-5.0,12869.298506191519,274.426594060363,11,,
1980-01-28,1980-02-04,1980-02-01,251.761582540879,8,NERC,100.0,-6.0,14883.391166518551,274.426594060363,11,,
1980-01-29,1980-02-05,1980-02-01,256.141392806438,8,NERC,98.015873015873,-6.0,16932.522308970056,274.426594060363,11,,
1980-01-30,1980-02-05,1980-02-01,254.540225873747,7,NERC,95.5223880597015,-6.0,18714.303890086285,274.426594060363,11,,
1980-01-30,1980-02-06,1980-02-01,255.586731485284,8,NERC,100.0,-7.0,20758.997741968557,274.426594060363,11,,
1980-01-30,1980-02-09,1980-02-02,260.959951326255,11,NERC,100.0,-8.0,23629.55720655736,274.426594060363,11,,
1980-01-30,1980-02-05,1980-02-01,256.530138643466,7,NERC,100.0,-6.0,25425.268177061622,274.426594060363,11,,
1980-02-01,1980-02-02,1980-02-01,271.023334593519,2,NERC,85.6382978723404,-1.0,25967.31484624866,274.426594060363,11,,
1980-02-01,1980-02-08,1980-02-02,265.683429473681,8,NERC,100.0,-7.0,28092.782282038108,274.426594060363,11,,
