start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage,inter_event_recovery_interval_days,cumulative_heat_stress_index,yearly_max_heat_wave_intensity,yearly_max_heat_wave_duration,yearly_max_heat_wave_intensity_trend,yearly_max_heat_wave_duration_trend
1980-01-01,1980-01-02,1980-01-01,273.267678497044,2,NERC,36.7021276595745,-1.0,546.535356994088,274.514653947378,19,,
1980-01-01,1980-01-02,1980-01-01,273.75342829523,2,NERC,69.1358024691358,2.0,1094.0422135845479,274.514653947378,19,,
1980-01-04,1980-01-05,1980-01-04,273.051088921285,2,NERC,76.0638297872341,-1.0,1640.144391427118,274.514653947378,19,,
1980-01-04,1980-01-06,1980-01-05,273.181193994239,3,NERC,91.358024691358,-2.0,2459.6879734098347,274.514653947378,19,,
1980-01-04,1980-01-07,1980-01-06,266.888038930086,4,NERC,75.9656652360515,-2.0,3527.240129130179,274.514653947378,19,,
1980-01-04,1980-01-06,1980-01-06,260.467245107317,3,NERC,88.5245901639344,-2.0,4308.64186445213,274.514653947378,19,,
1980-01-04,1980-01-06,1980-01-04,259.216980425075,3,NERC,77.6119402985075,-2.0,5086.292805727355,274.514653947378,19,,
1980-01-05,1980-01-06,1980-01-06,267.016886769377,2,NERC,86.3636363636364,-1.0,5620.326579266109,274.514653947378,19,,
1980-01-05,1980-01-07,1980-01-06,270.383506231218,3,NERC,78.5123966942149,-1.0,6431.477097959763,274.514653947378,19,,
1980-01-06,1980-01-10,1980-01-10,260.12430143161,5,NERC,73.6111111111111,-4.0,7732.098605117813,274.514653947378,19,,
1980-01-06,1980-01-11,1980-01-11,262.381392415454,6,NERC,86.2222222222222,-4.0,9306.386959610536,274.514653947378,19,,
1980-01-07,1980-01-09,1980-01-08,267.038524542684,3,NERC,65.625,-2.0,10107.502533238589,274.514653947378,19,,
1980-01-07,1980-01-09,1980-01-07,258.72959698052,3,NERC,90.6976744186047,-2.0,10883.691324180149,274.514653947378,19,,
1980-01-07,1980-01-10,1980-01-09,262.263082590395,4,NERC,83.8926174496644,-2.0,11932.74365454173,274.514653947378,19,,
1980-01-07,1980-01-09,1980-01-09,245.751274941073,3,NERC,85.8649789029536,-2.0,12669.997479364949,274.514653947378,19,,
1980-01-08,1980-01-09,1980-01-08,268.652987728744,2,NERC,57.8512396694215,0.0,13207.303454822437,274.514653947378,19,,
1980-01-09,1980-01-10,1980-01-10,262.185685844618,2,NERC,96.7213114754098,2.0,13731.674826511671,274.514653947378,19,,
1980-01-12,1980-01-13,1980-01-12,262.431833423691,2,NERC,40.2777777777778,5.0,14256.538493359054,274.514653947378,19,,
1980-01-18,1980-01-21,1980-01-19,273.727502900577,4,NERC,100.0,-3.0,15351.448504961361,274.514653947378,19,,
1980-01-18,1980-01-23,1980-01-19,263.919124907544,6,NERC,92.8888888888889,-4.0,16934.963254406626,274.514653947378,19,,
1980-01-19,1980-01-24,1980-01-23,273.626326756267,6,NERC,88.6363636363637,-1.0,18576.721214944228,274.514653947378,19,,
1980-01-19,1980-01-23,1980-01-22,261.430689774319,5,NERC,87.2093023255814,-4.0,19883.874663815823,274.514653947378,19,,
1980-01-23,1980-01-24,1980-01-23,272.949855562542,2,NERC,67.0212765957447,-1.0,20429.774374940906,274.514653947378,19,,
1980-01-23,1980-01-24,1980-01-23,273.024534542343,2,NERC,79.6296296296296,-1.0,20975.823444025595,274.514653947378,19,,
1980-01-23,1980-01-24,1980-01-24,259.561801482895,2,NERC,60.1190476190476,-1.0,21494.947046991383,274.514653947378,19,,
1980-01-23,1980-01-24,1980-01-23,265.833092713631,2,NERC,69.0082644628099,0.0,22026.613232418644,274.514653947378,19,,
1980-01-24,1980-02-11,1980-02-01,255.586731485284,19,NERC,100.0,-17.0,26882.761130639043,274.514653947378,19,,
1980-01-24,1980-01-27,1980-01-25,258.183087456079,4,NERC,91.044776119403,-3.0,27915.49348046336,274.514653947378,19,,
1980-01-25,1980-02-04,1980-01-29,246.192652631364,11,NERC,99.367088607595,-9.0,30623.61265940836,274.514653947378,19,,
1980-01-25,1980-02-01,1980-01-28,256.732658543115,8,NERC,95.5555555555556,-7.0,32677.473927753283,274.514653947378,19,,
1980-01-26,1980-01-31,1980-01-27,256.815153403712,6,NERC,93.0232558139535,-5.0,34218.36484817555,274.514653947378,19,,
1980-01-26,1980-02-13,1980-02-01,256.141392806438,19,NERC,99.8015873015873,-17.0,39085.051311497875,274.514653947378,19,,
1980-01-26,1980-02-04,1980-01-31,256.584219129576,10,NERC,98.75,-9.0,41650.89350279364,274.514653947378,19,,
1980-01-27,1980-02-13,1980-02-01,251.761582540879,18,NERC,100.0,-16.0,46182.60198852946,274.514653947378,19,,
1980-01-28,1980-02-14,1980-02-01,256.530138643466,18,NERC,100.0,-16.0,50800.14448411184,274.514653947378,19,,
1980-01-29,1980-02-06,1980-02-01,254.540225873747,9,NERC,100.0,-7.0,53091.00651697557,274.514653947378,19,,
1980-01-30,1980-02-14,1980-02-02,260.959951326255,16,NERC,100.0,-14.0,57266.365738195644,274.514653947378,19,,
1980-01-31,1980-02-07,1980-02-01,266.890737516502,8,NERC,99.3827160493827,-7.0,59401.491638327665,274.514653947378,19,,
1980-01-31,1980-02-08,1980-02-02,265.683429473681,9,NERC,100.0,-7.0,61792.64250359079,274.514653947378,19,,
1980-01-31,1980-02-03,1980-02-01,271.023334593519,4,NERC,97.8723404255319,-3.0,62876.735841964866,274.514653947378,19,,
1980-02-01,1980-02-08,1980-02-02,274.328018588722,8,NERC,100.0,-2.0,65071.359990674646,274.514653947378,19,,
1980-02-06,1980-02-13,1980-02-12,258.806095568241,8,NERC,90.3125,-5.0,67141.80875522057,274.514653947378,19,,
