start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-01-06,1980-01-12,1980-01-11,258.542711111111,7,NERC,48.0
1980-01-18,1980-02-01,1980-01-28,253.459955555556,15,NERC,39.5555555555556
1980-01-30,1980-02-15,1980-02-02,260.991459227468,17,NERC,57.0815450643777
1980-01-30,1980-02-03,1980-01-31,252.739701492537,5,NERC,49.2537313432836
1980-01-31,1980-02-14,1980-02-01,256.468512396694,15,NERC,59.0909090909091
1980-01-31,1980-02-05,1980-02-01,252.711475409836,6,NERC,50.8196721311476
1980-01-31,1980-02-04,1980-02-01,264.971975308642,5,NERC,45.0617283950617
1980-02-01,1980-02-09,1980-02-02,272.71298245614,9,NERC,59.6491228070175
1980-02-01,1980-02-06,1980-02-01,255.67130952381,6,NERC,59.7222222222222
1980-02-01,1980-02-09,1980-02-02,266.707644628099,9,NERC,46.6942148760331
1980-02-09,1980-02-13,1980-02-10,259.87940625,5,NERC,51.25
1980-02-26,1980-03-04,1980-03-01,247.519344262295,8,NERC,75.4098360655738
1980-02-28,1980-03-04,1980-03-02,253.794900793651,6,NERC,50.7936507936508
1980-02-29,1980-03-03,1980-03-02,251.381409395973,4,NERC,46.9798657718121
1980-02-29,1980-03-06,1980-03-03,257.405622317597,7,NERC,48.4978540772532
1980-03-01,1980-03-04,1980-03-03,262.670826446281,4,NERC,66.9421487603306
1980-03-01,1980-03-04,1980-03-02,263.252222222222,4,NERC,62.3456790123457
1980-03-01,1980-03-03,1980-03-02,265.950265957447,3,NERC,50.531914893617
1980-12-19,1980-12-22,1980-12-21,265.643888888889,4,NERC,58.0246913580247
1980-12-20,1980-12-23,1980-12-20,249.185223880597,4,NERC,53.7313432835821
1980-12-25,1980-12-28,1980-12-25,268.318636363636,4,NERC,57.8512396694215
1981-01-01,1981-01-20,1981-01-12,249.450178571429,20,NERC,32.7380952380952
1981-01-01,1981-01-20,1981-01-12,259.570042918455,20,NERC,45.0643776824034
1981-01-02,1981-01-19,1981-01-12,254.627727272727,18,NERC,58.6776859504132
1981-01-02,1981-01-24,1981-01-04,243.176885245902,23,NERC,42.6229508196721
1981-01-03,1981-01-23,1981-01-05,243.101194029851,21,NERC,55.2238805970149
1981-01-04,1981-01-20,1981-01-12,264.14520661157,17,NERC,48.7603305785124
1981-01-08,1981-01-25,1981-01-13,268.570877192982,18,NERC,50.8771929824562
1981-01-10,1981-01-13,1981-01-10,252.96288590604,4,NERC,56.3758389261745
1981-02-02,1981-02-06,1981-02-03,267.440661157025,5,NERC,47.1074380165289
1981-02-02,1981-02-06,1981-02-03,259.762479338843,5,NERC,56.6115702479339
1981-02-03,1981-02-07,1981-02-05,253.11121031746,5,NERC,49.4047619047619
1981-02-03,1981-02-07,1981-02-05,263.092618025751,5,NERC,63.519313304721
1981-02-03,1981-02-06,1981-02-04,273.345087719298,4,NERC,63.1578947368421
1981-02-11,1981-02-15,1981-02-12,264.501481481482,5,NERC,33.9506172839506
1981-02-11,1981-02-14,1981-02-12,256.111694214876,4,NERC,51.2396694214876
1981-12-09,1981-12-13,1981-12-11,271.583859649123,5,NERC,54.3859649122807
