start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-01-01,1980-01-02,1980-01-02,273.447975206612,2,NERC,54.1322314049587
1980-01-01,1980-01-07,1980-01-06,274.223859649123,7,NERC,98.2456140350877
1980-01-03,1980-01-06,1980-01-04,257.439850746269,4,NERC,62.6865671641791
1980-01-04,1980-01-05,1980-01-04,273.407765957447,2,NERC,75.0
1980-01-04,1980-01-05,1980-01-04,269.35221875,2,NERC,48.125
1980-01-04,1980-01-06,1980-01-05,272.358148148148,3,NERC,75.3086419753087
1980-01-04,1980-01-07,1980-01-06,267.093733905579,4,NERC,75.5364806866953
1980-01-04,1980-01-06,1980-01-06,258.323442622951,3,NERC,68.8524590163934
1980-01-05,1980-01-06,1980-01-06,267.276570247934,2,NERC,84.7107438016529
1980-01-05,1980-01-06,1980-01-06,262.834365079365,2,NERC,49.2063492063492
1980-01-05,1980-01-07,1980-01-06,271.178553719008,3,NERC,91.3223140495868
1980-01-06,1980-01-11,1980-01-11,258.542711111111,6,NERC,74.6666666666667
1980-01-07,1980-01-09,1980-01-08,266.4720625,3,NERC,65.3125
1980-01-07,1980-01-09,1980-01-07,258.876162790698,3,NERC,81.3953488372093
1980-01-07,1980-01-09,1980-01-09,247.717383966245,3,NERC,91.9831223628692
1980-01-07,1980-01-10,1980-01-09,262.579865771812,4,NERC,85.2348993288591
1980-01-08,1980-01-09,1980-01-08,268.454876033058,2,NERC,57.0247933884298
1980-01-08,1980-01-10,1980-01-08,261.124444444444,3,NERC,74.6031746031746
1980-01-09,1980-01-10,1980-01-10,259.852786885246,2,NERC,68.8524590163934
1980-01-12,1980-01-13,1980-01-12,261.949603174603,2,NERC,43.6507936507937
1980-01-18,1980-01-21,1980-01-19,271.138148148148,4,NERC,81.4814814814815
1980-01-18,1980-01-23,1980-01-19,261.096577777778,6,NERC,81.7777777777778
1980-01-19,1980-01-23,1980-01-22,261.093720930233,5,NERC,77.9069767441861
1980-01-21,1980-01-22,1980-01-22,259.478656716418,2,NERC,53.7313432835821
1980-01-22,1980-01-24,1980-01-23,269.521818181818,3,NERC,65.9090909090909
1980-01-23,1980-01-24,1980-01-24,259.505734126984,2,NERC,62.3015873015873
1980-01-23,1980-01-24,1980-01-23,271.380061728395,2,NERC,64.8148148148148
1980-01-23,1980-01-24,1980-01-23,272.539574468085,2,NERC,65.9574468085106
1980-01-23,1980-01-24,1980-01-23,265.531157024793,2,NERC,68.1818181818182
1980-01-24,1980-02-11,1980-02-01,252.711475409836,19,NERC,100.0
1980-01-24,1980-01-27,1980-01-25,255.055223880597,4,NERC,77.6119402985075
1980-01-25,1980-02-01,1980-01-28,253.459955555556,8,NERC,91.5555555555556
1980-01-26,1980-02-01,1980-01-31,257.911860465116,7,NERC,86.046511627907
1980-01-26,1980-02-13,1980-02-01,255.67130952381,19,NERC,99.8015873015873
1980-01-26,1980-02-04,1980-01-31,257.072375,10,NERC,98.4375
1980-01-26,1980-01-27,1980-01-26,272.679545454545,2,NERC,54.5454545454545
1980-01-26,1980-02-04,1980-01-31,247.651476793249,10,NERC,99.367088607595
1980-01-26,1980-02-13,1980-02-01,252.215167785235,19,NERC,100.0
1980-01-27,1980-01-31,1980-01-30,271.135555555556,5,NERC,81.4814814814815
1980-01-28,1980-02-13,1980-02-01,264.971975308642,17,NERC,99.3827160493827
1980-01-28,1980-02-14,1980-02-01,256.468512396694,18,NERC,100.0
1980-01-29,1980-02-07,1980-01-31,252.739701492537,10,NERC,97.0149253731343
1980-01-30,1980-02-14,1980-02-02,260.991459227468,16,NERC,100.0
1980-01-31,1980-02-03,1980-02-01,271.115957446809,4,NERC,97.3404255319149
1980-02-01,1980-02-13,1980-02-02,266.707644628099,13,NERC,100.0
1980-02-01,1980-02-08,1980-02-02,272.71298245614,8,NERC,98.2456140350877
1980-02-06,1980-02-18,1980-02-16,246.401033755274,13,NERC,99.789029535865
1980-02-06,1980-02-13,1980-02-10,259.87940625,8,NERC,90.3125
1980-02-08,1980-02-12,1980-02-09,268.3125,5,NERC,75.0
1980-02-08,1980-02-12,1980-02-08,257.986395348837,5,NERC,94.1860465116279
1980-02-09,1980-02-12,1980-02-10,268.83170212766,4,NERC,89.8936170212766
1980-02-09,1980-02-11,1980-02-11,259.587462686567,3,NERC,55.2238805970149
1980-02-13,1980-02-16,1980-02-14,263.710133333333,4,NERC,53.3333333333333
1980-02-16,1980-02-18,1980-02-17,255.954484126984,3,NERC,96.031746031746
1980-02-16,1980-02-18,1980-02-17,268.783989361702,3,NERC,86.7021276595745
1980-02-16,1980-02-17,1980-02-16,262.693953488372,2,NERC,40.6976744186047
1980-02-16,1980-02-18,1980-02-17,259.6631875,3,NERC,87.1875
1980-02-16,1980-02-18,1980-02-17,253.201476510067,3,NERC,100.0
