start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-01-07,1980-01-08,1980-01-07,259.359244444444,2,NERC,50.2222222222222
1980-01-08,1980-01-09,1980-01-09,247.717383966245,2,NERC,51.4767932489452
1980-01-26,1980-01-27,1980-01-26,248.36082278481,2,NERC,45.1476793248945
1980-01-26,1980-01-31,1980-01-28,253.459955555556,6,NERC,80.4444444444444
1980-01-27,1980-01-29,1980-01-27,258.146744186047,3,NERC,47.6744186046512
1980-01-29,1980-01-30,1980-01-30,271.135555555556,2,NERC,64.8148148148148
1980-01-31,1980-02-01,1980-01-31,257.072375,2,NERC,61.25
1980-01-31,1980-02-03,1980-02-01,252.711475409836,4,NERC,73.7704918032787
1980-01-31,1980-02-03,1980-01-31,252.739701492537,4,NERC,61.1940298507463
1980-02-01,1980-02-02,1980-02-01,264.971975308642,2,NERC,71.6049382716049
1980-02-01,1980-02-04,1980-02-01,256.468512396694,4,NERC,94.2148760330578
1980-02-01,1980-02-05,1980-02-02,260.991459227468,5,NERC,93.5622317596567
1980-02-01,1980-02-04,1980-02-01,255.67130952381,4,NERC,81.7460317460318
1980-02-01,1980-02-03,1980-02-02,266.707644628099,3,NERC,95.0413223140496
1980-02-01,1980-02-05,1980-02-02,272.71298245614,5,NERC,78.9473684210526
1980-02-09,1980-02-10,1980-02-10,259.87940625,2,NERC,48.125
1980-02-10,1980-02-11,1980-02-10,266.878950617284,2,NERC,45.679012345679
1980-02-16,1980-02-17,1980-02-17,259.6631875,2,NERC,52.5
1980-02-29,1980-03-02,1980-03-01,247.519344262295,3,NERC,85.2459016393443
1980-02-29,1980-03-01,1980-03-01,245.837742616034,2,NERC,49.3670886075949
1980-02-29,1980-03-03,1980-03-02,253.794900793651,4,NERC,85.515873015873
1980-03-01,1980-03-02,1980-03-01,250.688208955224,2,NERC,50.7462686567164
1980-03-01,1980-03-02,1980-03-02,251.381409395973,2,NERC,73.1543624161074
1980-03-01,1980-03-03,1980-03-03,257.405622317597,3,NERC,93.9914163090129
1980-03-01,1980-03-02,1980-03-02,257.45634375,2,NERC,62.5
1980-03-02,1980-03-03,1980-03-03,262.670826446281,2,NERC,92.9752066115702
1980-03-02,1980-03-03,1980-03-03,253.826818181818,2,NERC,93.801652892562
1980-03-02,1980-03-03,1980-03-02,263.252222222222,2,NERC,75.3086419753087
1980-03-03,1980-03-04,1980-03-03,270.225263157895,2,NERC,70.1754385964912
1980-12-07,1980-12-08,1980-12-07,271.272777777778,2,NERC,35.1851851851852
1980-12-20,1980-12-22,1980-12-20,249.185223880597,3,NERC,62.6865671641791
1980-12-20,1980-12-21,1980-12-21,260.749049586777,2,NERC,73.5537190082645
1980-12-20,1980-12-22,1980-12-21,265.643888888889,3,NERC,70.9876543209877
