start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage,inter_event_recovery_interval_days,cumulative_heat_stress_index,yearly_max_heat_wave_intensity,yearly_max_heat_wave_duration,yearly_max_heat_wave_intensity_trend,yearly_max_heat_wave_duration_trend
1980-01-07,1980-01-08,1980-01-07,259.359244444444,2,NERC,50.2222222222222,0.0,518.718488888888,274.702807017544,6,,
1980-01-08,1980-01-09,1980-01-09,247.717383966245,2,NERC,51.4767932489452,17.0,1014.153256821378,274.702807017544,6,,
1980-01-26,1980-01-27,1980-01-26,248.36082278481,2,NERC,45.1476793248945,-1.0,1510.8749023909982,274.702807017544,6,,
1980-01-26,1980-01-31,1980-01-28,253.459955555556,6,NERC,80.4444444444444,-4.0,3031.634635724334,274.702807017544,6,,
1980-01-27,1980-01-29,1980-01-27,258.146744186047,3,NERC,47.6744186046512,0.0,3806.074868282475,274.702807017544,6,,
1980-01-29,1980-01-30,1980-01-30,271.135555555556,2,NERC,64.8148148148148,1.0,4348.345979393587,274.702807017544,6,,
1980-01-31,1980-02-01,1980-01-31,257.072375,2,NERC,61.25,-1.0,4862.490729393587,274.702807017544,6,,
1980-01-31,1980-02-03,1980-02-01,252.711475409836,4,NERC,73.7704918032787,-3.0,5873.336631032931,274.702807017544,6,,
1980-01-31,1980-02-03,1980-01-31,252.739701492537,4,NERC,61.1940298507463,-2.0,6884.295437003079,274.702807017544,6,,
1980-02-01,1980-02-02,1980-02-01,264.971975308642,2,NERC,71.6049382716049,-1.0,7414.239387620363,274.702807017544,6,,
1980-02-01,1980-02-04,1980-02-01,256.468512396694,4,NERC,94.2148760330578,-3.0,8440.11343720714,274.702807017544,6,,
1980-02-01,1980-02-05,1980-02-02,260.991459227468,5,NERC,93.5622317596567,-4.0,9745.070733344479,274.702807017544,6,,
1980-02-01,1980-02-04,1980-02-01,255.67130952381,4,NERC,81.7460317460318,-3.0,10767.75597143972,274.702807017544,6,,
1980-02-01,1980-02-03,1980-02-02,266.707644628099,3,NERC,95.0413223140496,-2.0,11567.878905324016,274.702807017544,6,,
1980-02-01,1980-02-05,1980-02-02,272.71298245614,5,NERC,78.9473684210526,4.0,12931.443817604717,274.702807017544,6,,
1980-02-09,1980-02-10,1980-02-10,259.87940625,2,NERC,48.125,0.0,13451.202630104717,274.702807017544,6,,
1980-02-10,1980-02-11,1980-02-10,266.878950617284,2,NERC,45.679012345679,5.0,13984.960531339284,274.702807017544,6,,
1980-02-16,1980-02-17,1980-02-17,259.6631875,2,NERC,52.5,12.0,14504.286906339285,274.702807017544,6,,
1980-02-29,1980-03-02,1980-03-01,247.519344262295,3,NERC,85.2459016393443,-2.0,15246.84493912617,274.702807017544,6,,
1980-02-29,1980-03-01,1980-03-01,245.837742616034,2,NERC,49.3670886075949,-1.0,15738.520424358238,274.702807017544,6,,
1980-02-29,1980-03-03,1980-03-02,253.794900793651,4,NERC,85.515873015873,-2.0,16753.700027532843,274.702807017544,6,,
1980-03-01,1980-03-02,1980-03-01,250.688208955224,2,NERC,50.7462686567164,-1.0,17255.07644544329,274.702807017544,6,,
1980-03-01,1980-03-02,1980-03-02,251.381409395973,2,NERC,73.1543624161074,-1.0,17757.839264235234,274.702807017544,6,,
1980-03-01,1980-03-03,1980-03-03,257.405622317597,3,NERC,93.9914163090129,-1.0,18530.056131188026,274.702807017544,6,,
1980-03-01,1980-03-02,1980-03-02,257.45634375,2,NERC,62.5,-1.0,19044.968818688027,274.702807017544,6,,
1980-03-02,1980-03-03,1980-03-03,262.670826446281,2,NERC,92.9752066115702,-1.0,19570.31047158059,274.702807017544,6,,
1980-03-02,1980-03-03,1980-03-03,253.826818181818,2,NERC,93.801652892562,-1.0,20077.964107944223,274.702807017544,6,,
1980-03-02,1980-03-03,1980-03-02,263.252222222222,2,NERC,75.3086419753087,0.0,20604.46855238867,274.702807017544,6,,
1980-03-03,1980-03-04,1980-03-03,270.225263157895,2,NERC,70.1754385964912,278.0,21144.919078704457,274.702807017544,6,,
1980-12-07,1980-12-08,1980-12-07,271.272777777778,2,NERC,35.1851851851852,12.0,21687.464634260014,274.702807017544,6,,
1980-12-20,1980-12-22,1980-12-20,249.185223880597,3,NERC,62.6865671641791,-2.0,22435.020305901806,274.702807017544,6,,
1980-12-20,1980-12-21,1980-12-21,260.749049586777,2,NERC,73.5537190082645,-1.0,22956.51840507536,274.702807017544,6,,
