start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage,inter_event_recovery_interval_days,cumulative_heat_stress_index,yearly_max_heat_wave_intensity,yearly_max_heat_wave_duration,yearly_max_heat_wave_intensity_trend,yearly_max_heat_wave_duration_trend
1980-01-01,1980-01-08,1980-01-06,274.223859649123,8,NERC,61.4035087719298,-6.0,2193.790877192984,274.746666666667,34,,
1980-01-02,1980-01-14,1980-01-09,247.717383966245,13,NERC,37.5527426160338,-11.0,5414.1168687541685,274.746666666667,34,,
1980-01-02,1980-01-07,1980-01-06,271.178553719008,6,NERC,39.6694214876033,-5.0,7041.188191068217,274.746666666667,34,,
1980-01-02,1980-01-12,1980-01-11,258.542711111111,11,NERC,39.5555555555556,-10.0,9885.158013290438,274.746666666667,34,,
1980-01-02,1980-01-08,1980-01-06,267.093733905579,7,NERC,50.2145922746781,-6.0,11754.81415062949,274.746666666667,34,,
1980-01-02,1980-01-13,1980-01-08,261.124444444444,12,NERC,42.2619047619048,-11.0,14888.307483962819,274.746666666667,34,,
1980-01-03,1980-01-06,1980-01-05,272.358148148148,4,NERC,51.2345679012346,-3.0,15977.74007655541,274.746666666667,34,,
1980-01-03,1980-01-12,1980-01-07,258.876162790698,10,NERC,40.6976744186047,-7.0,18566.50170446239,274.746666666667,34,,
1980-01-05,1980-01-13,1980-01-09,262.579865771812,9,NERC,48.993288590604,3.0,20929.7204964087,274.746666666667,34,,
1980-01-16,1980-02-01,1980-01-28,253.459955555556,17,NERC,39.5555555555556,-14.0,25238.53974085315,274.746666666667,34,,
1980-01-18,1980-02-01,1980-01-25,271.135555555556,15,NERC,35.1851851851852,-14.0,29305.57307418649,274.746666666667,34,,
1980-01-18,1980-02-18,1980-02-16,246.401033755274,32,NERC,36.0759493670886,-30.0,37190.40615435526,274.746666666667,34,,
1980-01-19,1980-02-03,1980-01-31,257.911860465116,16,NERC,27.906976744186,-15.0,41316.99592179711,274.746666666667,34,,
1980-01-19,1980-02-20,1980-02-02,260.991459227468,33,NERC,40.7725321888412,-31.0,49929.71407630356,274.746666666667,34,,
1980-01-19,1980-02-19,1980-02-01,255.67130952381,32,NERC,42.8571428571429,-31.0,58111.19598106548,274.746666666667,34,,
1980-01-20,1980-02-22,1980-02-01,252.711475409836,34,NERC,36.0655737704918,-31.0,66703.3861449999,274.746666666667,34,,
1980-01-22,1980-01-29,1980-01-23,269.521818181818,8,NERC,50.0,-7.0,68859.56069045444,274.746666666667,34,,
1980-01-22,1980-02-13,1980-01-31,257.072375,23,NERC,53.75,-21.0,74772.22531545445,274.746666666667,34,,
1980-01-23,1980-02-19,1980-02-01,256.468512396694,28,NERC,44.6280991735537,-26.0,81953.34366256188,274.746666666667,34,,
1980-01-24,1980-02-19,1980-01-31,252.739701492537,27,NERC,67.1641791044776,-24.0,88777.31560286037,274.746666666667,34,,
1980-01-26,1980-02-19,1980-02-01,252.215167785235,25,NERC,27.5167785234899,-23.0,95082.69479749125,274.746666666667,34,,
1980-01-27,1980-02-14,1980-02-01,264.971975308642,19,NERC,58.0246913580247,-17.0,100117.16232835545,274.746666666667,34,,
1980-01-28,1980-02-19,1980-02-02,266.707644628099,23,NERC,36.3636363636364,-21.0,106251.43815480173,274.746666666667,34,,
1980-01-28,1980-02-14,1980-02-02,272.71298245614,18,NERC,42.1052631578947,-17.0,111160.27183901225,274.746666666667,34,,
1980-01-29,1980-02-04,1980-02-01,271.115957446809,7,NERC,56.9148936170213,1.0,113058.0835411399,274.746666666667,34,,
1980-02-05,1980-02-17,1980-02-08,257.986395348837,13,NERC,43.0232558139535,-10.0,116411.90668067479,274.746666666667,34,,
1980-02-07,1980-02-17,1980-02-14,263.710133333333,11,NERC,36.8888888888889,-9.0,119312.71814734145,274.746666666667,34,,
1980-02-07,1980-02-13,1980-02-09,268.3125,7,NERC,43.1818181818182,-6.0,121190.90564734145,274.746666666667,34,,
1980-02-08,1980-02-13,1980-02-10,268.83170212766,6,NERC,59.5744680851064,2.0,122803.89586010741,274.746666666667,34,,
1980-02-15,1980-02-18,1980-02-17,259.6631875,4,NERC,55.0,-2.0,123842.5486101074,274.746666666667,34,,
1980-02-16,1980-02-19,1980-02-17,268.783989361702,4,NERC,50.531914893617,-3.0,124917.68456755421,274.746666666667,34,,
1980-02-16,1980-02-19,1980-02-17,266.065802469136,4,NERC,52.4691358024691,2.0,125981.94777743076,274.746666666667,34,,
1980-02-21,1980-03-07,1980-03-01,250.688208955224,16,NERC,49.2537313432836,-13.0,129992.95912071435,274.746666666667,34,,
1980-02-23,1980-03-15,1980-03-01,245.837742616034,22,NERC,41.1392405063291,-20.0,135401.3894582671,274.746666666667,34,,
1980-02-24,1980-03-07,1980-03-02,253.794900793651,13,NERC,43.8492063492064,-12.0,138700.72316858455,274.746666666667,34,,
1980-02-24,1980-03-07,1980-03-02,251.381409395973,13,NERC,61.0738255033557,-12.0,141968.6814907322,274.746666666667,34,,
1980-02-24,1980-03-07,1980-03-01,247.519344262295,13,NERC,68.8524590163934,-11.0,145186.43296614205,274.746666666667,34,,
1980-02-25,1980-03-04,1980-03-03,253.826818181818,9,NERC,81.8181818181818,-7.0,147470.8743297784,274.746666666667,34,,
1980-02-26,1980-03-07,1980-03-03,257.405622317597,11,NERC,69.5278969957082,-7.0,150302.33617527198,274.746666666667,34,,
1980-02-26,1980-03-05,1980-03-03,270.225263157895,9,NERC,64.9122807017544,-8.0,152734.36354369303,274.746666666667,34,,
1980-02-29,1980-03-04,1980-03-02,263.252222222222,5,NERC,53.7037037037037,-4.0,154050.62465480412,274.746666666667,34,,
