start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage,inter_event_recovery_interval_days,cumulative_heat_stress_index,yearly_max_heat_wave_intensity,yearly_max_heat_wave_duration,yearly_max_heat_wave_intensity_trend,yearly_max_heat_wave_duration_trend
1980-06-24,1980-06-29,1980-06-27,314.808681918287,6,NERC,84.0425531914894,-3.0,1888.852091509722,314.808681918287,13,,
1980-06-26,1980-06-30,1980-06-28,309.454819862269,5,NERC,61.3636363636364,-3.0,3436.126190821067,314.808681918287,13,,
1980-06-26,1980-06-28,1980-06-27,313.523626155527,3,NERC,61.875,-2.0,4376.6970692876475,314.808681918287,13,,
1980-06-27,1980-06-28,1980-06-27,307.633837318346,2,NERC,51.6778523489933,3.0,4991.96474392434,314.808681918287,13,,
1980-07-01,1980-07-04,1980-07-02,313.685038112582,4,NERC,72.3404255319149,1.0,6246.704896374667,314.808681918287,13,,
1980-07-01,1980-07-03,1980-07-02,310.414269983876,3,NERC,83.3333333333333,-2.0,7177.947706326296,314.808681918287,13,,
1980-07-05,1980-07-07,1980-07-06,308.817300724315,3,NERC,88.4297520661157,-1.0,8104.399608499241,314.808681918287,13,,
1980-07-05,1980-07-06,1980-07-05,306.50479476137,2,NERC,55.7851239669422,-1.0,8717.409198021982,314.808681918287,13,,
1980-07-06,1980-07-10,1980-07-09,309.868025279759,5,NERC,69.7530864197531,-3.0,10266.749324420776,314.808681918287,13,,
1980-07-07,1980-07-17,1980-07-15,311.902588810622,11,NERC,93.9597315436242,-9.0,13697.677801337617,314.808681918287,13,,
1980-07-08,1980-07-20,1980-07-17,313.144590644375,13,NERC,90.3125,-11.0,17768.557479714495,314.808681918287,13,,
1980-07-08,1980-07-17,1980-07-16,309.962651055108,10,NERC,97.1074380165289,-9.0,20868.183990265574,314.808681918287,13,,
1980-07-09,1980-07-16,1980-07-13,311.181971299496,8,NERC,95.8677685950413,-6.0,23357.63976066154,314.808681918287,13,,
1980-07-10,1980-07-11,1980-07-11,308.831649747108,2,NERC,66.4556962025316,0.0,23975.303060155755,314.808681918287,13,,
1980-07-11,1980-07-15,1980-07-14,309.572709440498,5,NERC,94.7368421052632,-3.0,25523.166607358246,314.808681918287,13,,
1980-07-12,1980-07-19,1980-07-16,311.92839950628,8,NERC,100.0,-5.0,28018.593803408487,314.808681918287,13,,
1980-07-12,1980-07-13,1980-07-13,311.662622339018,2,NERC,48.4042553191489,-1.0,28641.91904808652,314.808681918287,13,,
1980-07-14,1980-07-15,1980-07-14,307.255693983143,2,NERC,66.8776371308017,0.0,29256.430436052808,314.808681918287,13,,
1980-07-15,1980-07-18,1980-07-17,312.965394928663,4,NERC,65.9574468085106,-2.0,30508.29201576746,314.808681918287,13,,
1980-07-15,1980-07-17,1980-07-16,305.42408224788,3,NERC,83.1349206349206,-2.0,31424.5642625111,314.808681918287,13,,
1980-07-16,1980-07-17,1980-07-16,302.041615441226,2,NERC,49.2537313432836,-1.0,32028.647493393553,314.808681918287,13,,
1980-07-16,1980-07-17,1980-07-17,308.95136881745,2,NERC,60.5150214592275,-1.0,32646.550231028454,314.808681918287,13,,
1980-07-16,1980-07-18,1980-07-18,308.959539830648,3,NERC,52.2727272727273,1.0,33573.428850520395,314.808681918287,13,,
1980-07-16,1980-07-17,1980-07-16,301.968979069212,2,NERC,47.5409836065574,-1.0,34177.36680865882,314.808681918287,13,,
1980-07-19,1980-07-21,1980-07-21,306.778457235967,3,NERC,72.9613733905579,-1.0,35097.70218036672,314.808681918287,13,,
1980-07-19,1980-07-20,1980-07-20,309.765838449382,2,NERC,56.3758389261745,-1.0,35717.233857265484,314.808681918287,13,,
1980-07-20,1980-07-22,1980-07-21,302.881299738437,3,NERC,49.2537313432836,-2.0,36625.8777564808,314.808681918287,13,,
1980-07-20,1980-07-21,1980-07-20,305.282166273406,2,NERC,80.3571428571429,-1.0,37236.44208902761,314.808681918287,13,,
1980-07-20,1980-07-22,1980-07-21,304.190072602017,3,NERC,70.4918032786885,0.0,38149.01230683366,314.808681918287,13,,
1980-07-22,1980-07-23,1980-07-22,305.051236907419,2,NERC,52.8888888888889,2.0,38759.114780648495,314.808681918287,13,,
1980-07-25,1980-08-02,1980-07-25,308.787071713448,9,NERC,83.3333333333333,-7.0,41538.19842606953,314.808681918287,13,,
1980-07-26,1980-07-27,1980-07-26,308.534213816598,2,NERC,40.9090909090909,3.0,42155.26685370273,314.808681918287,13,,
1980-07-30,1980-08-02,1980-07-30,313.220105380675,4,NERC,67.1875,-2.0,43408.14727522543,314.808681918287,13,,
1980-07-31,1980-08-02,1980-07-31,310.290897349024,3,NERC,57.7181208053691,-2.0,44339.0199672725,314.808681918287,13,,
1980-07-31,1980-08-01,1980-07-31,308.658779372078,2,NERC,64.4628099173554,-1.0,44956.33752601665,314.808681918287,13,,
1980-07-31,1980-08-10,1980-08-01,309.760685136681,11,NERC,82.8326180257511,-5.0,48363.705062520145,314.808681918287,13,,
1980-08-05,1980-08-09,1980-08-05,302.480973228418,5,NERC,55.2238805970149,-3.0,49876.109928662234,314.808681918287,13,,
1980-08-06,1980-08-09,1980-08-08,308.503929646031,4,NERC,73.5537190082645,-2.0,51110.12564724636,314.808681918287,13,,
1980-08-07,1980-08-10,1980-08-10,310.007603952662,4,NERC,75.8389261744967,-3.0,52350.15606305701,314.808681918287,13,,
1980-08-07,1980-08-09,1980-08-08,303.937615341402,3,NERC,76.7857142857143,-2.0,53261.96890908121,314.808681918287,13,,
1980-08-07,1980-08-11,1980-08-08,308.08514961643,5,NERC,82.2314049586777,9.0,54802.394657163364,314.808681918287,13,,
1980-08-20,1980-08-21,1980-08-21,307.886755559449,2,NERC,57.4380165289256,-1.0,55418.16816828226,314.808681918287,13,,
1980-08-20,1980-08-22,1980-08-21,308.876050599884,3,NERC,74.3801652892562,40.0,56344.796320081914,314.808681918287,13,,
1980-10-01,1980-10-03,1980-10-01,307.791708374359,3,NERC,66.6666666666667,250.0,57268.17144520499,314.808681918287,13,,
1981-06-10,1981-06-11,1981-06-11,308.269399752232,2,NERC,33.3333333333333,3.0,616.538799504464,310.121205066046,8,-4.687476852240991,-5.0
1981-06-14,1981-06-18,1981-06-16,310.0858413788,5,NERC,78.9473684210526,-3.0,2166.9680063984642,310.121205066046,8,-4.687476852240991,-5.0
1981-06-15,1981-06-16,1981-06-16,308.162788122488,2,NERC,75.9656652360515,0.0,2783.29358264344,310.121205066046,8,-4.687476852240991,-5.0
1981-06-16,1981-06-17,1981-06-16,308.352260115707,2,NERC,54.1322314049587,2.0,3399.998102874854,310.121205066046,8,-4.687476852240991,-5.0
