start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage,inter_event_recovery_interval_days,cumulative_heat_stress_index,yearly_max_heat_wave_intensity,yearly_max_heat_wave_duration,yearly_max_heat_wave_intensity_trend,yearly_max_heat_wave_duration_trend
1980-06-04,1980-06-05,1980-06-05,307.806136038629,2,NERC,52.6315789473684,11.0,615.612272077258,314.808681918287,17,,
1980-06-16,1980-06-18,1980-06-17,307.641072762424,3,NERC,61.3636363636364,0.0,1538.53549036453,314.808681918287,17,,
1980-06-18,1980-06-20,1980-06-20,310.985290818521,3,NERC,56.3829787234043,3.0,2471.491362820093,314.808681918287,17,,
1980-06-23,1980-07-04,1980-06-27,314.808681918287,12,NERC,92.5531914893617,-10.0,6249.195545839537,314.808681918287,17,,
1980-06-23,1980-06-30,1980-06-28,309.454819862269,8,NERC,70.4545454545455,-7.0,8724.834104737689,314.808681918287,17,,
1980-06-24,1980-06-28,1980-06-27,313.523626155527,5,NERC,77.8125,-3.0,10292.452235515324,314.808681918287,17,,
1980-06-24,1980-06-25,1980-06-24,301.378307675187,2,NERC,67.2131147540984,-1.0,10895.208850865698,314.808681918287,17,,
1980-06-24,1980-06-25,1980-06-25,301.985288757149,2,NERC,65.6716417910448,-1.0,11499.179428379995,314.808681918287,17,,
1980-06-25,1980-06-26,1980-06-26,305.591218076343,2,NERC,51.8987341772152,-1.0,12110.361864532682,314.808681918287,17,,
1980-06-25,1980-06-27,1980-06-26,304.407753001051,3,NERC,60.4651162790698,-1.0,13023.585123535835,314.808681918287,17,,
1980-06-26,1980-06-28,1980-06-27,307.633837318346,3,NERC,71.1409395973154,-1.0,13946.486635490874,314.808681918287,17,,
1980-06-27,1980-06-28,1980-06-28,306.496348154955,2,NERC,64.8760330578512,-1.0,14559.479331800783,314.808681918287,17,,
1980-06-27,1980-06-29,1980-06-28,306.717391615093,3,NERC,75.5364806866953,1.0,15479.631506646061,314.808681918287,17,,
1980-06-30,1980-07-02,1980-07-01,312.486387144234,3,NERC,82.8125,-2.0,16417.090668078763,314.808681918287,17,,
1980-06-30,1980-07-03,1980-07-02,310.414269983876,4,NERC,91.9753086419753,-2.0,17658.74774801427,314.808681918287,17,,
1980-07-01,1980-07-02,1980-07-01,309.245313364292,2,NERC,63.758389261745,0.0,18277.23837474285,314.808681918287,17,,
1980-07-02,1980-07-16,1980-07-13,311.181971299496,15,NERC,97.5206611570248,-13.0,22944.967944235294,314.808681918287,17,,
1980-07-03,1980-07-06,1980-07-04,308.388798379064,4,NERC,63.6363636363636,-2.0,24178.52313775155,314.808681918287,17,,
1980-07-04,1980-07-20,1980-07-16,309.962651055108,17,NERC,98.3471074380165,-16.0,29447.888205688385,314.808681918287,17,,
1980-07-04,1980-07-20,1980-07-17,313.144590644375,17,NERC,99.0625,-16.0,34771.34624664276,314.808681918287,17,,
1980-07-04,1980-07-20,1980-07-15,311.902588810622,17,NERC,98.6577181208054,-15.0,40073.69025642333,314.808681918287,17,,
1980-07-05,1980-07-19,1980-07-16,311.92839950628,15,NERC,95.0617283950617,-13.0,44752.616249017534,314.808681918287,17,,
1980-07-05,1980-07-07,1980-07-06,304.464090055444,3,NERC,62.7906976744186,-2.0,45666.008519183866,314.808681918287,17,,
1980-07-06,1980-07-07,1980-07-06,307.432528209291,2,NERC,59.6491228070175,-1.0,46280.87357560245,314.808681918287,17,,
1980-07-06,1980-07-15,1980-07-11,308.831649747108,10,NERC,88.3966244725738,-7.0,49369.19007307353,314.808681918287,17,,
1980-07-08,1980-07-19,1980-07-17,312.965394928663,12,NERC,90.9574468085106,-10.0,53124.77481221748,314.808681918287,17,,
1980-07-08,1980-07-13,1980-07-12,306.765879765803,6,NERC,75.5364806866953,-5.0,54965.3700908123,314.808681918287,17,,
1980-07-09,1980-07-12,1980-07-10,307.896656891311,4,NERC,56.8181818181818,-3.0,56196.95671837754,314.808681918287,17,,
1980-07-09,1980-07-12,1980-07-10,303.434307101077,4,NERC,59.3023255813954,-2.0,57410.69394678185,314.808681918287,17,,
1980-07-10,1980-07-15,1980-07-14,309.572709440498,6,NERC,75.4385964912281,-1.0,59268.130203424844,314.808681918287,17,,
1980-07-14,1980-07-17,1980-07-16,305.42408224788,4,NERC,88.4920634920635,-2.0,60489.82653241636,314.808681918287,17,,
1980-07-15,1980-07-19,1980-07-18,308.959539830648,5,NERC,65.9090909090909,-3.0,62034.6242315696,314.808681918287,17,,
1980-07-15,1980-07-17,1980-07-16,301.968979069212,3,NERC,49.1803278688525,-2.0,62940.531168777234,314.808681918287,17,,
1980-07-15,1980-07-17,1980-07-16,302.041615441226,3,NERC,59.7014925373134,-2.0,63846.65601510092,314.808681918287,17,,
1980-07-16,1980-07-18,1980-07-17,303.822266751501,3,NERC,60.4651162790698,-2.0,64758.12281535542,314.808681918287,17,,
1980-07-16,1980-07-22,1980-07-17,308.95136881745,7,NERC,91.4163090128755,-3.0,66920.78239707756,314.808681918287,17,,
1980-07-19,1980-07-22,1980-07-21,304.190072602017,4,NERC,77.0491803278689,-2.0,68137.54268748563,314.808681918287,17,,
1980-07-19,1980-07-21,1980-07-20,305.282166273406,3,NERC,87.1031746031746,-2.0,69053.38918630585,314.808681918287,17,,
1980-07-20,1980-07-22,1980-07-21,302.881299738437,3,NERC,59.7014925373134,-1.0,69962.03308552117,314.808681918287,17,,
1980-07-21,1980-08-03,1980-07-25,308.787071713448,14,NERC,79.6296296296296,-9.0,74285.05208950944,314.808681918287,17,,
1980-07-21,1980-07-24,1980-07-22,305.051236907419,4,NERC,79.5555555555556,-3.0,75505.25703713912,314.808681918287,17,,
1980-07-25,1980-07-28,1980-07-26,308.534213816598,4,NERC,52.2727272727273,-2.0,76739.39389240551,314.808681918287,17,,
1980-07-26,1980-07-29,1980-07-28,303.587746638865,4,NERC,64.4444444444445,-1.0,77953.74487896096,314.808681918287,17,,
1980-07-26,1980-07-27,1980-07-27,300.451644982095,2,NERC,49.2537313432836,-1.0,78554.64816892515,314.808681918287,17,,
1980-07-28,1980-08-01,1980-07-30,307.634490614109,5,NERC,66.2447257383966,-4.0,80092.82062199569,314.808681918287,17,,
1980-07-28,1980-07-29,1980-07-29,304.944677619756,2,NERC,59.3023255813954,-1.0,80702.70997723521,314.808681918287,17,,
1980-07-28,1980-08-03,1980-07-30,313.220105380675,7,NERC,95.0,-5.0,82895.25071489994,314.808681918287,17,,
1980-07-29,1980-08-02,1980-07-30,310.685644891584,5,NERC,79.8657718120805,-3.0,84448.67893935785,314.808681918287,17,,
1980-07-29,1980-07-31,1980-07-30,311.022649602446,3,NERC,71.8085106382979,-2.0,85381.74688816519,314.808681918287,17,,
1980-07-30,1980-07-31,1980-07-30,309.876896551644,2,NERC,71.6049382716049,-1.0,86001.50068126849,314.808681918287,17,,
1980-07-30,1980-08-10,1980-08-01,309.760685136681,12,NERC,87.9828326180258,-10.0,89718.62890290865,314.808681918287,17,,
1980-07-30,1980-08-02,1980-07-31,308.658779372078,4,NERC,85.1239669421488,-3.0,90953.26402039696,314.808681918287,17,,
1980-07-30,1980-07-31,1980-07-31,307.593329901185,2,NERC,74.7933884297521,-1.0,91568.45068019934,314.808681918287,17,,
1980-07-31,1980-08-02,1980-08-01,302.958888579319,3,NERC,71.6269841269841,-1.0,92477.32734593729,314.808681918287,17,,
1980-08-01,1980-08-09,1980-08-05,302.480973228418,9,NERC,77.6119402985075,-7.0,95199.65610499306,314.808681918287,17,,
1980-08-01,1980-08-02,1980-08-02,301.819018851366,2,NERC,63.9344262295082,-1.0,95803.29414269578,314.808681918287,17,,
1980-08-02,1980-08-04,1980-08-02,307.379278459203,3,NERC,66.6666666666667,0.0,96725.4319780734,314.808681918287,17,,
1980-08-04,1980-08-10,1980-08-08,303.937615341402,7,NERC,88.0952380952381,-5.0,98852.99528546321,314.808681918287,17,,
1980-08-05,1980-08-09,1980-08-08,308.503929646031,5,NERC,91.7355371900827,-4.0,100395.51493369337,314.808681918287,17,,
1980-08-05,1980-08-08,1980-08-05,302.942478867543,4,NERC,85.2459016393443,-3.0,101607.28484916354,314.808681918287,17,,
1980-08-05,1980-08-10,1980-08-10,311.275815058134,6,NERC,77.5,-4.0,103474.93973951234,314.808681918287,17,,
1980-08-06,1980-08-11,1980-08-10,310.007603952662,6,NERC,90.6040268456376,-5.0,105334.98536322832,314.808681918287,17,,
1980-08-06,1980-08-11,1980-08-08,308.08514961643,6,NERC,93.801652892562,-4.0,107183.4962609269,314.808681918287,17,,
1980-08-06,1980-08-07,1980-08-07,303.556971940743,2,NERC,54.6511627906977,-1.0,107790.61020480838,314.808681918287,17,,
1980-08-06,1980-08-07,1980-08-06,307.809510327858,2,NERC,59.0717299578059,-1.0,108406.22922546409,314.808681918287,17,,
1980-08-07,1980-08-13,1980-08-12,309.19991587379,7,NERC,69.1358024691358,-3.0,110570.62863658063,314.808681918287,17,,
1980-08-10,1980-08-12,1980-08-11,305.846321067921,3,NERC,61.1111111111111,2.0,111488.16759978438,314.808681918287,17,,
1980-08-14,1980-08-15,1980-08-14,306.86792534999,2,NERC,66.5236051502146,2.0,112101.90345048437,314.808681918287,17,,
1980-08-17,1980-08-21,1980-08-21,307.886755559449,5,NERC,81.4049586776859,-3.0,113641.33722828161,314.808681918287,17,,
1980-08-18,1980-08-20,1980-08-19,307.861581089337,3,NERC,78.4810126582278,-2.0,114564.92197154963,314.808681918287,17,,
