start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-05-28,1980-05-30,1980-05-28,301.928365425441,3,NERC,28.9029535864979
1980-06-05,1980-06-07,1980-06-07,308.639379174701,3,NERC,47.1875
1980-07-06,1980-07-09,1980-07-09,309.399356747834,4,NERC,76.5432098765432
1980-07-08,1980-07-13,1980-07-08,308.631355031375,6,NERC,56.198347107438
1980-07-12,1980-07-15,1980-07-14,307.654936661694,4,NERC,70.1754385964912
1980-07-14,1980-07-16,1980-07-15,313.572744078539,3,NERC,17.1875
1980-07-15,1980-07-18,1980-07-16,308.818147809724,4,NERC,45.4545454545455
1980-07-15,1980-07-19,1980-07-16,311.361211942797,5,NERC,59.2592592592593
1980-07-25,1980-08-02,1980-07-28,308.375324458478,9,NERC,74.0740740740741
1980-07-27,1980-07-29,1980-07-28,313.112555788283,3,NERC,15.9090909090909
1980-08-03,1980-08-05,1980-08-03,310.76111785309,3,NERC,25.531914893617
1980-08-09,1980-08-12,1980-08-10,308.194262957778,4,NERC,66.9421487603306
1980-08-09,1980-08-11,1980-08-09,309.61024999738,3,NERC,12.2340425531915
1980-08-10,1980-08-12,1980-08-11,305.548454837085,3,NERC,64.8068669527897
1980-08-18,1980-08-21,1980-08-20,308.635817840718,4,NERC,58.3892617449665
1980-08-21,1980-08-23,1980-08-22,305.741014964151,3,NERC,28.0701754385965
1980-09-01,1980-09-03,1980-09-02,303.42527789744,3,NERC,38.8059701492537
1980-09-01,1980-09-03,1980-09-02,303.347227434733,3,NERC,14.7540983606557
1980-09-20,1980-09-22,1980-09-21,309.161062027513,3,NERC,39.375
1980-09-21,1980-09-23,1980-09-23,306.342397073392,3,NERC,48.068669527897
1980-09-21,1980-09-23,1980-09-22,301.582139936529,3,NERC,9.83606557377049
1980-09-21,1980-09-23,1980-09-22,306.204321036012,3,NERC,50.8264462809917
1980-09-30,1980-10-02,1980-10-01,309.4253471642,3,NERC,15.9090909090909
1980-09-30,1980-10-04,1980-10-01,308.603026570709,5,NERC,66.6666666666667
1980-10-05,1980-10-08,1980-10-05,299.107082127109,4,NERC,54.6666666666667
1980-10-07,1980-10-09,1980-10-07,304.566771318079,3,NERC,38.8888888888889
1980-11-15,1980-11-17,1980-11-17,300.039864136939,3,NERC,22.8070175438597
1981-02-17,1981-02-20,1981-02-19,298.42065702326,4,NERC,20.4545454545455
1981-04-10,1981-04-13,1981-04-13,303.490727536669,4,NERC,66.875
1981-04-11,1981-04-13,1981-04-13,301.272817300728,3,NERC,89.261744966443
1981-04-11,1981-04-14,1981-04-13,300.107979570582,4,NERC,50.8264462809917
1981-04-17,1981-04-19,1981-04-17,302.527074572459,3,NERC,38.4375
1981-04-25,1981-04-27,1981-04-26,298.417860259233,3,NERC,59.3023255813954
1981-04-29,1981-05-01,1981-04-29,302.908825007867,3,NERC,48.1481481481482
1981-06-03,1981-06-15,1981-06-09,307.228173276797,13,NERC,90.7407407407407
1981-06-04,1981-06-06,1981-06-05,304.225376450965,3,NERC,57.5107296137339
1981-06-04,1981-06-06,1981-06-04,305.995917393412,3,NERC,46.2962962962963
1981-06-06,1981-06-11,1981-06-09,306.894699999155,6,NERC,80.5785123966942
1981-06-07,1981-06-09,1981-06-08,311.598480326254,3,NERC,15.9090909090909
1981-06-07,1981-06-09,1981-06-09,304.475166616258,3,NERC,44.1860465116279
1981-06-09,1981-06-11,1981-06-09,309.23584998364,3,NERC,29.7872340425532
1981-06-13,1981-06-15,1981-06-15,305.322316447233,3,NERC,83.2214765100671
1981-06-13,1981-06-15,1981-06-15,306.757592196965,3,NERC,15.4255319148936
1981-06-14,1981-06-17,1981-06-16,308.720362165482,4,NERC,74.2489270386266
1981-06-14,1981-06-16,1981-06-15,302.581687012227,3,NERC,51.1904761904762
1981-06-16,1981-06-25,1981-06-19,307.379664543535,10,NERC,59.2592592592593
1981-07-11,1981-07-21,1981-07-14,308.936423330538,11,NERC,87.1900826446281
1981-07-15,1981-07-19,1981-07-15,306.93685836669,5,NERC,80.7017543859649
1981-07-25,1981-07-27,1981-07-26,308.273044771442,3,NERC,10.4938271604938
1981-07-25,1981-07-27,1981-07-25,309.475981768364,3,NERC,8.51063829787234
