start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-06-25,1980-06-29,1980-06-27,315.565479665148,5,NERC,74.468085106383
1980-06-27,1980-06-28,1980-06-27,313.553542324706,2,NERC,30.625
1980-06-28,1980-06-29,1980-06-29,314.134430019486,2,NERC,13.6363636363636
1980-07-01,1980-07-04,1980-07-02,314.470533258246,4,NERC,58.5106382978723
1980-07-06,1980-07-07,1980-07-06,308.547470058855,2,NERC,78.5123966942149
1980-07-08,1980-07-11,1980-07-08,308.631355031375,4,NERC,80.5785123966942
1980-07-08,1980-07-20,1980-07-15,313.572744078539,13,NERC,81.5625
1980-07-08,1980-07-10,1980-07-10,310.525270440524,3,NERC,82.5503355704698
1980-07-09,1980-07-16,1980-07-13,311.053151162291,8,NERC,95.8677685950413
1980-07-12,1980-07-15,1980-07-14,307.654936661694,4,NERC,92.9824561403509
1980-07-13,1980-07-18,1980-07-16,311.361211942797,6,NERC,98.1481481481482
1980-07-14,1980-07-15,1980-07-14,307.275522364032,2,NERC,59.2827004219409
1980-07-15,1980-07-16,1980-07-15,312.121889200017,2,NERC,81.2080536912752
1980-07-15,1980-07-17,1980-07-16,310.317735918389,3,NERC,84.297520661157
1980-07-16,1980-07-17,1980-07-16,305.97288605953,2,NERC,53.5714285714286
1980-07-16,1980-07-17,1980-07-17,304.279524099116,2,NERC,18.0327868852459
1980-07-17,1980-07-18,1980-07-17,314.231247705096,2,NERC,43.0851063829787
1980-07-20,1980-07-21,1980-07-20,306.537447136225,2,NERC,66.2698412698413
1980-07-20,1980-07-22,1980-07-21,306.615094431181,3,NERC,19.672131147541
1980-07-21,1980-07-22,1980-07-21,305.654518852497,2,NERC,31.3432835820896
1980-07-25,1980-08-01,1980-07-28,308.375324458478,8,NERC,64.8148148148148
1980-07-27,1980-07-28,1980-07-28,313.112555788283,2,NERC,13.6363636363636
1980-08-01,1980-08-03,1980-08-01,310.133055539517,3,NERC,63.9484978540773
1980-08-08,1980-08-09,1980-08-08,304.42174648996,2,NERC,18.0327868852459
1980-08-08,1980-08-09,1980-08-08,304.384101734024,2,NERC,32.8358208955224
1980-08-08,1980-08-09,1980-08-08,308.058080417774,2,NERC,54.0772532188841
1980-08-09,1980-08-10,1980-08-10,308.194262957778,2,NERC,60.3305785123967
1980-08-09,1980-08-10,1980-08-10,309.888411458577,2,NERC,64.4295302013423
1981-06-15,1981-06-16,1981-06-16,308.720362165482,2,NERC,68.2403433476395
1981-07-08,1981-07-10,1981-07-09,305.534080313771,3,NERC,19.672131147541
1981-07-08,1981-07-10,1981-07-09,305.392784756791,3,NERC,28.3582089552239
1981-07-09,1981-07-10,1981-07-09,307.978333288875,2,NERC,67.7685950413223
1981-07-09,1981-07-10,1981-07-09,308.51681217817,2,NERC,66.0944206008584
1981-07-12,1981-07-13,1981-07-12,308.412511249988,2,NERC,55.0632911392405
1981-07-14,1981-07-17,1981-07-14,308.936423330538,4,NERC,95.0413223140496
1981-07-15,1981-07-17,1981-07-15,306.93685836669,3,NERC,68.421052631579
1981-08-07,1981-08-11,1981-08-08,305.618082504285,5,NERC,58.2222222222222
1981-08-27,1981-08-28,1981-08-27,308.308449403192,2,NERC,29.6296296296296
1982-07-18,1982-07-19,1982-07-18,303.752124255047,2,NERC,37.3134328358209
1982-07-18,1982-07-19,1982-07-18,304.30267375467,2,NERC,21.3114754098361
1983-07-03,1983-07-04,1983-07-03,304.080074029327,2,NERC,51.1904761904762
1983-07-12,1983-07-13,1983-07-13,308.066945045678,2,NERC,46.2962962962963
1983-07-16,1983-07-17,1983-07-16,309.096942929486,2,NERC,69.9570815450644
1983-07-17,1983-07-18,1983-07-17,307.445399078345,2,NERC,75.4385964912281
1983-07-19,1983-07-22,1983-07-21,307.917532019077,4,NERC,77.0042194092827
1983-07-20,1983-07-23,1983-07-23,309.593154733163,4,NERC,77.8523489932886
1983-07-21,1983-07-24,1983-07-23,307.900567373739,4,NERC,85.1239669421488
1983-07-21,1983-07-25,1983-07-23,308.005428041268,5,NERC,91.7355371900827
1983-07-21,1983-07-22,1983-07-22,307.398315253059,2,NERC,44.6351931330472
1983-08-06,1983-08-07,1983-08-06,309.146479975601,2,NERC,61.1111111111111
1983-08-18,1983-08-21,1983-08-20,310.21187843537,4,NERC,75.1677852348993
1983-08-19,1983-08-22,1983-08-20,310.230114607888,4,NERC,62.6609442060086
1983-08-20,1983-08-22,1983-08-21,308.696190835846,3,NERC,79.3388429752066
1983-08-20,1983-08-22,1983-08-20,308.436535652903,3,NERC,83.8842975206612
1983-08-26,1983-08-27,1983-08-27,310.576283608026,2,NERC,67.1140939597316
1984-06-09,1984-06-11,1984-06-09,304.514630151452,3,NERC,26.865671641791
1984-06-09,1984-06-10,1984-06-10,304.20445790518,2,NERC,18.0327868852459
1984-07-14,1984-07-15,1984-07-14,307.225948704608,2,NERC,57.4074074074074
1984-09-18,1984-09-19,1984-09-18,308.249069930674,2,NERC,37.037037037037
1985-06-05,1985-06-06,1985-06-06,308.565798348198,2,NERC,76.8595041322314
1985-07-01,1985-07-05,1985-07-01,309.388839147191,5,NERC,55.5555555555556
1985-07-08,1985-07-10,1985-07-08,308.759974670081,3,NERC,61.1111111111111
1986-07-06,1986-07-07,1986-07-07,305.116259029021,2,NERC,18.0327868852459
1986-07-07,1986-07-09,1986-07-09,308.859698758042,3,NERC,78.9699570815451
1986-07-09,1986-07-10,1986-07-09,308.227083620107,2,NERC,53.7190082644628
1986-07-12,1986-07-14,1986-07-12,308.207397723008,3,NERC,66.5236051502146
1986-07-17,1986-07-18,1986-07-18,306.125934448707,2,NERC,58.6497890295359
1986-07-18,1986-07-21,1986-07-19,309.570894195616,4,NERC,71.6738197424893
1986-07-18,1986-07-20,1986-07-20,308.800786103246,3,NERC,75.206611570248
1986-07-19,1986-07-21,1986-07-20,309.021195163651,3,NERC,88.0165289256198
1986-07-25,1986-07-26,1986-07-25,307.834940759153,2,NERC,45.8677685950413
1986-07-27,1986-07-31,1986-07-31,313.717823802034,5,NERC,56.3829787234043
1986-07-28,1986-08-01,1986-07-31,312.264705485716,5,NERC,87.6543209876543
1986-07-28,1986-07-30,1986-07-29,313.106555543937,3,NERC,49.6875
1986-07-29,1986-07-31,1986-07-30,309.993409631101,3,NERC,88.8429752066116
1987-07-09,1987-07-10,1987-07-09,308.028488990657,2,NERC,53.6480686695279
1987-07-10,1987-07-11,1987-07-11,303.328191506874,2,NERC,16.3934426229508
1987-07-11,1987-07-12,1987-07-11,303.946511535284,2,NERC,62.5
1987-07-20,1987-07-25,1987-07-24,305.433728054605,6,NERC,82.5396825396825
1987-07-20,1987-07-23,1987-07-20,307.459866799017,4,NERC,75.9493670886076
1987-07-24,1987-07-25,1987-07-24,304.386670792623,2,NERC,14.7540983606557
1987-07-29,1987-08-02,1987-07-31,309.030592832979,5,NERC,83.7552742616034
1987-08-02,1987-08-03,1987-08-02,311.848534695046,2,NERC,35.625
1987-08-02,1987-08-03,1987-08-02,310.669715656849,2,NERC,78.5234899328859
1987-08-08,1987-08-10,1987-08-09,308.222884559813,3,NERC,91.2280701754386
1987-08-17,1987-08-18,1987-08-17,305.358379659285,2,NERC,23.8805970149254
