start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-06-04,1980-06-05,1980-06-05,307.280496496284,2,NERC,64.9122807017544
1980-06-23,1980-07-04,1980-06-27,315.565479665148,12,NERC,91.4893617021277
1980-06-23,1980-06-26,1980-06-23,305.592368995733,4,NERC,47.6744186046512
1980-06-24,1980-06-28,1980-06-27,313.553542324706,5,NERC,79.375
1980-06-24,1980-06-25,1980-06-25,302.923154864348,2,NERC,40.2985074626866
1980-06-25,1980-06-26,1980-06-26,305.284514826033,2,NERC,65.6118143459916
1980-06-25,1980-06-30,1980-06-29,314.134430019486,6,NERC,20.4545454545455
1980-06-26,1980-06-28,1980-06-26,308.876380475354,3,NERC,49.3827160493827
1980-06-27,1980-06-29,1980-06-28,306.694602539983,3,NERC,48.1481481481482
1980-06-27,1980-06-29,1980-06-28,306.859372843716,3,NERC,73.8197424892704
1980-06-27,1980-06-28,1980-06-27,307.706625107236,2,NERC,57.0469798657718
1980-06-27,1980-06-28,1980-06-28,306.770258596109,2,NERC,48.3471074380165
1980-06-30,1980-07-03,1980-07-02,310.321871279848,4,NERC,93.8271604938272
1980-06-30,1980-07-20,1980-07-15,313.572744078539,21,NERC,99.375
1980-07-01,1980-07-02,1980-07-01,309.351623347799,2,NERC,63.0872483221477
1980-07-02,1980-07-17,1980-07-13,311.053151162291,16,NERC,99.1735537190083
1980-07-04,1980-07-21,1980-07-15,312.121889200017,18,NERC,98.6577181208054
1980-07-04,1980-07-20,1980-07-16,310.317735918389,17,NERC,97.1074380165289
1980-07-04,1980-07-06,1980-07-04,312.142936953473,3,NERC,13.6363636363636
1980-07-05,1980-07-07,1980-07-06,306.255085466055,3,NERC,48.8372093023256
1980-07-05,1980-07-18,1980-07-16,311.361211942797,14,NERC,95.679012345679
1980-07-06,1980-07-07,1980-07-06,307.149462491958,2,NERC,68.421052631579
1980-07-06,1980-07-18,1980-07-17,314.231247705096,13,NERC,86.1702127659575
1980-07-07,1980-07-08,1980-07-07,307.643253690891,2,NERC,60.5485232067511
1980-07-08,1980-07-13,1980-07-12,307.059269977974,6,NERC,69.9570815450644
1980-07-09,1980-07-15,1980-07-14,307.654936661694,7,NERC,84.2105263157895
1980-07-10,1980-07-15,1980-07-11,308.081620091242,6,NERC,89.451476793249
