start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-06-06,1980-06-07,1980-06-07,307.138570552097,2,NERC,93.2885906040269
1980-06-06,1980-06-07,1980-06-07,308.639379174701,2,NERC,46.875
1980-06-17,1980-06-19,1980-06-17,311.688925024277,3,NERC,22.7272727272727
1980-06-18,1980-06-20,1980-06-20,311.11062711426,3,NERC,69.1489361702128
1980-06-23,1980-06-27,1980-06-26,305.284514826033,5,NERC,93.2489451476793
1980-06-23,1980-06-27,1980-06-23,305.592368995733,5,NERC,60.4651162790698
1980-06-23,1980-07-21,1980-06-27,315.565479665148,29,NERC,95.7446808510638
1980-06-24,1980-06-27,1980-06-27,302.579131898238,4,NERC,80.327868852459
1980-06-24,1980-07-21,1980-07-15,313.572744078539,28,NERC,100.0
1980-06-24,1980-06-27,1980-06-25,302.923154864348,4,NERC,82.089552238806
1980-06-25,1980-06-28,1980-06-27,302.403103746762,4,NERC,83.9285714285714
1980-06-25,1980-07-19,1980-07-16,311.361211942797,25,NERC,100.0
1980-06-25,1980-06-30,1980-06-29,314.134430019486,6,NERC,43.1818181818182
1980-06-26,1980-06-29,1980-06-27,307.706625107236,4,NERC,100.0
1980-06-27,1980-06-30,1980-06-28,306.694602539983,4,NERC,55.5555555555556
1980-06-27,1980-06-29,1980-06-28,306.770258596109,3,NERC,77.2727272727273
1980-06-28,1980-06-30,1980-06-28,306.859372843716,3,NERC,83.6909871244635
1980-06-28,1980-06-30,1980-06-30,305.739680135612,3,NERC,76.4462809917355
1980-06-29,1980-07-01,1980-06-30,304.722914833036,3,NERC,48.8372093023256
1980-07-01,1980-07-02,1980-07-01,309.351623347799,2,NERC,48.993288590604
1980-07-02,1980-07-21,1980-07-13,311.053151162291,20,NERC,100.0
1980-07-02,1980-07-21,1980-07-16,310.317735918389,20,NERC,100.0
1980-07-03,1980-07-06,1980-07-05,306.423635684461,4,NERC,83.6909871244635
1980-07-04,1980-07-12,1980-07-04,312.142936953473,9,NERC,27.2727272727273
1980-07-04,1980-07-05,1980-07-04,304.034310898808,2,NERC,51.2658227848101
1980-07-04,1980-07-05,1980-07-05,300.38230320747,2,NERC,25.3731343283582
1980-07-04,1980-07-07,1980-07-06,306.255085466055,4,NERC,65.1162790697675
1980-07-04,1980-07-21,1980-07-15,312.121889200017,18,NERC,100.0
1980-07-04,1980-07-05,1980-07-04,301.179735756466,2,NERC,16.3934426229508
1980-07-05,1980-07-16,1980-07-14,307.654936661694,12,NERC,100.0
1980-07-07,1980-07-20,1980-07-11,308.081620091242,14,NERC,96.2025316455696
1980-07-09,1980-07-12,1980-07-09,304.628447101542,4,NERC,65.1162790697675
1980-07-09,1980-07-13,1980-07-12,307.059269977974,5,NERC,82.4034334763949
1980-07-10,1980-07-12,1980-07-11,303.311206510399,3,NERC,74.2063492063492
1980-07-15,1980-08-03,1980-07-16,313.425142861407,20,NERC,40.9090909090909
1980-07-15,1980-07-22,1980-07-20,306.537447136225,8,NERC,93.0555555555556
1980-07-15,1980-07-23,1980-07-21,306.615094431181,9,NERC,85.2459016393443
1980-07-15,1980-07-28,1980-07-21,305.654518852497,14,NERC,85.0746268656716
1980-07-15,1980-07-20,1980-07-17,306.025730000373,6,NERC,58.1395348837209
1980-07-16,1980-07-22,1980-07-17,309.218414197251,7,NERC,99.1416309012876
1980-07-16,1980-07-17,1980-07-16,306.314640610274,2,NERC,50.0
1980-07-21,1980-07-29,1980-07-22,304.888929499176,9,NERC,94.6666666666667
1980-07-21,1980-08-03,1980-07-28,308.375324458478,14,NERC,88.8888888888889
1980-07-22,1980-07-24,1980-07-24,303.543616595035,3,NERC,55.8139534883721
1980-07-24,1980-08-06,1980-07-30,311.773621489889,14,NERC,92.5531914893617
1980-07-26,1980-07-28,1980-07-26,301.540437814038,3,NERC,29.5081967213115
1980-07-26,1980-07-29,1980-07-27,306.302303846973,4,NERC,59.6491228070175
1980-07-28,1980-08-03,1980-07-29,306.995656721338,7,NERC,59.3023255813954
1980-07-29,1980-08-02,1980-07-30,305.927011457352,5,NERC,87.5527426160338
1980-07-29,1980-08-14,1980-07-30,314.054187666027,17,NERC,100.0
1980-07-30,1980-08-11,1980-07-30,309.963715668275,13,NERC,100.0
1980-07-30,1980-08-09,1980-08-08,304.384101734024,11,NERC,85.0746268656716
