start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-01-05,1980-01-06,1980-01-06,270.383506231218,2,NERC,40.9090909090909
1980-01-06,1980-01-11,1980-01-11,262.381392415454,6,NERC,77.7777777777778
1980-01-07,1980-01-09,1980-01-09,245.751274941073,3,NERC,64.1350210970464
1980-01-07,1980-01-08,1980-01-07,258.72959698052,2,NERC,72.093023255814
1980-01-08,1980-01-09,1980-01-08,260.638642455088,2,NERC,40.8730158730159
1980-01-18,1980-01-20,1980-01-19,263.919124907544,3,NERC,84.0
1980-01-19,1980-01-20,1980-01-19,273.727502900577,2,NERC,94.4444444444444
1980-01-24,1980-01-25,1980-01-25,260.974653049219,2,NERC,83.6065573770492
1980-01-24,1980-01-25,1980-01-25,258.183087456079,2,NERC,68.6567164179105
1980-01-26,1980-02-01,1980-01-29,246.192652631364,7,NERC,86.0759493670886
1980-01-26,1980-01-31,1980-01-28,256.732658543115,6,NERC,92.8888888888889
1980-01-26,1980-01-31,1980-01-27,256.815153403712,6,NERC,76.7441860465116
1980-01-27,1980-02-02,1980-01-31,256.584219129576,7,NERC,79.0625
1980-01-28,1980-02-04,1980-02-01,251.761582540879,8,NERC,100.0
1980-01-29,1980-02-05,1980-02-01,256.141392806438,8,NERC,98.015873015873
1980-01-30,1980-02-05,1980-02-01,254.540225873747,7,NERC,95.5223880597015
1980-01-30,1980-02-06,1980-02-01,255.586731485284,8,NERC,100.0
1980-01-30,1980-02-09,1980-02-02,260.959951326255,11,NERC,100.0
1980-01-30,1980-02-05,1980-02-01,256.530138643466,7,NERC,100.0
1980-02-01,1980-02-02,1980-02-01,271.023334593519,2,NERC,85.6382978723404
1980-02-01,1980-02-08,1980-02-02,265.683429473681,8,NERC,100.0
1980-02-01,1980-02-04,1980-02-01,266.890737516502,4,NERC,97.5308641975309
1980-02-01,1980-02-08,1980-02-02,274.328018588722,8,NERC,98.2456140350877
1980-02-07,1980-02-08,1980-02-07,264.796492068003,2,NERC,74.7933884297521
1980-02-08,1980-02-09,1980-02-08,258.199214061659,2,NERC,84.8837209302326
1980-02-09,1980-02-11,1980-02-10,268.860097525391,3,NERC,77.1276595744681
1980-02-09,1980-02-12,1980-02-12,258.806095568241,4,NERC,79.375
1980-02-10,1980-02-13,1980-02-12,262.191179469562,4,NERC,95.8677685950413
1980-02-10,1980-02-12,1980-02-10,269.036030158089,3,NERC,88.8888888888889
1980-02-10,1980-02-13,1980-02-12,252.402564042913,4,NERC,92.6174496644295
1980-02-11,1980-02-13,1980-02-11,265.386697201258,3,NERC,71.6738197424893
1980-02-11,1980-02-13,1980-02-11,269.257304673233,3,NERC,43.801652892562
1980-02-12,1980-02-13,1980-02-13,259.581762427387,2,NERC,43.0555555555556
1980-02-14,1980-02-15,1980-02-14,266.112721931477,2,NERC,48.8888888888889
1980-02-16,1980-02-18,1980-02-17,258.885334709758,3,NERC,76.5625
1980-02-16,1980-02-17,1980-02-17,244.622506971734,2,NERC,78.2700421940928
1980-02-16,1980-02-18,1980-02-17,253.271682705718,3,NERC,73.1543624161074
1980-02-17,1980-02-18,1980-02-18,266.422225109806,2,NERC,74.6781115879828
1980-02-17,1980-02-18,1980-02-17,267.70413715734,2,NERC,63.2231404958678
1980-02-17,1980-02-18,1980-02-17,255.971758029882,2,NERC,69.2460317460318
1980-02-17,1980-02-18,1980-02-17,267.554522210748,2,NERC,90.7407407407407
1980-02-17,1980-02-18,1980-02-17,258.376242780235,2,NERC,90.1639344262295
1980-02-17,1980-02-18,1980-02-17,267.889883899388,2,NERC,71.8085106382979
1980-02-17,1980-02-18,1980-02-17,260.916177147514,2,NERC,93.3884297520661
1980-02-29,1980-03-03,1980-03-02,250.425888666473,4,NERC,99.3288590604027
1980-02-29,1980-03-02,1980-02-29,246.017993365743,3,NERC,77.6371308016878
1980-02-29,1980-03-03,1980-03-01,251.526892023983,4,NERC,100.0
1980-02-29,1980-03-03,1980-03-01,253.720975229971,4,NERC,97.8174603174603
1980-02-29,1980-03-03,1980-03-01,252.403821882736,4,NERC,91.044776119403
1980-03-01,1980-03-03,1980-03-03,253.369277921561,3,NERC,100.0
1980-03-01,1980-03-04,1980-03-03,256.970960267018,4,NERC,98.7124463519313
1980-03-01,1980-03-02,1980-03-02,256.317689276639,2,NERC,81.25
1980-03-02,1980-03-03,1980-03-02,264.707198163584,2,NERC,98.7654320987654
1980-03-02,1980-03-03,1980-03-02,266.114670468052,2,NERC,73.936170212766
1980-03-02,1980-03-04,1980-03-03,261.346733237179,3,NERC,98.7603305785124
1980-03-03,1980-03-04,1980-03-03,271.645299243796,2,NERC,98.2456140350877
1980-11-26,1980-11-28,1980-11-27,271.256388600896,3,NERC,79.7872340425532
1980-12-06,1980-12-09,1980-12-07,274.426594060363,4,NERC,92.5925925925926
1980-12-06,1980-12-09,1980-12-07,262.564515058366,4,NERC,88.0
1980-12-19,1980-12-20,1980-12-20,248.655286110692,2,NERC,61.3924050632912
1980-12-19,1980-12-21,1980-12-20,254.583855721495,3,NERC,100.0
1980-12-20,1980-12-22,1980-12-22,264.641113087737,3,NERC,93.1330472103004
1980-12-20,1980-12-22,1980-12-21,270.772453987495,3,NERC,71.900826446281
1980-12-20,1980-12-22,1980-12-21,260.826437542774,3,NERC,99.1735537190083
1980-12-20,1980-12-21,1980-12-20,262.069642308924,2,NERC,81.25
1980-12-20,1980-12-22,1980-12-20,256.035737629033,3,NERC,92.6587301587302
1980-12-20,1980-12-22,1980-12-21,267.976180781573,3,NERC,93.2098765432099
1980-12-20,1980-12-22,1980-12-21,271.112947611006,3,NERC,93.6170212765957
1980-12-20,1980-12-22,1980-12-20,255.918295524186,3,NERC,91.8032786885246
1980-12-20,1980-12-22,1980-12-20,250.921285808622,3,NERC,92.5373134328358
1980-12-25,1980-12-27,1980-12-25,246.638262109735,3,NERC,100.0
1980-12-25,1980-12-27,1980-12-26,261.796533792717,3,NERC,93.9914163090129
1980-12-25,1980-12-27,1980-12-25,251.7060045764,3,NERC,87.3015873015873
1980-12-25,1980-12-26,1980-12-25,270.557811965028,2,NERC,38.2978723404255
1980-12-25,1980-12-26,1980-12-25,268.22861044658,2,NERC,84.5679012345679
1980-12-25,1980-12-28,1980-12-25,266.910670825167,4,NERC,94.2148760330578
1980-12-25,1980-12-27,1980-12-25,244.908481014867,3,NERC,95.5223880597015
1980-12-25,1980-12-27,1980-12-25,260.855769536598,3,NERC,91.3223140495868
1981-01-03,1981-01-06,1981-01-05,245.507405071976,4,NERC,97.0149253731343
1981-01-03,1981-01-04,1981-01-04,247.648089092858,2,NERC,42.4050632911392
1981-01-03,1981-01-14,1981-01-12,248.576790728664,12,NERC,99.0079365079365
1981-01-03,1981-01-06,1981-01-04,249.933993046894,4,NERC,100.0
1981-01-04,1981-01-05,1981-01-04,255.285121792287,2,NERC,97.9865771812081
