start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-01-04,1980-01-05,1980-01-05,273.181193994239,2,NERC,64.1975308641975
1980-01-04,1980-01-06,1980-01-06,266.888038930086,3,NERC,65.2360515021459
1980-01-05,1980-01-06,1980-01-06,270.383506231218,2,NERC,66.9421487603306
1980-01-06,1980-01-11,1980-01-11,262.381392415454,6,NERC,79.5555555555556
1980-01-07,1980-01-08,1980-01-07,258.72959698052,2,NERC,80.2325581395349
1980-01-08,1980-01-09,1980-01-09,245.751274941073,2,NERC,70.042194092827
1980-01-08,1980-01-09,1980-01-08,260.638642455088,2,NERC,51.1904761904762
1980-01-08,1980-01-09,1980-01-08,267.038524542684,2,NERC,56.875
1980-01-08,1980-01-09,1980-01-09,262.263082590395,2,NERC,65.1006711409396
1980-01-18,1980-01-20,1980-01-19,273.727502900577,3,NERC,90.7407407407407
1980-01-18,1980-01-20,1980-01-19,263.919124907544,3,NERC,79.5555555555556
1980-01-19,1980-01-20,1980-01-20,261.530612040933,2,NERC,60.4651162790698
1980-01-22,1980-01-23,1980-01-23,273.626326756267,2,NERC,79.5454545454546
1980-01-25,1980-01-26,1980-01-25,258.183087456079,2,NERC,74.6268656716418
1980-01-26,1980-01-31,1980-01-28,256.732658543115,6,NERC,92.8888888888889
1980-01-26,1980-01-30,1980-01-27,256.815153403712,5,NERC,88.3720930232558
1980-01-26,1980-02-01,1980-01-29,246.192652631364,7,NERC,98.7341772151899
1980-01-27,1980-02-04,1980-02-01,251.761582540879,9,NERC,100.0
1980-01-27,1980-02-02,1980-01-31,256.584219129576,7,NERC,88.125
1980-01-28,1980-02-05,1980-02-01,256.141392806438,9,NERC,99.8015873015873
1980-01-29,1980-02-13,1980-02-01,256.530138643466,16,NERC,99.5867768595041
1980-01-30,1980-02-06,1980-02-01,255.586731485284,8,NERC,100.0
1980-01-30,1980-02-05,1980-02-01,254.540225873747,7,NERC,100.0
1980-01-30,1980-02-13,1980-02-02,260.959951326255,15,NERC,99.5708154506438
1980-02-01,1980-02-05,1980-02-02,274.328018588722,5,NERC,100.0
1980-02-01,1980-02-02,1980-02-01,271.023334593519,2,NERC,85.1063829787234
1980-02-01,1980-02-12,1980-02-02,265.683429473681,12,NERC,100.0
1980-02-01,1980-02-04,1980-02-01,266.890737516502,4,NERC,100.0
1980-02-07,1980-02-12,1980-02-12,252.402564042913,6,NERC,79.1946308724832
1980-02-07,1980-02-12,1980-02-12,258.806095568241,6,NERC,78.125
1980-02-09,1980-02-12,1980-02-10,268.860097525391,4,NERC,76.0638297872341
1980-02-10,1980-02-12,1980-02-10,269.036030158089,3,NERC,87.6543209876543
1980-02-15,1980-02-16,1980-02-16,262.515215974372,2,NERC,58.1395348837209
1980-02-16,1980-02-17,1980-02-17,244.622506971734,2,NERC,43.8818565400844
1980-02-16,1980-02-17,1980-02-17,258.885334709758,2,NERC,68.4375
1980-02-16,1980-02-17,1980-02-17,253.271682705718,2,NERC,54.3624161073826
1980-02-17,1980-02-18,1980-02-17,258.376242780235,2,NERC,86.8852459016394
1980-02-17,1980-02-18,1980-02-17,267.554522210748,2,NERC,66.6666666666667
1980-02-17,1980-02-18,1980-02-17,267.889883899388,2,NERC,42.5531914893617
1980-02-17,1980-02-18,1980-02-18,266.422225109806,2,NERC,62.2317596566524
