start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-06-04,1980-08-12,1980-06-28,309.355227272727,70,NERC,15.9090909090909
1980-06-05,1980-06-08,1980-06-07,311.140638297872,4,NERC,48.936170212766
1980-06-12,1980-09-06,1980-06-27,315.248563829787,87,NERC,24.468085106383
1980-06-17,1980-08-14,1980-07-29,305.149651162791,59,NERC,47.6744186046512
1980-06-21,1980-08-14,1980-07-18,308.639767932489,55,NERC,31.0126582278481
1980-06-22,1980-09-09,1980-06-27,313.386125,80,NERC,21.875
1980-06-22,1980-07-26,1980-07-15,311.70610738255,35,NERC,32.2147651006711
1980-06-22,1980-06-27,1980-06-25,301.739552238806,6,NERC,71.6417910447761
1980-06-22,1980-07-20,1980-07-16,311.813580246914,29,NERC,32.7160493827161
1980-06-22,1980-06-27,1980-06-24,301.260983606557,6,NERC,68.8524590163934
1980-06-23,1980-06-29,1980-06-27,302.520555555556,7,NERC,58.9285714285714
1980-06-25,1980-06-29,1980-06-28,306.61805785124,5,NERC,44.6280991735537
1980-06-26,1980-07-24,1980-07-13,311.097479338843,29,NERC,18.1818181818182
1980-06-27,1980-08-16,1980-08-01,309.652532188841,51,NERC,34.3347639484979
1980-06-28,1980-07-19,1980-07-14,308.854561403509,22,NERC,17.5438596491228
1980-07-01,1980-09-10,1980-07-16,310.038429752066,72,NERC,13.2231404958678
1980-07-01,1980-08-15,1980-07-16,305.998511904762,46,NERC,22.6190476190476
1980-07-13,1980-08-14,1980-07-21,303.869180327869,33,NERC,24.5901639344262
1980-07-13,1980-08-15,1980-07-20,302.20776119403,34,NERC,23.8805970149254
1980-07-15,1980-08-14,1980-07-25,309.197407407407,31,NERC,46.2962962962963
1980-07-16,1980-08-15,1980-07-22,305.171911111111,31,NERC,32.8888888888889
1980-07-23,1980-09-23,1980-08-21,310.993703703704,63,NERC,20.9876543209877
1980-07-26,1980-08-12,1980-08-03,307.058070175439,18,NERC,8.7719298245614
1980-07-28,1980-09-09,1980-07-30,309.985302013423,44,NERC,43.6241610738255
1980-07-29,1980-08-27,1980-08-21,308.895867768595,30,NERC,12.396694214876
1980-08-18,1980-08-26,1980-08-19,307.671856540084,9,NERC,46.2025316455696
1980-08-19,1980-08-21,1980-08-20,301.682916666667,3,NERC,48.2142857142857
1980-08-22,1980-08-28,1980-08-27,300.451044776119,7,NERC,58.2089552238806
1980-08-22,1980-09-06,1980-09-02,301.27393442623,16,NERC,22.9508196721311
1980-08-24,1980-09-09,1980-09-02,306.82660944206,17,NERC,65.6652360515021
