start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-06-23,1980-08-07,1980-06-27,315.248563829787,46,NERC,46.8085106382979
1980-06-23,1980-07-07,1980-06-28,309.355227272727,15,NERC,47.7272727272727
1980-06-24,1980-07-26,1980-06-27,313.386125,33,NERC,30.625
1980-06-27,1980-07-20,1980-07-16,311.813580246914,24,NERC,50.0
1980-07-01,1980-07-21,1980-07-15,311.70610738255,21,NERC,48.993288590604
1980-07-01,1980-07-22,1980-07-13,311.097479338843,22,NERC,25.2066115702479
1980-07-01,1980-07-21,1980-07-16,310.038429752066,21,NERC,58.6776859504132
1980-07-08,1980-07-22,1980-07-17,308.875965665236,15,NERC,55.3648068669528
1980-07-09,1980-07-18,1980-07-14,308.854561403509,10,NERC,38.5964912280702
1980-07-09,1980-07-19,1980-07-11,308.639767932489,11,NERC,52.5316455696203
1980-07-13,1980-07-22,1980-07-16,305.998511904762,10,NERC,60.1190476190476
1980-07-16,1980-07-21,1980-07-18,308.923863636364,6,NERC,47.7272727272727
1980-07-19,1980-08-04,1980-07-25,309.197407407407,17,NERC,51.8518518518519
1980-07-21,1980-07-25,1980-07-22,305.171911111111,5,NERC,47.5555555555556
1980-07-28,1980-08-13,1980-07-30,313.30146875,17,NERC,55.0
1980-07-29,1980-08-16,1980-08-01,309.652532188841,19,NERC,54.5064377682404
1980-07-29,1980-08-13,1980-07-30,309.985302013423,16,NERC,47.6510067114094
1980-07-29,1980-08-03,1980-07-31,308.810330578512,6,NERC,45.0413223140496
1980-08-05,1980-08-09,1980-08-08,308.460454545455,5,NERC,62.8099173553719
1980-08-06,1980-08-17,1980-08-08,308.136198347107,12,NERC,46.2809917355372
1980-08-07,1980-08-11,1980-08-08,304.377678571429,5,NERC,58.531746031746
1980-08-19,1980-08-23,1980-08-21,310.993703703704,5,NERC,52.4691358024691
1980-08-20,1980-08-23,1980-08-21,308.895867768595,4,NERC,42.5619834710744
1980-09-12,1980-09-16,1980-09-16,310.074197530864,5,NERC,53.0864197530864
1980-09-30,1980-10-04,1980-10-01,307.708148148148,5,NERC,55.5555555555556
1981-06-05,1981-06-27,1981-06-16,309.472456140351,23,NERC,17.5438596491228
1981-06-07,1981-06-11,1981-06-09,308.231363636364,5,NERC,47.7272727272727
1981-06-13,1981-06-17,1981-06-16,308.116909871245,5,NERC,61.3733905579399
1981-06-17,1981-06-27,1981-06-22,310.071818181818,11,NERC,38.6363636363636
1981-06-21,1981-06-27,1981-06-22,309.045537190083,7,NERC,40.9090909090909
1981-07-04,1981-07-18,1981-07-14,308.829649122807,15,NERC,28.0701754385965
1981-07-05,1981-07-15,1981-07-12,308.636540084388,11,NERC,58.6497890295359
1981-07-06,1981-07-13,1981-07-08,303.808656716418,8,NERC,49.2537313432836
1981-07-06,1981-07-29,1981-07-14,309.752727272727,24,NERC,32.2314049586777
1981-07-07,1981-07-14,1981-07-09,308.038369098712,8,NERC,69.5278969957082
1981-08-05,1981-08-12,1981-08-07,309.648518518519,8,NERC,57.4074074074074
1981-08-07,1981-08-13,1981-08-08,303.950222222222,7,NERC,50.2222222222222
1982-07-15,1982-07-19,1982-07-18,302.59606557377,5,NERC,63.9344262295082
1982-07-15,1982-07-20,1982-07-17,302.472089552239,6,NERC,61.1940298507463
1983-07-12,1983-07-23,1983-07-21,304.819166666667,12,NERC,60.3174603174603
1983-07-12,1983-07-25,1983-07-16,308.618540772532,14,NERC,60.9442060085837
1983-07-15,1983-07-19,1983-07-17,307.795438596491,5,NERC,57.8947368421053
1983-07-19,1983-07-23,1983-07-19,307.658080168776,5,NERC,57.3839662447257
1983-07-19,1983-07-25,1983-07-23,309.248926174497,7,NERC,61.0738255033557
1983-07-19,1983-07-25,1983-07-23,307.870578512397,7,NERC,52.4793388429752
1983-07-20,1983-07-25,1983-07-24,308.262520661157,6,NERC,46.2809917355372
1983-07-22,1983-07-26,1983-07-24,307.594210526316,5,NERC,54.3859649122807
1983-08-05,1983-08-10,1983-08-07,305.392533333333,6,NERC,51.5555555555556
1983-08-14,1983-08-21,1983-08-16,308.241540084388,8,NERC,49.3670886075949
1983-08-16,1983-09-02,1983-08-26,310.020604026846,18,NERC,47.6510067114094
1983-08-16,1983-08-24,1983-08-20,309.794506437768,9,NERC,40.343347639485
1983-08-17,1983-08-26,1983-08-20,308.299876033058,10,NERC,57.0247933884298
1983-08-17,1983-08-23,1983-08-20,305.378571428571,7,NERC,56.1507936507937
1983-08-18,1983-08-25,1983-08-21,309.035909090909,8,NERC,46.6942148760331
1983-09-04,1983-09-07,1983-09-06,301.851791044776,4,NERC,46.2686567164179
1983-09-05,1983-09-08,1983-09-06,307.543905579399,4,NERC,64.3776824034335
1983-09-09,1983-09-12,1983-09-11,307.544592274678,4,NERC,56.6523605150215
1984-06-07,1984-06-11,1984-06-08,303.156229508197,5,NERC,59.016393442623
1984-06-08,1984-06-13,1984-06-09,302.811492537313,6,NERC,56.7164179104478
1984-07-01,1984-07-20,1984-07-02,309.159074074074,20,NERC,51.8518518518519
1984-08-07,1984-08-11,1984-08-08,308.400555555556,5,NERC,51.8518518518519
1984-08-26,1984-08-30,1984-08-28,309.844599156118,5,NERC,48.3122362869198
1985-05-30,1985-06-11,1985-06-04,308.889649122807,13,NERC,38.5964912280702
1985-05-31,1985-06-10,1985-06-06,309.538760330578,11,NERC,34.297520661157
1985-07-01,1985-07-17,1985-07-09,308.86037037037,17,NERC,51.8518518518519
1985-07-02,1985-07-17,1985-07-09,305.032488888889,16,NERC,51.1111111111111
1985-07-04,1985-07-13,1985-07-05,308.655681818182,10,NERC,43.1818181818182
1985-07-06,1985-07-09,1985-07-07,304.626162790698,4,NERC,54.6511627906977
1986-07-06,1986-08-03,1986-07-19,309.042618025751,29,NERC,51.5021459227468
1986-07-15,1986-08-01,1986-07-20,308.301198347107,18,NERC,42.5619834710744
1986-07-16,1986-07-20,1986-07-19,307.962807017544,5,NERC,45.6140350877193
1986-07-17,1986-07-21,1986-07-18,304.787678571429,5,NERC,54.3650793650794
1986-07-17,1986-07-22,1986-07-20,309.163429752066,6,NERC,42.9752066115703
1986-07-24,1986-08-01,1986-07-29,312.9258125,9,NERC,45.625
1986-07-24,1986-08-03,1986-07-30,313.006010638298,11,NERC,37.2340425531915
1986-07-26,1986-08-04,1986-07-31,312.761111111111,10,NERC,32.0987654320988
1986-07-27,1986-08-05,1986-07-31,310.143553719008,10,NERC,36.3636363636364
1987-07-08,1987-07-14,1987-07-11,302.686885245902,7,NERC,65.5737704918033
1987-07-19,1987-07-31,1987-07-24,304.825257936508,13,NERC,61.9047619047619
1987-07-19,1987-08-07,1987-07-31,309.455506329114,20,NERC,44.5147679324895
1987-07-20,1987-07-26,1987-07-24,303.392131147541,7,NERC,63.9344262295082
1987-07-20,1987-07-31,1987-07-21,308.097553648069,12,NERC,60.9442060085837
1987-07-22,1987-07-31,1987-07-23,309.02652892562,10,NERC,41.3223140495868
1987-07-29,1987-08-04,1987-08-02,310.046577181208,7,NERC,38.255033557047
1987-07-30,1987-08-03,1987-08-02,311.43784375,5,NERC,61.5625
1987-08-01,1987-08-06,1987-08-03,307.166481481481,6,NERC,51.8518518518519
1987-08-02,1987-08-11,1987-08-09,309.019122807018,10,NERC,43.859649122807
1987-08-15,1987-08-19,1987-08-17,303.776417910448,5,NERC,59.7014925373134
1988-06-12,1988-06-16,1988-06-15,303.484776119403,5,NERC,64.1791044776119
1988-06-16,1988-06-29,1988-06-21,311.140084388186,14,NERC,54.8523206751055
1988-06-18,1988-06-26,1988-06-25,310.449127516779,9,NERC,55.0335570469799
1988-06-19,1988-06-26,1988-06-25,307.663842975207,8,NERC,49.5867768595041
1988-06-19,1988-06-26,1988-06-22,305.836150793651,8,NERC,52.5793650793651
1988-06-21,1988-06-24,1988-06-23,308.445278969957,4,NERC,44.206008583691
1988-06-21,1988-06-30,1988-06-24,309.032851239669,10,NERC,53.305785123967
1988-07-03,1988-08-19,1988-07-26,307.978432539683,48,NERC,24.4047619047619
1988-07-03,1988-08-26,1988-07-30,312.834451476793,55,NERC,19.831223628692
1988-07-05,1988-07-11,1988-07-08,309.29367768595,7,NERC,43.3884297520661
1988-07-05,1988-07-14,1988-07-08,302.174626865672,10,NERC,52.2388059701493
1988-07-05,1988-07-21,1988-07-10,304.483442622951,17,NERC,34.4262295081967
1988-07-07,1988-07-11,1988-07-10,307.955751072961,5,NERC,48.4978540772532
1988-07-08,1988-07-11,1988-07-09,309.036859504132,4,NERC,41.3223140495868
1988-07-12,1988-07-21,1988-07-15,309.30826446281,10,NERC,41.3223140495868
1988-07-13,1988-07-21,1988-07-16,308.61974248927,9,NERC,68.6695278969957
1988-07-14,1988-07-20,1988-07-16,309.150950413223,7,NERC,35.9504132231405
1988-07-14,1988-07-19,1988-07-14,311.201342281879,6,NERC,44.9664429530201
1988-07-16,1988-08-04,1988-07-17,310.836481481481,20,NERC,46.2962962962963
1988-07-19,1988-08-01,1988-07-21,304.754711111111,14,NERC,48.4444444444445
1988-07-23,1988-08-26,1988-08-16,313.085167785235,35,NERC,43.6241610738255
1988-07-23,1988-08-17,1988-08-03,304.838360655738,26,NERC,31.1475409836066
1988-07-25,1988-08-17,1988-07-30,303.905671641791,24,NERC,43.2835820895522
1988-07-25,1988-08-19,1988-08-06,309.684338842975,26,NERC,27.6859504132231
1988-08-14,1988-08-17,1988-08-15,311.37246875,4,NERC,51.5625
1988-08-15,1988-08-21,1988-08-18,308.968025751073,7,NERC,41.6309012875537
1988-08-25,1988-09-08,1988-09-04,310.328888888889,15,NERC,48.1481481481482
1988-09-01,1988-09-06,1988-09-03,304.089911111111,6,NERC,46.6666666666667
1989-06-14,1989-06-16,1989-06-15,307.178070175439,3,NERC,49.1228070175439
1989-06-16,1989-06-21,1989-06-19,308.768863636364,6,NERC,45.4545454545455
1989-06-30,1989-07-11,1989-07-05,305.740930232558,12,NERC,58.1395348837209
1989-07-01,1989-07-14,1989-07-09,310.99970464135,14,NERC,44.9367088607595
1989-07-01,1989-07-10,1989-07-03,309.388409090909,10,NERC,40.9090909090909
1989-07-05,1989-07-10,1989-07-07,309.827962962963,6,NERC,46.2962962962963
1989-07-08,1989-07-13,1989-07-11,307.657192982456,6,NERC,54.3859649122807
1989-07-22,1989-07-28,1989-07-26,302.57447761194,7,NERC,53.7313432835821
1989-07-23,1989-07-27,1989-07-25,302.43262295082,5,NERC,60.655737704918
1989-07-25,1989-08-06,1989-08-04,310.159135021097,13,NERC,48.9451476793249
1989-08-03,1989-08-08,1989-08-07,307.73701754386,6,NERC,47.3684210526316
1990-06-17,1990-07-02,1990-06-25,310.468409090909,16,NERC,47.7272727272727
1990-06-17,1990-06-22,1990-06-20,309.603429752066,6,NERC,52.4793388429752
1990-06-18,1990-06-21,1990-06-20,307.884912280702,4,NERC,45.6140350877193
1990-06-23,1990-07-04,1990-06-29,305.460581395349,12,NERC,55.8139534883721
1990-06-24,1990-06-28,1990-06-25,312.43914893617,5,NERC,61.1702127659575
1990-07-01,1990-07-04,1990-07-03,311.67353125,4,NERC,45.9375
1990-07-10,1990-07-16,1990-07-12,308.668518518519,7,NERC,48.1481481481482
1990-07-11,1990-07-15,1990-07-12,304.120222222222,5,NERC,44.0
1990-08-04,1990-08-14,1990-08-06,309.553333333333,11,NERC,46.2962962962963
1990-08-04,1990-08-15,1990-08-08,305.208844444444,12,NERC,48.8888888888889
1990-08-15,1990-09-09,1990-08-29,311.503271604938,26,NERC,46.2962962962963
1990-08-24,1990-09-07,1990-08-28,312.546125,15,NERC,59.375
1990-08-25,1990-08-29,1990-08-28,307.97867768595,5,NERC,52.0661157024794
1990-09-04,1990-09-06,1990-09-05,306.735569620253,3,NERC,47.4683544303798
1991-06-28,1991-06-30,1991-06-28,303.624484126984,3,NERC,46.031746031746
1991-07-01,1991-07-07,1991-07-03,308.980185185185,7,NERC,51.8518518518519
1991-07-15,1991-07-27,1991-07-20,304.784626865672,13,NERC,43.2835820895522
1991-07-16,1991-07-25,1991-07-22,305.29369047619,10,NERC,55.1587301587302
1991-07-16,1991-07-19,1991-07-17,307.198691983122,4,NERC,46.6244725738397
1991-07-17,1991-07-26,1991-07-20,304.728360655738,10,NERC,32.7868852459016
1991-07-21,1991-07-24,1991-07-23,307.422060085837,4,NERC,55.3648068669528
1991-08-24,1991-09-02,1991-08-25,308.73,10,NERC,58.4388185654009
1991-08-26,1991-08-31,1991-08-30,303.731639344262,6,NERC,60.655737704918
1991-08-27,1991-08-31,1991-08-29,304.598095238095,5,NERC,53.968253968254
1992-06-21,1992-06-24,1992-06-23,304.290355555556,4,NERC,46.2222222222222
1992-07-02,1992-07-07,1992-07-03,307.689473684211,6,NERC,54.3859649122807
1992-07-09,1992-07-17,1992-07-14,307.72339055794,9,NERC,66.9527896995708
1992-07-09,1992-07-11,1992-07-09,307.889958677686,3,NERC,41.3223140495868
1992-07-30,1992-08-03,1992-07-31,304.098577777778,5,NERC,49.7777777777778
1992-08-09,1992-08-21,1992-08-18,307.467777777778,13,NERC,51.8518518518519
1992-08-10,1992-08-20,1992-08-13,304.569333333333,11,NERC,55.5555555555556
1993-06-06,1993-06-11,1993-06-07,307.482807017544,6,NERC,57.8947368421053
1993-07-03,1993-07-21,1993-07-10,308.210386266094,19,NERC,56.6523605150215
1993-07-04,1993-07-15,1993-07-10,303.495671641791,12,NERC,47.7611940298507
1993-07-04,1993-07-14,1993-07-06,303.639016393443,11,NERC,47.5409836065574
1993-07-04,1993-07-12,1993-07-09,304.764345238095,9,NERC,61.9047619047619
1993-07-17,1993-07-29,1993-07-28,308.18305785124,13,NERC,48.7603305785124
1993-07-20,1993-08-03,1993-07-29,309.455743801653,15,NERC,37.603305785124
1993-07-23,1993-08-09,1993-08-06,308.034736842105,18,NERC,35.0877192982456
1993-07-31,1993-08-06,1993-08-01,309.868518518518,7,NERC,48.1481481481482
1993-08-13,1993-08-21,1993-08-17,310.04962962963,9,NERC,54.9382716049383
1993-08-16,1993-08-21,1993-08-17,308.426487603306,6,NERC,51.2396694214876
1993-08-25,1993-08-29,1993-08-27,302.952537313433,5,NERC,50.7462686567164
1993-08-25,1993-09-03,1993-09-01,307.609141630901,10,NERC,69.5278969957082
1994-06-14,1994-06-22,1994-06-18,304.477936507937,9,NERC,62.6984126984127
1994-06-15,1994-06-19,1994-06-18,302.49671641791,5,NERC,61.1940298507463
1994-06-15,1994-06-20,1994-06-18,303.22737704918,6,NERC,78.6885245901639
1994-06-17,1994-07-17,1994-06-26,311.893863636364,31,NERC,34.0909090909091
1994-06-24,1994-07-06,1994-06-26,306.156046511628,13,NERC,56.9767441860465
1994-06-24,1994-07-13,1994-06-28,315.194893617021,20,NERC,39.3617021276596
1994-07-19,1994-07-24,1994-07-21,302.841343283582,6,NERC,50.7462686567164
1994-07-21,1994-08-08,1994-07-22,305.089955555556,19,NERC,54.2222222222222
1994-07-23,1994-07-26,1994-07-24,312.077127659574,4,NERC,52.6595744680851
1994-08-14,1994-08-17,1994-08-15,307.212037037037,4,NERC,51.8518518518519
1995-07-07,1995-07-13,1995-07-11,304.939069767442,7,NERC,54.6511627906977
1995-07-11,1995-07-16,1995-07-13,307.275289256198,6,NERC,54.1322314049587
1995-07-11,1995-07-15,1995-07-13,309.474295302013,5,NERC,61.744966442953
