start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-06-06,1980-06-07,1980-06-07,306.354362416107,2,NERC,94.6308724832215
1980-06-06,1980-06-07,1980-06-07,308.5895625,2,NERC,69.6875
1980-06-18,1980-06-19,1980-06-18,307.402272727273,2,NERC,56.8181818181818
1980-06-18,1980-07-04,1980-06-27,315.248563829787,17,NERC,93.6170212765957
1980-06-23,1980-06-27,1980-06-26,305.509156118143,5,NERC,86.4978902953587
1980-06-24,1980-06-29,1980-06-27,313.386125,6,NERC,91.5625
1980-06-25,1980-06-27,1980-06-25,301.252131147541,3,NERC,83.6065573770492
1980-06-25,1980-06-30,1980-06-28,309.355227272727,6,NERC,63.6363636363636
1980-06-25,1980-06-27,1980-06-25,301.739552238806,3,NERC,89.5522388059702
1980-06-25,1980-06-27,1980-06-26,304.465930232558,3,NERC,66.2790697674419
1980-06-25,1980-06-27,1980-06-27,308.676790123457,3,NERC,78.3950617283951
1980-06-26,1980-06-29,1980-06-27,307.554161073826,4,NERC,100.0
1980-06-27,1980-06-29,1980-06-27,302.520555555556,3,NERC,54.9603174603175
1980-06-28,1980-06-30,1980-06-28,305.383703703704,3,NERC,59.2592592592593
1980-06-28,1980-06-29,1980-06-28,306.61805785124,2,NERC,83.4710743801653
1980-06-29,1980-06-30,1980-06-29,306.329527896996,2,NERC,63.519313304721
1980-06-30,1980-07-01,1980-06-30,303.605930232558,2,NERC,55.8139534883721
1980-07-01,1980-07-21,1980-07-17,313.12015625,21,NERC,97.8125
1980-07-01,1980-07-10,1980-07-02,310.482716049383,10,NERC,96.9135802469136
1980-07-02,1980-07-06,1980-07-02,307.647396694215,5,NERC,92.1487603305785
1980-07-03,1980-07-06,1980-07-05,306.072618025751,4,NERC,84.1201716738197
1980-07-04,1980-07-21,1980-07-15,311.70610738255,18,NERC,100.0
1980-07-04,1980-07-07,1980-07-04,308.323181818182,4,NERC,63.6363636363636
1980-07-04,1980-07-07,1980-07-06,308.832809917355,4,NERC,95.4545454545454
1980-07-04,1980-07-05,1980-07-04,304.576814345992,2,NERC,34.5991561181435
1980-07-05,1980-07-07,1980-07-06,304.696627906977,3,NERC,68.6046511627907
1980-07-07,1980-07-20,1980-07-11,308.639767932489,14,NERC,94.9367088607595
1980-07-07,1980-07-10,1980-07-09,311.365159574468,4,NERC,50.0
1980-07-07,1980-07-08,1980-07-07,307.192807017544,2,NERC,52.6315789473684
1980-07-08,1980-07-17,1980-07-16,310.038429752066,10,NERC,100.0
1980-07-08,1980-07-12,1980-07-11,302.880138888889,5,NERC,56.1507936507937
1980-07-09,1980-07-13,1980-07-12,306.787038626609,5,NERC,87.1244635193133
1980-07-09,1980-07-14,1980-07-10,303.411627906977,6,NERC,72.093023255814
1980-07-09,1980-07-12,1980-07-10,307.755681818182,4,NERC,59.0909090909091
1980-07-09,1980-07-20,1980-07-13,311.097479338843,12,NERC,100.0
1980-07-11,1980-07-16,1980-07-14,308.854561403509,6,NERC,100.0
1980-07-12,1980-07-15,1980-07-13,311.989468085106,4,NERC,61.1702127659575
1980-07-13,1980-07-22,1980-07-16,311.813580246914,10,NERC,100.0
1980-07-15,1980-07-17,1980-07-16,301.765409836066,3,NERC,96.7213114754098
1980-07-15,1980-07-17,1980-07-16,305.998511904762,3,NERC,93.8492063492064
1980-07-15,1980-07-23,1980-07-20,302.20776119403,9,NERC,100.0
1980-07-15,1980-08-11,1980-07-18,308.923863636364,28,NERC,72.7272727272727
1980-07-16,1980-07-17,1980-07-16,304.769074074074,2,NERC,53.7037037037037
1980-07-16,1980-07-23,1980-07-17,308.875965665236,8,NERC,97.4248927038627
1980-07-17,1980-07-19,1980-07-17,304.198488372093,3,NERC,63.953488372093
1980-07-18,1980-07-22,1980-07-18,312.53170212766,5,NERC,81.3829787234043
1980-07-19,1980-07-22,1980-07-20,305.601746031746,4,NERC,92.8571428571429
1980-07-19,1980-07-23,1980-07-21,303.869180327869,5,NERC,100.0
1980-07-20,1980-07-22,1980-07-20,306.67541322314,3,NERC,94.6280991735537
1980-07-21,1980-08-03,1980-07-25,309.197407407407,14,NERC,94.4444444444444
1980-07-21,1980-08-01,1980-07-22,305.171911111111,12,NERC,91.1111111111111
1980-07-23,1980-07-24,1980-07-24,302.110581395349,2,NERC,59.3023255813954
1980-07-26,1980-07-27,1980-07-26,306.744135802469,2,NERC,41.358024691358
1980-07-26,1980-07-29,1980-07-28,305.655087719298,4,NERC,68.421052631579
1980-07-26,1980-07-29,1980-07-29,311.240478723404,4,NERC,87.7659574468085
1980-07-27,1980-07-28,1980-07-27,299.938805970149,2,NERC,49.2537313432836
1980-07-27,1980-07-28,1980-07-27,304.48979338843,2,NERC,62.8099173553719
1980-07-27,1980-07-28,1980-07-27,299.924305555556,2,NERC,45.6349206349206
1980-07-27,1980-07-29,1980-07-27,300.200327868852,3,NERC,50.8196721311476
1980-07-28,1980-08-03,1980-07-29,305.149651162791,7,NERC,68.6046511627907
1980-07-30,1980-08-11,1980-07-30,313.30146875,13,NERC,93.75
1980-07-31,1980-08-12,1980-08-01,309.652532188841,13,NERC,92.7038626609442
1980-07-31,1980-08-05,1980-07-31,308.810330578512,6,NERC,87.1900826446281
1980-07-31,1980-08-12,1980-08-08,304.377678571429,13,NERC,95.0396825396825
1980-07-31,1980-08-01,1980-07-31,309.523950617284,2,NERC,30.2469135802469
1980-07-31,1980-08-22,1980-08-21,308.895867768595,23,NERC,99.5867768595041
1980-07-31,1980-08-02,1980-07-31,309.766241610738,3,NERC,85.2348993288591
1980-08-01,1980-08-09,1980-08-08,302.951475409836,9,NERC,95.0819672131148
1980-08-01,1980-08-09,1980-08-05,302.12223880597,9,NERC,100.0
1980-08-03,1980-08-06,1980-08-03,310.703085106383,4,NERC,79.7872340425532
1980-08-03,1980-08-04,1980-08-04,306.122839506173,2,NERC,48.1481481481482
1980-08-05,1980-08-07,1980-08-07,307.013157894737,3,NERC,57.8947368421053
1980-08-05,1980-08-11,1980-08-08,309.709597315436,7,NERC,98.6577181208054
1980-08-06,1980-08-08,1980-08-07,303.749651162791,3,NERC,68.6046511627907
1980-08-07,1980-08-18,1980-08-08,309.096543209877,12,NERC,100.0
1980-08-07,1980-08-12,1980-08-08,308.136198347107,6,NERC,100.0
1980-08-07,1980-08-08,1980-08-07,307.491434599156,2,NERC,71.7299578059072
1980-08-08,1980-08-12,1980-08-11,306.360555555556,5,NERC,59.2592592592593
1980-08-09,1980-08-11,1980-08-09,309.480319148936,3,NERC,68.6170212765958
1980-08-11,1980-08-12,1980-08-11,298.296229508197,2,NERC,52.4590163934426
1980-08-13,1980-08-20,1980-08-13,310.09134375,8,NERC,87.8125
1980-08-14,1980-08-16,1980-08-14,306.827553648069,3,NERC,72.1030042918455
1980-08-14,1980-08-15,1980-08-14,305.111812080537,2,NERC,70.4697986577181
1980-08-14,1980-08-21,1980-08-21,308.032355371901,8,NERC,95.8677685950413
1980-08-16,1980-08-18,1980-08-16,309.46079787234,3,NERC,71.8085106382979
1980-08-17,1980-08-21,1980-08-20,308.588993288591,5,NERC,100.0
1980-08-17,1980-08-23,1980-08-17,307.281403508772,7,NERC,100.0
1980-08-19,1980-08-21,1980-08-20,301.682916666667,3,NERC,77.1825396825397
1980-08-19,1980-08-20,1980-08-19,307.671856540084,2,NERC,78.4810126582278
1980-08-24,1980-08-25,1980-08-25,306.517890295359,2,NERC,55.6962025316456
1980-08-25,1980-08-28,1980-08-27,300.451044776119,4,NERC,80.5970149253731
1980-08-26,1980-08-28,1980-08-27,300.999836065574,3,NERC,85.2459016393443
1980-08-27,1980-09-02,1980-08-27,302.62001984127,7,NERC,88.8888888888889
1980-08-30,1980-09-03,1980-09-02,301.27393442623,5,NERC,98.3606557377049
1980-08-31,1980-09-01,1980-09-01,308.473456790123,2,NERC,51.2345679012346
1980-08-31,1980-09-01,1980-08-31,309.223723404255,2,NERC,48.936170212766
1980-08-31,1980-09-02,1980-08-31,305.38067114094,3,NERC,85.2348993288591
1980-08-31,1980-09-03,1980-09-02,301.16447761194,4,NERC,98.5074626865672
1980-08-31,1980-09-01,1980-08-31,309.054125,2,NERC,61.25
1980-09-01,1980-09-02,1980-09-01,305.815,2,NERC,51.6528925619835
1980-09-07,1980-09-08,1980-09-08,306.228565400844,2,NERC,53.3755274261603
1980-09-08,1980-09-09,1980-09-08,307.053020134228,2,NERC,76.510067114094
1980-09-21,1980-09-22,1980-09-21,306.099865771812,2,NERC,89.261744966443
1980-09-21,1980-09-22,1980-09-21,301.639325396825,2,NERC,51.1904761904762
1980-09-21,1980-09-22,1980-09-22,305.612685950413,2,NERC,68.5950413223141
1980-09-30,1980-10-05,1980-10-01,307.708148148148,6,NERC,83.3333333333333
1980-10-07,1980-10-08,1980-10-07,304.405740740741,2,NERC,53.7037037037037
1981-06-04,1981-06-06,1981-06-05,303.816008583691,3,NERC,58.3690987124464
1981-06-05,1981-06-06,1981-06-06,303.966234567901,2,NERC,31.4814814814815
1981-06-05,1981-06-06,1981-06-05,305.156481481481,2,NERC,61.1111111111111
1981-06-06,1981-06-17,1981-06-16,308.525867768595,12,NERC,96.2809917355372
1981-06-08,1981-06-09,1981-06-09,308.231363636364,2,NERC,54.5454545454545
1981-06-08,1981-06-09,1981-06-09,301.727558139535,2,NERC,51.1627906976744
1981-06-09,1981-06-11,1981-06-09,310.768085106383,3,NERC,77.1276595744681
1981-06-09,1981-06-10,1981-06-09,306.365570469799,2,NERC,54.3624161073826
1981-06-09,1981-06-10,1981-06-09,305.414586776859,2,NERC,83.8842975206612
1981-06-09,1981-06-15,1981-06-09,307.51024691358,7,NERC,100.0
1981-06-09,1981-06-10,1981-06-09,310.72296875,2,NERC,41.875
1981-06-10,1981-06-11,1981-06-11,307.655438596491,2,NERC,40.3508771929825
1981-06-12,1981-06-14,1981-06-14,306.59640625,3,NERC,75.9375
1981-06-13,1981-06-15,1981-06-14,304.83711409396,3,NERC,100.0
1981-06-13,1981-06-14,1981-06-13,303.049978902954,2,NERC,56.3291139240506
1981-06-13,1981-06-14,1981-06-14,306.082978723404,2,NERC,51.0638297872341
1981-06-13,1981-06-16,1981-06-15,303.116388888889,4,NERC,84.5238095238095
1981-06-13,1981-06-15,1981-06-14,305.091776859504,3,NERC,75.206611570248
1981-06-14,1981-06-17,1981-06-16,308.116909871245,4,NERC,83.6909871244635
1981-06-15,1981-06-17,1981-06-16,302.999672131148,3,NERC,85.2459016393443
1981-06-16,1981-06-17,1981-06-16,299.940298507463,2,NERC,73.134328358209
1981-06-18,1981-06-30,1981-06-21,306.881481481482,13,NERC,87.037037037037
1981-06-20,1981-06-27,1981-06-22,310.071818181818,8,NERC,61.3636363636364
1981-06-21,1981-06-26,1981-06-22,309.045537190083,6,NERC,85.1239669421488
1981-06-22,1981-06-23,1981-06-22,308.292660944206,2,NERC,52.3605150214592
1981-06-24,1981-06-25,1981-06-24,308.6945625,2,NERC,52.8125
1981-06-24,1981-06-25,1981-06-25,305.939122807018,2,NERC,49.1228070175439
1981-06-26,1981-06-28,1981-06-26,302.673488372093,3,NERC,65.1162790697675
1981-06-28,1981-06-29,1981-06-28,304.624810126582,2,NERC,53.3755274261603
1981-06-29,1981-06-30,1981-06-29,306.9401875,2,NERC,36.5625
1981-07-02,1981-07-10,1981-07-09,303.056721311475,9,NERC,95.0819672131148
1981-07-03,1981-07-09,1981-07-06,307.606818181818,7,NERC,56.8181818181818
1981-07-03,1981-07-08,1981-07-08,307.255569620253,6,NERC,95.5696202531646
1981-07-03,1981-07-06,1981-07-05,304.220533333333,4,NERC,84.8888888888889
1981-07-03,1981-07-05,1981-07-03,308.608031914894,3,NERC,69.6808510638298
1981-07-03,1981-07-06,1981-07-04,305.883888888889,4,NERC,79.6296296296296
1981-07-04,1981-07-11,1981-07-08,303.808656716418,8,NERC,94.0298507462687
1981-07-04,1981-07-05,1981-07-05,301.462080536913,2,NERC,61.0738255033557
1981-07-05,1981-07-10,1981-07-09,306.15520661157,6,NERC,99.5867768595041
1981-07-05,1981-07-10,1981-07-09,304.370277777778,6,NERC,88.6904761904762
1981-07-05,1981-07-06,1981-07-05,302.848641975309,2,NERC,32.7160493827161
