start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage,inter_event_recovery_interval_days,cumulative_heat_stress_index,yearly_max_heat_wave_intensity,yearly_max_heat_wave_duration,yearly_max_heat_wave_intensity_trend,yearly_max_heat_wave_duration_trend
1980-01-01,1980-01-02,1980-01-02,273.447975206612,2,NERC,54.1322314049587,-1.0,546.895950413224,274.803518518519,19,,
1980-01-01,1980-01-07,1980-01-06,274.223859649123,7,NERC,98.2456140350877,-4.0,2466.4629679570853,274.803518518519,19,,
1980-01-03,1980-01-06,1980-01-04,257.439850746269,4,NERC,62.6865671641791,-2.0,3496.2223709421614,274.803518518519,19,,
1980-01-04,1980-01-05,1980-01-04,273.407765957447,2,NERC,75.0,-1.0,4043.037902857055,274.803518518519,19,,
1980-01-04,1980-01-05,1980-01-04,269.35221875,2,NERC,48.125,-1.0,4581.742340357056,274.803518518519,19,,
1980-01-04,1980-01-06,1980-01-05,272.358148148148,3,NERC,75.3086419753087,-2.0,5398.816784801499,274.803518518519,19,,
1980-01-04,1980-01-07,1980-01-06,267.093733905579,4,NERC,75.5364806866953,-2.0,6467.191720423815,274.803518518519,19,,
1980-01-04,1980-01-06,1980-01-06,258.323442622951,3,NERC,68.8524590163934,-2.0,7242.162048292668,274.803518518519,19,,
1980-01-05,1980-01-06,1980-01-06,267.276570247934,2,NERC,84.7107438016529,-1.0,7776.715188788537,274.803518518519,19,,
1980-01-05,1980-01-06,1980-01-06,262.834365079365,2,NERC,49.2063492063492,-1.0,8302.383918947266,274.803518518519,19,,
1980-01-05,1980-01-07,1980-01-06,271.178553719008,3,NERC,91.3223140495868,-1.0,9115.91958010429,274.803518518519,19,,
1980-01-06,1980-01-11,1980-01-11,258.542711111111,6,NERC,74.6666666666667,-4.0,10667.175846770955,274.803518518519,19,,
1980-01-07,1980-01-09,1980-01-08,266.4720625,3,NERC,65.3125,-2.0,11466.592034270956,274.803518518519,19,,
1980-01-07,1980-01-09,1980-01-07,258.876162790698,3,NERC,81.3953488372093,-2.0,12243.22052264305,274.803518518519,19,,
1980-01-07,1980-01-09,1980-01-09,247.717383966245,3,NERC,91.9831223628692,-2.0,12986.372674541784,274.803518518519,19,,
1980-01-07,1980-01-10,1980-01-09,262.579865771812,4,NERC,85.2348993288591,-2.0,14036.692137629034,274.803518518519,19,,
1980-01-08,1980-01-09,1980-01-08,268.454876033058,2,NERC,57.0247933884298,-1.0,14573.601889695148,274.803518518519,19,,
1980-01-08,1980-01-10,1980-01-08,261.124444444444,3,NERC,74.6031746031746,-1.0,15356.975223028481,274.803518518519,19,,
1980-01-09,1980-01-10,1980-01-10,259.852786885246,2,NERC,68.8524590163934,2.0,15876.680796798973,274.803518518519,19,,
