date,NERC1,NERC2,NERC3,NERC4,NERC5,NERC6,NERC7,NERC8,NERC9,NERC10,NERC11,NERC12,NERC15,NERC17,NERC18,NERC20
1980-01-01,-1.0,-1.0,-1.0,11643.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-01-02,-1.0,-1.0,-1.0,11643.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-01-03,3674.65,-1.0,-1.0,11643.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-01-04,3674.65,-1.0,2632.49,11643.95,-1.0,-1.0,-1.0,-1.0,4516.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-01-05,3674.65,-1.0,2632.49,11643.95,-1.0,-1.0,-1.0,-1.0,4516.16,5082.46,3324.0,5564.73,-1.0,-1.0,-1.0,-1.0
1980-01-06,-1.0,-1.0,-1.0,11643.95,4238.99,14582.62,-1.0,-1.0,4516.16,5082.46,3324.0,5564.73,4163.63,9899.29,-1.0,-1.0
1980-01-07,-1.0,-1.0,-1.0,11643.95,4238.99,14582.62,7744.88,3042.4,-1.0,5082.46,-1.0,5564.73,4163.63,9899.29,19435.83,7371.69
1980-01-08,-1.0,-1.0,-1.0,11643.95,-1.0,14582.62,7744.88,3042.4,-1.0,-1.0,-1.0,-1.0,-1.0,9899.29,19435.83,7371.69
1980-01-09,-1.0,-1.0,-1.0,-1.0,-1.0,14582.62,7744.88,-1.0,-1.0,-1.0,-1.0,-1.0,5015.7,9899.29,19435.83,7371.69
1980-01-10,-1.0,-1.0,-1.0,-1.0,-1.0,14582.62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5015.7,9899.29,19435.83,7371.69
1980-01-11,-1.0,-1.0,-1.0,-1.0,-1.0,14582.62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19435.83,-1.0
1980-01-12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2745.88,19435.83,-1.0
1980-01-13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2745.88,-1.0,-1.0
1980-01-18,-1.0,6267.92,-1.0,-1.0,-1.0,14535.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-01-19,13061.73,6267.92,-1.0,-1.0,-1.0,14535.74,11959.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-01-20,13061.73,6267.92,-1.0,-1.0,-1.0,14535.74,11959.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-01-21,13061.73,6267.92,-1.0,-1.0,-1.0,14535.74,11959.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-01-22,13061.73,-1.0,-1.0,-1.0,-1.0,14535.74,11959.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-01-23,13061.73,-1.0,2648.21,-1.0,-1.0,14535.74,11959.25,-1.0,2892.12,-1.0,3974.56,-1.0,-1.0,4142.98,56108.52,2840.37
1980-01-24,13061.73,-1.0,2648.21,2200.3,10257.39,-1.0,-1.0,-1.0,2892.12,-1.0,3974.56,-1.0,5329.24,4142.98,56108.52,2840.37
1980-01-25,13061.73,-1.0,-1.0,2200.3,10257.39,25667.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5329.24,-1.0,56108.52,-1.0
1980-01-26,13061.73,-1.0,-1.0,-1.0,10257.39,25667.6,17132.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63948.43,56108.52,-1.0
1980-01-27,13061.73,-1.0,-1.0,-1.0,10257.39,25667.6,17132.64,23391.05,-1.0,-1.0,-1.0,-1.0,37854.6,63948.43,56108.52,68829.15
1980-01-28,-1.0,-1.0,-1.0,-1.0,-1.0,25667.6,17132.64,23391.05,-1.0,-1.0,-1.0,-1.0,37854.6,63948.43,56108.52,68829.15
1980-01-29,-1.0,2424.01,-1.0,-1.0,30961.15,25667.6,17132.64,23391.05,-1.0,-1.0,36816.85,-1.0,37854.6,63948.43,56108.52,68829.15
1980-01-30,-1.0,2424.01,-1.0,-1.0,30961.15,25667.6,17132.64,23391.05,-1.0,-1.0,36816.85,46464.08,37854.6,63948.43,56108.52,68829.15
1980-01-31,-1.0,-1.0,6056.38,-1.0,30961.15,25667.6,17132.64,23391.05,11269.33,21884.91,36816.85,46464.08,37854.6,63948.43,56108.52,68829.15
1980-02-01,-1.0,-1.0,6056.38,12317.63,30961.15,25667.6,-1.0,23391.05,11269.33,21884.91,36816.85,46464.08,37854.6,63948.43,56108.52,68829.15
1980-02-02,-1.0,-1.0,6056.38,12317.63,30961.15,-1.0,-1.0,23391.05,11269.33,21884.91,36816.85,46464.08,37854.6,63948.43,56108.52,68829.15
1980-02-03,-1.0,-1.0,6056.38,12317.63,30961.15,-1.0,-1.0,23391.05,11269.33,21884.91,36816.85,46464.08,37854.6,63948.43,56108.52,68829.15
1980-02-04,-1.0,-1.0,-1.0,12317.63,30961.15,-1.0,-1.0,-1.0,11269.33,21884.91,36816.85,46464.08,37854.6,63948.43,56108.52,68829.15
1980-02-05,-1.0,-1.0,-1.0,12317.63,30961.15,-1.0,-1.0,-1.0,-1.0,21884.91,36816.85,46464.08,37854.6,63948.43,-1.0,68829.15
1980-02-06,-1.0,-1.0,-1.0,12317.63,30961.15,-1.0,-1.0,22459.61,2828.41,21884.91,36816.85,46464.08,37854.6,63948.43,27443.99,68829.15
1980-02-07,-1.0,-1.0,-1.0,12317.63,-1.0,-1.0,-1.0,22459.61,2828.41,21884.91,36816.85,46464.08,-1.0,63948.43,27443.99,68829.15
1980-02-08,7033.7,-1.0,-1.0,12317.63,-1.0,-1.0,15160.84,22459.61,-1.0,21884.91,36816.85,46464.08,11019.54,63948.43,27443.99,68829.15
1980-02-09,7033.7,-1.0,5397.42,-1.0,6071.12,16391.98,15160.84,22459.61,-1.0,-1.0,-1.0,46464.08,11019.54,63948.43,27443.99,68829.15
1980-02-10,7033.7,-1.0,5397.42,-1.0,6071.12,16391.98,15160.84,22459.61,7919.72,9171.36,13732.04,46464.08,11019.54,63948.43,27443.99,68829.15
1980-02-11,7033.7,-1.0,5397.42,2815.6,6071.12,16391.98,15160.84,22459.61,7919.72,9171.36,13732.04,46464.08,11019.54,63948.43,27443.99,68829.15
1980-02-12,7033.7,-1.0,-1.0,2815.6,-1.0,16391.98,15160.84,22459.61,7919.72,9171.36,13732.04,46464.08,-1.0,63948.43,27443.99,68829.15
1980-02-13,-1.0,-1.0,-1.0,2815.6,-1.0,16391.98,-1.0,22459.61,7919.72,9171.36,13732.04,46464.08,-1.0,63948.43,-1.0,68829.15
1980-02-14,-1.0,-1.0,-1.0,-1.0,-1.0,16391.98,-1.0,-1.0,-1.0,9171.36,13732.04,46464.08,-1.0,-1.0,-1.0,-1.0
1980-02-15,-1.0,-1.0,-1.0,-1.0,-1.0,16391.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-02-16,-1.0,-1.0,5398.16,-1.0,-1.0,16391.98,-1.0,8080.09,6359.55,-1.0,8725.15,-1.0,-1.0,9742.61,13326.05,11018.5
1980-02-17,-1.0,-1.0,5398.16,-1.0,5481.44,-1.0,-1.0,8080.09,6359.55,5942.49,8725.15,6466.18,9331.6,9742.61,13326.05,11018.5
1980-02-18,-1.0,-1.0,5398.16,-1.0,5481.44,-1.0,-1.0,8080.09,6359.55,5942.49,8725.15,6466.18,9331.6,9742.61,13326.05,11018.5
1980-02-19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5942.49,-1.0,6466.18,9331.6,-1.0,-1.0,-1.0
1980-02-25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6624.37,-1.0
1980-02-26,-1.0,-1.0,-1.0,5052.97,28730.21,-1.0,-1.0,-1.0,3228.37,3834.52,4903.82,26309.83,30778.49,28735.29,6624.37,-1.0
1980-02-27,-1.0,-1.0,-1.0,5052.97,28730.21,-1.0,-1.0,-1.0,3228.37,3834.52,4903.82,26309.83,30778.49,28735.29,6624.37,-1.0
1980-02-28,-1.0,-1.0,-1.0,5052.97,28730.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26309.83,30778.49,28735.29,-1.0,-1.0
1980-02-29,-1.0,-1.0,-1.0,5052.97,28730.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26309.83,30778.49,28735.29,12610.03,15829.64
1980-03-01,-1.0,-1.0,6898.79,-1.0,28730.21,-1.0,-1.0,10041.54,10054.67,11461.31,14652.29,26309.83,30778.49,28735.29,12610.03,15829.64
1980-03-02,-1.0,-1.0,6898.79,5409.81,28730.21,-1.0,-1.0,10041.54,10054.67,11461.31,14652.29,26309.83,30778.49,28735.29,12610.03,15829.64
1980-03-03,-1.0,-1.0,6898.79,5409.81,28730.21,-1.0,-1.0,10041.54,10054.67,11461.31,14652.29,26309.83,30778.49,28735.29,-1.0,15829.64
1980-03-04,-1.0,-1.0,-1.0,5409.81,28730.21,-1.0,-1.0,-1.0,10054.67,11461.31,14652.29,26309.83,30778.49,28735.29,-1.0,-1.0
1980-03-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2506.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4801.34,-1.0
1980-03-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2506.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4801.34,-1.0
1980-03-07,-1.0,2149.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-03-08,-1.0,2149.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-03-12,-1.0,-1.0,-1.0,-1.0,5072.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5149.58,-1.0,-1.0,-1.0
1980-03-13,-1.0,-1.0,-1.0,-1.0,5072.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5149.58,-1.0,-1.0,-1.0
1980-03-15,-1.0,-1.0,-1.0,-1.0,4867.09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-03-16,-1.0,-1.0,-1.0,-1.0,4867.09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-03-21,-1.0,1623.39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-03-22,-1.0,1623.39,-1.0,1391.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-03-23,-1.0,-1.0,-1.0,1391.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-03-25,-1.0,3120.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-03-26,-1.0,3120.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-03-27,-1.0,3120.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-04-01,-1.0,3456.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-04-02,-1.0,3456.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-04-03,-1.0,3456.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-11-15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5673.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-11-16,5969.5,-1.0,-1.0,-1.0,-1.0,-1.0,5673.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-11-17,5969.5,-1.0,-1.0,-1.0,-1.0,-1.0,5673.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-11-18,5969.5,-1.0,5482.18,-1.0,-1.0,-1.0,-1.0,3868.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-11-19,5969.5,-1.0,5482.18,-1.0,-1.0,-1.0,-1.0,3868.85,4267.72,2836.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-11-20,-1.0,-1.0,5482.18,-1.0,-1.0,-1.0,-1.0,-1.0,4267.72,2836.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-11-21,-1.0,-1.0,5482.18,1192.61,-1.0,-1.0,-1.0,-1.0,4267.72,2836.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-11-22,-1.0,-1.0,-1.0,1192.61,-1.0,-1.0,-1.0,-1.0,-1.0,2836.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-11-25,3906.53,-1.0,-1.0,-1.0,-1.0,-1.0,5147.21,2370.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-11-26,3906.53,-1.0,5144.52,-1.0,-1.0,-1.0,5147.21,2370.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-11-27,3906.53,-1.0,5144.52,-1.0,-1.0,-1.0,5147.21,-1.0,3083.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-11-28,-1.0,-1.0,5144.52,-1.0,-1.0,-1.0,-1.0,-1.0,3083.14,1832.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-11-29,-1.0,-1.0,-1.0,1769.02,-1.0,-1.0,-1.0,-1.0,-1.0,1832.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-11-30,-1.0,-1.0,-1.0,1769.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-12-02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2533.25,-1.0
1980-12-03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2437.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2533.25,-1.0
1980-12-04,-1.0,-1.0,-1.0,-1.0,4652.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7976.63,-1.0,-1.0,-1.0
1980-12-05,-1.0,-1.0,-1.0,-1.0,4652.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7976.63,-1.0,-1.0,-1.0
1980-12-06,-1.0,7498.31,-1.0,-1.0,-1.0,13230.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7976.63,-1.0,-1.0,-1.0
1980-12-07,-1.0,7498.31,-1.0,-1.0,-1.0,13230.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-12-08,4137.85,7498.31,-1.0,-1.0,-1.0,13230.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-12-09,4137.85,7498.31,-1.0,-1.0,-1.0,13230.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-12-10,4137.85,7498.31,-1.0,-1.0,-1.0,13230.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-12-11,-1.0,-1.0,1239.59,-1.0,4098.82,-1.0,-1.0,-1.0,2605.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-12-12,-1.0,-1.0,1239.59,-1.0,4098.82,-1.0,-1.0,-1.0,2605.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-12-14,-1.0,-1.0,-1.0,1530.33,5902.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6029.21,-1.0,-1.0,-1.0
1980-12-15,-1.0,-1.0,-1.0,1530.33,5902.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6029.21,-1.0,-1.0,-1.0
1980-12-16,-1.0,-1.0,-1.0,1530.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-12-17,-1.0,-1.0,-1.0,-1.0,22397.35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23857.19,-1.0,-1.0,-1.0
1980-12-18,-1.0,-1.0,-1.0,2796.18,22397.35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23857.19,-1.0,-1.0,-1.0
1980-12-19,-1.0,-1.0,-1.0,2796.18,22397.35,-1.0,-1.0,10264.41,-1.0,-1.0,11669.42,-1.0,23857.19,13181.37,9734.33,14166.46
1980-12-20,-1.0,-1.0,5093.48,2796.18,22397.35,-1.0,-1.0,10264.41,6280.87,5784.15,11669.42,9882.35,23857.19,13181.37,9734.33,14166.46
1980-12-21,-1.0,-1.0,5093.48,-1.0,22397.35,-1.0,-1.0,10264.41,6280.87,5784.15,11669.42,9882.35,23857.19,13181.37,9734.33,14166.46
1980-12-22,-1.0,-1.0,5093.48,-1.0,22397.35,-1.0,-1.0,10264.41,6280.87,5784.15,11669.42,9882.35,23857.19,13181.37,-1.0,14166.46
1980-12-23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5784.15,-1.0,9882.35,23857.19,-1.0,-1.0,-1.0
1980-12-24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6712.24,-1.0,-1.0,-1.0,-1.0,-1.0,19071.02,6816.2,17752.08
1980-12-25,-1.0,-1.0,3143.84,9656.67,13527.46,-1.0,-1.0,6712.24,14487.38,9006.75,11657.69,8424.73,13008.52,19071.02,6816.2,17752.08
1980-12-26,-1.0,-1.0,3143.84,9656.67,13527.46,-1.0,-1.0,6712.24,14487.38,9006.75,11657.69,8424.73,13008.52,19071.02,-1.0,17752.08
1980-12-27,-1.0,-1.0,-1.0,9656.67,13527.46,-1.0,-1.0,-1.0,14487.38,9006.75,11657.69,8424.73,13008.52,19071.02,-1.0,17752.08
1980-12-28,-1.0,-1.0,-1.0,9656.67,-1.0,-1.0,-1.0,-1.0,14487.38,9006.75,11657.69,-1.0,-1.0,19071.02,-1.0,17752.08
1980-12-29,-1.0,-1.0,-1.0,9656.67,-1.0,-1.0,-1.0,-1.0,14487.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-12-30,-1.0,-1.0,-1.0,9656.67,4695.4,-1.0,-1.0,-1.0,14487.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-12-31,-1.0,-1.0,-1.0,9656.67,4695.4,-1.0,-1.0,-1.0,14487.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-01-01,-1.0,-1.0,-1.0,30379.9,26695.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42085.9,24039.6,-1.0,-1.0,-1.0
1981-01-02,-1.0,-1.0,-1.0,30379.9,26695.56,-1.0,-1.0,-1.0,12496.79,11270.54,63992.6,42085.9,24039.6,74265.9,-1.0,13885.95
1981-01-03,-1.0,-1.0,-1.0,30379.9,26695.56,-1.0,-1.0,-1.0,12496.79,11270.54,63992.6,42085.9,24039.6,74265.9,8255.94,13885.95
1981-01-04,-1.0,-1.0,-1.0,30379.9,26695.56,-1.0,-1.0,2399.7,12496.79,11270.54,63992.6,42085.9,24039.6,74265.9,8255.94,13885.95
1981-01-05,-1.0,-1.0,-1.0,30379.9,26695.56,-1.0,-1.0,2399.7,12496.79,11270.54,63992.6,42085.9,24039.6,74265.9,8255.94,13885.95
1981-01-06,-1.0,-1.0,-1.0,30379.9,26695.56,-1.0,-1.0,-1.0,12496.79,11270.54,63992.6,42085.9,24039.6,74265.9,-1.0,-1.0
1981-01-07,-1.0,-1.0,-1.0,30379.9,-1.0,-1.0,-1.0,-1.0,12496.79,-1.0,63992.6,42085.9,-1.0,74265.9,17924.33,45995.19
1981-01-08,-1.0,-1.0,-1.0,30379.9,63906.87,-1.0,-1.0,-1.0,12496.79,19147.51,63992.6,42085.9,33709.27,74265.9,17924.33,45995.19
1981-01-09,-1.0,-1.0,-1.0,30379.9,63906.87,-1.0,-1.0,-1.0,-1.0,19147.51,63992.6,42085.9,33709.27,74265.9,17924.33,45995.19
1981-01-10,-1.0,-1.0,-1.0,30379.9,63906.87,-1.0,-1.0,3990.47,8758.38,19147.51,63992.6,42085.9,33709.27,74265.9,17924.33,45995.19
1981-01-11,-1.0,-1.0,-1.0,30379.9,63906.87,-1.0,-1.0,3990.47,8758.38,19147.51,63992.6,42085.9,33709.27,74265.9,17924.33,45995.19
1981-01-12,-1.0,-1.0,2378.73,30379.9,63906.87,-1.0,-1.0,3990.47,8758.38,19147.51,63992.6,42085.9,33709.27,74265.9,17924.33,45995.19
1981-01-13,-1.0,-1.0,2378.73,30379.9,63906.87,-1.0,-1.0,-1.0,8758.38,19147.51,63992.6,42085.9,33709.27,74265.9,-1.0,45995.19
1981-01-14,-1.0,-1.0,-1.0,30379.9,63906.87,-1.0,-1.0,-1.0,-1.0,19147.51,63992.6,42085.9,33709.27,74265.9,-1.0,45995.19
1981-01-15,-1.0,-1.0,5583.94,30379.9,63906.87,-1.0,-1.0,7824.12,10354.61,-1.0,63992.6,-1.0,33709.27,74265.9,-1.0,45995.19
1981-01-16,-1.0,-1.0,5583.94,-1.0,63906.87,-1.0,3104.41,7824.12,10354.61,9193.23,63992.6,10267.94,-1.0,74265.9,4391.16,45995.19
1981-01-17,-1.0,-1.0,5583.94,6789.22,63906.87,-1.0,3104.41,7824.12,10354.61,9193.23,63992.6,10267.94,7010.07,74265.9,4391.16,45995.19
1981-01-18,-1.0,-1.0,5583.94,6789.22,63906.87,-1.0,-1.0,7824.12,10354.61,9193.23,63992.6,10267.94,7010.07,74265.9,-1.0,45995.19
1981-01-19,-1.0,-1.0,-1.0,6789.22,63906.87,-1.0,-1.0,-1.0,10354.61,9193.23,63992.6,10267.94,-1.0,74265.9,-1.0,-1.0
1981-01-20,-1.0,-1.0,-1.0,6789.22,63906.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9418.07,-1.0,-1.0,-1.0
1981-01-21,-1.0,-1.0,3580.29,-1.0,63906.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9418.07,-1.0,-1.0,-1.0
1981-01-22,-1.0,-1.0,3580.29,6928.2,63906.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9418.07,-1.0,-1.0,-1.0
1981-01-23,-1.0,-1.0,3580.29,6928.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-01-24,-1.0,3319.97,-1.0,6928.2,4729.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5513.53,-1.0,-1.0,-1.0
1981-01-25,-1.0,3319.97,-1.0,6928.2,4729.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5513.53,-1.0,-1.0,-1.0
1981-01-26,1923.0,3319.97,-1.0,6928.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-01-27,1923.0,-1.0,-1.0,6928.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-01-29,-1.0,-1.0,-1.0,2249.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13455.99,64792.91,2938.7,4473.96
1981-01-30,-1.0,4518.9,-1.0,2249.89,9487.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6903.62,13455.99,64792.91,2938.7,4473.96
1981-01-31,10424.98,4518.9,-1.0,2249.89,9487.77,30753.46,-1.0,-1.0,-1.0,-1.0,-1.0,6903.62,13455.99,64792.91,-1.0,4473.96
1981-02-01,10424.98,4518.9,-1.0,-1.0,9487.77,30753.46,5376.5,-1.0,-1.0,-1.0,-1.0,6903.62,13455.99,64792.91,-1.0,-1.0
1981-02-02,10424.98,-1.0,3285.98,-1.0,-1.0,30753.46,5376.5,10575.86,7934.2,11316.62,15031.26,-1.0,-1.0,64792.91,18197.87,17192.15
1981-02-03,10424.98,-1.0,3285.98,6243.72,-1.0,30753.46,-1.0,10575.86,7934.2,11316.62,15031.26,13172.23,17484.83,64792.91,18197.87,17192.15
1981-02-04,10424.98,1969.45,-1.0,6243.72,9114.82,30753.46,4110.08,10575.86,7934.2,11316.62,15031.26,13172.23,17484.83,64792.91,18197.87,17192.15
1981-02-05,10424.98,1969.45,-1.0,6243.72,9114.82,30753.46,4110.08,10575.86,7934.2,11316.62,15031.26,13172.23,17484.83,64792.91,18197.87,17192.15
1981-02-06,-1.0,-1.0,-1.0,6243.72,9114.82,30753.46,-1.0,10575.86,-1.0,11316.62,15031.26,13172.23,17484.83,64792.91,18197.87,17192.15
1981-02-07,-1.0,-1.0,-1.0,-1.0,-1.0,30753.46,3193.3,-1.0,-1.0,-1.0,-1.0,13172.23,17484.83,64792.91,-1.0,-1.0
1981-02-08,-1.0,-1.0,-1.0,-1.0,-1.0,30753.46,3193.3,25457.11,-1.0,-1.0,3490.2,-1.0,-1.0,64792.91,30059.12,4699.55
1981-02-09,-1.0,-1.0,-1.0,-1.0,-1.0,30753.46,-1.0,25457.11,-1.0,-1.0,3490.2,2397.72,5471.14,64792.91,30059.12,4699.55
1981-02-10,-1.0,-1.0,-1.0,-1.0,-1.0,30753.46,6993.06,25457.11,-1.0,-1.0,-1.0,2397.72,5471.14,64792.91,30059.12,-1.0
1981-02-11,-1.0,-1.0,11769.26,-1.0,-1.0,30753.46,6993.06,25457.11,9334.52,10267.78,13427.54,-1.0,-1.0,64792.91,30059.12,16542.95
1981-02-12,-1.0,-1.0,11769.26,-1.0,5299.69,-1.0,-1.0,25457.11,9334.52,10267.78,13427.54,7851.14,9339.79,64792.91,30059.12,16542.95
1981-02-13,-1.0,-1.0,11769.26,-1.0,5299.69,-1.0,-1.0,25457.11,9334.52,10267.78,13427.54,7851.14,9339.79,64792.91,30059.12,16542.95
1981-02-14,-1.0,-1.0,11769.26,-1.0,-1.0,-1.0,-1.0,25457.11,9334.52,10267.78,13427.54,7851.14,9339.79,64792.91,-1.0,16542.95
