date,NERC1,NERC2,NERC3,NERC4,NERC5,NERC6,NERC7,NERC8,NERC9,NERC10,NERC11,NERC12,NERC15,NERC17,NERC18,NERC20
1980-05-29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,731.92,-1.0
1980-05-30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,731.92,-1.0
1980-06-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3826.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-06-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3826.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3243.68
1980-06-07,-1.0,-1.0,1176.84,-1.0,-1.0,-1.0,-1.0,3826.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3243.68
1980-06-08,-1.0,-1.0,1176.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-06-13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1030.51,-1.0
1980-06-14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1030.51,-1.0
1980-06-18,-1.0,-1.0,39068.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-06-19,-1.0,-1.0,39068.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-06-20,-1.0,-1.0,39068.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-06-21,-1.0,-1.0,39068.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-06-22,-1.0,-1.0,39068.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-06-23,-1.0,-1.0,39068.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6642.64,-1.0
1980-06-24,-1.0,-1.0,39068.95,-1.0,-1.0,-1.0,-1.0,10525.49,4940.48,-1.0,-1.0,-1.0,-1.0,-1.0,6642.64,-1.0
1980-06-25,-1.0,-1.0,39068.95,-1.0,2603.92,-1.0,-1.0,10525.49,4940.48,-1.0,-1.0,-1.0,-1.0,-1.0,6642.64,-1.0
1980-06-26,-1.0,-1.0,39068.95,-1.0,2603.92,-1.0,1924.61,10525.49,4940.48,-1.0,-1.0,-1.0,-1.0,-1.0,6642.64,7082.65
1980-06-27,2632.85,-1.0,39068.95,-1.0,2603.92,-1.0,1924.61,10525.49,4940.48,-1.0,-1.0,-1.0,-1.0,-1.0,6642.64,7082.65
1980-06-28,2632.85,2225.95,39068.95,-1.0,-1.0,-1.0,-1.0,10525.49,-1.0,-1.0,2799.66,-1.0,-1.0,-1.0,-1.0,7082.65
1980-06-29,2632.85,2225.95,39068.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2799.66,2050.37,-1.0,-1.0,-1.0,7082.65
1980-06-30,2632.85,2225.95,39068.95,-1.0,-1.0,-1.0,1540.77,-1.0,-1.0,-1.0,-1.0,2050.37,-1.0,-1.0,-1.0,-1.0
1980-07-01,-1.0,-1.0,39068.95,-1.0,-1.0,-1.0,1540.77,47955.8,6924.49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-07-02,-1.0,-1.0,39068.95,-1.0,-1.0,-1.0,-1.0,47955.8,6924.49,-1.0,8184.36,-1.0,-1.0,-1.0,-1.0,-1.0
1980-07-03,-1.0,-1.0,39068.95,-1.0,-1.0,-1.0,-1.0,47955.8,6924.49,-1.0,8184.36,5469.85,-1.0,-1.0,-1.0,-1.0
1980-07-04,-1.0,-1.0,39068.95,-1.0,-1.0,-1.0,-1.0,47955.8,6924.49,7235.05,8184.36,5469.85,-1.0,1224.98,-1.0,30970.64
1980-07-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3062.0,47955.8,-1.0,7235.05,8184.36,5469.85,-1.0,1224.98,-1.0,30970.64
1980-07-06,680.49,-1.0,-1.0,-1.0,-1.0,-1.0,3062.0,47955.8,7280.75,7235.05,8184.36,5469.85,-1.0,-1.0,-1.0,30970.64
1980-07-07,680.49,-1.0,1583.9,1642.88,-1.0,-1.0,3062.0,47955.8,7280.75,7235.05,-1.0,-1.0,-1.0,-1.0,17204.24,30970.64
1980-07-08,-1.0,-1.0,1583.9,1642.88,-1.0,-1.0,-1.0,47955.8,7280.75,-1.0,20317.74,-1.0,-1.0,-1.0,17204.24,30970.64
1980-07-09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6021.48,47955.8,7280.75,27369.1,20317.74,7321.58,-1.0,-1.0,17204.24,30970.64
1980-07-10,1195.74,-1.0,-1.0,-1.0,-1.0,-1.0,6021.48,47955.8,-1.0,27369.1,20317.74,7321.58,-1.0,2234.38,17204.24,30970.64
1980-07-11,1195.74,-1.0,-1.0,10592.96,-1.0,-1.0,6021.48,47955.8,-1.0,27369.1,20317.74,7321.58,-1.0,2234.38,17204.24,30970.64
1980-07-12,1195.74,-1.0,4553.96,10592.96,-1.0,-1.0,6021.48,47955.8,-1.0,27369.1,20317.74,7321.58,-1.0,2234.38,17204.24,30970.64
1980-07-13,-1.0,-1.0,4553.96,10592.96,-1.0,-1.0,6021.48,47955.8,-1.0,27369.1,20317.74,7321.58,-1.0,-1.0,17204.24,30970.64
1980-07-14,-1.0,-1.0,4553.96,10592.96,-1.0,-1.0,6021.48,47955.8,19225.09,27369.1,20317.74,-1.0,-1.0,-1.0,17204.24,30970.64
1980-07-15,-1.0,-1.0,4553.96,10592.96,5063.38,-1.0,-1.0,47955.8,19225.09,27369.1,20317.74,-1.0,-1.0,4525.65,17204.24,30970.64
1980-07-16,3620.25,1087.64,-1.0,10592.96,5063.38,-1.0,-1.0,47955.8,19225.09,27369.1,20317.74,14912.83,12638.37,4525.65,17204.24,30970.64
1980-07-17,3620.25,1087.64,-1.0,-1.0,5063.38,-1.0,2851.09,47955.8,19225.09,27369.1,20317.74,14912.83,12638.37,4525.65,-1.0,30970.64
1980-07-18,3620.25,-1.0,8601.13,-1.0,5063.38,-1.0,2851.09,47955.8,19225.09,27369.1,-1.0,14912.83,12638.37,-1.0,2538.64,-1.0
1980-07-19,3620.25,-1.0,8601.13,-1.0,-1.0,-1.0,2851.09,47955.8,19225.09,27369.1,-1.0,14912.83,12638.37,6168.73,2538.64,5857.83
1980-07-20,-1.0,-1.0,8601.13,1071.12,5887.97,-1.0,-1.0,47955.8,19225.09,27369.1,4794.93,14912.83,12638.37,6168.73,2538.64,5857.83
1980-07-21,10344.55,-1.0,8601.13,1071.12,5887.97,4208.6,-1.0,47955.8,19225.09,27369.1,4794.93,14912.83,12638.37,6168.73,-1.0,5857.83
1980-07-22,10344.55,20791.34,8601.13,-1.0,5887.97,4208.6,-1.0,-1.0,19225.09,-1.0,4794.93,14912.83,12638.37,6168.73,-1.0,-1.0
1980-07-23,10344.55,20791.34,-1.0,-1.0,5887.97,4208.6,1543.34,-1.0,-1.0,-1.0,-1.0,14912.83,12638.37,-1.0,-1.0,-1.0
1980-07-24,10344.55,20791.34,-1.0,-1.0,-1.0,-1.0,1543.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-07-25,10344.55,20791.34,-1.0,-1.0,-1.0,4674.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-07-26,10344.55,20791.34,6633.7,1887.64,-1.0,4674.53,-1.0,-1.0,1853.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-07-27,10344.55,20791.34,6633.7,1887.64,-1.0,4674.53,-1.0,-1.0,1853.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-07-28,10344.55,20791.34,6633.7,-1.0,-1.0,4674.53,-1.0,-1.0,1853.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-07-29,10344.55,20791.34,6633.7,-1.0,-1.0,4674.53,2213.39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-07-30,10344.55,20791.34,-1.0,-1.0,-1.0,-1.0,2213.39,7757.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1034.92,-1.0
1980-07-31,10344.55,20791.34,-1.0,-1.0,-1.0,-1.0,-1.0,7757.48,-1.0,8717.96,10146.48,-1.0,-1.0,18501.51,1034.92,5052.86
1980-08-01,10344.55,20791.34,-1.0,-1.0,12366.03,-1.0,2679.92,7757.48,-1.0,8717.96,10146.48,22293.25,11702.89,18501.51,-1.0,5052.86
1980-08-02,10344.55,20791.34,7958.73,-1.0,12366.03,-1.0,2679.92,7757.48,-1.0,8717.96,10146.48,22293.25,11702.89,18501.51,-1.0,5052.86
1980-08-03,10344.55,20791.34,7958.73,-1.0,12366.03,-1.0,2679.92,-1.0,1777.22,8717.96,10146.48,22293.25,11702.89,18501.51,-1.0,-1.0
1980-08-04,-1.0,-1.0,7958.73,-1.0,12366.03,-1.0,-1.0,15550.2,1777.22,8717.96,10146.48,22293.25,11702.89,18501.51,-1.0,-1.0
1980-08-05,-1.0,-1.0,7958.73,-1.0,12366.03,-1.0,-1.0,15550.2,1777.22,-1.0,10146.48,22293.25,11702.89,18501.51,-1.0,13735.02
1980-08-06,-1.0,-1.0,7958.73,2595.17,12366.03,-1.0,2978.06,15550.2,-1.0,-1.0,-1.0,22293.25,11702.89,18501.51,-1.0,13735.02
1980-08-07,1854.29,-1.0,-1.0,2595.17,12366.03,-1.0,2978.06,15550.2,9168.16,2754.31,-1.0,22293.25,11702.89,18501.51,4784.45,13735.02
1980-08-08,1854.29,4601.43,-1.0,2595.17,12366.03,-1.0,2978.06,15550.2,9168.16,2754.31,9267.37,22293.25,11702.89,18501.51,4784.45,13735.02
1980-08-09,1854.29,4601.43,3817.74,-1.0,12366.03,-1.0,-1.0,15550.2,9168.16,-1.0,9267.37,22293.25,11702.89,18501.51,4784.45,13735.02
1980-08-10,1854.29,4601.43,3817.74,-1.0,-1.0,1734.88,-1.0,15550.2,9168.16,22539.69,9267.37,22293.25,-1.0,18501.51,4784.45,13735.02
1980-08-11,-1.0,4601.43,3817.74,-1.0,-1.0,1734.88,-1.0,15550.2,9168.16,22539.69,9267.37,22293.25,679.16,18501.51,-1.0,13735.02
1980-08-12,-1.0,4601.43,-1.0,-1.0,-1.0,1734.88,-1.0,-1.0,-1.0,22539.69,9267.37,22293.25,679.16,18501.51,-1.0,-1.0
1980-08-13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14401.73,8818.75,22539.69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-08-14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14401.73,8818.75,22539.69,14122.92,3691.72,-1.0,-1.0,-1.0,2157.59
1980-08-15,-1.0,-1.0,3899.95,-1.0,-1.0,-1.0,-1.0,14401.73,8818.75,22539.69,14122.92,3691.72,-1.0,-1.0,-1.0,2157.59
1980-08-16,-1.0,-1.0,3899.95,-1.0,-1.0,-1.0,-1.0,14401.73,8818.75,22539.69,14122.92,3691.72,-1.0,-1.0,-1.0,-1.0
1980-08-17,-1.0,-1.0,3899.95,-1.0,-1.0,-1.0,-1.0,14401.73,8818.75,22539.69,14122.92,-1.0,-1.0,-1.0,-1.0,9317.91
1980-08-18,-1.0,-1.0,-1.0,1374.53,-1.0,-1.0,-1.0,14401.73,8818.75,22539.69,14122.92,-1.0,-1.0,-1.0,-1.0,9317.91
1980-08-19,-1.0,-1.0,-1.0,1374.53,-1.0,-1.0,-1.0,14401.73,-1.0,22539.69,14122.92,2230.83,-1.0,2746.88,4173.9,9317.91
1980-08-20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14401.73,-1.0,22539.69,14122.92,2230.83,-1.0,2746.88,4173.9,9317.91
1980-08-21,-1.0,-1.0,-1.0,4308.07,-1.0,-1.0,-1.0,-1.0,-1.0,22539.69,14122.92,2230.83,-1.0,2746.88,4173.9,9317.91
1980-08-22,-1.0,-1.0,-1.0,4308.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-08-23,-1.0,-1.0,-1.0,4308.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-08-24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3433.24,-1.0
1980-08-25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3433.24,-1.0
1980-08-26,-1.0,-1.0,-1.0,-1.0,1993.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3433.24,-1.0
1980-08-27,-1.0,-1.0,-1.0,-1.0,1993.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,726.6,8508.16,-1.0,-1.0
1980-08-28,-1.0,-1.0,-1.0,-1.0,1993.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,726.6,8508.16,-1.0,-1.0
1980-08-29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8508.16,1329.24,-1.0
1980-08-30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6236.0,8508.16,1329.24,-1.0
1980-08-31,-1.0,-1.0,1489.14,-1.0,5209.81,-1.0,-1.0,2407.86,1006.9,-1.0,-1.0,-1.0,6236.0,8508.16,-1.0,3950.83
1980-09-01,-1.0,-1.0,1489.14,-1.0,5209.81,-1.0,-1.0,2407.86,1006.9,-1.0,1696.94,-1.0,6236.0,8508.16,-1.0,3950.83
1980-09-02,-1.0,-1.0,-1.0,-1.0,5209.81,-1.0,-1.0,-1.0,-1.0,-1.0,1696.94,-1.0,6236.0,8508.16,-1.0,3950.83
1980-09-03,-1.0,-1.0,-1.0,-1.0,5209.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6236.0,-1.0,-1.0,-1.0
1980-09-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1729.73,-1.0
1980-09-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1729.73,2616.93
1980-09-09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2616.93
1980-09-21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2236.46,-1.0,-1.0,1385.51,-1.0,2991.12
1980-09-22,-1.0,-1.0,-1.0,-1.0,721.16,-1.0,-1.0,-1.0,-1.0,-1.0,2236.46,-1.0,-1.0,1385.51,-1.0,2991.12
1980-09-23,-1.0,-1.0,-1.0,-1.0,721.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-09-30,-1.0,8474.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-10-01,-1.0,8474.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-10-02,-1.0,8474.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-10-03,-1.0,8474.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-10-04,-1.0,8474.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-10-05,-1.0,8474.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-10-07,-1.0,1240.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1980-10-08,-1.0,1240.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-06-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18950.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-06-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18950.99,11533.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-06-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18950.99,11533.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-06-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1346.53,-1.0,18950.99,11533.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-06-09,-1.0,-1.0,4113.2,-1.0,-1.0,-1.0,1346.53,1476.58,18950.99,11533.08,2653.58,-1.0,-1.0,-1.0,-1.0,1821.86
1981-06-10,-1.0,-1.0,4113.2,-1.0,-1.0,-1.0,-1.0,1476.58,18950.99,11533.08,2653.58,1580.39,-1.0,-1.0,-1.0,1821.86
1981-06-11,-1.0,-1.0,4113.2,-1.0,-1.0,-1.0,-1.0,-1.0,18950.99,11533.08,-1.0,1580.39,-1.0,-1.0,-1.0,-1.0
1981-06-12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3483.68,18950.99,11533.08,-1.0,-1.0,-1.0,-1.0,-1.0,6128.93
1981-06-13,-1.0,-1.0,2834.53,-1.0,-1.0,-1.0,-1.0,3483.68,18950.99,-1.0,2023.03,-1.0,-1.0,-1.0,1606.56,6128.93
1981-06-14,-1.0,-1.0,2834.53,-1.0,-1.0,-1.0,-1.0,3483.68,18950.99,-1.0,2023.03,6234.76,-1.0,3250.27,1606.56,6128.93
1981-06-15,-1.0,-1.0,2834.53,-1.0,-1.0,-1.0,-1.0,-1.0,18950.99,-1.0,-1.0,6234.76,-1.0,3250.27,-1.0,6128.93
1981-06-16,-1.0,15062.38,-1.0,-1.0,1526.36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6234.76,918.12,3250.27,-1.0,-1.0
1981-06-17,-1.0,15062.38,-1.0,-1.0,1526.36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6234.76,918.12,-1.0,-1.0,-1.0
1981-06-18,-1.0,15062.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-06-19,-1.0,15062.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-06-20,-1.0,15062.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-06-21,3001.52,15062.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2772.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-06-22,3001.52,15062.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2772.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-06-23,3001.52,15062.38,-1.0,-1.0,-1.0,-1.0,1169.31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-06-24,3001.52,15062.38,-1.0,1255.6,-1.0,-1.0,1169.31,1738.02,-1.0,4887.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-06-25,3001.52,15062.38,-1.0,1255.6,-1.0,-1.0,-1.0,1738.02,-1.0,4887.48,-1.0,2130.51,-1.0,-1.0,-1.0,-1.0
1981-06-26,3001.52,15062.38,-1.0,-1.0,-1.0,-1.0,2551.6,-1.0,-1.0,4887.48,-1.0,2130.51,-1.0,-1.0,-1.0,-1.0
1981-06-27,3001.52,15062.38,-1.0,-1.0,-1.0,-1.0,2551.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-06-28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2551.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1470.68,-1.0
1981-06-29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2333.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1470.68,-1.0
1981-06-30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2333.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-07-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2333.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-07-03,-1.0,4695.44,-1.0,-1.0,-1.0,2927.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-07-04,1894.66,4695.44,1988.53,-1.0,9810.03,2927.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7665.18,9566.72,-1.0,1413.37
1981-07-05,1894.66,4695.44,1988.53,-1.0,9810.03,2927.64,-1.0,-1.0,23322.58,32191.92,9749.1,-1.0,7665.18,9566.72,-1.0,1413.37
1981-07-06,1894.66,4695.44,-1.0,-1.0,9810.03,-1.0,9596.47,-1.0,23322.58,32191.92,9749.1,2178.62,7665.18,9566.72,4719.58,-1.0
1981-07-07,1894.66,-1.0,-1.0,-1.0,9810.03,-1.0,9596.47,-1.0,23322.58,32191.92,9749.1,2178.62,7665.18,9566.72,4719.58,-1.0
1981-07-08,-1.0,-1.0,-1.0,-1.0,9810.03,-1.0,9596.47,7301.19,23322.58,32191.92,9749.1,-1.0,7665.18,9566.72,4719.58,5148.57
1981-07-09,614.79,-1.0,-1.0,20773.38,9810.03,-1.0,9596.47,7301.19,23322.58,32191.92,9749.1,9965.7,7665.18,9566.72,-1.0,5148.57
1981-07-10,614.79,-1.0,-1.0,20773.38,9810.03,-1.0,9596.47,7301.19,23322.58,32191.92,9749.1,9965.7,7665.18,9566.72,-1.0,5148.57
1981-07-11,-1.0,-1.0,-1.0,20773.38,-1.0,-1.0,9596.47,7301.19,23322.58,32191.92,-1.0,9965.7,-1.0,-1.0,8856.65,-1.0
1981-07-12,-1.0,-1.0,-1.0,20773.38,-1.0,-1.0,9596.47,7301.19,23322.58,32191.92,-1.0,9965.7,-1.0,3558.02,8856.65,9187.97
1981-07-13,1356.63,-1.0,817.29,20773.38,765.09,-1.0,9596.47,-1.0,23322.58,32191.92,15051.57,9965.7,552.72,3558.02,8856.65,9187.97
1981-07-14,1356.63,1250.97,817.29,20773.38,765.09,-1.0,9596.47,25194.39,23322.58,32191.92,15051.57,9965.7,552.72,3558.02,8856.65,9187.97
1981-07-15,1356.63,1250.97,-1.0,20773.38,-1.0,-1.0,-1.0,25194.39,23322.58,32191.92,15051.57,-1.0,-1.0,-1.0,8856.65,9187.97
1981-07-16,1356.63,-1.0,-1.0,20773.38,-1.0,974.09,-1.0,25194.39,23322.58,32191.92,15051.57,-1.0,-1.0,-1.0,-1.0,9187.97
1981-07-17,-1.0,-1.0,-1.0,20773.38,-1.0,974.09,-1.0,25194.39,23322.58,32191.92,15051.57,-1.0,-1.0,-1.0,4078.27,-1.0
1981-07-18,-1.0,-1.0,-1.0,20773.38,-1.0,-1.0,-1.0,25194.39,-1.0,32191.92,15051.57,-1.0,-1.0,-1.0,4078.27,4050.57
1981-07-19,4500.75,-1.0,18230.35,20773.38,-1.0,-1.0,-1.0,25194.39,19738.08,32191.92,15051.57,-1.0,-1.0,3187.47,4078.27,4050.57
1981-07-20,4500.75,-1.0,18230.35,20773.38,1776.81,-1.0,3063.88,25194.39,19738.08,32191.92,15051.57,4306.37,1971.95,3187.47,4078.27,4050.57
1981-07-21,4500.75,-1.0,18230.35,-1.0,1776.81,-1.0,3063.88,25194.39,19738.08,32191.92,15051.57,4306.37,1971.95,3187.47,-1.0,-1.0
1981-07-22,4500.75,-1.0,18230.35,-1.0,1776.81,-1.0,3063.88,25194.39,19738.08,-1.0,-1.0,4306.37,-1.0,-1.0,-1.0,-1.0
1981-07-23,4500.75,-1.0,18230.35,-1.0,-1.0,-1.0,-1.0,25194.39,19738.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-07-24,4500.75,-1.0,18230.35,3422.15,-1.0,-1.0,-1.0,25194.39,19738.08,10374.86,-1.0,-1.0,-1.0,-1.0,-1.0,3222.21
1981-07-25,4500.75,-1.0,18230.35,3422.15,-1.0,-1.0,-1.0,25194.39,19738.08,10374.86,6409.99,-1.0,-1.0,-1.0,-1.0,3222.21
1981-07-26,-1.0,-1.0,18230.35,3422.15,-1.0,1862.82,-1.0,25194.39,19738.08,10374.86,6409.99,4478.71,192.01,871.74,-1.0,3222.21
1981-07-27,-1.0,-1.0,18230.35,3422.15,-1.0,1862.82,-1.0,25194.39,19738.08,10374.86,6409.99,4478.71,192.01,871.74,-1.0,-1.0
1981-07-28,-1.0,-1.0,18230.35,-1.0,-1.0,1862.82,-1.0,-1.0,19738.08,10374.86,6409.99,4478.71,-1.0,-1.0,-1.0,-1.0
1981-07-29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10374.86,-1.0,4478.71,-1.0,-1.0,-1.0,-1.0
1981-07-30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7777.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1981-07-31,-1.0,-1.0,3019.73,-1.0,-1.0,-1.0,7777.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8644.93,-1.0
1981-08-01,537.22,-1.0,3019.73,-1.0,-1.0,-1.0,7777.51,9035.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8644.93,-1.0
1981-08-02,537.22,-1.0,3019.73,-1.0,-1.0,-1.0,7777.51,9035.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8644.93,-1.0
1981-08-03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7777.51,9035.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8644.93,-1.0
1981-08-04,-1.0,-1.0,-1.0,-1.0,1711.15,-1.0,7777.51,9035.41,5810.45,-1.0,6443.79,3815.17,284.52,1792.0,8644.93,-1.0
