start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage,inter_event_recovery_interval_days,cumulative_heat_stress_index,yearly_max_heat_wave_intensity,yearly_max_heat_wave_duration,yearly_max_heat_wave_intensity_trend,yearly_max_heat_wave_duration_trend
1980-04-18,1980-04-20,1980-04-20,305.412536738954,3,NERC,13.6363636363636,-1.0,916.2376102168619,315.565479665148,20,,
1980-04-19,1980-04-23,1980-04-22,302.45412865165,5,NERC,94.7257383966245,-2.0,2428.508253475112,315.565479665148,20,,
1980-04-21,1980-04-23,1980-04-22,303.193967806848,3,NERC,32.2147651006711,9.0,3338.090156895656,315.565479665148,20,,
1980-05-02,1980-05-05,1980-05-04,300.797027726445,4,NERC,77.6371308016878,17.0,4541.2782678014355,315.565479665148,20,,
1980-05-22,1980-05-24,1980-05-23,301.600537022476,3,NERC,39.344262295082,31.0,5446.079878868864,315.565479665148,20,,
1980-06-24,1980-07-04,1980-06-27,315.565479665148,11,NERC,88.2978723404255,-6.0,8917.300155185492,315.565479665148,20,,
1980-06-24,1980-06-28,1980-06-27,313.553542324706,5,NERC,67.1875,-4.0,10485.067866809022,315.565479665148,20,,
1980-06-28,1980-06-30,1980-06-29,314.134430019486,3,NERC,13.6363636363636,0.0,11427.47115686748,315.565479665148,20,,
1980-06-30,1980-07-19,1980-07-15,313.572744078539,20,NERC,87.8125,-12.0,17698.92603843826,315.565479665148,20,,
1980-06-30,1980-07-02,1980-07-02,310.321871279848,3,NERC,59.8765432098766,-2.0,18629.891652277805,315.565479665148,20,,
1980-07-07,1980-07-16,1980-07-15,312.121889200017,10,NERC,83.8926174496644,-9.0,21751.110544277974,315.565479665148,20,,
1980-07-07,1980-07-17,1980-07-16,310.317735918389,11,NERC,82.2314049586777,-9.0,25164.605639380254,315.565479665148,20,,
1980-07-08,1980-07-16,1980-07-13,311.053151162291,9,NERC,95.0413223140496,-7.0,27964.083999840874,315.565479665148,20,,
1980-07-09,1980-07-18,1980-07-16,311.361211942797,10,NERC,93.8271604938272,-5.0,31077.696119268843,315.565479665148,20,,
1980-07-13,1980-07-15,1980-07-14,307.654936661694,3,NERC,57.8947368421053,-2.0,32000.660929253925,315.565479665148,20,,
1980-07-13,1980-07-18,1980-07-17,314.231247705096,6,NERC,61.1702127659575,-2.0,33886.0484154845,315.565479665148,20,,
1980-07-16,1980-07-18,1980-07-16,313.425142861407,3,NERC,13.6363636363636,7.0,34826.32384406872,315.565479665148,20,,
1980-07-25,1980-07-28,1980-07-26,313.222457812031,4,NERC,13.6363636363636,-3.0,36079.213675316845,315.565479665148,20,,
1980-07-25,1980-08-02,1980-07-28,308.375324458478,9,NERC,64.8148148148148,-4.0,38854.59159544315,315.565479665148,20,,
1980-07-29,1980-08-02,1980-07-30,314.054187666027,5,NERC,52.1875,-3.0,40424.86253377328,315.565479665148,20,,
1980-07-30,1980-08-01,1980-07-30,309.963715668275,3,NERC,54.3624161073826,-1.0,41354.75368077811,315.565479665148,20,,
1980-07-31,1980-08-03,1980-08-01,310.133055539517,4,NERC,68.2403433476395,2.0,42595.28590293618,315.565479665148,20,,
1980-08-05,1980-08-09,1980-08-08,308.058080417774,5,NERC,66.5236051502146,-3.0,44135.576305025046,315.565479665148,20,,
1980-08-06,1980-08-09,1980-08-08,308.412810324534,4,NERC,77.2727272727273,-2.0,45369.227546323185,315.565479665148,20,,
1980-08-07,1980-08-10,1980-08-08,308.534739741425,4,NERC,64.0495867768595,-3.0,46603.36650528888,315.565479665148,20,,
1980-08-07,1980-08-10,1980-08-10,309.888411458577,4,NERC,67.1140939597316,10.0,47842.92015112319,315.565479665148,20,,
1980-08-07,1980-08-09,1980-08-08,304.384101734024,3,NERC,23.8805970149254,-2.0,48756.072456325266,315.565479665148,20,,
1980-08-07,1980-08-09,1980-08-08,304.42174648996,3,NERC,16.3934426229508,-2.0,49669.33769579514,315.565479665148,20,,
1980-08-07,1980-08-09,1980-08-08,304.912461937144,3,NERC,52.9761904761905,-2.0,50584.07508160658,315.565479665148,20,,
1980-08-20,1980-08-22,1980-08-21,308.861017202027,3,NERC,59.9173553719008,0.0,51510.65813321266,315.565479665148,20,,
1980-08-22,1980-08-24,1980-08-23,312.138524247631,3,NERC,35.1063829787234,2.0,52447.07370595555,315.565479665148,20,,
