start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage,inter_event_recovery_interval_days,cumulative_heat_stress_index,yearly_max_heat_wave_intensity,yearly_max_heat_wave_duration,yearly_max_heat_wave_intensity_trend,yearly_max_heat_wave_duration_trend
1980-06-01,1980-06-07,1980-06-07,308.639379174701,7,NERC,38.4375,8.0,2160.475654222907,315.565479665148,63,,
1980-06-15,1980-07-30,1980-06-27,315.565479665148,46,NERC,11.1702127659574,-44.0,16676.487718819717,315.565479665148,63,,
1980-06-16,1980-08-14,1980-07-15,314.134430019486,60,NERC,13.6363636363636,-57.0,35524.553519988876,315.565479665148,63,,
1980-06-18,1980-08-03,1980-07-29,306.995656721338,47,NERC,45.3488372093023,-43.0,49953.349385891765,315.565479665148,63,,
1980-06-21,1980-08-22,1980-07-16,311.361211942797,63,NERC,8.64197530864198,-61.0,69569.10573828797,315.565479665148,63,,
1980-06-22,1980-07-22,1980-07-15,313.572744078539,31,NERC,46.5625,-29.0,79289.86080472269,315.565479665148,63,,
1980-06-22,1980-06-29,1980-06-26,305.284514826033,8,NERC,44.3037974683544,-7.0,81732.13692333095,315.565479665148,63,,
1980-06-23,1980-06-29,1980-06-27,307.706625107236,7,NERC,94.6308724832215,-5.0,83886.0832990816,315.565479665148,63,,
1980-06-24,1980-06-27,1980-06-25,302.923154864348,4,NERC,31.3432835820896,0.0,85097.77591853899,315.565479665148,63,,
1980-06-27,1980-07-02,1980-06-28,306.694602539983,6,NERC,18.5185185185185,-1.0,86937.94353377889,315.565479665148,63,,
1980-07-01,1980-07-22,1980-07-11,308.081620091242,22,NERC,35.4430379746835,-21.0,93715.7391757862,315.565479665148,63,,
1980-07-01,1980-07-22,1980-07-15,312.121889200017,22,NERC,65.7718120805369,-20.0,100582.42073818659,315.565479665148,63,,
1980-07-02,1980-07-23,1980-07-16,310.317735918389,22,NERC,73.1404958677686,-21.0,107409.41092839114,315.565479665148,63,,
1980-07-02,1980-08-24,1980-07-13,311.053151162291,54,NERC,60.3305785123967,-52.0,124206.28109115486,315.565479665148,63,,
1980-07-02,1980-07-06,1980-07-05,306.423635684461,5,NERC,48.9270386266094,-4.0,125738.39926957716,315.565479665148,63,,
1980-07-03,1980-07-22,1980-07-14,307.654936661694,20,NERC,21.0526315789474,-14.0,131891.49800281104,315.565479665148,63,,
1980-07-08,1980-08-16,1980-07-27,306.537447136225,40,NERC,32.1428571428572,-38.0,144152.99588826005,315.565479665148,63,,
1980-07-09,1980-07-14,1980-07-12,307.059269977974,6,NERC,52.7896995708155,0.0,145995.35150812787,315.565479665148,63,,
1980-07-14,1980-08-03,1980-07-22,304.888929499176,21,NERC,37.7777777777778,-20.0,152398.01902761057,315.565479665148,63,,
1980-07-14,1980-08-15,1980-07-21,306.615094431181,33,NERC,11.4754098360656,-32.0,162516.31714383955,315.565479665148,63,,
1980-07-14,1980-08-15,1980-07-21,305.654518852497,33,NERC,34.3283582089552,-31.0,172602.91626597196,315.565479665148,63,,
