start_date,end_date,centroid_date,highest_temperature_k,duration_days,nerc_id,spatial_coverage,inter_event_recovery_interval_days,cumulative_heat_stress_index,yearly_max_heat_wave_intensity,yearly_max_heat_wave_duration,yearly_max_heat_wave_intensity_trend,yearly_max_heat_wave_duration_trend
1980-06-06,1980-06-07,1980-06-07,307.138570552097,2,NERC,93.2885906040269,-1.0,614.277141104194,315.565479665148,29,,
1980-06-06,1980-06-07,1980-06-07,308.639379174701,2,NERC,46.875,10.0,1231.5558994535959,315.565479665148,29,,
1980-06-17,1980-06-19,1980-06-17,311.688925024277,3,NERC,22.7272727272727,-1.0,2166.622674526427,315.565479665148,29,,
1980-06-18,1980-06-20,1980-06-20,311.11062711426,3,NERC,69.1489361702128,3.0,3099.954555869207,315.565479665148,29,,
1980-06-23,1980-06-27,1980-06-26,305.284514826033,5,NERC,93.2489451476793,-4.0,4626.377129999371,315.565479665148,29,,
1980-06-23,1980-06-27,1980-06-23,305.592368995733,5,NERC,60.4651162790698,-4.0,6154.338974978037,315.565479665148,29,,
1980-06-23,1980-07-21,1980-06-27,315.565479665148,29,NERC,95.7446808510638,-27.0,15305.737885267328,315.565479665148,29,,
1980-06-24,1980-06-27,1980-06-27,302.579131898238,4,NERC,80.327868852459,-3.0,16516.05441286028,315.565479665148,29,,
1980-06-24,1980-07-21,1980-07-15,313.572744078539,28,NERC,100.0,-26.0,25296.091247059372,315.565479665148,29,,
1980-06-24,1980-06-27,1980-06-25,302.923154864348,4,NERC,82.089552238806,-3.0,26507.783866516766,315.565479665148,29,,
1980-06-25,1980-06-28,1980-06-27,302.403103746762,4,NERC,83.9285714285714,-3.0,27717.39628150381,315.565479665148,29,,
1980-06-25,1980-07-19,1980-07-16,311.361211942797,25,NERC,100.0,-23.0,35501.426580073734,315.565479665148,29,,
1980-06-25,1980-06-30,1980-06-29,314.134430019486,6,NERC,43.1818181818182,-5.0,37386.233160190655,315.565479665148,29,,
1980-06-26,1980-06-29,1980-06-27,307.706625107236,4,NERC,100.0,-2.0,38617.0596606196,315.565479665148,29,,
1980-06-27,1980-06-30,1980-06-28,306.694602539983,4,NERC,55.5555555555556,-2.0,39843.83807077953,315.565479665148,29,,
1980-06-27,1980-06-29,1980-06-28,306.770258596109,3,NERC,77.2727272727273,-2.0,40764.148846567856,315.565479665148,29,,
1980-06-28,1980-06-30,1980-06-28,306.859372843716,3,NERC,83.6909871244635,-2.0,41684.726965099006,315.565479665148,29,,
1980-06-28,1980-06-30,1980-06-30,305.739680135612,3,NERC,76.4462809917355,-1.0,42601.94600550584,315.565479665148,29,,
1980-06-29,1980-07-01,1980-06-30,304.722914833036,3,NERC,48.8372093023256,0.0,43516.11475000495,315.565479665148,29,,
1980-07-01,1980-07-02,1980-07-01,309.351623347799,2,NERC,48.993288590604,0.0,44134.81799670055,315.565479665148,29,,
1980-07-02,1980-07-21,1980-07-13,311.053151162291,20,NERC,100.0,-19.0,50355.88101994636,315.565479665148,29,,
1980-07-02,1980-07-21,1980-07-16,310.317735918389,20,NERC,100.0,-18.0,56562.23573831415,315.565479665148,29,,
1980-07-03,1980-07-06,1980-07-05,306.423635684461,4,NERC,83.6909871244635,-2.0,57787.93028105199,315.565479665148,29,,
1980-07-04,1980-07-12,1980-07-04,312.142936953473,9,NERC,27.2727272727273,-8.0,60597.21671363325,315.565479665148,29,,
1980-07-04,1980-07-05,1980-07-04,304.034310898808,2,NERC,51.2658227848101,-1.0,61205.28533543086,315.565479665148,29,,
1980-07-04,1980-07-05,1980-07-05,300.38230320747,2,NERC,25.3731343283582,-1.0,61806.049941845806,315.565479665148,29,,
1980-07-04,1980-07-07,1980-07-06,306.255085466055,4,NERC,65.1162790697675,-3.0,63031.070283710025,315.565479665148,29,,
1980-07-04,1980-07-21,1980-07-15,312.121889200017,18,NERC,100.0,-16.0,68649.26428931033,315.565479665148,29,,
1980-07-04,1980-07-05,1980-07-04,301.179735756466,2,NERC,16.3934426229508,-1.0,69251.62376082326,315.565479665148,29,,
1980-07-05,1980-07-16,1980-07-14,307.654936661694,12,NERC,100.0,-9.0,72943.48300076359,315.565479665148,29,,
1980-07-07,1980-07-20,1980-07-11,308.081620091242,14,NERC,96.2025316455696,-11.0,77256.62568204098,315.565479665148,29,,
1980-07-09,1980-07-12,1980-07-09,304.628447101542,4,NERC,65.1162790697675,-3.0,78475.13947044715,315.565479665148,29,,
1980-07-09,1980-07-13,1980-07-12,307.059269977974,5,NERC,82.4034334763949,-3.0,80010.43582033702,315.565479665148,29,,
1980-07-10,1980-07-12,1980-07-11,303.311206510399,3,NERC,74.2063492063492,3.0,80920.36943986821,315.565479665148,29,,
1980-07-15,1980-08-03,1980-07-16,313.425142861407,20,NERC,40.9090909090909,-18.0,87188.87229709636,315.565479665148,29,,
1980-07-15,1980-07-22,1980-07-20,306.537447136225,8,NERC,93.0555555555556,-7.0,89641.17187418616,315.565479665148,29,,
1980-07-15,1980-07-23,1980-07-21,306.615094431181,9,NERC,85.2459016393443,-8.0,92400.70772406679,315.565479665148,29,,
1980-07-15,1980-07-28,1980-07-21,305.654518852497,14,NERC,85.0746268656716,-13.0,96679.87098800174,315.565479665148,29,,
1980-07-15,1980-07-20,1980-07-17,306.025730000373,6,NERC,58.1395348837209,-5.0,98516.02536800398,315.565479665148,29,,
1980-07-16,1980-07-22,1980-07-17,309.218414197251,7,NERC,99.1416309012876,-1.0,100680.55426738474,315.565479665148,29,,
1980-07-16,1980-07-17,1980-07-16,306.314640610274,2,NERC,50.0,-1.0,101293.18354860529,315.565479665148,29,,
1980-07-21,1980-07-29,1980-07-22,304.888929499176,9,NERC,94.6666666666667,-8.0,104037.18391409787,315.565479665148,29,,
1980-07-21,1980-08-03,1980-07-28,308.375324458478,14,NERC,88.8888888888889,-12.0,108354.43845651657,315.565479665148,29,,
1980-07-22,1980-07-24,1980-07-24,303.543616595035,3,NERC,55.8139534883721,0.0,109265.06930630167,315.565479665148,29,,
