Test_Idx,Baseline,Actual_+15m,Multi-RF_+15m,Multi-XGB_+15m,MLP_+15m,LSTM_+15m,Transformer_+15m,Persistent_+15m,Actual_+60m,Multi-RF_+60m,Multi-XGB_+60m,MLP_+60m,LSTM_+60m,Transformer_+60m,Persistent_+60m,Actual_+240m,Multi-RF_+240m,Multi-XGB_+240m,MLP_+240m,LSTM_+240m,Transformer_+240m,Persistent_+240m,Actual_+1440m,Multi-RF_+1440m,Multi-XGB_+1440m,MLP_+1440m,LSTM_+1440m,Transformer_+1440m,Persistent_+1440m
74952,5.568412653055553,5.604738178055555,5.567905622138876,5.551869233023886,5.568930464681749,5.581587884460156,5.570711030509834,5.568412653055553,5.611295503055555,5.568400122385038,5.5654205573969975,5.570355673438449,5.593626535382633,5.568237936940555,5.568412653055553,5.603105694722217,5.565244898143586,5.575696520858024,5.570706515225162,5.612578241970901,5.567714965787296,5.568412653055553,5.617736603055555,5.597548866208311,5.566178539885719,5.599682385918264,5.6779014532235905,5.611019763049249,5.568412653055553
74953,5.599649553055556,5.597447203055559,5.599142522138879,5.58310613302389,5.600167364681752,5.613102190064879,5.601946045512946,5.599649553055556,5.566029428055554,5.599637022385041,5.596657457397001,5.601592573438452,5.624528282190354,5.599451367611678,5.599649553055556,5.577333261388887,5.596481798143589,5.606933420858027,5.601943415225165,5.642784175331386,5.598794658536704,5.599649553055556,5.597089094722222,5.628785766208314,5.604628731830658,5.630919285918267,5.706627179736884,5.642365910912545,5.599649553055556
74954,5.6073121530555525,5.572733961388884,5.6068051221388755,5.590768733023886,5.607829964681748,5.620377699806575,5.609608973338489,5.6073121530555525,5.604978128055553,5.607299622385037,5.604320057396997,5.609255173438449,5.631045446693186,5.607123459651355,5.6073121530555525,5.602896594722221,5.6041443981435854,5.6145960208580235,5.609606015225161,5.647510419561748,5.606540556027774,5.6073121530555525,5.601388111388886,5.6364483662083105,5.595435872636024,5.6385818859182635,5.707012887074832,5.649937047585134,5.6073121530555525
74955,5.557931640555555,5.607612486388888,5.557424609638878,5.5413882205238885,5.558449452181751,5.571096752209062,5.560228803565199,5.557931640555555,5.60153359472222,5.55791910988504,5.554939544897,5.559874660938451,5.5824667414626425,5.557761886527235,5.557931640555555,5.602622694722221,5.554763885643588,5.565215508358026,5.560225502725164,5.600460053791696,5.557261177708799,5.557931640555555,5.620299611388887,5.587067853708313,5.561490514685804,5.589201373418266,5.66259526591509,5.600564455052311,5.557931640555555
74956,5.606165019722223,5.583183836388887,5.605657988805546,5.589621599690556,5.606682831348419,5.618936197759151,5.6084609608366485,5.606165019722223,5.571817611388887,5.606152489051707,5.603172924063667,5.608108040105119,5.630218211488366,5.605996875019311,5.606165019722223,5.576329261388889,5.602997264810256,5.613448887524694,5.608458881891831,5.647382428796529,5.6055674086525435,5.606165019722223,5.581338153055555,5.635301232874981,5.611144198497325,5.637434752584934,5.7081033121063705,5.648564988674163,5.606165019722223
74957,5.593402653055556,5.577557611388887,5.592895622138879,5.576859233023889,5.5939204646817515,5.60603788686759,5.595698139684565,5.593402653055556,5.609809736388886,5.59339012238504,5.590410557397,5.595345673438452,5.61779368208564,5.593238442259199,5.593402653055556,5.603576978055553,5.5902348981435885,5.6006865208580265,5.595696515225164,5.6353931418231795,5.592833592610724,5.593402653055556,5.6125636030555555,5.622538866208314,5.581526372636027,5.624672385918267,5.697948976474173,5.6357670156828235,5.593402653055556
74958,5.572689053055555,5.60923119472222,5.572182022138878,5.556145633023888,5.573206864681751,5.586037489969939,5.574982550379545,5.572689053055555,5.5848510530555515,5.57267652238504,5.569696957396999,5.574632073438451,5.598205112305195,5.572499704000265,5.572689053055555,5.5889236738888854,5.569521298143588,5.579972920858026,5.5749829152251635,5.617407437798292,5.571898606058866,5.572689053055555,5.621998328055554,5.601825266208313,5.570454939885721,5.603958785918266,5.684125554200918,5.615342855837852,5.572689053055555
74959,5.610623961388885,5.573353328055553,5.610116930472208,5.5940805413572186,5.611141773015081,5.62376317948085,5.61291789084655,5.610623961388885,5.577821944722224,5.61061143071837,5.60757561268267,5.612566981771781,5.635204287320196,5.610448932349502,5.610623961388885,5.587928569722219,5.607456206476918,5.617907829191356,5.612917823558494,5.653139142393886,5.609983732998192,5.610623961388885,5.580652711388886,5.639760174541643,5.621321401633143,5.641893694251596,5.715739181339561,5.653044531196176,5.610623961388885
74960,5.578767728055553,5.60137764472222,5.578260697138876,5.562224308023886,5.579285539681749,5.591929488810436,5.581062752748565,5.578767728055553,5.611978828055555,5.578755197385037,5.575719379349337,5.580710748438449,5.6039326824198525,5.578608315433101,5.578767728055553,5.605876053055553,5.575599973143586,5.586051595858024,5.581061590225161,5.622813556338386,5.578213196242885,5.578767728055553,5.620180578055553,5.607903941208311,5.583110770205693,5.610037460918264,5.68741875513895,5.621201336378888,5.578767728055553
74961,5.589527773888889,5.610340761388887,5.589020742972212,5.572984353857223,5.590045585515085,5.602993513675514,5.591821338268105,5.589527773888889,5.572588119722219,5.589515243218374,5.586479425182674,5.591470794271785,5.615155176477614,5.589351284535709,5.589527773888889,5.580471586388889,5.586360018976922,5.59681164169136,5.591821636058498,5.634530059279982,5.588850218089405,5.589527773888889,5.608913344722218,5.618663987041647,5.571074336053911,5.6207975067516,5.700983110102001,5.63205630260903,5.589527773888889
74962,5.608683894722223,5.565863103055555,5.608176863805546,5.592140474690556,5.6092017063484185,5.622045494018554,5.6109770046160214,5.608683894722223,5.595050994722222,5.608671364051707,5.6060901718292975,5.610626915105119,5.633740633128642,5.608507986514329,5.608683894722223,5.596292853055552,5.6055161398102555,5.6159677625246935,5.610977756891831,5.65211792975521,5.60803269907689,5.608683894722223,5.59085656972222,5.637820107874981,5.620240228584468,5.639953627584934,5.716287578789949,5.651142149566173,5.608683894722223
74963,5.566469336388884,5.60582556138889,5.565962305472207,5.549925916357218,5.56698714801508,5.580118353007613,5.568763109384356,5.566469336388884,5.611944461388887,5.566456805718369,5.563875613495959,5.5684123567717805,5.592387477396308,5.566308731673537,5.566469336388884,5.613211103055555,5.563301581476917,5.573753204191355,5.568763198558493,5.61238431417781,5.5658936598284825,5.566469336388884,5.624791178055553,5.595605549541642,5.569953485852359,5.597739069251595,5.67920071863967,5.608962184278546,5.566469336388884
74964,5.595628628055554,5.604697711388887,5.595121597138877,5.579085208023887,5.59614643968175,5.609361718888383,5.597920441548329,5.595628628055554,5.56253481972222,5.595616097385038,5.594178572078224,5.59757164843845,5.62162556640337,5.5954599469108395,5.595628628055554,5.569191519722224,5.592460873143587,5.602912495858025,5.597922490225162,5.641664539943438,5.5950306295556835,5.595628628055554,5.59316281972222,5.624764841208312,5.600607806830656,5.626898360918265,5.708559387843113,5.638032612870436,5.595628628055554
74965,5.610422911388888,5.574698036388888,5.609915880472211,5.593879491357221,5.610940723015084,5.6240672862959045,5.612712459905161,5.610422911388888,5.600955878055554,5.610410380718372,5.608972855411558,5.612365931771784,5.6360173581969875,5.610240536077036,5.610422911388888,5.599446553055554,5.607255156476921,5.617706779191359,5.612716773558496,5.6550734585952895,5.609750734908594,5.610422911388888,5.608330294722222,5.639559124541646,5.598546630969359,5.641692644251599,5.720725970609202,5.652803404523148,5.610422911388888
74966,5.5627991030555535,5.606041828055552,5.562292072138876,5.546255683023887,5.563316914681749,5.57670858452137,5.56509055892046,5.5627991030555535,5.603603961388888,5.562786572385038,5.561349047078224,5.5647421234384495,5.589239779357271,5.562643609438496,5.5627991030555535,5.604574203055552,5.559631348143586,5.570082970858024,5.565092965225162,5.610158387069063,5.562282107267933,5.5627991030555535,5.618913744722221,5.591935316208311,5.5605649898857195,5.594068835918264,5.678348086271839,5.605169046167688,5.5627991030555535
74967,5.604738178055555,5.584229336388887,5.604231147138878,5.588194758023889,5.605255989681751,5.618719147842199,5.607027123074801,5.604738178055555,5.565606053055554,5.60472564738504,5.603222610403606,5.6066811984384515,5.6311102717628785,5.604561286371023,5.604738178055555,5.577998944722218,5.601570423143588,5.612022045858026,5.607032040225164,5.6515239610781975,5.6041039995363064,5.604738178055555,5.581426511388887,5.633874391208313,5.609717356830657,5.636007910918266,5.719566898744375,5.647098040532143,5.604738178055555
74968,5.597447203055559,5.576490878055555,5.596940172138882,5.580903783023892,5.597965014681755,5.611596315682469,5.599735335961519,5.597447203055559,5.6083109863888865,5.597434672385043,5.595931635403609,5.599390223438455,5.623623081997572,5.597260133877931,5.597447203055559,5.604127328055554,5.594279448143592,5.60473107085803,5.599741065225167,5.643531323925195,5.59672352816218,5.597447203055559,5.615638203055553,5.626583416208317,5.58557092263603,5.62871693591827,5.7108277394925935,5.639935528442798,5.597447203055559
74969,5.572733961388884,5.610220353055553,5.572226930472207,5.556190541357218,5.57325177301508,5.586736466147421,5.575024508282958,5.572733961388884,5.589786653055555,5.572721430718369,5.571218393736935,5.5746769817717805,5.598944181919514,5.572586261079131,5.572733961388884,5.601567261388887,5.569566206476917,5.580017829191355,5.575027823558493,5.619510658428489,5.572290249512015,5.572733961388884,5.617535686388884,5.601870174541642,5.57049984821905,5.604003694251595,5.68625155870658,5.615020227030335,5.572733961388884
74970,5.607612486388888,5.571895478055552,5.607105455472211,5.591069066357221,5.608130298015084,5.621595926043,5.609898831155505,5.607612486388888,5.574886019722221,5.607599955718372,5.605552695151772,5.609555506771784,5.633631810006108,5.607423003223147,5.607612486388888,5.590480561388887,5.604444731476921,5.614896354191359,5.609906348558496,5.653050440755095,5.606894682553019,5.607612486388888,5.580044786388886,5.636748699541646,5.613347897231932,5.638882219251599,5.720056961682047,5.6500103468265195,5.607612486388888
74971,5.583183836388887,5.59167479472222,5.58267680547221,5.56664041635722,5.583701648015083,5.597167542401255,5.585470896411241,5.583183836388887,5.607577469722223,5.583171305718372,5.581124045151771,5.585126856771783,5.609104391384424,5.583011176634134,5.583183836388887,5.605294611388885,5.58001608147692,5.590467704191358,5.5854776985584955,5.62867304329902,5.58257227783233,5.583183836388887,5.621489644722221,5.612320049541645,5.586667985852362,5.614453569251598,5.695036824989618,5.625550769466461,5.583183836388887
74972,5.577557611388887,5.615508228055553,5.57705058047221,5.56101419135722,5.578075423015083,5.591323617955471,5.579845572931493,5.577557611388887,5.5718101363888906,5.577545080718371,5.575497820151771,5.579500631771783,5.603627954719389,5.577412593288148,5.577557611388887,5.579097936388887,5.57438985647692,5.584841479191358,5.579851473558495,5.6238865248093255,5.577161091489518,5.577557611388887,5.602552911388887,5.606693824541645,5.575323498219053,5.608827344251598,5.690479490084375,5.61972471244427,5.577557611388887
74973,5.60923119472222,5.571650178055556,5.608724163805543,5.592687774690553,5.609749006348416,5.622755088153049,5.611516667770907,5.60923119472222,5.5867188947222175,5.6092186640517046,5.607171403485104,5.611174215105116,5.6353430638636794,5.60907005356507,5.60923119472222,5.597989315555552,5.606063439810253,5.616515062524691,5.6115250568918285,5.655222093927428,5.608760124313399,5.60923119472222,5.596057528055553,5.638367407874978,5.619928634966477,5.640500927584931,5.722900426256224,5.651317054646775,5.60923119472222
74974,5.573353328055553,5.604274053055555,5.572846297138876,5.556809908023887,5.573871139681749,5.587712803169005,5.575636647886448,5.573353328055553,5.608662369722225,5.573340797385038,5.5712935368184375,5.5752963484384495,5.60063369410377,5.573164679354839,5.573353328055553,5.613016511388889,5.570185573143586,5.580637195858024,5.575647190225162,5.622148446983509,5.572630234307461,5.573353328055553,5.623777453055553,5.602489541208311,5.576837477519028,5.604623060918264,5.69413649315279,5.615774687624388,5.573353328055553
74975,5.60137764472222,5.605782928055554,5.600870613805543,5.584834224690553,5.601895456348416,5.615672996413764,5.603661195521113,5.60137764472222,5.570904986388886,5.6013651140517045,5.599317853485104,5.603320665105116,5.627885922004339,5.601204672043082,5.60137764472222,5.573749144722221,5.598209889810253,5.608661512524691,5.603671506891828,5.648529322032687,5.600807377283331,5.60137764472222,5.583575053055554,5.630513857874978,5.606356823497322,5.632647377584931,5.716647231166121,5.643582579825875,5.60137764472222
74976,5.610340761388887,5.56427964472222,5.60983373047221,5.59379734135722,5.610858573015083,5.624074601005066,5.612624789024938,5.610340761388887,5.601425669722218,5.6103282307183715,5.608280970151771,5.612283781771783,5.636236543203939,5.610183822359193,5.610340761388887,5.60074529472222,5.60717300647692,5.617624629191358,5.612634623558495,5.655737398560394,5.609912814940561,5.610340761388887,5.614831278055554,5.639476974541645,5.5984644809693584,5.641610494251598,5.721782120312799,5.652366986866344,5.610340761388887
74977,5.565863103055555,5.608524628055555,5.565356072138878,5.549319683023889,5.566380914681751,5.58023899831732,5.568145215892393,5.565863103055555,5.605950836388889,5.56585057238504,5.56380331181844,5.5678061234384515,5.593143616252739,5.565682530784208,5.565863103055555,5.610736869722217,5.562695348143588,5.573146970858026,5.568156965225164,5.614554033064444,5.565200463318426,5.565863103055555,5.626439203055554,5.594999316208313,5.563628989885721,5.597132835918266,5.686204210304815,5.608250040942032,5.565863103055555
74978,5.60582556138889,5.593751103055553,5.605318530472213,5.589282141357224,5.606343373015086,5.620290943711559,5.608106117054383,5.60582556138889,5.560317944722222,5.605813030718375,5.6037657701517745,5.607768581771786,5.6321818300630255,5.60563333640949,5.60582556138889,5.569379211388888,5.602657806476923,5.613109429191361,5.608119423558499,5.652192819222371,5.605113658412854,5.60582556138889,5.580868586388888,5.634961774541648,5.610804740163992,5.637095294251601,5.719997230276029,5.648169509425323,5.60582556138889
74979,5.604697711388887,5.581581794722222,5.60419068047221,5.58815429135722,5.605215523015083,5.618495991076649,5.606979488949598,5.604697711388887,5.603811365555554,5.604685180718372,5.602637920151771,5.606640731771783,5.63000474832517,5.604531667749704,5.604697711388887,5.602789811388888,5.60152995647692,5.611981579191358,5.606991573558496,5.6483821492598665,5.604194096844019,5.604697711388887,5.617019553055556,5.633833924541645,5.592821430969359,5.635967444251598,5.712281547109903,5.64683809466225,5.604697711388887
74980,5.574698036388888,5.613553244722219,5.574191005472211,5.558154616357221,5.575215848015084,5.588160229699149,5.57697945632173,5.574698036388888,5.593276603055557,5.574685505718373,5.572638245151772,5.576641056771784,5.600414704383745,5.5745527053637645,5.574698036388888,5.603383503055554,5.571530281476921,5.581981904191359,5.5769918985584965,5.619738550709023,5.574344342426791,5.574698036388888,5.61345896138889,5.603834249541646,5.572463923219054,5.605967769251599,5.685767253713145,5.6166918890936515,5.574698036388888
74981,5.606041828055552,5.575827203055553,5.605534797138875,5.589498408023886,5.606559639681748,5.6193063034458675,5.608321146924666,5.606041828055552,5.577276411388887,5.606029297385037,5.6039820368184365,5.6079848484384485,5.631934797276429,5.605881580968074,5.606041828055552,5.58499431972222,5.602874073143585,5.6131227345919825,5.608335690225161,5.651266949136428,5.605615654845408,5.606041828055552,5.582187186388886,5.63517804120831,5.611021006830654,5.637311560918263,5.71908389951723,5.647986201454572,5.606041828055552
74982,5.584229336388887,5.587676261388886,5.58372230547221,5.56768591635722,5.584747148015083,5.597852766782523,5.586507694133104,5.584229336388887,5.609404136388889,5.584216805718372,5.582169545151771,5.586172356771783,5.611028691091121,5.584068523057283,5.584229336388887,5.606815936388887,5.58106158147692,5.591513204191358,5.5865231985584956,5.6320694957752835,5.583789662726701,5.584229336388887,5.620386694722221,5.613365549541645,5.588572378539027,5.615499069251598,5.703281522997202,5.626188320376457,5.584229336388887
74983,5.576490878055555,5.612976911388888,5.575983847138878,5.559947458023888,5.577008689681751,5.591101645420057,5.578767224143011,5.576490878055555,5.575992619722221,5.57647834738504,5.574431086818439,5.578433898438451,5.604480593393308,5.576304509232504,5.576490878055555,5.586571944722223,5.573323123143588,5.583774745858026,5.578784740225164,5.627286135147077,5.575839607904417,5.576490878055555,5.59670409472222,5.605627091208313,5.574256764885721,5.607760610918266,5.701943590233785,5.618687304596168,5.576490878055555
74984,5.610220353055553,5.564906128055554,5.609713322138876,5.593676933023886,5.610738164681749,5.625021500449435,5.612495402741985,5.610220353055553,5.584480286388889,5.610207822385037,5.608160561818437,5.612163373438449,5.6372826145326655,5.610023836541728,5.610220353055553,5.599425578055552,5.607052598143586,5.617504220858024,5.612514215225161,5.658478814113693,5.609527747083263,5.610220353055553,5.604407669722221,5.639356566208311,5.62091779329981,5.641490085918264,5.728599126387195,5.65237352152522,5.610220353055553
74985,5.571895478055552,5.6004644363888865,5.571388447138875,5.555352058023885,5.572413289681748,5.587018655375317,5.574172241375521,5.571895478055552,5.612557611388887,5.571882947385037,5.569835686818436,5.573838498438448,5.5989640129215275,5.571705369041041,5.571895478055552,5.612000286388888,5.568727723143585,5.579179345858023,5.5741893402251605,5.6201283351934705,5.571181548521594,5.571895478055552,5.624580936388888,5.60103169120831,5.575379627519027,5.603165210918263,5.689369929716662,5.614297562972382,5.571895478055552
74986,5.59167479472222,5.60931638638889,5.591167763805543,5.575131374690553,5.592192606348416,5.606366682145616,5.593951654899737,5.59167479472222,5.564131686388887,5.591662264051704,5.589615003485104,5.593617815105116,5.61765417950215,5.5914948184973206,5.59167479472222,5.585025769722222,5.588507039810253,5.598958662524691,5.593968656891828,5.637119473237416,5.591057380009314,5.59167479472222,5.586566303055555,5.620811007874978,5.596653973497322,5.622944527584931,5.702235822845122,5.633956947643181,5.59167479472222
74987,5.615508228055553,5.566528694722223,5.615001197138876,5.5989648080238865,5.616026039681749,5.629255014918165,5.6177848423639105,5.615508228055553,5.592054128055555,5.615495697385038,5.613448436818437,5.617451248438449,5.6400010152527855,5.615331410876827,5.615508228055553,5.597314411388886,5.612340473143586,5.622792095858024,5.617802090225162,5.6566754947224425,5.614941194168644,5.615508228055553,5.619426628055557,5.644644441208311,5.627064561917798,5.646777960918264,5.7175643290200995,5.65769508805068,5.615508228055553
74988,5.571650178055556,5.608770244722223,5.571143147138879,5.555106758023889,5.572167989681752,5.584566330421062,5.573929146747382,5.571650178055556,5.609634961388888,5.571637647385041,5.56959038681844,5.573593198438452,5.595875882427485,5.5715281375453785,5.571650178055556,5.607303019722224,5.568482423143589,5.578934045858027,5.5739440402251645,5.612769511412175,5.571466551046164,5.571650178055556,5.628281628055554,5.600786391208314,5.570172297419326,5.602919910918267,5.673567102174552,5.613578480552228,5.571650178055556
74989,5.604274053055555,5.59613893638889,5.603767022138878,5.587730633023888,5.604791864681751,5.6167738055100145,5.606549847800046,5.604274053055555,5.568579919722225,5.604261522385039,5.602214261818439,5.606217073438451,5.628814607787639,5.604122508246213,5.604274053055555,5.57714944472222,5.601106298143588,5.611557920858026,5.606567915225163,5.645496927130729,5.603906724530965,5.604274053055555,5.578870411388891,5.633410266208313,5.609253231830657,5.635543785918266,5.709740433770925,5.646246619451553,5.604274053055555
74990,5.605782928055554,5.5732075780555554,5.605275897138877,5.589239508023887,5.60630073968175,5.618519393837481,5.608055802172451,5.605782928055554,5.607216286388887,5.605770397385038,5.603723136818438,5.60772594843845,5.630373029148608,5.605599658674031,5.605782928055554,5.601534594722224,5.602615173143587,5.613066795858025,5.608076790225162,5.646777177339821,5.605177970713406,5.605782928055554,5.621184982222218,5.634919141208312,5.593906647636025,5.637052660918265,5.712283061927586,5.647961629664927,5.605782928055554
74991,5.56427964472222,5.610949544722221,5.5637726138055426,5.547736224690553,5.5647974563484155,5.577173444414612,5.566555037135359,5.56427964472222,5.600922036388887,5.564267114051704,5.562219853485104,5.566222665105116,5.589327196562763,5.56414085530686,5.56427964472222,5.604872311388888,5.5611118898102525,5.5715635125246905,5.566573506891828,5.6075438437705,5.563976495498892,5.56427964472222,5.609320578055556,5.5934158578749775,5.562045531552386,5.5955493775849305,5.673562481040236,5.606293904567238,5.56427964472222
74992,5.608524628055555,5.58234791138889,5.608017597138878,5.591981208023888,5.609042439681751,5.621403413896722,5.610797442567808,5.608524628055555,5.570273744722222,5.60851209738504,5.606464836818439,5.610467648438451,5.633684037325246,5.608363963735563,5.608524628055555,5.586450794722218,5.605356873143588,5.615808495858026,5.610818490225164,5.651626221907598,5.608107946885092,5.608524628055555,5.591144669722219,5.637660841208313,5.613503806830657,5.639794360918266,5.7182675526265925,5.6504887976472205,5.608524628055555
74993,5.593751103055553,5.592824661388889,5.593244072138876,5.577207683023886,5.594268914681749,5.606878705692367,5.596023440730647,5.593751103055553,5.60907310305555,5.593738572385037,5.591691311818437,5.595694123438449,5.619317546856479,5.593590528142528,5.593751103055553,5.60601748638889,5.590583348143586,5.601034970858024,5.596044965225161,5.6379520002723496,5.593325391781406,5.593751103055553,5.62037535305555,5.622887316208311,5.581874822636024,5.625020835918264,5.705915287506656,5.635746587437467,5.593751103055553
74994,5.581581794722222,5.61570681138889,5.581074763805545,5.565038374690555,5.582099606348418,5.595255878819369,5.583854057891511,5.581581794722222,5.586385386388887,5.581569264051707,5.579522003485106,5.583524815105118,5.607827651379846,5.581416987879418,5.581581794722222,5.59105841972222,5.578414039810255,5.588865662524693,5.583875656891831,5.627557580424689,5.581099220616959,5.581581794722222,5.595195644722221,5.61071800787498,5.579347681552388,5.612851527584933,5.697321602208756,5.623703164113902,5.581581794722222
74995,5.613553244722219,5.575073586388889,5.613046213805542,5.597009824690552,5.614071056348415,5.627186307785244,5.615823824060293,5.613553244722219,5.585924411388888,5.6135407140517035,5.611493453485103,5.615496265105115,5.638997912508579,5.613377321613164,5.613553244722219,5.585202344722219,5.610385489810252,5.62083711252469,5.615847106891827,5.657168347490163,5.613026667487951,5.613553244722219,5.609507536388886,5.642689457874977,5.624250684966476,5.64482297758493,5.723541323197217,5.655609376830192,5.613553244722219
74996,5.575827203055553,5.601730578055555,5.575320172138876,5.559283783023886,5.576345014681749,5.5893113718532845,5.578098646660976,5.575827203055553,5.606609469722223,5.575814672385038,5.573767411818437,5.577770223438449,5.601437191774778,5.575682542582683,5.575827203055553,5.605856669722222,5.572659448143586,5.583111070858024,5.578121065225162,5.620321817060642,5.575518331786327,5.575827203055553,5.621391761388889,5.604963416208311,5.579311352519028,5.607096935918264,5.686759836336307,5.6177214936518,5.575827203055553
74997,5.587676261388886,5.611295503055555,5.587169230472209,5.571132841357219,5.588194073015082,5.601218161010372,5.5899463415380595,5.587676261388886,5.5703379280555545,5.58766373071837,5.58561647015177,5.589619281771782,5.613838084810602,5.587524865591156,5.587676261388886,5.58287986972222,5.584508506476919,5.594133863994109,5.589970123558494,5.633478340530026,5.587331776344406,5.587676261388886,5.585799819722219,5.616812474541644,5.592655440163988,5.618945994251597,5.702241291129219,5.629562021070349,5.587676261388886
74998,5.612976911388888,5.566029428055554,5.612469880472211,5.5965624720832245,5.613494723015084,5.626457313918127,5.615245359860911,5.612976911388888,5.595722478055556,5.612964380718372,5.610917120151772,5.614919931771784,5.638924932949795,5.612815874539866,5.612976911388888,5.597639644722221,5.609809156476921,5.620260779191359,5.615270773558496,5.658002081238283,5.6125968721738,5.612976911388888,5.620821478055554,5.642113124541646,5.623674351633145,5.644246644251599,5.72622062536384,5.654786049299492,5.612976911388888
74999,5.564906128055554,5.604978128055553,5.564399097138877,5.548491688749891,5.56542393968175,5.5791686366565045,5.567173801667195,5.564906128055554,5.6114408197222225,5.564893597385039,5.562846336818438,5.56684914843845,5.592142569205862,5.56473807275961,5.564906128055554,5.6099091280555555,5.561738373143587,5.572189995858025,5.567199990225163,5.613334454900723,5.564418979293805,5.564906128055554,5.624242628055555,5.594042341208312,5.56267201488572,5.596175860918265,5.685659729248982,5.606948715008002,5.564906128055554
75000,5.6004644363888865,5.60153359472222,5.599957405472209,5.584049997083223,5.600982248015082,5.614982339716828,5.602731409645951,5.6004644363888865,5.560851736388884,5.600451905718371,5.598404645151771,5.6024074567717825,5.627106248564399,5.600286129094041,5.6004644363888865,5.572602819722221,5.597296681476919,5.607748304191357,5.602758298558495,5.647221292532361,5.599916952825463,5.6004644363888865,5.580714603055554,5.629600649541644,5.605443615163988,5.631734169251597,5.716484296298898,5.642554356879867,5.6004644363888865
75001,5.60931638638889,5.571817611388887,5.608809355472213,5.592901947083227,5.609834198015086,5.623406676681988,5.611582987116925,5.60931638638889,5.597820003055553,5.609303855718375,5.6072565951517745,5.6112594067717865,5.6346275546721145,5.609137885378949,5.60931638638889,5.598437178055555,5.606148631476923,5.616600254191361,5.611610248558499,5.652300994949691,5.608777292179219,5.60931638638889,5.620116178055554,5.638452599541648,5.597440105969362,5.640586119251601,5.716678910063855,5.651394788282268,5.60931638638889
75002,5.566528694722223,5.609809736388886,5.566021663805546,5.55011425541656,5.567046506348419,5.58028512729274,5.568797605130243,5.566528694722223,5.597702028055554,5.566516164051707,5.564468903485107,5.568471715105119,5.591892635467815,5.566384973022508,5.566528694722223,5.609684203055554,5.563360939810256,5.573812562524694,5.568822556891831,5.609989697131681,5.566208304855394,5.566528694722223,5.607910628055556,5.595664907874981,5.564294581552389,5.597798427584934,5.674600066635179,5.6085402872593875,5.566528694722223
75003,5.608770244722223,5.5848510530555515,5.608263213805546,5.59235580541656,5.609288056348419,5.622049030815219,5.611036636834001,5.608770244722223,5.5685239697222215,5.608757714051707,5.606710453485107,5.610713265105119,5.63352714568839,5.608609654908037,5.608770244722223,5.577774028055554,5.605602489810256,5.616054112524694,5.611064106891831,5.650221497719144,5.608377017979478,5.608770244722223,5.597736386388888,5.637906457874981,5.613749423497325,5.640039977584934,5.713709690575456,5.650683601354217,5.608770244722223
75004,5.59613893638889,5.577821944722224,5.595631905472213,5.579724497083227,5.596656748015086,5.609188996176819,5.5984048963669935,5.59613893638889,5.609905069722224,5.596126405718374,5.594079145151774,5.598081956771786,5.620661343369285,5.595978093254963,5.59613893638889,5.603910303055557,5.592971181476923,5.603422804191361,5.598432798558498,5.6368798249546685,5.59573165785114,5.59613893638889,5.621505369722222,5.625275149541648,5.584262655969361,5.627408669251601,5.700300958860318,5.638107732791106,5.59613893638889
75005,5.5732075780555554,5.611978828055555,5.572700547138878,5.556793138749892,5.573725389681751,5.586290220163757,5.57547305374592,5.5732075780555554,5.590958853055554,5.57319504738504,5.57114778681844,5.5751505984384515,5.598171664766962,5.573059400908644,5.5732075780555554,5.6023491113888895,5.570039823143588,5.580491445858026,5.575501440225164,5.615474431209261,5.572884118549521,5.5732075780555554,5.589767219722219,5.602343791208313,5.570973464885721,5.604477310918266,5.680502420656378,5.615122700475151,5.5732075780555554
75006,5.610949544722221,5.572588119722219,5.610442513805544,5.594535105416558,5.611467356348417,5.623688107842586,5.613212777787826,5.610949544722221,5.581705053055558,5.610937014051705,5.608889753485105,5.612892565105117,5.635460874551914,5.610797359162948,5.610949544722221,5.593867594722219,5.607781789810254,5.618233412524692,5.613243406891829,5.651982272529981,5.610655053073547,5.610949544722221,5.60659011138889,5.640085757874979,5.616684955565265,5.642219277584932,5.715668423587463,5.652669238412759,5.610949544722221
75007,5.58234791138889,5.595050994722222,5.581840880472213,5.565933472083227,5.582865723015086,5.595252395213858,5.584611263663785,5.58234791138889,5.607348528055553,5.582335380718375,5.581312678826318,5.584290931771786,5.607581589908616,5.58219925740482,5.58234791138889,5.6054862030555554,5.579180156476923,5.589631779191361,5.584641773558499,5.625340816171185,5.58205009678127,5.58234791138889,5.625800386388889,5.611484124541648,5.585832060852365,5.613617644251601,5.692038503081815,5.624149770082251,5.58234791138889
75008,5.592824661388889,5.611944461388887,5.592317630472212,5.576410222083226,5.593342473015085,5.605692372873321,5.595075839415088,5.592824661388889,5.569298878055555,5.592812130718373,5.591789428826317,5.594767681771785,5.61820862743248,5.5926525529771,5.592824661388889,5.58746244472222,5.589656906476922,5.60010852919136,5.595118523558497,5.636811011686817,5.592529722705379,5.592824661388889,5.58257381138889,5.621960874541647,5.574371223553911,5.6240943942516,5.70373491312553,5.633957152470842,5.592824661388889
