start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-01-01,1980-01-10,1980-01-09,245.751274941073,10,NERC,40.9282700421941
1980-01-01,1980-02-17,1980-01-28,256.732658543115,48,NERC,62.6666666666667
1980-01-01,1980-01-06,1980-01-04,259.216980425075,6,NERC,80.5970149253731
1980-01-01,1980-01-11,1980-01-06,270.383506231218,11,NERC,26.4462809917355
1980-01-01,1980-01-10,1980-01-08,267.038524542684,10,NERC,50.9375
1980-01-01,1980-01-10,1980-01-06,260.467245107317,10,NERC,90.1639344262295
1980-01-01,1980-01-10,1980-01-05,273.181193994239,10,NERC,57.4074074074074
1980-01-01,1980-01-10,1980-01-10,260.12430143161,10,NERC,58.531746031746
1980-01-01,1980-01-05,1980-01-04,273.051088921285,5,NERC,46.8085106382979
1980-01-01,1980-02-20,1980-01-26,260.959951326255,51,NERC,34.3347639484979
1980-01-01,1980-01-10,1980-01-06,267.016886769377,10,NERC,74.7933884297521
1980-01-01,1980-01-13,1980-01-07,258.72959698052,13,NERC,76.7441860465116
1980-01-03,1980-02-01,1980-01-17,273.727502900577,30,NERC,51.8518518518519
1980-01-03,1980-01-06,1980-01-05,266.491216151718,4,NERC,44.9664429530201
1980-01-12,1980-02-20,1980-02-02,274.328018588722,40,NERC,50.8771929824562
1980-01-14,1980-02-01,1980-01-23,273.626326756267,19,NERC,77.2727272727273
1980-01-15,1980-02-02,1980-01-27,256.815153403712,19,NERC,73.2558139534884
1980-01-16,1980-02-19,1980-02-01,255.586731485284,35,NERC,86.8852459016394
1980-01-17,1980-02-19,1980-02-17,244.622506971734,34,NERC,31.8565400843882
1980-01-17,1980-02-14,1980-02-10,268.860097525391,29,NERC,47.3404255319149
1980-01-17,1980-02-19,1980-02-17,255.971758029882,34,NERC,29.9603174603175
1980-01-17,1980-02-14,1980-02-01,266.890737516502,29,NERC,50.0
1980-01-18,1980-02-20,1980-02-01,256.530138643466,34,NERC,53.7190082644628
1980-01-18,1980-03-09,1980-02-12,250.425888666473,52,NERC,44.2953020134228
1980-01-19,1980-02-19,1980-02-03,256.584219129576,32,NERC,34.0625
1980-01-20,1980-02-19,1980-02-01,254.540225873747,31,NERC,67.1641791044776
1980-01-21,1980-02-20,1980-02-02,265.683429473681,31,NERC,26.8595041322314
1980-02-04,1980-02-17,1980-02-08,258.199214061659,14,NERC,70.9302325581395
1980-02-08,1980-02-16,1980-02-10,273.711425712386,9,NERC,81.8181818181818
1980-02-22,1980-03-06,1980-03-01,251.526892023983,14,NERC,85.2459016393443
1980-02-23,1980-03-14,1980-02-29,246.017993365743,21,NERC,47.0464135021097
1980-02-24,1980-03-04,1980-03-01,252.403821882736,10,NERC,70.1492537313433
1980-02-24,1980-03-07,1980-03-01,253.720975229971,13,NERC,49.6031746031746
1980-02-25,1980-03-06,1980-03-03,256.970960267018,11,NERC,48.068669527897
1980-02-25,1980-03-05,1980-03-03,271.645299243796,10,NERC,64.9122807017544
1980-02-29,1980-03-06,1980-03-03,253.369277921561,7,NERC,75.206611570248
1980-03-12,1980-03-14,1980-03-12,271.906818545175,3,NERC,42.0600858369099
1980-03-31,1980-04-04,1980-04-03,264.511977419548,5,NERC,66.2790697674419
1980-11-14,1980-11-29,1980-11-27,271.256388600896,16,NERC,46.8085106382979
1980-11-14,1980-11-20,1980-11-17,260.429719521601,7,NERC,66.2790697674419
1980-11-15,1980-11-20,1980-11-18,266.191687020251,6,NERC,74.0625
1980-11-15,1980-11-30,1980-11-19,272.801730439513,16,NERC,48.1481481481482
1980-11-23,1980-11-28,1980-11-25,262.159755652759,6,NERC,60.4651162790698
1980-11-23,1980-11-28,1980-11-28,267.912703606058,6,NERC,55.625
1980-11-25,1980-11-30,1980-11-29,272.261114314979,6,NERC,35.9504132231405
1980-12-01,1980-12-10,1980-12-07,274.426594060363,10,NERC,77.7777777777778
1980-12-01,1980-12-14,1980-12-07,262.564515058366,14,NERC,54.6666666666667
1980-12-06,1980-12-09,1980-12-09,266.134557727954,4,NERC,59.3023255813954
1980-12-06,1980-12-11,1980-12-09,274.029356258587,6,NERC,81.8181818181818
1980-12-10,1980-12-31,1980-12-21,260.826437542774,22,NERC,30.9917355371901
1980-12-10,1980-12-31,1980-12-25,251.7060045764,22,NERC,41.8650793650794
1980-12-11,1980-12-31,1980-12-25,266.910670825167,21,NERC,32.6446280991736
1980-12-14,1980-12-28,1980-12-25,244.908481014867,15,NERC,85.0746268656716
1980-12-14,1980-12-31,1980-12-26,261.796533792717,18,NERC,51.0729613733906
1980-12-14,1980-12-28,1980-12-25,246.638262109735,15,NERC,93.4426229508197
1980-12-15,1980-12-31,1980-12-25,253.516412030797,17,NERC,48.3221476510067
1980-12-18,1980-12-29,1980-12-25,247.376264079521,12,NERC,22.9957805907173
1980-12-19,1980-12-31,1980-12-21,267.976180781573,13,NERC,61.7283950617284
1980-12-19,1980-12-30,1980-12-25,259.790181536752,12,NERC,32.1875
1980-12-19,1980-12-31,1980-12-25,270.557811965028,13,NERC,36.1702127659575
1981-01-01,1981-02-01,1981-01-12,247.863416568049,32,NERC,91.8032786885246
1981-01-01,1981-02-01,1981-01-05,245.507405071976,32,NERC,71.6417910447761
1981-01-01,1981-01-22,1981-01-17,262.90348308413,22,NERC,36.25
1981-01-01,1981-01-23,1981-01-17,271.90032126808,23,NERC,72.3404255319149
1981-01-01,1981-02-10,1981-01-12,248.576790728664,41,NERC,41.6666666666667
1981-01-01,1981-01-25,1981-01-12,262.646408324648,25,NERC,49.1735537190083
1981-01-01,1981-02-09,1981-01-13,269.385064752285,40,NERC,63.1578947368421
1981-01-01,1981-01-24,1981-01-12,267.549722519359,24,NERC,63.5802469135803
1981-01-01,1981-01-17,1981-01-04,247.648089092858,17,NERC,55.9071729957806
1981-01-01,1981-01-25,1981-01-12,259.938641335246,25,NERC,66.9527896995708
1981-01-01,1981-01-24,1981-01-12,254.448553077644,24,NERC,89.2561983471074
1981-01-01,1981-01-23,1981-01-10,251.670672586832,23,NERC,75.1677852348993
1981-01-23,1981-02-11,1981-01-31,274.050952371793,20,NERC,79.6296296296296
1981-01-26,1981-02-13,1981-02-11,239.901461878157,19,NERC,45.3586497890295
1981-01-26,1981-02-15,1981-02-12,248.642631263361,21,NERC,55.7046979865772
1981-01-27,1981-02-14,1981-02-12,256.431153713259,19,NERC,72.3140495867769
1981-01-28,1981-02-15,1981-02-12,264.224036797244,19,NERC,29.7520661157025
1981-01-28,1981-02-10,1981-02-05,263.427440137305,14,NERC,39.9141630901288
1981-01-28,1981-02-09,1981-02-03,269.401587917135,13,NERC,32.0987654320988
1981-01-29,1981-02-15,1981-02-11,252.215797231623,18,NERC,37.1875
1981-01-29,1981-02-06,1981-02-01,271.797659715921,9,NERC,84.0909090909091
1981-01-30,1981-02-06,1981-02-04,267.262145786983,8,NERC,76.0
1981-01-30,1981-02-09,1981-02-03,271.50405846327,11,NERC,59.5744680851064
1981-01-30,1981-02-11,1981-02-11,251.936514968428,13,NERC,67.4418604651163
1981-02-03,1981-02-10,1981-02-05,255.030337717702,8,NERC,88.5245901639344
1981-02-11,1981-02-16,1981-02-12,266.072914693472,6,NERC,66.6666666666667
1981-02-11,1981-02-16,1981-02-11,266.079778710867,6,NERC,63.2978723404255
1981-11-26,1981-12-02,1981-12-01,274.393749308118,7,NERC,81.8181818181818
1981-12-03,1981-12-06,1981-12-05,272.150849931554,4,NERC,33.8842975206612
1981-12-03,1981-12-22,1981-12-20,271.314479748971,20,NERC,63.1578947368421
1981-12-04,1981-12-31,1981-12-20,257.358247393315,28,NERC,39.484126984127
1981-12-05,1981-12-22,1981-12-21,258.725449469469,18,NERC,90.1639344262295
1981-12-08,1981-12-22,1981-12-19,258.397708718951,15,NERC,66.1157024793389
1981-12-08,1981-12-31,1981-12-18,248.001046030439,24,NERC,51.6877637130802
1981-12-09,1981-12-22,1981-12-21,263.456028960962,14,NERC,78.1115879828326
1981-12-09,1981-12-21,1981-12-19,266.969181304349,13,NERC,63.5802469135803
1981-12-09,1981-12-22,1981-12-20,264.10370245256,14,NERC,34.7107438016529
1981-12-09,1981-12-31,1981-12-19,251.750934760494,23,NERC,65.1006711409396
1981-12-10,1981-12-31,1981-12-18,260.009755022914,22,NERC,45.625
1981-12-12,1981-12-20,1981-12-19,270.114293281037,9,NERC,48.936170212766
1981-12-15,1981-12-31,1981-12-21,254.692941148852,17,NERC,67.1641791044776
1981-12-21,1981-12-31,1981-12-31,265.293706918066,11,NERC,75.5555555555556
1981-12-21,1981-12-31,1981-12-24,272.239583652514,11,NERC,68.1818181818182
1981-12-22,1981-12-31,1981-12-24,258.658458588067,10,NERC,73.2558139534884
1981-12-24,1981-12-31,1981-12-30,266.886877706077,8,NERC,60.3305785123967
1981-12-24,1981-12-31,1981-12-30,274.194600856131,8,NERC,43.3884297520661
1981-12-24,1981-12-31,1981-12-30,269.35285305139,8,NERC,64.3776824034335
1982-01-01,1982-01-24,1982-01-23,270.710236189501,24,NERC,79.5454545454546
1982-01-01,1982-01-24,1982-01-22,272.584141815039,24,NERC,81.4814814814815
1982-01-01,1982-01-21,1982-01-10,248.943155494644,21,NERC,50.9375
1982-01-01,1982-02-22,1982-01-10,241.158890409209,53,NERC,38.255033557047
1982-01-01,1982-01-16,1982-01-07,254.317755269768,16,NERC,76.7441860465116
1982-01-01,1982-02-13,1982-01-06,255.189070455449,44,NERC,72.0
1982-01-01,1982-02-18,1982-01-17,231.428978638604,49,NERC,40.5063291139241
1982-01-05,1982-03-10,1982-01-17,242.067358401115,65,NERC,40.4761904761905
1982-01-05,1982-01-29,1982-01-17,248.319777080951,25,NERC,39.2561983471074
1982-01-06,1982-02-03,1982-01-18,248.753807291382,29,NERC,90.1639344262295
1982-01-06,1982-02-03,1982-01-18,245.958992925796,29,NERC,70.1492537313433
1982-01-07,1982-01-18,1982-01-11,259.91032951541,12,NERC,51.0638297872341
1982-01-08,1982-01-18,1982-01-11,257.276987297926,11,NERC,74.0740740740741
1982-01-08,1982-01-19,1982-01-12,269.226528644395,12,NERC,57.8947368421053
1982-01-08,1982-01-19,1982-01-11,253.882399481162,12,NERC,35.9504132231405
1982-01-08,1982-01-30,1982-01-11,254.752695595826,23,NERC,57.9399141630901
1982-01-23,1982-01-29,1982-01-26,267.961464927589,7,NERC,29.3388429752066
1982-01-28,1982-02-18,1982-02-06,254.608790767861,22,NERC,41.25
1982-01-28,1982-02-14,1982-02-06,272.205283641154,18,NERC,75.0
1982-01-28,1982-02-12,1982-02-05,246.680678327822,16,NERC,77.9069767441861
1982-01-31,1982-02-14,1982-02-06,268.314071674698,15,NERC,62.7659574468085
1982-01-31,1982-02-15,1982-02-10,269.220655908663,16,NERC,25.9259259259259
1982-02-01,1982-02-15,1982-02-10,259.927232806271,15,NERC,45.4545454545455
1982-02-03,1982-02-14,1982-02-05,274.777275802368,12,NERC,62.962962962963
1982-02-05,1982-03-04,1982-03-01,254.287226128983,28,NERC,71.6417910447761
