start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-01-07,1980-01-08,1980-01-07,262.751649067395,2,NERC,61.3333333333333
1980-01-08,1980-01-09,1980-01-09,245.751274941073,2,NERC,47.2573839662447
1980-01-19,1980-01-20,1980-01-19,273.727502900577,2,NERC,72.2222222222222
1980-01-26,1980-01-30,1980-01-27,256.815153403712,5,NERC,54.6511627906977
1980-01-26,1980-01-31,1980-01-28,256.732658543115,6,NERC,89.3333333333333
1980-01-26,1980-01-29,1980-01-29,246.192652631364,4,NERC,43.8818565400844
1980-01-31,1980-02-01,1980-01-31,256.584219129576,2,NERC,58.75
1980-01-31,1980-02-03,1980-02-01,255.586731485284,4,NERC,95.0819672131148
1980-01-31,1980-02-03,1980-02-01,254.540225873747,4,NERC,82.089552238806
1980-02-01,1980-02-04,1980-02-01,256.530138643466,4,NERC,94.6280991735537
1980-02-01,1980-02-05,1980-02-02,260.959951326255,5,NERC,93.5622317596567
1980-02-01,1980-02-03,1980-02-01,256.141392806438,3,NERC,79.5634920634921
1980-02-01,1980-02-02,1980-02-01,266.890737516502,2,NERC,85.1851851851852
1980-02-01,1980-02-04,1980-02-02,265.683429473681,4,NERC,84.297520661157
1980-02-02,1980-02-05,1980-02-02,274.328018588722,4,NERC,92.9824561403509
1980-02-10,1980-02-11,1980-02-10,269.036030158089,2,NERC,67.283950617284
1980-02-16,1980-02-17,1980-02-17,258.885334709758,2,NERC,50.0
1980-02-29,1980-03-02,1980-03-01,251.526892023983,3,NERC,90.1639344262295
1980-02-29,1980-03-02,1980-03-01,253.720975229971,3,NERC,75.1984126984127
1980-03-01,1980-03-02,1980-03-02,250.425888666473,2,NERC,65.7718120805369
1980-03-01,1980-03-04,1980-03-03,256.970960267018,4,NERC,96.9957081545064
1980-03-01,1980-03-02,1980-03-02,256.317689276639,2,NERC,58.75
1980-03-02,1980-03-03,1980-03-03,253.369277921561,2,NERC,94.2148760330578
1980-03-02,1980-03-03,1980-03-03,261.346733237179,2,NERC,85.9504132231405
1980-03-02,1980-03-03,1980-03-02,264.707198163584,2,NERC,82.0987654320988
1980-03-03,1980-03-04,1980-03-03,271.645299243796,2,NERC,87.719298245614
1980-12-07,1980-12-08,1980-12-07,274.426594060363,2,NERC,81.4814814814815
1980-12-07,1980-12-08,1980-12-07,262.564515058366,2,NERC,67.5555555555556
1980-12-20,1980-12-21,1980-12-20,255.918295524186,2,NERC,83.6065573770492
1980-12-20,1980-12-21,1980-12-21,271.112947611006,2,NERC,78.1914893617021
1980-12-20,1980-12-21,1980-12-20,250.921285808622,2,NERC,79.1044776119403
1980-12-20,1980-12-21,1980-12-21,260.826437542774,2,NERC,73.9669421487603
1980-12-20,1980-12-22,1980-12-21,267.976180781573,3,NERC,81.4814814814815
1980-12-20,1980-12-21,1980-12-20,256.035737629033,2,NERC,66.0714285714286
