start_date,end_date,centroid_date,lowest_temperature_k,duration_days,nerc_id,spatial_coverage
1980-01-26,1980-01-29,1980-01-29,246.192652631364,4,NERC,44.9367088607595
1980-01-26,1980-01-31,1980-01-28,256.732658543115,6,NERC,86.6666666666667
1980-01-26,1980-01-30,1980-01-27,256.815153403712,5,NERC,68.6046511627907
1980-01-27,1980-02-01,1980-01-31,256.584219129576,6,NERC,65.625
1980-01-28,1980-02-01,1980-02-01,251.761582540879,5,NERC,44.2953020134228
1980-01-30,1980-02-04,1980-02-01,256.530138643466,6,NERC,78.5123966942149
1980-01-30,1980-02-04,1980-02-01,255.586731485284,6,NERC,91.8032786885246
1980-01-30,1980-02-03,1980-02-01,256.141392806438,5,NERC,70.4365079365079
1980-01-31,1980-02-06,1980-02-02,260.959951326255,7,NERC,89.2703862660944
1980-01-31,1980-02-03,1980-02-01,254.540225873747,4,NERC,77.6119402985075
1980-02-01,1980-02-04,1980-02-02,265.683429473681,4,NERC,47.5206611570248
1980-02-01,1980-02-03,1980-02-01,266.890737516502,3,NERC,53.0864197530864
1980-02-02,1980-02-05,1980-02-02,274.328018588722,4,NERC,96.4912280701754
1980-02-09,1980-02-12,1980-02-12,258.806095568241,4,NERC,53.125
1980-02-10,1980-02-12,1980-02-10,269.036030158089,3,NERC,48.7654320987654
1980-02-28,1980-03-03,1980-03-01,253.720975229971,5,NERC,90.8730158730159
1980-02-28,1980-03-02,1980-03-01,251.526892023983,4,NERC,100.0
1980-02-29,1980-03-02,1980-03-02,250.425888666473,3,NERC,59.0604026845638
1980-02-29,1980-03-02,1980-03-01,252.403821882736,3,NERC,86.5671641791045
1980-03-01,1980-03-04,1980-03-03,256.970960267018,4,NERC,87.5536480686695
1980-03-01,1980-03-03,1980-03-03,253.369277921561,3,NERC,86.3636363636364
1980-03-11,1980-03-13,1980-03-11,261.77137789245,3,NERC,51.6778523489933
1980-03-12,1980-03-14,1980-03-12,271.906818545175,3,NERC,48.9270386266094
1980-03-15,1980-03-17,1980-03-16,266.996234869633,3,NERC,50.6666666666667
1980-03-27,1980-03-29,1980-03-29,265.183665019688,3,NERC,47.6744186046512
1980-03-31,1980-04-03,1980-04-03,264.511977419548,4,NERC,94.1860465116279
1980-04-12,1980-04-14,1980-04-14,272.682830462102,3,NERC,53.4375
1980-04-13,1980-04-15,1980-04-14,272.225740986585,3,NERC,51.006711409396
1980-04-13,1980-04-15,1980-04-15,274.282097909711,3,NERC,38.8429752066116
1980-05-15,1980-05-18,1980-05-18,274.100832683407,4,NERC,55.8139534883721
1980-10-03,1980-10-05,1980-10-05,273.07061317178,3,NERC,48.3221476510067
1980-10-03,1980-10-06,1980-10-06,273.596166151556,4,NERC,65.2892561983471
1980-10-16,1980-10-18,1980-10-18,270.760594979265,3,NERC,65.1162790697675
1980-10-25,1980-10-27,1980-10-26,271.935440582893,3,NERC,28.099173553719
1980-10-25,1980-10-28,1980-10-28,266.513378584239,4,NERC,60.337552742616
1980-10-26,1980-10-29,1980-10-29,268.144032629129,4,NERC,59.7315436241611
1980-11-14,1980-11-17,1980-11-17,260.429719521601,4,NERC,88.3720930232558
1980-11-15,1980-11-19,1980-11-18,266.191687020251,5,NERC,84.375
1980-11-16,1980-11-18,1980-11-18,273.162936803414,3,NERC,86.3636363636364
1980-11-16,1980-11-19,1980-11-19,272.822515696566,4,NERC,87.7659574468085
1980-11-17,1980-11-19,1980-11-17,266.63193213903,3,NERC,83.6065573770492
1980-11-18,1980-11-20,1980-11-19,272.801730439513,3,NERC,76.5432098765432
1980-11-25,1980-11-27,1980-11-27,271.256388600896,3,NERC,78.7234042553192
