date,swe_inches,station_id,station_name
Feb 1998,22.2,787,"Stahl Peak, MT"
Mar 1998,25.7,787,"Stahl Peak, MT"
Apr 1998,33.1,787,"Stahl Peak, MT"
May 1998,33.2,787,"Stahl Peak, MT"
Jun 1998,21.8,787,"Stahl Peak, MT"
Jul 1998,0.0,787,"Stahl Peak, MT"
Aug 1998,0.0,787,"Stahl Peak, MT"
Sep 1998,0.0,787,"Stahl Peak, MT"
Oct 1998,0.0,787,"Stahl Peak, MT"
Nov 1998,0.8,787,"Stahl Peak, MT"
Dec 1998,9.5,787,"Stahl Peak, MT"
Jan 1999,17.9,787,"Stahl Peak, MT"
Feb 1999,27.9,787,"Stahl Peak, MT"
Mar 1999,36.9,787,"Stahl Peak, MT"
Apr 1999,43.0,787,"Stahl Peak, MT"
May 1999,43.8,787,"Stahl Peak, MT"
Jun 1999,39.3,787,"Stahl Peak, MT"
Jul 1999,20.8,787,"Stahl Peak, MT"
Aug 1999,0.0,787,"Stahl Peak, MT"
Sep 1999,0.0,787,"Stahl Peak, MT"
Oct 1999,0.2,787,"Stahl Peak, MT"
Nov 1999,2.1,787,"Stahl Peak, MT"
Dec 1999,5.8,787,"Stahl Peak, MT"
Jan 2000,13.7,787,"Stahl Peak, MT"
Feb 2000,20.2,787,"Stahl Peak, MT"
Mar 2000,25.0,787,"Stahl Peak, MT"
Apr 2000,33.3,787,"Stahl Peak, MT"
May 2000,33.4,787,"Stahl Peak, MT"
Jun 2000,23.7,787,"Stahl Peak, MT"
Jul 2000,0.0,787,"Stahl Peak, MT"
Aug 2000,0.0,787,"Stahl Peak, MT"
Sep 2000,0.0,787,"Stahl Peak, MT"
Oct 2000,0.0,787,"Stahl Peak, MT"
Nov 2000,1.4,787,"Stahl Peak, MT"
Dec 2000,4.0,787,"Stahl Peak, MT"
Jan 2001,9.2,787,"Stahl Peak, MT"
Feb 2001,11.8,787,"Stahl Peak, MT"
Mar 2001,14.6,787,"Stahl Peak, MT"
Apr 2001,19.8,787,"Stahl Peak, MT"
May 2001,24.0,787,"Stahl Peak, MT"
Jun 2001,10.2,787,"Stahl Peak, MT"
Jul 2001,0.0,787,"Stahl Peak, MT"
Aug 2001,0.0,787,"Stahl Peak, MT"
Sep 2001,0.0,787,"Stahl Peak, MT"
Oct 2001,0.0,787,"Stahl Peak, MT"
Nov 2001,6.9,787,"Stahl Peak, MT"
Dec 2001,11.1,787,"Stahl Peak, MT"
Jan 2002,17.4,787,"Stahl Peak, MT"
Feb 2002,26.4,787,"Stahl Peak, MT"
Mar 2002,34.8,787,"Stahl Peak, MT"
Apr 2002,41.5,787,"Stahl Peak, MT"
May 2002,48.0,787,"Stahl Peak, MT"
Jun 2002,43.5,787,"Stahl Peak, MT"
Jul 2002,19.7,787,"Stahl Peak, MT"
Aug 2002,0.0,787,"Stahl Peak, MT"
Sep 2002,0.0,787,"Stahl Peak, MT"
Oct 2002,1.1,787,"Stahl Peak, MT"
Nov 2002,2.1,787,"Stahl Peak, MT"
Dec 2002,9.3,787,"Stahl Peak, MT"
Jan 2003,14.1,787,"Stahl Peak, MT"
Feb 2003,19.9,787,"Stahl Peak, MT"
Mar 2003,23.2,787,"Stahl Peak, MT"
Apr 2003,33.1,787,"Stahl Peak, MT"
May 2003,36.1,787,"Stahl Peak, MT"
Jun 2003,28.7,787,"Stahl Peak, MT"
Jul 2003,0.0,787,"Stahl Peak, MT"
Aug 2003,0.0,787,"Stahl Peak, MT"
Sep 2003,0.0,787,"Stahl Peak, MT"
Oct 2003,0.0,787,"Stahl Peak, MT"
Nov 2003,1.3,787,"Stahl Peak, MT"
Dec 2003,9.3,787,"Stahl Peak, MT"
Jan 2004,14.9,787,"Stahl Peak, MT"
Feb 2004,23.1,787,"Stahl Peak, MT"
Mar 2004,26.6,787,"Stahl Peak, MT"
Apr 2004,30.2,787,"Stahl Peak, MT"
May 2004,30.0,787,"Stahl Peak, MT"
Jun 2004,19.3,787,"Stahl Peak, MT"
Jul 2004,0.0,787,"Stahl Peak, MT"
Aug 2004,0.0,787,"Stahl Peak, MT"
Sep 2004,0.0,787,"Stahl Peak, MT"
Oct 2004,0.0,787,"Stahl Peak, MT"
Nov 2004,4.0,787,"Stahl Peak, MT"
Dec 2004,11.8,787,"Stahl Peak, MT"
Jan 2005,16.9,787,"Stahl Peak, MT"
Feb 2005,20.2,787,"Stahl Peak, MT"
Mar 2005,22.0,787,"Stahl Peak, MT"
Apr 2005,28.8,787,"Stahl Peak, MT"
May 2005,29.6,787,"Stahl Peak, MT"
Jun 2005,19.2,787,"Stahl Peak, MT"
Jul 2005,0.0,787,"Stahl Peak, MT"
Aug 2005,0.0,787,"Stahl Peak, MT"
Sep 2005,0.0,787,"Stahl Peak, MT"
Oct 2005,0.0,787,"Stahl Peak, MT"
Nov 2005,3.0,787,"Stahl Peak, MT"
Dec 2005,7.9,787,"Stahl Peak, MT"
Jan 2006,14.8,787,"Stahl Peak, MT"
Feb 2006,27.7,787,"Stahl Peak, MT"
Mar 2006,34.2,787,"Stahl Peak, MT"
Apr 2006,38.3,787,"Stahl Peak, MT"
May 2006,40.2,787,"Stahl Peak, MT"
Jun 2006,26.4,787,"Stahl Peak, MT"
Jul 2006,0.0,787,"Stahl Peak, MT"
Aug 2006,0.0,787,"Stahl Peak, MT"
Sep 2006,0.0,787,"Stahl Peak, MT"
Oct 2006,0.0,787,"Stahl Peak, MT"
Nov 2006,2.5,787,"Stahl Peak, MT"
Dec 2006,8.8,787,"Stahl Peak, MT"
Jan 2007,12.9,787,"Stahl Peak, MT"
Feb 2007,21.9,787,"Stahl Peak, MT"
Mar 2007,27.5,787,"Stahl Peak, MT"
Apr 2007,31.3,787,"Stahl Peak, MT"
May 2007,37.2,787,"Stahl Peak, MT"
Jun 2007,31.5,787,"Stahl Peak, MT"
Jul 2007,2.8,787,"Stahl Peak, MT"
Aug 2007,0.0,787,"Stahl Peak, MT"
Sep 2007,0.0,787,"Stahl Peak, MT"
Oct 2007,0.7,787,"Stahl Peak, MT"
Nov 2007,4.2,787,"Stahl Peak, MT"
Dec 2007,9.1,787,"Stahl Peak, MT"
Jan 2008,19.3,787,"Stahl Peak, MT"
Feb 2008,27.1,787,"Stahl Peak, MT"
Mar 2008,33.8,787,"Stahl Peak, MT"
Apr 2008,39.2,787,"Stahl Peak, MT"
May 2008,43.3,787,"Stahl Peak, MT"
Jun 2008,34.7,787,"Stahl Peak, MT"
Jul 2008,11.7,787,"Stahl Peak, MT"
Aug 2008,0.0,787,"Stahl Peak, MT"
Sep 2008,0.0,787,"Stahl Peak, MT"
Oct 2008,0.0,787,"Stahl Peak, MT"
Nov 2008,0.0,787,"Stahl Peak, MT"
Dec 2008,4.2,787,"Stahl Peak, MT"
Jan 2009,11.1,787,"Stahl Peak, MT"
Feb 2009,18.4,787,"Stahl Peak, MT"
Mar 2009,22.5,787,"Stahl Peak, MT"
Apr 2009,30.7,787,"Stahl Peak, MT"
May 2009,32.6,787,"Stahl Peak, MT"
Jun 2009,25.7,787,"Stahl Peak, MT"
Jul 2009,0.0,787,"Stahl Peak, MT"
Aug 2009,0.0,787,"Stahl Peak, MT"
Sep 2009,0.0,787,"Stahl Peak, MT"
Oct 2009,0.0,787,"Stahl Peak, MT"
Nov 2009,5.8,787,"Stahl Peak, MT"
Dec 2009,9.7,787,"Stahl Peak, MT"
Jan 2010,15.6,787,"Stahl Peak, MT"
Feb 2010,21.0,787,"Stahl Peak, MT"
Mar 2010,24.7,787,"Stahl Peak, MT"
Apr 2010,29.8,787,"Stahl Peak, MT"
May 2010,34.0,787,"Stahl Peak, MT"
Jun 2010,34.8,787,"Stahl Peak, MT"
Jul 2010,10.9,787,"Stahl Peak, MT"
Aug 2010,0.0,787,"Stahl Peak, MT"
Sep 2010,0.0,787,"Stahl Peak, MT"
Oct 2010,0.0,787,"Stahl Peak, MT"
Nov 2010,6.7,787,"Stahl Peak, MT"
Dec 2010,13.1,787,"Stahl Peak, MT"
Jan 2011,19.8,787,"Stahl Peak, MT"
Feb 2011,30.3,787,"Stahl Peak, MT"
Mar 2011,37.2,787,"Stahl Peak, MT"
Apr 2011,47.9,787,"Stahl Peak, MT"
May 2011,59.3,787,"Stahl Peak, MT"
Jun 2011,57.4,787,"Stahl Peak, MT"
Jul 2011,36.7,787,"Stahl Peak, MT"
Aug 2011,2.3,787,"Stahl Peak, MT"
Sep 2011,0.0,787,"Stahl Peak, MT"
Oct 2011,0.0,787,"Stahl Peak, MT"
Nov 2011,2.0,787,"Stahl Peak, MT"
Dec 2011,7.2,787,"Stahl Peak, MT"
Jan 2012,11.1,787,"Stahl Peak, MT"
Feb 2012,19.2,787,"Stahl Peak, MT"
Mar 2012,27.6,787,"Stahl Peak, MT"
Apr 2012,38.9,787,"Stahl Peak, MT"
May 2012,41.9,787,"Stahl Peak, MT"
Jun 2012,36.3,787,"Stahl Peak, MT"
Jul 2012,20.0,787,"Stahl Peak, MT"
Aug 2012,0.0,787,"Stahl Peak, MT"
Sep 2012,0.0,787,"Stahl Peak, MT"
Oct 2012,0.0,787,"Stahl Peak, MT"
Nov 2012,2.1,787,"Stahl Peak, MT"
Dec 2012,6.2,787,"Stahl Peak, MT"
Jan 2013,13.6,787,"Stahl Peak, MT"
Feb 2013,20.0,787,"Stahl Peak, MT"
Mar 2013,25.2,787,"Stahl Peak, MT"
Apr 2013,34.5,787,"Stahl Peak, MT"
May 2013,38.1,787,"Stahl Peak, MT"
Jun 2013,24.1,787,"Stahl Peak, MT"
Jul 2013,0.0,787,"Stahl Peak, MT"
Aug 2013,0.0,787,"Stahl Peak, MT"
Sep 2013,0.0,787,"Stahl Peak, MT"
Oct 2013,0.0,787,"Stahl Peak, MT"
Nov 2013,2.1,787,"Stahl Peak, MT"
Dec 2013,10.3,787,"Stahl Peak, MT"
Jan 2014,15.4,787,"Stahl Peak, MT"
Feb 2014,20.8,787,"Stahl Peak, MT"
Mar 2014,26.2,787,"Stahl Peak, MT"
Apr 2014,40.4,787,"Stahl Peak, MT"
May 2014,44.2,787,"Stahl Peak, MT"
Jun 2014,36.9,787,"Stahl Peak, MT"
Jul 2014,10.9,787,"Stahl Peak, MT"
Aug 2014,0.0,787,"Stahl Peak, MT"
Sep 2014,0.0,787,"Stahl Peak, MT"
Oct 2014,0.0,787,"Stahl Peak, MT"
Nov 2014,0.0,787,"Stahl Peak, MT"
Dec 2014,9.3,787,"Stahl Peak, MT"
Jan 2015,15.1,787,"Stahl Peak, MT"
Feb 2015,19.1,787,"Stahl Peak, MT"
Mar 2015,24.1,787,"Stahl Peak, MT"
Apr 2015,27.9,787,"Stahl Peak, MT"
May 2015,24.8,787,"Stahl Peak, MT"
Jun 2015,9.0,787,"Stahl Peak, MT"
Jul 2015,0.0,787,"Stahl Peak, MT"
Aug 2015,0.0,787,"Stahl Peak, MT"
Sep 2015,0.0,787,"Stahl Peak, MT"
Oct 2015,0.0,787,"Stahl Peak, MT"
Nov 2015,3.0,787,"Stahl Peak, MT"
Dec 2015,8.1,787,"Stahl Peak, MT"
Jan 2016,14.8,787,"Stahl Peak, MT"
Feb 2016,24.0,787,"Stahl Peak, MT"
Mar 2016,31.5,787,"Stahl Peak, MT"
Apr 2016,39.3,787,"Stahl Peak, MT"
May 2016,34.1,787,"Stahl Peak, MT"
Jun 2016,22.3,787,"Stahl Peak, MT"
Jul 2016,0.0,787,"Stahl Peak, MT"
Aug 2016,0.0,787,"Stahl Peak, MT"
Sep 2016,0.0,787,"Stahl Peak, MT"
Oct 2016,0.0,787,"Stahl Peak, MT"
Nov 2016,5.9,787,"Stahl Peak, MT"
Dec 2016,13.7,787,"Stahl Peak, MT"
Jan 2017,20.5,787,"Stahl Peak, MT"
Feb 2017,22.1,787,"Stahl Peak, MT"
Mar 2017,33.0,787,"Stahl Peak, MT"
Apr 2017,39.6,787,"Stahl Peak, MT"
May 2017,50.3,787,"Stahl Peak, MT"
Jun 2017,40.8,787,"Stahl Peak, MT"
Jul 2017,3.5,787,"Stahl Peak, MT"
Aug 2017,0.0,787,"Stahl Peak, MT"
Sep 2017,0.0,787,"Stahl Peak, MT"
Oct 2017,0.0,787,"Stahl Peak, MT"
Nov 2017,2.7,787,"Stahl Peak, MT"
Dec 2017,8.3,787,"Stahl Peak, MT"
Jan 2018,14.5,787,"Stahl Peak, MT"
Feb 2018,25.8,787,"Stahl Peak, MT"
Mar 2018,34.5,787,"Stahl Peak, MT"
Apr 2018,43.2,787,"Stahl Peak, MT"
May 2018,51.6,787,"Stahl Peak, MT"
Jun 2018,28.1,787,"Stahl Peak, MT"
Jul 2018,0.0,787,"Stahl Peak, MT"
Aug 2018,0.0,787,"Stahl Peak, MT"
Sep 2018,0.0,787,"Stahl Peak, MT"
Oct 2018,0.0,787,"Stahl Peak, MT"
Nov 2018,3.3,787,"Stahl Peak, MT"
Dec 2018,8.4,787,"Stahl Peak, MT"
Jan 2019,14.1,787,"Stahl Peak, MT"
Feb 2019,19.7,787,"Stahl Peak, MT"
Mar 2019,25.4,787,"Stahl Peak, MT"
Apr 2019,27.6,787,"Stahl Peak, MT"
May 2019,31.3,787,"Stahl Peak, MT"
Jun 2019,15.0,787,"Stahl Peak, MT"
Jul 2019,0.0,787,"Stahl Peak, MT"
Aug 2019,0.0,787,"Stahl Peak, MT"
Sep 2019,0.0,787,"Stahl Peak, MT"
Oct 2019,0.5,787,"Stahl Peak, MT"
Nov 2019,3.7,787,"Stahl Peak, MT"
Dec 2019,6.7,787,"Stahl Peak, MT"
Jan 2020,15.4,787,"Stahl Peak, MT"
Feb 2020,29.4,787,"Stahl Peak, MT"
Mar 2020,34.2,787,"Stahl Peak, MT"
Apr 2020,39.7,787,"Stahl Peak, MT"
May 2020,39.9,787,"Stahl Peak, MT"
Jun 2020,36.4,787,"Stahl Peak, MT"
Jul 2020,0.0,787,"Stahl Peak, MT"
Aug 2020,0.0,787,"Stahl Peak, MT"
Sep 2020,0.0,787,"Stahl Peak, MT"
Oct 2020,0.0,787,"Stahl Peak, MT"
Nov 2020,3.8,787,"Stahl Peak, MT"
Dec 2020,8.6,787,"Stahl Peak, MT"
Jan 2021,16.1,787,"Stahl Peak, MT"
Feb 2021,20.9,787,"Stahl Peak, MT"
Mar 2021,24.4,787,"Stahl Peak, MT"
Apr 2021,27.8,787,"Stahl Peak, MT"
May 2021,27.6,787,"Stahl Peak, MT"
Jun 2021,14.6,787,"Stahl Peak, MT"
Jul 2021,0.0,787,"Stahl Peak, MT"
Aug 2021,0.0,787,"Stahl Peak, MT"
Sep 2021,0.0,787,"Stahl Peak, MT"
Oct 2021,0.0,787,"Stahl Peak, MT"
Nov 2021,3.9,787,"Stahl Peak, MT"
Dec 2021,10.1,787,"Stahl Peak, MT"
Jan 2022,19.3,787,"Stahl Peak, MT"
Feb 2022,28.1,787,"Stahl Peak, MT"
Mar 2022,35.1,787,"Stahl Peak, MT"
Apr 2022,42.0,787,"Stahl Peak, MT"
May 2022,48.0,787,"Stahl Peak, MT"
Jun 2022,47.5,787,"Stahl Peak, MT"
Jul 2022,33.8,787,"Stahl Peak, MT"
Aug 2022,0.0,787,"Stahl Peak, MT"
Sep 2022,0.0,787,"Stahl Peak, MT"
Oct 2022,0.0,787,"Stahl Peak, MT"
Nov 2022,2.3,787,"Stahl Peak, MT"
Dec 2022,8.2,787,"Stahl Peak, MT"
Jan 2023,15.8,787,"Stahl Peak, MT"
Feb 2023,18.9,787,"Stahl Peak, MT"
Mar 2023,25.5,787,"Stahl Peak, MT"
Apr 2023,28.0,787,"Stahl Peak, MT"
May 2023,28.0,787,"Stahl Peak, MT"
Jun 2023,0.0,787,"Stahl Peak, MT"
Jul 2023,0.0,787,"Stahl Peak, MT"
Aug 2023,0.0,787,"Stahl Peak, MT"
Sep 2023,0.0,787,"Stahl Peak, MT"
Oct 2023,0.0,787,"Stahl Peak, MT"
Nov 2023,1.5,787,"Stahl Peak, MT"
Dec 2023,6.8,787,"Stahl Peak, MT"
Jan 2024,12.4,787,"Stahl Peak, MT"
Feb 2024,21.4,787,"Stahl Peak, MT"
Mar 2024,26.3,787,"Stahl Peak, MT"
Apr 2024,30.7,787,"Stahl Peak, MT"
May 2024,32.0,787,"Stahl Peak, MT"
Jun 2024,24.7,787,"Stahl Peak, MT"
Jul 2024,0.0,787,"Stahl Peak, MT"
Aug 2024,0.0,787,"Stahl Peak, MT"
Sep 2024,0.0,787,"Stahl Peak, MT"
Oct 2024,0.0,787,"Stahl Peak, MT"
Nov 2024,0.6,787,"Stahl Peak, MT"
Dec 2024,10.7,787,"Stahl Peak, MT"
Jan 2025,19.7,787,"Stahl Peak, MT"
Feb 2025,21.5,787,"Stahl Peak, MT"
Mar 2025,26.4,787,"Stahl Peak, MT"
Apr 2025,32.8,787,"Stahl Peak, MT"
Jan 1985,11.4,489,"Galena, ID"
Feb 1985,11.7,489,"Galena, ID"
Mar 1985,14.7,489,"Galena, ID"
Apr 1985,16.8,489,"Galena, ID"
May 1985,12.5,489,"Galena, ID"
Jun 1985,0.0,489,"Galena, ID"
Jul 1985,0.0,489,"Galena, ID"
Aug 1985,0.0,489,"Galena, ID"
Sep 1985,0.0,489,"Galena, ID"
Oct 1985,0.0,489,"Galena, ID"
Nov 1985,1.1,489,"Galena, ID"
Dec 1985,4.1,489,"Galena, ID"
Jan 1986,6.5,489,"Galena, ID"
Feb 1986,11.4,489,"Galena, ID"
Mar 1986,21.1,489,"Galena, ID"
Apr 1986,23.1,489,"Galena, ID"
May 1986,20.1,489,"Galena, ID"
Jun 1986,4.5,489,"Galena, ID"
Jul 1986,0.0,489,"Galena, ID"
Aug 1986,0.0,489,"Galena, ID"
Sep 1986,0.0,489,"Galena, ID"
Oct 1986,0.4,489,"Galena, ID"
Nov 1986,0.0,489,"Galena, ID"
Dec 1986,2.4,489,"Galena, ID"
Jan 1987,3.2,489,"Galena, ID"
Feb 1987,6.6,489,"Galena, ID"
Mar 1987,7.8,489,"Galena, ID"
Apr 1987,9.8,489,"Galena, ID"
May 1987,1.6,489,"Galena, ID"
Jun 1987,0.0,489,"Galena, ID"
Jul 1987,0.0,489,"Galena, ID"
Aug 1987,0.0,489,"Galena, ID"
Sep 1987,0.0,489,"Galena, ID"
Oct 1987,0.0,489,"Galena, ID"
Nov 1987,0.0,489,"Galena, ID"
Dec 1987,0.6,489,"Galena, ID"
Jan 1988,5.2,489,"Galena, ID"
Feb 1988,8.0,489,"Galena, ID"
Mar 1988,10.1,489,"Galena, ID"
Apr 1988,11.9,489,"Galena, ID"
May 1988,7.0,489,"Galena, ID"
Jun 1988,0.1,489,"Galena, ID"
Jul 1988,0.0,489,"Galena, ID"
Aug 1988,0.0,489,"Galena, ID"
Sep 1988,0.0,489,"Galena, ID"
Oct 1988,0.0,489,"Galena, ID"
Nov 1988,0.0,489,"Galena, ID"
Dec 1988,6.0,489,"Galena, ID"
Jan 1989,7.9,489,"Galena, ID"
Feb 1989,11.5,489,"Galena, ID"
Mar 1989,13.0,489,"Galena, ID"
Apr 1989,18.3,489,"Galena, ID"
May 1989,14.2,489,"Galena, ID"
Jun 1989,0.0,489,"Galena, ID"
Jul 1989,0.0,489,"Galena, ID"
Aug 1989,0.0,489,"Galena, ID"
Sep 1989,0.0,489,"Galena, ID"
Oct 1989,0.0,489,"Galena, ID"
Nov 1989,0.6,489,"Galena, ID"
Dec 1989,2.2,489,"Galena, ID"
Jan 1990,2.8,489,"Galena, ID"
Feb 1990,8.2,489,"Galena, ID"
Mar 1990,10.1,489,"Galena, ID"
Apr 1990,11.4,489,"Galena, ID"
May 1990,5.4,489,"Galena, ID"
Jun 1990,0.0,489,"Galena, ID"
Jul 1990,0.0,489,"Galena, ID"
Aug 1990,0.0,489,"Galena, ID"
Sep 1990,0.0,489,"Galena, ID"
Oct 1990,0.0,489,"Galena, ID"
Nov 1990,0.0,489,"Galena, ID"
Dec 1990,1.6,489,"Galena, ID"
Jan 1991,3.7,489,"Galena, ID"
Feb 1991,4.9,489,"Galena, ID"
Mar 1991,5.4,489,"Galena, ID"
Apr 1991,10.8,489,"Galena, ID"
May 1991,11.4,489,"Galena, ID"
Jun 1991,0.9,489,"Galena, ID"
Jul 1991,0.0,489,"Galena, ID"
Aug 1991,0.0,489,"Galena, ID"
Sep 1991,0.0,489,"Galena, ID"
Oct 1991,0.0,489,"Galena, ID"
Nov 1991,2.1,489,"Galena, ID"
Dec 1991,4.8,489,"Galena, ID"
Jan 1992,7.0,489,"Galena, ID"
Feb 1992,7.7,489,"Galena, ID"
Mar 1992,10.0,489,"Galena, ID"
Apr 1992,10.4,489,"Galena, ID"
May 1992,2.5,489,"Galena, ID"
Jun 1992,0.0,489,"Galena, ID"
Jul 1992,0.0,489,"Galena, ID"
Aug 1992,0.0,489,"Galena, ID"
Sep 1992,0.0,489,"Galena, ID"
Oct 1992,0.0,489,"Galena, ID"
Nov 1992,1.0,489,"Galena, ID"
Dec 1992,2.9,489,"Galena, ID"
Jan 1993,8.0,489,"Galena, ID"
Feb 1993,12.7,489,"Galena, ID"
Mar 1993,16.5,489,"Galena, ID"
Apr 1993,20.1,489,"Galena, ID"
May 1993,21.5,489,"Galena, ID"
Jun 1993,1.9,489,"Galena, ID"
Jul 1993,0.0,489,"Galena, ID"
Aug 1993,0.0,489,"Galena, ID"
Sep 1993,0.0,489,"Galena, ID"
Oct 1993,0.0,489,"Galena, ID"
Nov 1993,0.0,489,"Galena, ID"
Dec 1993,0.7,489,"Galena, ID"
Jan 1994,3.6,489,"Galena, ID"
Feb 1994,5.8,489,"Galena, ID"
Mar 1994,9.0,489,"Galena, ID"
Apr 1994,8.9,489,"Galena, ID"
May 1994,4.6,489,"Galena, ID"
Jun 1994,0.0,489,"Galena, ID"
Jul 1994,0.0,489,"Galena, ID"
Aug 1994,0.0,489,"Galena, ID"
Sep 1994,0.0,489,"Galena, ID"
Oct 1994,0.0,489,"Galena, ID"
Nov 1994,0.4,489,"Galena, ID"
Dec 1994,4.7,489,"Galena, ID"
Jan 1995,8.4,489,"Galena, ID"
Feb 1995,15.8,489,"Galena, ID"
Mar 1995,18.1,489,"Galena, ID"
Apr 1995,24.3,489,"Galena, ID"
May 1995,24.1,489,"Galena, ID"
Jun 1995,13.7,489,"Galena, ID"
Jul 1995,0.0,489,"Galena, ID"
Aug 1995,0.0,489,"Galena, ID"
Sep 1995,0.0,489,"Galena, ID"
Oct 1995,0.0,489,"Galena, ID"
Nov 1995,0.0,489,"Galena, ID"
Dec 1995,3.7,489,"Galena, ID"
Jan 1996,9.6,489,"Galena, ID"
Feb 1996,14.8,489,"Galena, ID"
Mar 1996,18.5,489,"Galena, ID"
Apr 1996,20.4,489,"Galena, ID"
May 1996,20.4,489,"Galena, ID"
Jun 1996,8.5,489,"Galena, ID"
Jul 1996,0.0,489,"Galena, ID"
Aug 1996,0.0,489,"Galena, ID"
Sep 1996,0.0,489,"Galena, ID"
Oct 1996,0.0,489,"Galena, ID"
Nov 1996,1.4,489,"Galena, ID"
Dec 1996,6.4,489,"Galena, ID"
Jan 1997,21.5,489,"Galena, ID"
Feb 1997,26.4,489,"Galena, ID"
Mar 1997,27.3,489,"Galena, ID"
Apr 1997,29.5,489,"Galena, ID"
May 1997,27.3,489,"Galena, ID"
Jun 1997,9.0,489,"Galena, ID"
Jul 1997,0.0,489,"Galena, ID"
Aug 1997,0.0,489,"Galena, ID"
Sep 1997,0.0,489,"Galena, ID"
Oct 1997,0.0,489,"Galena, ID"
Nov 1997,0.5,489,"Galena, ID"
Dec 1997,2.1,489,"Galena, ID"
Jan 1998,3.3,489,"Galena, ID"
Feb 1998,9.9,489,"Galena, ID"
Mar 1998,13.0,489,"Galena, ID"
Apr 1998,14.7,489,"Galena, ID"
May 1998,13.1,489,"Galena, ID"
Jun 1998,3.4,489,"Galena, ID"
Jul 1998,0.0,489,"Galena, ID"
Aug 1998,0.0,489,"Galena, ID"
Sep 1998,0.0,489,"Galena, ID"
Oct 1998,0.0,489,"Galena, ID"
Nov 1998,0.0,489,"Galena, ID"
Dec 1998,5.7,489,"Galena, ID"
Jan 1999,9.5,489,"Galena, ID"
Feb 1999,13.8,489,"Galena, ID"
Mar 1999,21.6,489,"Galena, ID"
Apr 1999,22.3,489,"Galena, ID"
May 1999,20.3,489,"Galena, ID"
Jun 1999,8.2,489,"Galena, ID"
Jul 1999,0.0,489,"Galena, ID"
Aug 1999,0.0,489,"Galena, ID"
Sep 1999,0.0,489,"Galena, ID"
Oct 1999,0.0,489,"Galena, ID"
Nov 1999,0.6,489,"Galena, ID"
Dec 1999,1.7,489,"Galena, ID"
Jan 2000,4.3,489,"Galena, ID"
Feb 2000,9.5,489,"Galena, ID"
Mar 2000,13.8,489,"Galena, ID"
Apr 2000,15.3,489,"Galena, ID"
May 2000,8.3,489,"Galena, ID"
Jun 2000,0.0,489,"Galena, ID"
Jul 2000,0.0,489,"Galena, ID"
Aug 2000,0.0,489,"Galena, ID"
Sep 2000,0.0,489,"Galena, ID"
Oct 2000,0.0,489,"Galena, ID"
Nov 2000,1.3,489,"Galena, ID"
Dec 2000,2.7,489,"Galena, ID"
Jan 2001,5.0,489,"Galena, ID"
Feb 2001,6.3,489,"Galena, ID"
Mar 2001,7.6,489,"Galena, ID"
Apr 2001,7.3,489,"Galena, ID"
May 2001,4.5,489,"Galena, ID"
Jun 2001,0.0,489,"Galena, ID"
Jul 2001,0.0,489,"Galena, ID"
Aug 2001,0.0,489,"Galena, ID"
Sep 2001,0.0,489,"Galena, ID"
Oct 2001,0.0,489,"Galena, ID"
Nov 2001,0.0,489,"Galena, ID"
Dec 2001,2.5,489,"Galena, ID"
Jan 2002,7.9,489,"Galena, ID"
Feb 2002,11.2,489,"Galena, ID"
Mar 2002,13.4,489,"Galena, ID"
Apr 2002,15.0,489,"Galena, ID"
May 2002,11.3,489,"Galena, ID"
Jun 2002,0.0,489,"Galena, ID"
Jul 2002,0.0,489,"Galena, ID"
Aug 2002,0.0,489,"Galena, ID"
Sep 2002,0.0,489,"Galena, ID"
Oct 2002,0.0,489,"Galena, ID"
Nov 2002,0.8,489,"Galena, ID"
Dec 2002,2.6,489,"Galena, ID"
Jan 2003,9.1,489,"Galena, ID"
Feb 2003,12.2,489,"Galena, ID"
Mar 2003,14.4,489,"Galena, ID"
Apr 2003,17.4,489,"Galena, ID"
May 2003,17.1,489,"Galena, ID"
Jun 2003,2.6,489,"Galena, ID"
Jul 2003,0.0,489,"Galena, ID"
Aug 2003,0.0,489,"Galena, ID"
Sep 2003,0.0,489,"Galena, ID"
Oct 2003,0.0,489,"Galena, ID"
Nov 2003,0.0,489,"Galena, ID"
Dec 2003,2.8,489,"Galena, ID"
Jan 2004,8.6,489,"Galena, ID"
Feb 2004,11.4,489,"Galena, ID"
Mar 2004,15.0,489,"Galena, ID"
Apr 2004,13.2,489,"Galena, ID"
May 2004,6.7,489,"Galena, ID"
Jun 2004,0.0,489,"Galena, ID"
Jul 2004,0.0,489,"Galena, ID"
Aug 2004,0.0,489,"Galena, ID"
Sep 2004,0.0,489,"Galena, ID"
Oct 2004,0.0,489,"Galena, ID"
Nov 2004,2.0,489,"Galena, ID"
Dec 2004,2.8,489,"Galena, ID"
Jan 2005,7.3,489,"Galena, ID"
Feb 2005,9.3,489,"Galena, ID"
Mar 2005,9.8,489,"Galena, ID"
Apr 2005,12.1,489,"Galena, ID"
May 2005,9.2,489,"Galena, ID"
Jun 2005,0.0,489,"Galena, ID"
Jul 2005,0.0,489,"Galena, ID"
Aug 2005,0.0,489,"Galena, ID"
Sep 2005,0.0,489,"Galena, ID"
Oct 2005,0.0,489,"Galena, ID"
Nov 2005,0.2,489,"Galena, ID"
Dec 2005,4.5,489,"Galena, ID"
Jan 2006,12.4,489,"Galena, ID"
